[00:00.000 --> 00:09.680]  Big Brother, mainstream media, government cover-ups.
[00:09.680 --> 00:11.180]  You want answers?
[00:11.180 --> 00:12.800]  Well, so does he.
[00:12.800 --> 00:16.920]  He's Alex Jones on the GCN Radio Network.
[00:16.920 --> 00:20.920]  And now, live from Austin, Texas, Alex Jones.
[00:25.760 --> 00:28.040]  Hundreds of thousands of Greek citizens
[00:28.040 --> 00:31.760]  have attempted to storm government buildings.
[00:31.760 --> 00:34.680]  Citizens are being fired on by police.
[00:34.680 --> 00:36.400]  Banks have been burned.
[00:36.400 --> 00:38.480]  People are dying.
[00:38.480 --> 00:40.280]  This is the IMF riot.
[00:40.280 --> 00:44.480]  This is the takeover of a sovereign nation.
[00:44.480 --> 00:47.760]  And major economics publications
[00:47.760 --> 00:51.080]  are reporting that England is the next to fall
[00:51.080 --> 00:54.760]  with a similar debt ratio as Greece.
[00:54.760 --> 00:56.960]  The bankers believe that they have successfully taken over
[00:56.960 --> 00:57.320]  Greece.
[00:57.320 --> 00:59.960]  Now they're in the process of downgrading and imploding
[00:59.960 --> 01:04.080]  Spain and Portugal, then England and the United States.
[01:04.080 --> 01:07.360]  The economic conquest is moving forward.
[01:07.360 --> 01:11.840]  It is Thursday, the sixth day of May, 2010.
[01:11.840 --> 01:14.720]  We've got Godfrey Bloom joining us.
[01:14.720 --> 01:17.560]  He's in the same political party as Nigel Farage, who
[01:17.560 --> 01:21.040]  this morning crashed in a small aircraft.
[01:21.040 --> 01:24.720]  The pilot was taken by helicopter, very badly hurt.
[01:24.720 --> 01:26.240]  They had said that Nigel Farage was
[01:26.240 --> 01:27.440]  going to try to continue the campaign,
[01:27.440 --> 01:28.840]  but now he's in stable condition.
[01:28.840 --> 01:30.600]  It's worse than they had first thought.
[01:30.600 --> 01:33.640]  We've got folks from that party that
[01:33.640 --> 01:35.600]  was gaining so many seats in the European Parliament
[01:35.600 --> 01:43.280]  and in the British Parliament joining us, the UKIP party.
[01:43.280 --> 01:47.520]  And so they will be giving us info on that briefly
[01:47.520 --> 01:48.960]  in the next hour.
[01:48.960 --> 01:52.200]  And then Red Beckman will be joining us coming up
[01:52.200 --> 01:56.200]  in the third hour to talk about the banking takeover as well.
[01:56.200 --> 02:00.720]  Look, I've already seen articles like this in the past.
[02:00.720 --> 02:05.200]  Just to be clear, this is standard operating procedure.
[02:05.200 --> 02:08.960]  OK, I'm sure many of you have already heard about the NBC
[02:08.960 --> 02:10.280]  report.
[02:10.280 --> 02:12.560]  And they basically in this article
[02:12.560 --> 02:14.840]  imply that the students are bad.
[02:14.840 --> 02:16.480]  Talk about things being upside down.
[02:16.480 --> 02:20.840]  Students kicked off campus for wearing American flag t-shirts
[02:20.840 --> 02:22.640]  on Cinco de Mayo.
[02:22.640 --> 02:26.720]  You are not allowed to do that, and the Hispanic teachers
[02:26.720 --> 02:29.000]  and Hispanic students were interviewed by NBC.
[02:29.000 --> 02:33.560]  They said, yes, we are insulted by the American flag.
[02:33.560 --> 02:36.800]  Now, that's the type of crisis we're facing.
[02:36.800 --> 02:38.880]  The average American, whether you're black, white,
[02:38.880 --> 02:40.240]  Hispanic, it doesn't matter, has been
[02:40.240 --> 02:42.560]  taught to be these quote, multicultural people
[02:42.560 --> 02:44.440]  that America is bad, and we've got
[02:44.440 --> 02:46.720]  to lick the boots of any foreigners.
[02:46.720 --> 02:48.640]  You've got Mexico, where they've been taught to hate
[02:48.640 --> 02:50.720]  the United States in their public schools.
[02:50.720 --> 02:53.800]  You've got 30 million of these people up here.
[02:53.800 --> 02:56.240]  And they're saying, look, you don't wear American flags
[02:56.240 --> 02:56.680]  to school.
[02:56.680 --> 02:57.240]  Do you understand?
[02:57.240 --> 02:59.120]  You don't do that in Mexico.
[02:59.120 --> 03:00.520]  And this is Mexico.
[03:00.520 --> 03:03.000]  The United States Southwest is Mexico,
[03:03.000 --> 03:05.680]  and that's what the mayor of Los Angeles says.
[03:05.680 --> 03:08.120]  That's what all these representatives in the Congress
[03:08.120 --> 03:08.680]  say.
[03:08.680 --> 03:10.520]  This is treason.
[03:10.520 --> 03:12.840]  This was done by design.
[03:12.840 --> 03:15.040]  And the media is hyping it where these people feel
[03:15.040 --> 03:16.280]  like they've been wronged.
[03:16.280 --> 03:18.920]  And I mean, I walked into a gas station yesterday
[03:18.920 --> 03:21.560]  to pay for gas, and there was a Hispanic fellow
[03:21.560 --> 03:22.640]  behind the counter.
[03:22.640 --> 03:25.440]  And he said, Alex, what do you think of, Melissa, your show,
[03:25.440 --> 03:27.880]  what do you think of the situation with Arizona?
[03:27.880 --> 03:30.080]  And then another guy walked up behind me who was Hispanic.
[03:30.080 --> 03:32.160]  He said, yeah, Alex, here were the info wars.
[03:32.160 --> 03:33.640]  What do you think?
[03:33.640 --> 03:35.880]  And I said, well, the country's collapsing,
[03:35.880 --> 03:37.880]  just like Mexico is collapsed.
[03:37.880 --> 03:40.280]  And I said, they have border patrol checkpoints 100 miles
[03:40.280 --> 03:42.440]  into the country where they search citizens.
[03:42.440 --> 03:44.800]  And all this law is doing is signaling force the law.
[03:44.800 --> 03:46.280]  What do you say to that?
[03:46.280 --> 03:47.880]  And they didn't say anything.
[03:47.880 --> 03:50.760]  But the point is, people are hyped up about this,
[03:50.760 --> 03:53.960]  and the media is deliberately.
[03:53.960 --> 03:56.840]  I mean, imagine any other country on Earth,
[03:56.840 --> 03:59.520]  unless it's England, Germany, or the US,
[03:59.520 --> 04:00.840]  it's very hard to get into it.
[04:00.840 --> 04:03.600]  And if you're an illegal alien, you get deported.
[04:03.600 --> 04:06.000]  But here, they bring in hordes of foreigners.
[04:06.000 --> 04:08.800]  They tell them that anybody wearing an American flag
[04:08.800 --> 04:10.920]  hates them and is a racist.
[04:10.920 --> 04:13.240]  They invoke division.
[04:13.240 --> 04:19.880]  They create the self-fulfilling prophecy, the pipe dream,
[04:19.880 --> 04:22.920]  that anyone that says we should have sovereignty,
[04:22.920 --> 04:25.240]  anyone that says we should control our borders,
[04:25.240 --> 04:27.800]  anyone who says that we should stand up for this country,
[04:27.800 --> 04:29.080]  is evil.
[04:29.080 --> 04:34.120]  And the principal said, you don't wear American flags, pal.
[04:34.120 --> 04:36.280]  Do you understand?
[04:36.280 --> 04:39.960]  And all over the country, the illegals take over post offices,
[04:39.960 --> 04:42.520]  they pull down the American flag, they stomp on it,
[04:42.520 --> 04:46.800]  they run Mexican flags up, they burn down shops in Santa Cruz,
[04:46.800 --> 04:49.600]  and the media says, on ABC Local, well,
[04:49.600 --> 04:51.920]  they're doing what needs to be done.
[04:51.920 --> 04:53.280]  See how sick that is?
[04:53.280 --> 04:56.440]  But then they say Tea Parties are supposedly terrorists.
[04:56.440 --> 04:57.760]  You understand what's happening?
[04:57.760 --> 05:01.800]  We'll break it all down when we get back.
[05:01.800 --> 05:02.400]  Hi, folks.
[05:02.400 --> 05:03.400]  This is Alex Jones.
[05:03.400 --> 05:05.880]  I want to tell you about the Silver Lungs Generator.
[05:05.880 --> 05:09.000]  Now you can produce pure and endless colloidal silver
[05:09.000 --> 05:12.040]  and deliver the solution directly into the bloodstream.
[05:12.040 --> 05:14.760]  By breathing the solution through the lungs,
[05:14.760 --> 05:17.000]  the respiratory system is the first line of defense
[05:17.000 --> 05:19.400]  for airborne pathogens and viruses.
[05:19.400 --> 05:22.800]  The Silver Lungs Generator infuses the respiratory system
[05:22.800 --> 05:25.760]  with your self-produced nano-silver solutions
[05:25.760 --> 05:29.440]  and also delivers the silver nanoparticles instantly
[05:29.440 --> 05:30.840]  into the bloodstream.
[05:30.840 --> 05:33.160]  With continued legislation threatening the sale
[05:33.160 --> 05:35.400]  of nano-silver products, you can now
[05:35.400 --> 05:38.440]  produce pure and endless colloidal silver
[05:38.440 --> 05:40.280]  with the Silver Lungs Generator.
[05:40.280 --> 05:42.840]  Very easy to follow, step-by-step instructions
[05:42.840 --> 05:45.760]  are provided, making production fast and simple.
[05:45.760 --> 05:50.400]  Go to www.silverlungs.com today and learn more
[05:50.400 --> 05:52.480]  about the breakthrough technology of the Silver Lungs
[05:52.480 --> 05:53.240]  Generator.
[05:53.240 --> 05:56.200]  That's www.silverlungs.com.
[06:00.200 --> 06:04.440]  You may be arrested and or subject to other police action.
[06:04.440 --> 06:05.720]  Tyranny is here.
[06:05.720 --> 06:09.640]  The grim future foretold in 1984 has become reality.
[06:09.640 --> 06:12.040]  It really says that the state is God.
[06:12.040 --> 06:14.640]  The United States is now recognized globally
[06:14.640 --> 06:17.760]  as one of the most oppressive police states on Earth.
[06:17.760 --> 06:20.160]  This film conclusively proves the existence
[06:20.160 --> 06:22.240]  of a secret network of FEMA cares,
[06:22.240 --> 06:24.440]  now being expanded nationwide.
[06:24.440 --> 06:26.840]  This documentary exposes how the continuity
[06:26.840 --> 06:28.520]  of government program has established
[06:28.520 --> 06:30.400]  an all-powerful shadow state.
[06:30.400 --> 06:32.800]  Police State IV chronicles the sickening depths
[06:32.800 --> 06:34.600]  to which our republic has fallen.
[06:34.600 --> 06:37.080]  Prepare to enter the secret of world
[06:37.080 --> 06:40.680]  of emergency dictatorship, body scammers, sound cameras,
[06:40.680 --> 06:43.640]  citizen spies, staged terror and cameras
[06:43.640 --> 06:44.800]  on every street corner.
[06:44.800 --> 06:48.400]  It's only the beginning of the new world order's hellish plan.
[06:48.400 --> 06:50.320]  The police state isn't coming.
[06:50.320 --> 06:51.400]  It's here.
[06:51.400 --> 06:55.040]  Secure your copy today at infowars.com
[06:55.040 --> 07:00.040]  or see it online in the highest quality at prismplanet.tv.
[07:00.040 --> 07:03.600]  Most people know that drinking pure high alkaline pH water
[07:03.600 --> 07:05.720]  is the most important factor in maintaining
[07:05.720 --> 07:07.600]  high energy and vibrant health.
[07:07.600 --> 07:09.840]  Most experts agree that the water you drink
[07:09.840 --> 07:12.040]  should be at a pH level of eight or higher.
[07:12.040 --> 07:15.640]  Alkavision plasma pH drops combine a unique formula
[07:15.640 --> 07:17.200]  of the most alkaline minerals.
[07:17.200 --> 07:20.040]  Using plasma pH drops is the best way
[07:20.040 --> 07:23.080]  to make your water alkaline to help you get rid of acid
[07:23.080 --> 07:24.640]  and regain your health and energy.
