[00:00:15.218 --> 00:00:16.319]  InfoWars.
[00:00:16.319 --> 00:00:17.900]  Tomorrow's news, today.
[00:00:25.337 --> 00:00:27.118]  Well, the imposter in chief, the
[00:00:55.316 --> 00:00:56.796]  Walking dead man.
[00:00:56.796 --> 00:00:59.157]  The zombie.
[00:00:59.157 --> 00:01:01.857]  Man that stumbles and falls upstairs.
[00:01:01.857 --> 00:01:06.778]  Like some type of poltergeist.
[00:01:06.778 --> 00:01:13.360]  Walked out yesterday from the White House without his mask on to do the little ritual of taking it off up on the stage.
[00:01:13.360 --> 00:01:16.000]  And the world just marveled, we're free!
[00:01:16.000 --> 00:01:20.561]  And he said, I'm giving you your freedom back.
[00:01:20.561 --> 00:01:23.002]  You've earned your right to smile.
[00:01:24.924 --> 00:01:27.045]  Oh, I'm sorry, you didn't say right.
[00:01:27.045 --> 00:01:41.395]  He said the privilege to smile, seeing someone's face, I guess, in Saudi Arabia or in North Korea, because they're not in a death camp, or one of the apple slave camps in China or here in America is now a privilege.
[00:01:41.395 --> 00:01:49.780]  We have that clip coming up for you today on this live May 14th, 2021 transmission.
[00:01:49.780 --> 00:01:52.342]  I am your host, Alex Jones.
[00:01:55.066 --> 00:01:58.669]  But here's really the big news.
[00:01:58.669 --> 00:02:03.952]  I got a lot of phone calls last night from cousins and family.
[00:02:03.952 --> 00:02:14.720]  And my wife asked me, once my daughter had gone to bed at about nine at night, the youngest daughter, she said, OK, I mean, there's going to be a lot of traffic tomorrow.
[00:02:14.720 --> 00:02:17.722]  Everybody thinks the country's reopened.
[00:02:17.722 --> 00:02:21.885]  She said, when do you think they're going to slam it back shut again?
[00:02:21.885 --> 00:02:24.467]  She listens to the show, and I said, well, I'll cover it all tomorrow.
[00:02:25.646 --> 00:02:27.887]  But I laid it out for her.
[00:02:27.887 --> 00:02:32.009]  The enemy battle plan tells us how they're going to do it.
[00:02:32.009 --> 00:02:41.212]  And so, guys, why don't you print me some of those articles about... Dayboth Group says we need bi-yearly lockdowns to lower carbon.
[00:02:41.212 --> 00:02:45.874]  And then Greta Thunberg, who's a mouthpiece of the Rothschilds, she's like a little puppet.
[00:02:45.874 --> 00:02:46.775]  Oh, hi.
[00:02:46.775 --> 00:02:47.675]  I'm Greta Thunberg.
[00:02:47.675 --> 00:02:49.596]  You need to cut all the carbon.
[00:02:49.596 --> 00:02:52.437]  You need to pay the Rothschilds to live your life.
[00:02:53.163 --> 00:02:58.529]  Not a very good ventriloquist, but that's basically what's going on.
[00:02:58.529 --> 00:02:59.610]  Oh, hi!
[00:02:59.610 --> 00:03:00.952]  Let's get rid of all the humans!
[00:03:00.952 --> 00:03:14.126]  So we're going to be laying all that out today about, oh, we're learning that the government tells us when we can go outside, and they tell us when we can show our face, and they tell us if we're essential or non-essential.
