[00:00.000 --> 00:11.000]  From the front lines of the Information War, it's Alex Jones.
[00:11.000 --> 00:16.000]  It's December 19th, 2018.
[00:16.000 --> 00:18.000]  I'm your host Alex Jones.
[00:18.000 --> 00:22.000]  Owen Schroder is coming up to co-host me today as well.
[00:22.000 --> 00:27.000]  Let me just read to you some of the headlines that I'll be covering in the next segment.
[00:27.000 --> 00:33.000]  Top economists, if the Fed raises interest rates tomorrow, that's today,
[00:33.000 --> 00:38.000]  they should all be fired for economic malpractice because they're clearly trying to plunge the economy
[00:38.000 --> 00:45.000]  and working with foreign governments like the Chinese and the EU in a war against the United States and President Trump.
[00:45.000 --> 00:49.000]  This is such treason to the mainstream media and all of them on board to hurt the economy.
[00:49.000 --> 00:53.000]  It just shows you how much trouble this nation's in that Trump isn't more popular.
[00:53.000 --> 01:01.000]  People should be carrying him on their shoulders, but instead they blame him for problems that we've all allowed ourselves.
[01:01.000 --> 01:05.000]  The latest Facebook scandal Netflix Spotify could read private messages.
[01:05.000 --> 01:08.000]  Yandex was given IDs.
[01:08.000 --> 01:11.000]  I'm going to explain what's happening with this when we come back.
[01:11.000 --> 01:14.000]  I'm no fan of Facebook, but Soros started shorting it a year ago.
[01:14.000 --> 01:15.000]  He's trying to take it over.
[01:15.000 --> 01:18.000]  Google is light years worse than this.
[01:18.000 --> 01:22.000]  Apple is giving the code keys to China eight months ago.
[01:22.000 --> 01:31.000]  They're light years worse because Facebook allowed conservatives access limited about 10% of what the Democrats had access to.
[01:31.000 --> 01:34.000]  Because of that, they've got to be taken over.
[01:34.000 --> 01:37.000]  They've got to be basically brought to their knees.
[01:37.000 --> 01:38.000]  It's amazing.
[01:38.000 --> 01:47.000]  And all the details out there about how they were tracking what you were writing and what we were saying and creating an algorithm and selling the data.
[01:47.000 --> 01:48.000]  Oh my goodness.
[01:48.000 --> 01:50.000]  That's how the modern Internet works.
[01:50.000 --> 01:58.000]  That's what the rollout of the NSA technology into private systems like Google and Facebook is.
[01:58.000 --> 02:00.000]  It's how they got you to opt into surveillance state.
[02:00.000 --> 02:05.000]  It's like teaching adults that the sky is blue that fish swim in the ocean.
[02:05.000 --> 02:07.000]  But oh, Alex shows the conspiracy theorist.
[02:07.000 --> 02:09.000]  Oh, he says all this and then here it all is.
[02:09.000 --> 02:12.000]  It's been in all the tech journals from the beginning.
[02:12.000 --> 02:19.000]  I'm not the one that told you about this, but I'm the one that said it would be abused and be used for social control.
[02:19.000 --> 02:23.000]  So I had to be demonized because I was right.
[02:23.000 --> 02:25.000]  Well, that's just the second story.
[02:25.000 --> 02:34.000]  French generals, acting top generals face disciplinary action after accusing Macron of treason for signing UN migration pact that totally opens their borders.
[02:34.000 --> 02:36.000]  They need to remove Macron.
[02:36.000 --> 02:38.000]  They need to have elections and elect those generals.
[02:38.000 --> 02:42.000]  Major victory for Yellowvest as Belgium Prime Minister Charles Parliament.
[02:42.000 --> 02:44.000]  He will resign for opening the borders.
[02:44.000 --> 02:52.000]  Meanwhile, Democrat reps lawyers escort caravan migrants across the U.S. border in a photo op of women and children.
[02:52.000 --> 02:55.000]  Only a tiny fraction of who's really there.
[02:55.000 --> 03:00.000]  Meanwhile, Democrat New York State Senator tells Twitter users kill herself.
[03:00.000 --> 03:02.000]  Twitter gives him a free pass.
[03:02.000 --> 03:05.000]  Tucker Carlson sounds the strong alarm and stand strong.
[03:05.000 --> 03:06.000]  We're not intimidated.
[03:06.000 --> 03:12.000]  We'll continue to tell the truth despite the attacks and the lies and the big story when we come back.
[03:12.000 --> 03:14.000]  Shock. It's not shocking.
[03:14.000 --> 03:17.000]  I've been sending our reporters these events.
[03:17.000 --> 03:18.000]  They haven't been city streets.
[03:18.000 --> 03:19.000]  They haven't been hotels.
[03:19.000 --> 03:21.000]  They haven't been public schools.
[03:21.000 --> 03:22.000]  Shock.
[03:22.000 --> 03:23.000]  Infowars.com.
[03:23.000 --> 03:24.000]  It's on Salazar.
[03:24.000 --> 03:30.000]  11 year old performs in drag on stage at New York City Gay Club at night.
[03:30.000 --> 03:38.000]  Scantily clad 10 year old child, 10 year old boy shaking his butt and scantily clad and getting money.
[03:38.000 --> 03:40.000]  But it gets even worse.
[03:40.000 --> 03:49.000]  There's a video he posted about how he's part of the LGBTQ.
[03:49.000 --> 03:58.000]  I predicted that officially start calling it the LGBTQ, but they've added LGBTQ queer.
[03:58.000 --> 04:01.000]  So they've added pedophile and queer to the end of it.
[04:01.000 --> 04:09.000]  And you've got these people at public events saying it's city councils.
[04:09.000 --> 04:11.000]  People are coming to groom your children.
[04:11.000 --> 04:13.000]  Your children are ours.
[04:13.000 --> 04:14.000]  Give them to us.
[04:14.000 --> 04:15.000]  It's disgusting.
[04:15.000 --> 04:16.000]  You won't hand them over.
[04:16.000 --> 04:28.000]  And this young boy with his mother, we're going to play the video coming up, says, talks about snorting ketamine, which is a drug that people take to go into trance-like states where they have orgies.
