[00:00.000 --> 00:11.500]  Big Brother mainstream media government cover-ups you want answers well
[00:11.500 --> 00:19.040]  so does he he's Alex Jones on the GCN radio network and now live from Austin
[00:19.040 --> 00:32.880]  Texas Alex Jones here we are it's December 6th 2011 we're gonna be here
[00:32.880 --> 00:39.040]  live for the next three hours at least and we do have Wayne Madsen
[00:39.040 --> 00:42.600]  investigative journalist joining us on the drone that went down and I ran and a
[00:42.600 --> 00:49.640]  host of other issues the latest on Syria Pakistan Wayne always has amazing
[00:49.640 --> 00:56.040]  inside Intel being there in the Beltway and globetrotting across the world he
[00:56.040 --> 01:01.440]  will be joining us coming up in about an hour and a half from now but a lot of
[01:01.440 --> 01:04.560]  times I get up here on the air and I say I'm gonna take a lot of calls today and
[01:04.560 --> 01:07.720]  I end up not doing that but the last few months I've actually done a bit of a
[01:07.720 --> 01:15.800]  better job and so today I am going to go over just some of the headlines we've
[01:15.800 --> 01:21.040]  got here and some of the really big news and then we are going to open the
[01:21.040 --> 01:27.040]  phones up in the first half of the broadcast and after Madsen leaves us in
[01:27.040 --> 01:33.480]  the third hour as well and we're going to take a lot of your phone calls and a
[01:33.480 --> 01:36.560]  lot of times I end up giving callers about 45 seconds we can move on to the
[01:36.560 --> 01:40.160]  next person to get everybody on but I think today and in other days I give
[01:40.160 --> 01:43.280]  people like five minutes and that's when we never get to anybody basically but
[01:43.280 --> 01:45.800]  today I think we're gonna give people about one minute and then I'll try to
[01:45.800 --> 01:52.400]  limit myself to a 30-second response to your question or your comment in fact
[01:52.400 --> 01:55.480]  why not just go ahead and open the phones up right now on any issue you
[01:55.480 --> 02:00.480]  want to discuss any question any comment any news item because the callers just
[02:00.480 --> 02:04.000]  always bring up things that either I didn't know about or that I meant to
[02:04.000 --> 02:08.360]  talk about a day ago a week ago a month ago or different local news a lot of
[02:08.360 --> 02:13.760]  times stuff people call in about I then go look up discover it's true we write
[02:13.760 --> 02:17.720]  articles about it info wars.com and prison planet.com and it becomes a big
[02:17.720 --> 02:22.160]  story it was the middle of 2010 we started getting reports about TSA going
[02:22.160 --> 02:29.160]  in the pants and then some of my crew witnessed it happening and we reported
[02:29.160 --> 02:33.240]  on it and the TSA would say it's not happening it's not happening it's not
[02:33.240 --> 02:36.520]  happening but then our listeners videotaped it happened to some of my
[02:36.520 --> 02:42.120]  crew and it became national news and the drudge report picked it up and
[02:42.120 --> 02:50.000]  remember they they always stonewall it's a it's a military tactic to make the
[02:50.000 --> 02:53.760]  debate about whether they're doing it or not instead of whether should you be
[02:53.760 --> 02:58.440]  doing it and for many years now they've taken people in back rooms especially
[02:58.440 --> 03:04.200]  the old because it sometimes if they're traveling alone it takes multiple TSA
[03:04.200 --> 03:07.680]  agents to get them out of the wheelchair and and do everything to them and go
[03:07.680 --> 03:12.960]  turn off their oxygen bottles ask them of their bombs take the diapers off take
[03:12.960 --> 03:18.880]  the colostomy bags or the urine bags off of them ripping surgical sutures open
[03:18.880 --> 03:22.840]  and it's all on record and they always say we didn't do that and then when the
[03:22.840 --> 03:27.800]  video gets released they say well taking your clothes off is not a strip
[03:27.800 --> 03:33.840]  search we it's a week we call it a procedure and now there's a report up at
[03:33.840 --> 03:38.840]  info wars.com of the American dream blogger has collated nine recent
[03:38.840 --> 03:44.600]  examples of admitted strip searching of elderly it's like a tack wolves whenever
[03:44.600 --> 03:48.320]  you see some old person in a wheelchair who looks like they're about to die I
[03:48.320 --> 03:53.280]  mean I've seen a lot told the story probably ten times I was out in San
[03:53.280 --> 04:00.640]  Francisco flying back years ago this is like five six years ago and there was a
[04:00.640 --> 04:05.280]  group of veterans of Pearl Harbor they were all some of them were wearing
[04:05.280 --> 04:11.880]  Arizona hats you know USS Arizona the battleship they had oxygen bottles they
[04:11.880 --> 04:15.200]  could barely walk they had their wives or attendants with them who looked like
[04:15.200 --> 04:20.000]  they were pretty much almost you know not of this world anymore and I'll never
[04:20.000 --> 04:25.220]  forget they had checkpoints at the gate as well something called Wolverine
[04:25.220 --> 04:30.880]  security guys in like Cobra Commander uniforms these bright blue uniforms and
[04:30.880 --> 04:38.800]  in berets on screaming at them it was this old Pearl Harbor veteran with a
[04:38.800 --> 04:43.840]  walker with his eyes peeled down you know dripping probably the last trip you
[04:43.840 --> 04:47.240]  ever took in his life to go see his buddies and he just couldn't even hear
