[00:00:16.632 --> 00:00:17.752]  InfoWars.
[00:00:17.752 --> 00:00:18.953]  Tomorrow's news.
[00:00:18.953 --> 00:00:19.293]  Today.
[00:00:42.466 --> 00:00:46.190]  Thursday, November 10th, 2022.
[00:00:46.190 --> 00:00:54.398]  I'm your host, Alex Jones.
[00:00:54.398 --> 00:00:57.922]  We've got a very important broadcast.
[00:00:57.922 --> 00:01:01.626]  We're launching as we speak.
[00:01:01.626 --> 00:01:03.968]  We have primary ignition.
[00:01:03.968 --> 00:01:05.289]  We'll be here until 3 p.m.
[00:01:05.289 --> 00:01:05.610]  Central.
[00:01:07.446 --> 00:01:16.928]  Owen Schroeder has been doing an excellent job breaking down the fraud and also tracking the battleground races that are still ongoing.
[00:01:16.928 --> 00:01:23.350]  He will be in the studio simultaneously with us in 30 minutes.
[00:01:23.350 --> 00:01:33.372]  Mike Lindell has assembled quite the team and in live time in the last few days has been documenting what can only be described as in-your-face fraud.
[00:01:36.328 --> 00:01:50.753]  That's all coming up and more and we will also open the phones up and take your calls today.
[00:01:50.753 --> 00:01:53.614]  And I want to cover all the news and I want to get into all the different facets of it.
[00:01:53.614 --> 00:01:55.555]  We're going to.
[00:01:55.555 --> 00:02:05.599]  But I also want to just talk big picture here about what we're what we're living through, what's happening and the paradox that's there.
[00:02:07.322 --> 00:02:33.988]  If the globalists tell us they want to depopulate us because we're worthless scum in their eyes, useless eaters is the technical term they use, a human scourge that needs to be culled, an infestation, a disease, and they're self-appointed to carry that out, if we don't rally to our own human cause,
[00:02:35.376 --> 00:02:39.919]  And not let the worst people on earth take control of our destiny.
[00:02:39.919 --> 00:02:45.301]  As adults, we do deserve to die.
[00:02:45.301 --> 00:03:01.470]  And there's a very distant point for those that believe in humanity and believe in free will and believe in human empowerment and those that don't believe in human free will and human empowerment for the average person and want to be God.
[00:03:01.470 --> 00:03:02.291]  We're very far apart.
[00:03:07.478 --> 00:03:19.828]  Except in the area of being aware of how the universe works.
[00:03:19.828 --> 00:03:34.921]  And it really is true in a social Darwinistic fashion that is we present all this that's very accurate and documented and the general public does not rally and awaken and say no and bring the perpetrators of justice
[00:03:35.999 --> 00:03:40.702]  That really they've all been given ample warning and deserve what they get.
[00:03:40.702 --> 00:04:02.936]  And that's why the globalists target adults with deadly shots and assisted suicide and all the rest of it because metaphysically in the natural law of the universe, if you can get somebody to hurt themselves out of their free will, even if you pretty much trick them, you still got to give them a hint, then it doesn't come back on you metaphysically as bad.
[00:04:03.936 --> 00:04:08.499]  So they're definitely involved in a spiritual alchemy, and they understand the laws of the universe.
[00:04:08.499 --> 00:04:25.772]  But when they cross the Rubicon of trying to euthanize children, trying to sterilize children, trying to wreck the brains of children, it commits an interdimensional crime that God will not put up with and will destroy us.
[00:04:27.427 --> 00:04:47.793]  And the other team we're fighting knows that, and that's why they try to get us to go along and sanction the killing of children, whether it be abortion, or assisted suicide, or transgenderism as a form of genetic suicide for the people that actually get sterilized.
[00:04:47.793 --> 00:04:52.975]  And so, they're trying to get us to lower our shields.
[00:04:52.975 --> 00:04:53.535]  Ourselves.
[00:04:54.673 --> 00:04:56.356]  So they can really have their way with us.
[00:04:56.356 --> 00:05:00.923]  We'll talk about it when we come back.
[00:05:07.955 --> 00:05:18.345]  An alternative healthcare system for this COVID and post-COVID world where trust has been lost in doctors and healthcare systems.
[00:05:18.345 --> 00:05:31.097]  This new online virtual platform is nationwide providing uncensored content, virtual appointments, laboratory testing, diagnostics, prescriptions,
[00:05:31.778 --> 00:05:32.358]  We're good to go.
[00:06:13.882 --> 00:06:21.467]  From the front lines of the information war, it's Alex Jones.
[00:06:21.467 --> 00:06:30.554]  We know from scientific exit polls around the country that even CNN predicted an absolute total bloodbath
[00:06:32.586 --> 00:06:41.643]  The Democrats, but magically, despite there was much higher Republican turnout than Democrats, they have effectively blocked.
[00:06:42.779 --> 00:06:44.380]  The red tsunami.
