[00:00.000 --> 00:15.640]  It is July 30th, 2017 on this Sunday, live global transmission.
[00:15.640 --> 00:17.440]  Tomorrow, I'll be back in the ATX.
[00:17.440 --> 00:19.960]  I am still in Hawaii as we speak.
[00:20.560 --> 00:25.080]  Uh, wow, we've got major US companies saying that their employees have to take
[00:25.080 --> 00:26.480]  microchips to work there.
[00:26.480 --> 00:29.680]  We've got North Korea now able to nuke the mainland US.
[00:30.080 --> 00:34.040]  Uh, we have just got so much incredible information to break down that's cutting
[00:34.040 --> 00:37.400]  edge, kind of like Roger Stone on Tuesday, saying that General Kelly would
[00:37.400 --> 00:38.600]  replace Renz Priebus.
[00:38.760 --> 00:39.720]  Here is that report.
[00:39.720 --> 00:42.400]  And we'll be back with all the rest of the news, days, weeks, months and
[00:42.400 --> 00:44.000]  years before MSM.
[00:45.680 --> 00:53.040]  There is, uh, much speculation after the firing of Sean Spicer about the fate of
[00:53.040 --> 00:56.080]  White House chief of staff, Renz Priebus.
[00:57.040 --> 01:00.560]  First of all, the president deserves kudos, in my opinion, for the
[01:00.560 --> 01:06.880]  appointment of Sarah Huckabee Sanders as his chief spokeswoman and the
[01:06.880 --> 01:08.880]  White House press secretary.
[01:09.320 --> 01:11.640]  This is a strong appointment.
[01:12.040 --> 01:15.760]  She's been doing a much better job defending the president and speaking on
[01:15.760 --> 01:17.640]  his behalf than Spicer.
[01:17.640 --> 01:20.920]  And in my view, she well deserves the job.
[01:20.920 --> 01:24.840]  So congratulations to Sarah Huckabee Sanders.
[01:25.440 --> 01:30.840]  In the meantime, however, it appears that there is a three way decision that
[01:30.840 --> 01:35.400]  the president has before him regarding the White House chief of staff.
[01:36.520 --> 01:44.200]  On this list are David Urban, a decorated veteran, a former chief of
[01:44.200 --> 01:49.680]  staff on Capitol Hill, the US Senator Arlen Specter, but nonetheless, a
[01:49.680 --> 01:56.400]  hardline Trump loyalist who ran the nuts and bolts campaign on the ground in
[01:56.400 --> 02:02.040]  Pennsylvania, someone the president knows well and someone who has both
[02:02.040 --> 02:06.000]  administrative skills and political skills.
[02:06.840 --> 02:12.160]  Urban was the administrative assistant to perhaps the meanest, toughest,
[02:12.480 --> 02:17.400]  smartest and most difficult member of the US Senate, Arlen Specter.
[02:17.400 --> 02:23.880]  This does not in any way reflect the politics of Urban himself, who is a
[02:23.880 --> 02:28.720]  solid Trumpite from the beginning, and in my view, responsible for the
[02:28.720 --> 02:31.040]  historical win in Pennsylvania.
[02:31.920 --> 02:37.400]  Also, unbelievably in the running is Dina Habib Howell.
[02:37.920 --> 02:45.040]  She is a former member of the George W. Bush White House staff, a certified
[02:45.040 --> 02:54.280]  globalist, her best friends, Valerie Jarrett, also a Huma avidit, and then, of
[02:54.280 --> 02:56.360]  course, Kandee Rice.
[02:57.200 --> 03:03.640]  She was very successful in squeezing Rick Grinnell, another key Trump supporter,
[03:03.680 --> 03:09.000]  out of the position of NATO ambassador, delivering that to former Texas Senator
[03:09.000 --> 03:15.720]  Kay Bailey Hutchison, a certified Trump hater, a never-Trumper who had nothing
[03:15.720 --> 03:19.800]  good to say about candidate Trump during the election.
[03:20.880 --> 03:27.280]  And then also, a wild card, and you'll hearing this first in Info Wars, General
[03:27.280 --> 03:33.640]  John Kelly, currently the head of Homeland Security, is also in contention
[03:33.640 --> 03:36.800]  for the position of White House Chief of Staff.
[03:36.800 --> 03:41.800]  Research in Kelly, the first thing that pops up, is his status as an
[03:41.800 --> 03:47.440]  unreconstructed drug warrior, someone who agrees with Jeff Sessions on the
[03:47.440 --> 03:55.200]  question of refiring up the failed, expensive, and I think proven disaster
[03:55.200 --> 04:00.880]  that was the war on drugs, first initiated by my mentor, Richard Nixon.
[04:00.880 --> 04:07.120]  It is hard to determine, with Kelly's military background, whether he is,
[04:07.120 --> 04:10.600]  in fact, a globalist, and we're researching that.
[04:11.240 --> 04:15.320]  But in the meantime, it's very important that the president understand that his
[04:15.320 --> 04:20.080]  next administrative assistant, his next Chief of Staff, pardon me, could be
[04:20.080 --> 04:21.880]  someone with both admin...
[04:21.880 --> 04:25.320]  All right, so there's Roger Stone hosting the show last Tuesday, and we
[04:25.320 --> 04:28.760]  clearly said that previous was going to be out by the end of the week, and that
[04:28.760 --> 04:31.000]  Kelly was in the running.
[04:31.000 --> 04:33.920]  I mean, that's directly from obviously our sources, and one of the Washington
[04:33.920 --> 04:37.760]  posts on Friday had to admit that we broke it, but said, oh, we had a lucky
[04:37.760 --> 04:38.480]  guess.
[04:38.480 --> 04:41.480]  Yeah, we said previous would be out by the end of the week, and that General
[04:41.480 --> 04:45.320]  Kelly was in the running there, and there you go, just showing how good
[04:45.320 --> 04:47.520]  Stone's sources are, and we have other sources as well.
[04:47.520 --> 04:52.080]  Now, massively important news, from North Korea to publicly having to have a
[04:52.080 --> 04:55.880]  microchip, to have a job, it planted in your body, it's all coming up straight
[04:55.880 --> 05:00.200]  ahead.
[05:00.200 --> 05:03.960]  As most of you already know, I am a voracious consumer of news and
[05:03.960 --> 05:08.280]  information, and in the last four or five years doing more and more research, I
[05:08.280 --> 05:12.840]  came across the fact that the elite establishment is fully aware of the fact
[05:12.840 --> 05:17.280]  that our ancient ancestors, in many cases, had much better nutrition than we do
[05:17.280 --> 05:22.240]  today, and our ancient ancestors sought out the bones of the animals that they
[05:22.240 --> 05:26.280]  were hunting, killing, and then processing, and so I set out to develop
[05:26.280 --> 05:30.640]  Caveman, but to not just have concentrated bone broth from chicken, but
[05:30.640 --> 05:36.680]  seven other superfood ingredients known for cleansing and supercharging the
[05:36.680 --> 05:38.120]  body at the same time.
[05:38.120 --> 05:42.120]  Info wars isn't just fighting the globalist, we're getting results, and
[05:42.120 --> 05:46.560]  we're expanding in the face of the complete media assault and winning
[05:46.560 --> 05:48.120]  because of your support.
[05:48.120 --> 05:51.000]  Caveman is finally back at the Info War store.
[05:51.000 --> 05:56.440]  You can get 25% off the regular price for a limited time only at infowarslife.com
[05:56.440 --> 06:21.720]  or by calling toll-free, triple-A, two-five, three-three, one-three-nine.
[06:21.720 --> 06:37.240]  Well, here we are, ladies and gentlemen, it is July 30th, 2017, I'm your host,
[06:37.240 --> 06:40.400]  Alex Jones, coming to you from the middle of the Pacific Ocean.
[06:40.400 --> 06:44.600]  I'll be back on my way to Texas and be there tomorrow.
[06:44.600 --> 06:48.200]  We have been here to investigate the situation with the elite, like Zuckerberg
[06:48.200 --> 06:51.680]  moving here to avoid what they themselves have created.
[06:51.680 --> 06:54.880]  We've also been investigating the Pacific Missile Range and Missile Defense
[06:54.880 --> 06:56.960]  System, which is now more important than ever.
[06:56.960 --> 07:04.000]  We're going to be able to hit basically as far east as Chicago easily with ICBMs.
[07:04.000 --> 07:07.520]  They've successfully tested that the Japanese and the US government have
[07:07.520 --> 07:12.760]  studied the trajectory and confirm that indeed the psychopath Kim Jong-un's
[07:12.760 --> 07:16.440]  megalomaniacal threats are indeed reality-based.
[07:16.440 --> 07:20.400]  They have a special report on that, I'm going to air first here in just a moment.
[07:20.400 --> 07:27.640]  Then we've seen ABC, NBC, CBS, all of them suddenly saying,
[07:27.640 --> 07:31.520]  soon everybody's going to have a microchip, your kids are going to have them,
[07:31.520 --> 07:33.680]  you're going to have them, it's going to make everything so simple.
[07:33.680 --> 07:36.360]  You'll never, you know, lose your wallet again.
[07:36.360 --> 07:40.760]  Of course, these will just steal your RFID number and makes it 10 times worse
[07:40.760 --> 07:44.160]  or just cut your finger off, you know, to biometrically scan your, I mean,
[07:44.160 --> 07:48.040]  it creates a whole other set of problems, but it gives government total control
[07:48.040 --> 07:52.000]  over your life, it's perfect for an internet ID, that's where all this is.
[07:52.000 --> 07:55.960]  But now they have major US companies, not just companies in Europe saying,
[07:55.960 --> 08:00.360]  if you want to work here, you're going to take a chip embedded in your hand,
[08:00.360 --> 08:03.320]  in between your middle finger and your index finger.
[08:03.320 --> 08:06.800]  That report is coming up, we're going to post it to infowars.com.
[08:06.800 --> 08:10.880]  It's an important John Bowne report, but we tend to take John's reports,
[08:10.880 --> 08:13.760]  my fault, I'm going to try to change this to kind of stick it off on a side
[08:13.760 --> 08:17.480]  of the YouTube channel, for a reason I think they're very, very, very powerful.
[08:17.480 --> 08:21.240]  So we're going to post it to Facebook as well, but I'm going to go to infowars.com
[08:21.240 --> 08:25.080]  and tweak that out in the next 20 minutes at Real Alex Jones.
[08:25.080 --> 08:31.120]  Also, we have the Obamacare repeal failure, which this thing is a failure of Trump.
[08:31.120 --> 08:33.080]  It's called Obamacare.
[08:33.080 --> 08:35.040]  Trump didn't create it.
[08:35.040 --> 08:39.200]  Trump now has a good bill to repeal and replace it with something that won't
[08:39.200 --> 08:42.680]  bankrupt the country, it won't double and triple your prices and that takes care
[08:42.680 --> 08:44.360]  of people that aren't covered.
[08:44.360 --> 08:47.120]  And Rand Paul has said it's the best plan out there.
[08:47.120 --> 08:51.760]  And Obamacare will kill our economy if we don't get rid of it.
[08:51.760 --> 08:54.240]  Trump isn't the one that did Obamacare.
[08:54.240 --> 08:58.080]  The globalists are the ones that engage in this activity.
[08:58.080 --> 09:02.280]  So the way they spend it, national review, that it's the death of an effing
[09:02.280 --> 09:06.760]  salesman is the headline, or the top articles on the web today from the losers
[09:06.760 --> 09:11.080]  at national review, the never-Trumpers, who are betting against America in this
[09:11.080 --> 09:14.960]  recovery and openly saying Trump's been a loser his whole life.
[09:14.960 --> 09:18.720]  The guy came from nowhere, from behind and won this presidency.
[09:18.720 --> 09:21.240]  That alone is historic and a total winner move.
[09:21.240 --> 09:22.920]  Everything else he's done has been a total winner move.
[09:22.920 --> 09:26.480]  He's had 400-something companies, four of them have gone bankrupt.
[09:26.480 --> 09:29.880]  That's the most new company, 70% or more go bankrupt.
[09:29.880 --> 09:32.920]  I'm going to break all that down too because they're just beating the drum
[09:32.920 --> 09:36.160]  that he's way down in the polls, just like they said during the election.
[09:36.160 --> 09:39.080]  With fake polls, you know MSN was more fake than ever.
[09:39.080 --> 09:42.720]  But first, here is an extremely important report.
[09:42.720 --> 09:47.520]  The full video is on infowars.com that focuses on the new nuke threat.
[09:47.520 --> 09:51.480]  The fact that the U.S. from Austin, Texas, or Chicago, Illinois is now in
[09:51.480 --> 09:53.480]  ICBM nuke range.
[09:53.480 --> 09:58.080]  But who gave them the nukes, spies in South America who've been identified at
[09:58.080 --> 09:59.920]  the highest levels of the government?
[09:59.920 --> 10:04.720]  Here is the report with myself and of course put together by Michael Zimmerman.
[10:04.720 --> 10:07.320]  Breaking developments involving North Korea tonight, they have launched an
[10:07.320 --> 10:10.840]  intercontinental ballistic missile and this evening experts now saying that this
[10:10.840 --> 10:13.800]  missile went higher and further than before.
[10:13.800 --> 10:19.160]  Kim Jong-un claims they are now able to hit the entire United States at any time.
[10:19.160 --> 10:20.520]  Are we in range?
[10:20.520 --> 10:21.320]  Is it that simple?
[10:21.320 --> 10:22.680]  Yeah, we probably are.
[10:22.680 --> 10:25.520]  And if we're not, we will be in range in a month or two.
[10:25.520 --> 10:29.200]  It looks like this thing can go about 10,000 kilometers.
[10:29.200 --> 10:33.480]  That means from North Korea, they could hit most of the United States.
[10:33.480 --> 10:34.680]  So they've finally done it.
[10:34.680 --> 10:40.120]  The world is in shock after yesterday's successful launch of an ICBM by North
[10:40.120 --> 10:43.240]  Korea's dictator Kim Jong-un.
[10:43.240 --> 10:46.720]  He had previously threatened that he had missiles that were able to hit the U.S.
[10:46.720 --> 10:49.400]  mainland, including places like Chicago.
[10:49.400 --> 10:54.080]  And now NASA as well as Japanese authorities have looked at the trajectory
[10:54.080 --> 10:58.520]  of yesterday's test missile and confirmed it can hit most of the United States
[10:58.520 --> 11:02.680]  and maybe even New York City all the way on the East Coast.
[11:02.680 --> 11:08.480]  On top of all of this, Kim Jong-un is now threatening to nuke the United States,
[11:08.480 --> 11:14.000]  as well as attacking U.S. carrier task force strike groups that are in the Pacific Ocean.
[11:14.000 --> 11:19.360]  We're here in Hawaii, which had previously been the closest area of the United States
[11:19.360 --> 11:22.080]  that Kim Jong-un had proven that he could hit.
[11:22.080 --> 11:25.800]  Now we're about to drive to the other side of the island to show you the United
[11:25.800 --> 11:31.400]  States Pacific Missile Defense Center that has supersonic interceptor missiles
[11:31.400 --> 11:36.680]  that have been able to shoot down not just Kim Jong-un's ICBMs, but also Russia's and China's.
[11:36.680 --> 11:39.680]  This is emergency transmission.
[11:39.680 --> 11:41.680]  Intruder alert.
[11:41.680 --> 11:43.680]  Evacuate bridge.
[11:43.680 --> 11:45.680]  One light support failure intensive.
[11:45.680 --> 11:47.680]  This is emergency transmission.
[11:52.680 --> 11:57.680]  If you are receiving this transmission, you are the resistance.
[11:57.680 --> 12:07.680]  We're here at the Pacific Missile Range.
[12:07.680 --> 12:14.680]  This is the furthest western island, major inhabited island of the Hawaiian chain, Kauai.
[12:14.680 --> 12:21.680]  And on the western edge of this, we are standing on the furthest western piece of U.S. territory.
[12:21.680 --> 12:24.680]  Just a few thousand miles away is the island of Japan.
[12:24.680 --> 12:29.680]  And then, of course, North Korea is just southwest of there.
[12:29.680 --> 12:36.680]  North Korea now has long-range missiles, reportedly, that can hit areas of Alaska and Hawaii.
[12:36.680 --> 12:41.680]  And then are reportedly trained on the island of Kauai, where we're standing here today.
[12:41.680 --> 12:49.680]  Incredibly fast interceptor missiles, anti-missile missiles, can be fired from this facility
[12:49.680 --> 12:55.680]  at, reportedly, over Mach 5. Of course, a lot of their speeds are classified.
[12:55.680 --> 12:59.680]  Some estimations are they have missiles that can go Mach 6, Mach 7.
[12:59.680 --> 13:04.680]  And then go up and intercept an ICBM or other missile fired from North Korea.
[13:04.680 --> 13:07.680]  Now, of course, there's also nuclear weapons clearly stationed here.
[13:07.680 --> 13:14.680]  And down the road, there are missile silos that can fire ICBMs and other systems.
[13:14.680 --> 13:19.680]  So this is one of the main missile bases protecting the United States, not just from North Korea,
[13:19.680 --> 13:22.680]  but also from Russia and the big threat communist China.
[13:22.680 --> 13:27.680]  And that's why it makes me so angry to see the Clintons calling Trump a traitor
