[00:00:12.515 --> 00:00:13.637]  Big Brother.
[00:00:13.637 --> 00:00:15.440]  Mainstream media.
[00:00:15.440 --> 00:00:17.384]  Government cover-ups.
[00:00:17.384 --> 00:00:19.047]  You want to stop tyranny?
[00:00:19.047 --> 00:00:20.710]  Well, so does he.
[00:00:20.710 --> 00:00:25.278]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:27.836 --> 00:00:32.718]  Welcome to the Alex Jones Show on this Sunday, October the 4th, 2015.
[00:00:32.718 --> 00:00:34.359]  I'm David Knight, your host.
[00:00:34.359 --> 00:00:39.261]  I'm back from covering the martial law events that we had in the Northeast.
[00:00:39.261 --> 00:00:40.422]  I was gone last week.
[00:00:40.422 --> 00:00:47.044]  I had to take a little bit of time and decompress after that depressing situation.
[00:00:47.044 --> 00:00:50.426]  We covered what the politics of what the Pope was selling.
[00:00:50.426 --> 00:00:52.547]  We covered the martial law there.
[00:00:52.547 --> 00:00:55.228]  And I have to say, it just kept getting worse.
[00:00:55.228 --> 00:00:56.989]  It wasn't the amount of time that we were there.
[00:00:57.569 --> 00:00:59.810]  But it was what we saw in Philadelphia.
[00:00:59.810 --> 00:01:03.571]  My wife had told me that it was going to be much worse in Philadelphia.
[00:01:03.571 --> 00:01:08.793]  And I said, oh, they all like to brag about what a giant martial law presence they're going to create.
[00:01:08.793 --> 00:01:11.694]  But they shut down that entire city.
[00:01:11.694 --> 00:01:14.755]  And the saddest thing is the people loved it.
[00:01:15.555 --> 00:01:19.216]  They were just reveling in how safe they were.
[00:01:19.216 --> 00:01:23.678]  You have to understand that the TSA was not there to keep them safe.
[00:01:23.678 --> 00:01:28.239]  The TSA was there to keep them away from the Pope.
[00:01:28.239 --> 00:01:29.620]  Away from one man.
[00:01:29.620 --> 00:01:30.700]  There to protect one man.
[00:01:30.700 --> 00:01:33.641]  There to protect a government official, if you will.
[00:01:34.161 --> 00:01:35.682]  From another country.
[00:01:35.682 --> 00:01:49.969]  And of course, it's amazing to see in Washington and in New York, where they have the President and the Congress all the time, where the UN, where they had leaders of all these different countries, how they stepped up the protection in the wake of the Pope being there.
[00:01:49.969 --> 00:01:54.231]  So we're going to talk about some of what we saw, some of the politics that was there.
[00:01:54.231 --> 00:02:01.035]  And we had an amazing interview with some people who were part of a network of those who had been abused by priests.
[00:02:01.035 --> 00:02:02.816]  And I want you to hear what they have to say.
[00:02:03.496 --> 00:02:09.738]  But of course the big stories that we're going to be talking about are the shootings that happened at the end of the week and the reactions to those.
[00:02:09.738 --> 00:02:16.299]  We have CNN turning this into a white shooter even though he's mixed-race.
[00:02:16.299 --> 00:02:20.580]  We have a story that's up on the Drudge Report, an InfoWars story.
[00:02:20.580 --> 00:02:28.342]  CNN turns mixed-race Oregon shooter into a white man and the LA Times is claiming that he was a white supremacist.
[00:02:28.342 --> 00:02:30.143]  We're going to talk about the motivations
[00:02:30.623 --> 00:02:36.266]  And the way they're turning this again, yet another story that they're using for Divide and Conquer.
