[00:00:05.232 --> 00:00:06.532]  Big Brother.
[00:00:06.532 --> 00:00:08.313]  Mainstream media.
[00:00:08.313 --> 00:00:10.074]  Government cover-ups.
[00:00:10.074 --> 00:00:11.655]  You want answers?
[00:00:11.655 --> 00:00:13.196]  Well, so does he.
[00:00:13.196 --> 00:00:17.398]  He's Alex Jones on the GCN Radio Network.
[00:00:17.398 --> 00:00:21.500]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.186 --> 00:00:35.668]  You know, I see a meme out on the internet now that it's a fairy tale that there's eugenics going on.
[00:00:35.668 --> 00:00:41.649]  That it's a fairy tale that cancer rates are way up and neurological disorders.
[00:00:41.649 --> 00:00:54.132]  And they're trying to take hatred of Israel and then connect it to me and say my eugenics thing is trying to cover up for Israel.
[00:00:54.132 --> 00:00:55.032]  What does that even mean?
[00:00:56.015 --> 00:01:14.242]  It's like when I made a film about Israel attacking the USS Liberty, to blame it on Egypt, all these big Nazi groups and others came out and said I was covering up for Israel, because I pointed out that traitor LBJ was involved, because that's what all the admirals I interviewed and the...
[00:01:15.424 --> 00:01:19.666]  The first mate and all them said, it was like, no, America wasn't involved.
[00:01:19.666 --> 00:01:21.607]  You're now covering up for Israel.
[00:01:21.607 --> 00:01:24.309]  I'm like, no, no, there's two bank robbers.
[00:01:24.309 --> 00:01:27.491]  I'm not covering up for one of them to say, and this guy was involved too.
[00:01:27.491 --> 00:01:28.731]  But that is what matters.
[00:01:28.731 --> 00:01:29.612]  I just read that.
[00:01:29.612 --> 00:01:33.334]  It's like, it's a total pipe dream.
[00:01:33.334 --> 00:01:40.538]  I mean, it's true that I don't hate Israel and think about it constantly and obsessed with it and worship it from a hateful position.
[00:01:40.538 --> 00:01:44.140]  I understand there's evil and evil systems in control basically everywhere.
[00:01:46.849 --> 00:01:54.311]  And it's just crazy, I'm covering eugenics, and people are like, there's no eugenics going on, none of that's happening.
[00:01:54.311 --> 00:01:58.853]  You work for Israel, and there's just no connection to reality.
[00:01:58.853 --> 00:02:03.714]  And whereas I don't like a lot of things Israel's doing, I don't like the people that hate Israel either.
[00:02:03.714 --> 00:02:06.615]  I mean, can't you get that?
[00:02:06.615 --> 00:02:13.077]  It's like rabid crowds of people who are in their gang, and then they want you to choose a side in their gang fight.
[00:02:13.077 --> 00:02:13.857]  And I'm just like, hey,
[00:02:14.750 --> 00:02:22.593]  Mutual aggression, truce, as long as you don't do harm to anybody, do whatever you want.
[00:02:22.593 --> 00:02:24.113]  You want to go blow your brains out?
[00:02:24.113 --> 00:02:24.653]  Go ahead.
