[00:00:15.554 --> 00:00:16.654]  InfoWars.
[00:00:16.654 --> 00:00:17.855]  Tomorrow's news.
[00:00:17.855 --> 00:00:18.195]  Today.
[00:00:33.872 --> 00:00:36.634]  Lights out, ladies and gentlemen, lights out.
[00:00:36.634 --> 00:00:40.156]  The curfew is going into place.
[00:00:40.156 --> 00:00:42.317]  Incremental martial law.
[00:00:42.317 --> 00:00:45.960]  But in a true authoritarian state, we don't tell you it's martial law.
[00:00:45.960 --> 00:00:51.463]  We just tell you we'll lock you up for six months unless you've got the proper pass to be out after dark.
[00:00:51.463 --> 00:00:56.086]  And then, at nine o'clock every night, lights out, lights out, lights out.
[00:00:56.086 --> 00:01:00.729]  Conserve energy here in the fatherland, here in the homeland.
[00:01:01.926 --> 00:01:07.235]  They've announced in Europe last week that they're going to order Netflix and YouTube and Google and others.
[00:01:08.442 --> 00:01:12.806]  To only put out less than HD because it might hurt the bandwidth of others.
[00:01:12.806 --> 00:01:14.547]  That's just a test of power.
[00:01:14.547 --> 00:01:20.612]  And now they're announcing here in the United States, don't play video games during peak times of the morning or the afternoon or night.
[00:01:20.612 --> 00:01:25.676]  Other people need their internet while they're locked up in their houses, video gamers.
[00:01:25.676 --> 00:01:28.018]  You're bad as well.
[00:01:28.018 --> 00:01:32.382]  The state is going to tell you what you can do.
[00:01:34.343 --> 00:01:43.866]  You know, you read about martial law and tyranny in Ceausescu's Romania, where they told people lights out at nine o'clock at night, and then a few years later, he just took electricity away from them altogether.
[00:01:43.866 --> 00:01:47.567]  And so you get it two hours a day, if you behave yourselves.
[00:01:47.567 --> 00:02:01.351]  It's all about power and all about control, but in the central city of the Romanian dictator's palace, it was lit up like a Christmas tree, and he'd stare down when the sun set at night, and everything was darkness.
[00:02:02.816 --> 00:02:07.920]  And the people in the Communist country didn't even have money for candles.
[00:02:07.920 --> 00:02:15.166]  And if they saw light coming from your house at night, you might get a... Why do you have a light?
[00:02:15.166 --> 00:02:19.249]  You're not allowed to... Seriously, look at the history books.
[00:02:19.249 --> 00:02:22.552]  And so you're all learning right now, aren't you?
[00:02:23.976 --> 00:02:28.241]  Trump, seven weeks ago, did not want to have the big crackdown, said everything was OK.
[00:02:28.241 --> 00:02:31.185]  The media said that he was bad and going to make it worse.
[00:02:31.185 --> 00:02:33.247]  Then he said, OK, I'll block Chinese flights.
[00:02:33.247 --> 00:02:38.414]  He was bad then, even though the left now is saying he hasn't done enough.
[00:02:39.676 --> 00:02:48.423]  I got a call from a TxDOT source today, and someone well known to me, and he was saying that they've been told that they're going to start having nighttime curfews.
[00:02:48.423 --> 00:02:59.211]  I know other states have been announcing those, but Governor Abbott said that 200 plus Texas counties, we have so many counties here, the most finished state, big state, second largest state in the country after Alaska,
[00:03:00.012 --> 00:03:12.943]  That is, geographically, the amount of square miles that he wants the big cities like Houston, Dallas, San Antonio, Austin to lock down and shelter in place, but not the rest of the state until there's cases there.
[00:03:12.943 --> 00:03:15.665]  So I guess he isn't around to that yet.
[00:03:15.665 --> 00:03:17.707]  Senator Rand Paul has tested positive for the virus.
[00:03:17.707 --> 00:03:20.129]  He's feeling fine.
[00:03:20.129 --> 00:03:23.432]  And so we're going to be laying all of this out and more.
[00:03:23.432 --> 00:03:25.454]  And step aside Bernie Sanders.
[00:03:26.820 --> 00:03:29.122]  With the guaranteed personal income and all the rest of it.
[00:03:29.122 --> 00:03:32.185]  All the free money that leaves the Zimbabwe and Weimar Republic.
[00:03:32.185 --> 00:03:33.266]  Inflation.
