[00:00:04.921 --> 00:00:06.242]  Big Brother.
[00:00:06.242 --> 00:00:08.004]  Mainstream media.
[00:00:08.004 --> 00:00:09.765]  Government cover-ups.
[00:00:09.765 --> 00:00:11.347]  You want answers?
[00:00:11.347 --> 00:00:12.888]  Well, so does he.
[00:00:12.888 --> 00:00:17.092]  He's Alex Jones on the GCN Radio Network.
[00:00:17.092 --> 00:00:21.215]  And now, live from Austin, Texas, Alex Jones.
[00:00:35.051 --> 00:00:40.614]  Well, 2013 is already getting a little long in the tooth here.
[00:00:40.614 --> 00:00:57.024]  It is the second day of January 2012, and we are live, ladies and gentlemen, on this Wednesday edition, and we will have open phones yet again today here in the New Year, after I cover the news.
[00:00:57.024 --> 00:01:03.028]  Obviously, you do know the news, don't you?
[00:01:03.028 --> 00:01:03.948]  One dollar in
[00:01:05.290 --> 00:01:11.236]  Government cuts for every $41 in taxes increased.
[00:01:11.236 --> 00:01:12.497]  We're going to explain why that is.
[00:01:12.497 --> 00:01:22.748]  See, once they get you in debt, you pay almost all your taxes to foreign banks on interest, and then the whole infrastructure implodes.
[00:01:22.748 --> 00:01:24.229]  And that's by design.
[00:01:25.151 --> 00:01:30.935]  And then after the infrastructure implodes, they come in and buy everything up with your money for pennies on the dollar.
[00:01:30.935 --> 00:01:41.343]  And people are too ignorant and too dumb running around drinking fluoride water and talking about Obama phones to be even able to understand exactly what's happening to them.
[00:01:41.343 --> 00:01:47.527]  So, $1 in cuts for every 41 in taxes.
[00:01:47.527 --> 00:01:50.650]  A deal means higher taxes on 77% of households in the country.
[00:01:52.904 --> 00:01:54.414]  I thought it was on the evil, greedy 2%.
[00:01:56.798 --> 00:01:57.759]  The 2%.
[00:01:57.759 --> 00:02:04.483]  That means the 2% that are making a couple hundred thousand a year, not the billionaires that control trillions offshore.
[00:02:04.483 --> 00:02:05.784]  They're the ones that wrote all this.
[00:02:05.784 --> 00:02:07.205]  They're the ones that took the country over.
[00:02:07.205 --> 00:02:11.047]  But the Obama phone lady, she's never going to figure that out.
[00:02:11.047 --> 00:02:12.508]  That's why she's poor.
[00:02:12.508 --> 00:02:16.911]  That's why she's down and out, because she believes in the system.
[00:02:16.911 --> 00:02:21.554]  Congressional Budget Office adds $3.9 trillion more to deficit.
[00:02:21.554 --> 00:02:23.175]  And Paul Ryan votes yes.
[00:02:25.168 --> 00:02:32.472]  Cantor, no, is Boehner finishes speaker of the GOP torn in half.
[00:02:32.472 --> 00:02:35.013]  You know, that's why the collectivists are so happy.
[00:02:35.013 --> 00:02:36.995]  They go, the GOP's over.
[00:02:36.995 --> 00:02:44.399]  It'll implode where some western and southern states will be conservative, like Arizona and Texas.
[00:02:44.399 --> 00:02:45.719]  But the rest of it's ours.
[00:02:45.719 --> 00:02:46.760]  We've got people dependent.
[00:02:46.760 --> 00:02:47.820]  They actually brag about it.
[00:02:47.820 --> 00:02:49.541]  You see them in the news.
[00:02:49.541 --> 00:02:52.243]  And yeah, because the globalists have bought off the Republican leadership.
[00:02:54.380 --> 00:03:06.526]  They've totally, absolutely bought them off, and that's why you're going to see the Congress pass total open borders, totally legal alien legalization, free healthcare for them, everything else, citizens won't get it.
[00:03:06.526 --> 00:03:08.067]  It's already that way.
[00:03:08.067 --> 00:03:12.109]  That's why you're going to see the gun ban physically and make you turn them in.
[00:03:12.109 --> 00:03:13.250]  And they want to have a war with you.
[00:03:14.704 --> 00:03:16.766]  They've gone to Congress and said, we're dropping the hammer.
[00:03:16.766 --> 00:03:17.727]  Are you lined up?
[00:03:17.727 --> 00:03:19.368]  You like your insider trading money?
[00:03:19.368 --> 00:03:20.809]  You like your hookers?
[00:03:20.809 --> 00:03:21.250]  Good.
[00:03:21.250 --> 00:03:23.131]  We got photos with you with all of them.
[00:03:23.131 --> 00:03:24.593]  We're bringing America down.
[00:03:24.593 --> 00:03:30.257]  You don't do what you're told, you're dead!
[00:03:30.257 --> 00:03:33.100]  This is a foreign banking takeover.
[00:03:33.100 --> 00:03:35.022]  Our military is now under their control.
[00:03:35.022 --> 00:03:38.444]  We're now under NATO, UN, Bilderberg control.
[00:03:38.444 --> 00:03:42.128]  Now, it's so outrageous that if we speak out against it at the grassroots,
[00:03:43.629 --> 00:03:46.350]  They won't get away with it, but they're committed.
[00:03:46.350 --> 00:03:56.714]  They're imploding things now, so they've got to totally take over and pose as saviors, as we kind of bounce down the cliff into oblivion.
[00:03:56.714 --> 00:04:11.641]  And the foreign banks, of course, that control the fraudulent stock market with all their high-frequency trading and all their put options and scams and plunge protection team, they boosted the stock market hundreds of points, the Dow Jones Industrial, so everyone goes, oh, good!
[00:04:12.705 --> 00:04:14.988]  Increasing taxes is good for an economy.
[00:04:14.988 --> 00:04:25.218]  It's like going into somebody who's dying of cancer or something and they've got family flying into town to see them before they die.
[00:04:25.218 --> 00:04:27.260]  And the person's having trouble breathing.
[00:04:27.967 --> 00:04:33.068]  And they'll ask him, they say, you know, you'll be dead in about an hour if we don't give you a bunch of adrenaline and drugs.
[00:04:33.068 --> 00:04:34.609]  You want these drugs?
[00:04:34.609 --> 00:04:36.789]  I've actually been there when this was happening to somebody.
[00:04:36.789 --> 00:04:38.730]  They were having organ failure.
[00:04:38.730 --> 00:04:40.470]  And the family's like, yeah, shoot him up.
[00:04:40.470 --> 00:04:43.931]  And they just kept pumping, pumping adrenaline and drugs into him.
[00:04:43.931 --> 00:04:47.852]  And the guy's dad got there, got to see him, and then the guy passed out and died.
[00:04:47.852 --> 00:04:49.193]  They said he'll be dead in a few minutes.
[00:04:49.193 --> 00:04:50.933]  His veins have all closed.
[00:04:50.933 --> 00:04:52.994]  We can't even inject him anymore.
[00:04:52.994 --> 00:04:54.054]  So the bankers will do that.
[00:04:57.128 --> 00:05:01.630]  Stay with us, we'll be right back.
[00:05:01.630 --> 00:05:07.212]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[00:05:07.212 --> 00:05:10.453]  The most devastating economic condition since the Great Depression.
[00:05:10.453 --> 00:05:13.274]  America's worst drought in agricultural history.
[00:05:13.274 --> 00:05:16.275]  And now the economic results of the presidential election.
[00:05:16.275 --> 00:05:19.796]  This perfect storm is a huge threat to everyone's food supply.
[00:05:19.796 --> 00:05:24.398]  I just doubled down and got even more supplies from Eat Foods Direct, and I recommend you do the same.
[00:05:24.998 --> 00:05:27.659]  It's time to get your own supply from eFoodsDirect.
[00:05:27.659 --> 00:05:31.319]  I know I won't be standing in a bread line trading my freedom for food.
[00:05:31.319 --> 00:05:33.440]  I'm taking control of my future.
[00:05:33.440 --> 00:05:35.080]  And you're nuts if you don't do the same.
[00:05:35.080 --> 00:05:39.001]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[00:05:39.001 --> 00:05:43.402]  And you can start with a holiday gift pack that's normally $80, now under $50.
[00:05:43.402 --> 00:05:45.662]  Remember, I can warn you, but I can't feed you.
[00:05:45.662 --> 00:05:47.702]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[00:05:51.383 --> 00:05:55.168]  Would you rather prepare six months too early or one day too late?
[00:05:55.168 --> 00:05:59.013]  Or 095633 or efoodsdirect.com forward slash Alex.
[00:06:00.385 --> 00:06:03.847]  Alex Jones here with a very important announcement for truth seekers.
[00:06:03.847 --> 00:06:09.791]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[00:06:09.791 --> 00:06:16.376]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[00:06:16.376 --> 00:06:22.079]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[00:06:22.079 --> 00:06:25.722]  This film exposes the fraud that Obama is like nothing I've seen.
[00:06:25.902 --> 00:06:29.705]  If you want to know who Obama's real daddy is, this is the film for you.
[00:06:29.705 --> 00:06:34.309]  Don't forget, your purchase supports our broadcast and our growing media network.
[00:06:34.309 --> 00:06:36.811]  You'll also find it at Infowarshop.com.
[00:06:36.811 --> 00:06:39.113]  None Dare Call a Conspiracy by Gary Allen.
[00:06:39.113 --> 00:06:40.675]  The book that woke me up.
[00:06:40.675 --> 00:06:45.099]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[00:06:45.099 --> 00:06:47.741]  This book is coffin nails to the globalist takeover.
[00:06:48.041 --> 00:06:54.864]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[00:06:54.864 --> 00:07:00.146]  These titles and a lot more are all available at InfoWarshot.com.
[00:07:00.146 --> 00:07:03.488]  Sick of the globalist eugenicist control freaks adding poison to your water?
[00:07:03.848 --> 00:07:05.669]  Laughing as you get sick and die?
[00:07:05.669 --> 00:07:08.090]  Start purifying your water with ProPure.
[00:07:08.090 --> 00:07:13.793]  My friends, I've done a lot of research, and the best gravity filter out there, bar none, is ProPure.
[00:07:13.793 --> 00:07:17.195]  And it's available discounted at InfoWars.com.
[00:07:17.195 --> 00:07:20.636]  Its filters are silver impregnated to prevent bacterial growth.
[00:07:20.636 --> 00:07:22.317]  There's no priming required.
[00:07:22.317 --> 00:07:22.877]  It's NSF-42 certified.
[00:07:24.578 --> 00:07:27.861]  Optional fluoride filters can reduce fluoride up to 95%.
[00:07:27.861 --> 00:07:29.683]  Easy to set up and use.
[00:07:29.683 --> 00:07:31.104]  Doesn't require electricity.
[00:07:31.104 --> 00:07:34.267]  Purify water from lakes, streams, ponds, and wells.
[00:07:34.267 --> 00:07:37.650]  This filter system leaves in beneficial minerals, which is key.
[00:07:37.650 --> 00:07:41.813]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:07:41.813 --> 00:07:44.536]  ProPure is the best gravity-fed filter out there.
[00:07:44.536 --> 00:07:46.117]  It's what my family uses.
[00:07:46.117 --> 00:07:49.300]  Infowars.com already has the lowest price on ProPure.
[00:07:49.400 --> 00:07:55.242]  But if you add the promo code WATER at checkout, you get an additional 10% off at InfoWars.com.
[00:07:55.242 --> 00:07:56.462]  You can also call to order.
[00:07:56.462 --> 00:07:56.782]  888-253-3139.
[00:07:56.782 --> 00:07:57.923]  Will you fight?
[00:07:57.923 --> 00:07:58.463]  Fight?
[00:07:58.463 --> 00:07:59.103]  Against that?
[00:07:59.103 --> 00:08:00.844]  No!
