[00:00.000 --> 00:07.000]  There is a single broadcast every second of every day through our television sets.
[00:07.000 --> 00:12.000]  Even when the set is turned off, look around to the environment we live in.
[00:12.000 --> 00:18.000]  Carbon dioxide, fluorocarbons, and methane have increased since 1958.
[00:18.000 --> 00:25.000]  Earth is being privatized. They are turning our atmosphere into their atmosphere.
[00:25.000 --> 00:31.000]  We are like a natural resource to them. To take the planet, move on to another.
[00:31.000 --> 00:38.000]  They want blind indifference. They want us drugged. We could be pets. We could be fruit.
[00:38.000 --> 00:42.000]  But all we really are is livestock.
[00:42.000 --> 00:51.000]  Our impulses are being redirected. We are living in an artificially induced state of consciousness that resembles sleep.
[00:51.000 --> 01:01.000]  We now take you live to the Central Texas Commence Center in the heart of the Resistance.
[01:01.000 --> 01:13.000]  I have come here to do two things. Two bubblegum and kick butt. And I am all out of bubblegum.
[01:13.000 --> 01:21.000]  Ladies and gentlemen, we are live. Here it is, the ninth day.
[01:21.000 --> 01:24.000]  What that only gives us 12 days until the end of the world.
[01:24.000 --> 01:27.000]  Can we put up the doomsday clock when we get a chance to find it, boys?
[01:27.000 --> 01:32.000]  Ladies and gentlemen, we are live. Of course, that makes our casting.
[01:32.000 --> 01:38.000]  Man, I tell you, the fear mongering all over the internet, I am not even tracking it.
[01:38.000 --> 01:45.000]  And it is like guaranteed. We will enter the galactic field. Planet X will kill us.
[01:45.000 --> 01:51.000]  It is all over. Zombie apocalypse. Dogs and cats living together.
[01:51.000 --> 01:54.000]  Wrath of God into the world type stuff.
[01:54.000 --> 01:57.000]  And I have seen stuff that will turn you white.
[01:57.000 --> 01:59.000]  The quote, Ghostbusters.
[01:59.000 --> 02:04.000]  And put that back up on screen for people watching on prismplanet.tv please.
[02:04.000 --> 02:09.000]  Yes, we have 11 days because whoever puts this side up is decided it will happen in their time zone.
[02:09.000 --> 02:15.000]  11 days, 13 hours, 9 minutes, 59, 58, 57.
[02:15.000 --> 02:24.000]  Run for the hills. Run for your lives.
[02:24.000 --> 02:28.000]  Ladies and gentlemen, we will talk a little bit about this later in the hour.
[02:28.000 --> 02:31.000]  And I am going to shoot the special report on it.
[02:31.000 --> 02:35.000]  Watson and I, he recorded my points on this about a week and a half ago.
[02:35.000 --> 02:39.000]  And he has been so busy writing four or five breaking news stories a day.
[02:39.000 --> 02:45.000]  He is so prolific. Many of which go nationally viral that we have not put out my transcript yet
[02:45.000 --> 02:48.000]  with my points of why the world is not ending.
[02:48.000 --> 02:53.000]  But we are going to hijack all that fear and give people solutions to defeat the globalist
[02:53.000 --> 03:00.000]  and point out that there are real threats to the species that are more creeping, you could say.
[03:00.000 --> 03:05.000]  So we will take all this false fear and turn it into solutions against the globalist show.
[03:05.000 --> 03:11.000]  We don't have long though, Watson. We have got to put the article out.
[03:11.000 --> 03:13.000]  I think I am going to call him during the break. He is probably still up,
[03:13.000 --> 03:17.000]  even though he is six hours ahead of us over in England.
[03:17.000 --> 03:19.000]  And I am going to tell him I am going to crack the whip.
[03:19.000 --> 03:23.000]  It is not really cracking the whip. He is like, Alex, I know it is my idea to do this,
[03:23.000 --> 03:27.000]  but there are so many other stories breaking, Alex.
[03:27.000 --> 03:31.000]  But we are going to be discussing that. Okay, when I start my engines for real,
[03:31.000 --> 03:35.000]  I do this little five-minute segment because some of our stations don't want to carry establishment
[03:35.000 --> 03:40.000]  propaganda news, so I have been doing this for 15 years, I am 17 years on air.
[03:40.000 --> 03:43.000]  I do this little five-minute segment, the same clock I had back then.
[03:43.000 --> 03:48.000]  And we are going to come back and get into the big broadcast today.
[03:48.000 --> 03:55.000]  Look, look, I told you that the Republicans were going to capitulate on the fiscal cliff.
[03:55.000 --> 04:01.000]  And I am going to explain exactly why. And then I am going to get into some good news.
[04:01.000 --> 04:09.000]  Because McClatchy, L.A. Times and others admitted that our government runs al-Qaeda in Libya and now Syria.
[04:09.000 --> 04:13.000]  Well, the New York Times is now reporting on it, the toilet paper of record.
[04:13.000 --> 04:20.000]  Syrian rebels tied to al-Qaeda play key role in war, and this came out Saturday, came out yesterday.
[04:20.000 --> 04:26.000]  Syria warrants, rebels may use chemical weapons. Yeah, there is video of it, and then blame it on them, al-Qaeda.
[04:26.000 --> 04:31.000]  And Iran condemns U.S. nuclear test. Morrissey supporters urge fight for Islam.
[04:31.000 --> 04:34.000]  We will look at the Middle East. Big news there because that could kick off.
[04:34.000 --> 04:37.000]  It is a proxy war with Russia right now. Our troops are fighting Russian troops.
[04:37.000 --> 04:41.000]  Our troops are fighting with al-Qaeda against the Syrian government and the Russians.
[04:41.000 --> 04:47.000]  And then we are also going to get into woman's sentence for a year in prison for having an al-Qaeda magazine,
[04:47.000 --> 04:53.000]  which is put out by the globalist. Dallas Cowboys, one's dead, one's arrested.
[04:53.000 --> 04:57.000]  Are we going to ban cars? I mean, it's not their fault. It's the fault of the car.
[04:57.000 --> 04:59.000]  Bob Gossis would say ban guns.
[04:59.000 --> 05:05.000]  We have witnessed two terrible storms in the east, but we are still in the eye of the perfect storm.
[05:05.000 --> 05:09.000]  The most devastating economic conditions since the Great Depression.
[05:09.000 --> 05:15.000]  America's worst drought in agricultural history, and now the economic results of the presidential election.
[05:15.000 --> 05:18.000]  This perfect storm is a huge threat to everyone's food supply.
[05:18.000 --> 05:23.000]  I just doubled down and got even more supplies from eFoods Direct, and I recommend you do the same.
[05:23.000 --> 05:26.000]  It's time to get your own supply from eFoods Direct.
[05:26.000 --> 05:30.000]  I know I won't be standing in a bread line trading my freedom for food.
[05:30.000 --> 05:34.000]  I'm taking control of my future, and you're nuts if you don't do the same.
[05:34.000 --> 05:37.000]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[05:37.000 --> 05:42.000]  And you can start with a holiday gift pack that's normally $80, now under $50.
[05:42.000 --> 05:50.000]  Remember, I can warn you, but I can't feed you. Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[05:50.000 --> 05:53.000]  Would you rather prepare six months too early, or one day too late?
[05:53.000 --> 05:58.000]  409-5633 or eFoodsDirect.com forward slash Alex.
[06:00.000 --> 06:02.000]  Will you fight?
[06:05.000 --> 06:07.000]  Right, against that? No!
[06:07.000 --> 06:09.000]  We will run!
[06:09.000 --> 06:14.000]  And we will live, die, fight, and you may die.
