[00:00:04.813 --> 00:00:06.114]  Big Brother.
[00:00:06.114 --> 00:00:07.896]  Mainstream media.
[00:00:07.896 --> 00:00:09.637]  Government cover-ups.
[00:00:09.637 --> 00:00:11.239]  You want answers?
[00:00:11.239 --> 00:00:12.800]  Well, so does he.
[00:00:12.800 --> 00:00:16.964]  He's Alex Jones on the GCN Radio Network.
[00:00:16.964 --> 00:00:23.970]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.970 --> 00:00:27.774]  Ladies and gentlemen, you're entering the most critical time in human history.
[00:00:29.051 --> 00:00:31.295]  The wheat is being divided from the chaff.
[00:00:31.295 --> 00:00:31.875]  We're live.
[00:00:31.875 --> 00:00:33.358]  It's Friday, the 18th day of December, 2015.
[00:00:35.936 --> 00:00:37.757]  I wouldn't call this a working vacation.
[00:00:37.757 --> 00:01:04.127]  I'm on air, but I've got so much technically to do with launching the TV network on more UHF, VHF and cable stations next year, and so much to do in preparation for sending out our investigative reporters on big stories, that what I do is around the Christmas holidays, I'll take a few days off next week and a few days, maybe the week after that, and basically stay here at the office and work.
[00:01:05.140 --> 00:01:06.561]  That's what I'm doing.
[00:01:06.561 --> 00:01:12.826]  Paul Watson is going to be hosting the show today, but I'll be here in the second hour.
[00:01:12.826 --> 00:01:16.229]  And I'll be here for part of this hour as well.
[00:01:16.229 --> 00:01:20.052]  What happens is I do a 3-4 hour radio show and I get really drained.
[00:01:20.052 --> 00:01:23.275]  Then I've got to take about an hour break generally in my office.
[00:01:23.275 --> 00:01:24.436]  Then I work till 5, 6, 7 at night.
[00:01:26.538 --> 00:01:31.322]  So in the holidays, I just get home at 4 or 5 to see my children.
[00:01:31.322 --> 00:01:36.485]  So for me, that's a vacation just working till 4 o'clock.
[00:01:36.485 --> 00:01:41.048]  So excuse me for my vacation time, but I am here for my vacation right now.
[00:01:41.048 --> 00:01:43.350]  Seriously though, wild horses couldn't drag me away.
[00:01:44.250 --> 00:01:48.295]  Legendary, epic, those are the words for what's going on on every front.
[00:01:48.295 --> 00:02:00.628]  Incredible technological developments, incredible discoveries every day of Earth-like planets very close to us and bionic eyes that see almost as good as a human eye, giving sight to the blind, just fabulous good stuff happening.
[00:02:01.943 --> 00:02:16.371]  While criminals in the criminal psycho class who enjoy dominating and screwing people over, who are in competition against competition and against a level playing field, they are waging war against the free market.
[00:02:16.371 --> 00:02:22.554]  They are looting our countries to the ground to consolidate power and hoard it all for themselves.
[00:02:23.291 --> 00:02:25.893]  They can't stand that there's competition in media.
[00:02:25.893 --> 00:02:28.014]  They can't stand there's competition in ideas.
[00:02:28.014 --> 00:02:30.916]  Because they lose on that playing field.
[00:02:30.916 --> 00:02:33.037]  They are sore loser failures.
[00:02:33.037 --> 00:02:36.580]  They are monopoly men and women.
[00:02:36.580 --> 00:02:38.401]  Big broadcast today.
[00:02:38.401 --> 00:02:39.822]  We're going to go to break in a moment.
[00:02:39.822 --> 00:02:43.324]  But first we're going to talk to Paul Watson about some of what he's going to be covering.
[00:02:43.324 --> 00:02:46.526]  But this house easily approves 1.1 trillion funding bill.
[00:02:46.526 --> 00:02:46.626]  316 to 113.
[00:02:46.626 --> 00:02:48.988]  Rush Limbaugh calls it the Republicans selling
[00:02:53.206 --> 00:02:57.050]  The American people down the river, that's absolutely accurate.
