[00:00:11.547 --> 00:00:15.628]  You're listening to an InfoWars.com Frontline Report.
[00:00:15.628 --> 00:00:31.012]  It's Alex Jones.
[00:00:31.012 --> 00:00:32.032]  Sunday, April 30th, 2017.
[00:00:32.032 --> 00:00:35.193]  I'm your host, Alex Jones.
[00:00:35.193 --> 00:00:38.914]  We're going to be here as we are every Sunday, 4 to 6 p.m.
[00:00:38.914 --> 00:00:39.254]  Central.
[00:00:40.999 --> 00:00:44.901]  I just came off the big nightmare two-week custody trial of my ex-wife.
[00:00:44.901 --> 00:00:46.461]  I had kept that private for years.
[00:00:46.461 --> 00:00:52.684]  That divorce happened, started like three and a half years ago, ended more than two years ago, filed by her.
[00:00:52.684 --> 00:00:54.104]  I tried to keep my family out of it.
[00:00:54.104 --> 00:00:54.865]  I did.
[00:00:54.865 --> 00:00:57.266]  The press was pulled into it.
[00:00:57.266 --> 00:00:58.906]  And of course the press got it all wrong.
[00:00:58.906 --> 00:01:04.409]  I've had sole custody for two plus years, two and a half years, not by my doing.
[00:01:05.453 --> 00:01:14.619]  But by my ex-wife basically having a breakdown and having to go voluntarily into a treatment center in Arizona and then in California.
[00:01:14.619 --> 00:01:21.944]  And then just people got involved from the outside, came in, and it's turned into a true nightmare.
[00:01:21.944 --> 00:01:24.265]  The entire time I've been seeking joint custody, 50-50.
[00:01:24.265 --> 00:01:26.827]  That's what my children want.
[00:01:26.827 --> 00:01:30.990]  And tomorrow I will present actually three and a half years of documents.
[00:01:30.990 --> 00:01:32.111]  I showed four on Friday.
[00:01:33.220 --> 00:01:52.062]  I've been a very private person, but I'm not going to have the statesman and others that I'm quite frankly considering actions against sit there and just say that I tried alienating my kids, I tried to take them, I did all this, when it was my ex-wife that filed for me to have supervised visits back in December of 2013.
[00:01:54.384 --> 00:01:58.147]  And called in the social workers, everybody, and they were like, you've done nothing.
[00:01:58.147 --> 00:01:59.348]  What's going on here?
[00:01:59.348 --> 00:02:03.591]  And then my children from the research were being alienated away from me.
[00:02:03.591 --> 00:02:08.354]  And the people that she'd called in to try to declare me a bad parent said, hey, lady, you need to stop.
[00:02:08.354 --> 00:02:09.475]  And she wouldn't.
[00:02:09.475 --> 00:02:10.576]  And so they took him away from her.
[00:02:11.016 --> 00:02:12.276]  I didn't do that.
[00:02:12.276 --> 00:02:27.782]  And then it's just Twilight Zone to be in court with literally and sometimes 50 media outlets, 15, 20 national TV crews, 30, 40 sometimes news reporters at one time, always five or six, for two weeks.
[00:02:29.105 --> 00:02:38.373]  And to then open the paper up and Jones alienated his children and his wife is asking the judge to take him away so they can be reprogrammed not to be alienated.
[00:02:38.373 --> 00:02:41.075]  Yeah, just watch what the judge does.
[00:02:41.075 --> 00:02:42.596]  I don't know what the judge is going to do.
[00:02:42.596 --> 00:02:49.602]  It's the same judge that three separate times told her she had supervised visits or couldn't have overnights with him from what the judge saw.
[00:02:49.602 --> 00:02:50.843]  But that's how law works.
[00:02:50.843 --> 00:02:55.147]  What was in the past divorce or other hearings did not come into this.
[00:02:55.147 --> 00:02:57.789]  So under law, the jury could not be told basically anything.
[00:02:59.102 --> 00:03:00.883]  And it was just amazing.
[00:03:00.883 --> 00:03:03.265]  So I've got big World War III news to cover.
[00:03:03.265 --> 00:03:04.426]  I've got so much more to get to.
[00:03:04.426 --> 00:03:08.528]  I know everybody's tuning in, wanting to know about the divorce.
[00:03:08.528 --> 00:03:11.651]  It was one of the biggest news stories in the country the last two weeks.
[00:03:11.651 --> 00:03:18.735]  You notice it's very quiet now that the gag order was lifted on Friday and I came out and made statements.
[00:03:18.735 --> 00:03:20.497]  Very, very quiet from that point on.
[00:03:20.497 --> 00:03:25.240]  And hundreds of fake headlines, hundreds, saying I lost custody of my children.
[00:03:26.405 --> 00:03:29.466]  I have joint custody now, exactly what I was always seeking.
[00:03:29.466 --> 00:03:48.530]  So, it's been a nightmare, and it's one of the things I've been dealing with behind the scenes for three-plus years, on top of everything else, and on top of the globalists coming after me, and Google, and AdRoll throwing me off online advertising, and, you know, being inside the WikiLeaks, and the Democrats want to shut me down, and all of it.
[00:03:48.530 --> 00:03:51.490]  We have gone through a lot here together.
[00:03:51.490 --> 00:03:54.731]  But understand something, I have expected all of this fight in the globalists.
[00:03:55.882 --> 00:03:57.683]  But now is the main assault.
[00:03:57.683 --> 00:04:00.644]  I wish my ex-wife well.
[00:04:00.644 --> 00:04:07.807]  I hope that she has a great life, and I hope that she can get to where she has a good relationship with the children again.
[00:04:07.807 --> 00:04:10.608]  And so that's all I wish, that's all I hope.
[00:04:10.608 --> 00:04:12.428]  But I'll be quite frank with you.
[00:04:12.428 --> 00:04:15.690]  The media, I'm just pretty much fed up to here.
[00:04:15.690 --> 00:04:24.253]  And just with the incredible, incredible deception that they are constantly
