[00:00:05.054 --> 00:00:06.376]  Big Brother.
[00:00:06.376 --> 00:00:08.138]  Mainstream media.
[00:00:08.138 --> 00:00:09.900]  Government cover-ups.
[00:00:09.900 --> 00:00:11.501]  You want answers?
[00:00:11.501 --> 00:00:13.023]  Well, so does he.
[00:00:13.023 --> 00:00:17.228]  He's Alex Jones on the GCN Radio Network.
[00:00:17.228 --> 00:00:21.312]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.594 --> 00:00:28.896]  Think about how incredibly disgusting this is.
[00:00:28.896 --> 00:00:42.761]  You have the Rothschilds, the Rockefellers, the Queen of the Netherlands, representatives of the Queen of England, all of these big oil company heads, the heads of the top banks in the planet, the people that have created the derivatives, the people that have
[00:00:43.041 --> 00:00:45.384]  Bought off our politicians worldwide.
[00:00:45.384 --> 00:00:51.233]  Two years ago they came in and openly bought off the Greek government, put their president in, put their finance minister in.
[00:00:51.233 --> 00:00:58.383]  You look at countries all over the world, they got Goldman Sachs, JP Morgan, former people in the revolving door, working.
[00:00:59.384 --> 00:00:59.564]  Yeah.
[00:01:17.651 --> 00:01:23.013]  Make trillions of dollars and individuals are paid billions and billions and billions in bonuses.
[00:01:23.013 --> 00:01:30.695]  And as the water prices are increased so the government can quote pay off the debts they don't owe in Ireland and Greece and the United States.
[00:01:30.695 --> 00:01:38.537]  As taxes are raised everywhere and as the services are cut, the people are told they're cutting services for austerity to pay off the debt.
[00:01:38.537 --> 00:01:44.979]  But if you look at Eastern Europe, you look at Latin America, you look at Western countries that have been taken over by these people, you never get out of the debt.
[00:01:45.419 --> 00:01:46.499]  Because it's impossible.
[00:01:46.499 --> 00:01:47.980]  It's 1.5 quadrillion.
[00:01:47.980 --> 00:01:49.100]  It's fraudulent.
[00:01:49.100 --> 00:02:01.823]  That would have been like telling Germans in the Great Depression in 1932 that they had to pay off every individual family's debt of trillions of marks.
[00:02:01.823 --> 00:02:06.224]  You know, it took billions of marks to buy a loaf of bread.
[00:02:06.224 --> 00:02:09.485]  USA Today yesterday had the cover story
[00:02:10.526 --> 00:02:17.250]  That it's really 60 plus trillion dollars that the United States quote owes.
[00:02:17.250 --> 00:02:20.351]  Well, I'm sorry, last year the Washington Post reported the U.S.
[00:02:20.351 --> 00:02:27.495]  share of derivatives is 600 trillion of the 1.5 quadrillion worldwide.
[00:02:27.495 --> 00:02:29.656]  It's impossible to pay off.
[00:02:29.656 --> 00:02:31.277]  We don't owe it.
[00:02:31.277 --> 00:02:32.638]  It's a fraud.
[00:02:32.638 --> 00:02:34.259]  We are incredibly wealthy.
[00:02:35.558 --> 00:02:44.146]  But they've invested the police pension funds, the fire funds, the teacher funds, the private funds, everything in these systems.
[00:02:44.146 --> 00:02:49.412]  And now they're holding us hostage saying, give us whatever we want, cut all your benefits or you'll get nothing.
[00:02:50.305 --> 00:02:50.485]  That's
[00:03:07.756 --> 00:03:08.076]  Watch!
[00:03:08.076 --> 00:03:13.582]  They're gonna have trillions more in quote bailouts that are really just blood money paid to these criminals.
[00:03:13.582 --> 00:03:16.384]  And they'll be back in a couple more years for more, more, more.
[00:03:16.384 --> 00:03:22.130]  And the deeper the depression gets, they'll say cut, cut, cut, cut, cut, cut, pay us everything and we'll fix it.
[00:03:22.130 --> 00:03:26.634]  Then you cut, cut, cut, cut, cut, cut, pay them everything and it only gets worse.
[00:03:26.634 --> 00:03:27.956]  I mean, here's Obama.
[00:03:29.195 --> 00:03:29.255]  And
[00:03:45.811 --> 00:03:46.251]  I don't
[00:04:07.525 --> 00:04:21.094]  I'm not a fan of the socialist model because I know it was created by the banksters on record to get you dependent so they can then hold you hostage and control the entire system and have everything under federal systems that tie into the world government.
[00:04:21.094 --> 00:04:23.716]  But here's Obama, and we told you this was coming.
[00:04:23.716 --> 00:04:28.119]  Obama presses Europe, pledges help for Greek crisis.
[00:04:28.119 --> 00:04:30.521]  They've already had three rounds of bailouts there.
[00:04:31.221 --> 00:04:34.864]  Greece has lost its credit rating, just like Moody's and Standard & Poor's says the U.S.
[00:04:34.864 --> 00:04:35.444]  is.
[00:04:35.444 --> 00:04:36.625]  So it's more, more, more.
[00:04:36.625 --> 00:04:39.046]  The more you pay the bankers, the more you owe them.
[00:04:39.046 --> 00:04:46.671]  Because when our countries create a dollar to bail someone out, a dollar of debt is created to the very bankers that we're bailing out.
[00:04:46.671 --> 00:04:48.793]  It's like a snake eating its tail.
