[00:00:04.830 --> 00:00:06.150]  Big Brother.
[00:00:06.150 --> 00:00:07.911]  Mainstream media.
[00:00:07.911 --> 00:00:09.691]  Government cover-ups.
[00:00:09.691 --> 00:00:11.251]  You want answers?
[00:00:11.251 --> 00:00:12.812]  Well, so does he.
[00:00:12.812 --> 00:00:16.993]  He's Alex Jones on the GCN Radio Network.
[00:00:16.993 --> 00:00:21.074]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.690 --> 00:00:36.351]  Welcome, my friends, welcome.
[00:00:36.351 --> 00:00:38.753]  It is the third day of December.
[00:00:38.753 --> 00:00:40.514]  Friday, the third day of December 2010.
[00:00:40.514 --> 00:00:46.358]  We're going to be live here for at least the next three hours today.
[00:00:46.358 --> 00:00:53.604]  Coming up in about 30 minutes, I'm going to have an update up at InfoWars.com with some really serious breaking news.
[00:00:58.772 --> 00:01:04.673]  I'm just going to wait until 1130, coming up in 30 minutes, to go over this.
[00:01:04.673 --> 00:01:15.856]  The headline at Infowars.com right now is, Police State Episode of Hit Ventura Show Covering FEMA Camps Pulled From Air.
[00:01:15.856 --> 00:01:22.298]  Now, I noticed this three weeks ago, and I've been so busy that I didn't really talk to the network about it until about a week ago.
[00:01:23.507 --> 00:01:30.372]  And then I talked to some more people from the network yesterday, and I decided this morning, why not just talk to Jesse Ventura directly?
[00:01:30.372 --> 00:01:36.096]  And he's been busy and just noticed it in the last week that they did completely memory hole.
[00:01:36.096 --> 00:01:38.158]  They normally air new episodes over and over again.
[00:01:38.158 --> 00:01:46.404]  They're airing all the new episodes over and over again, but the police state FEMA camp special that I consulted on and of course appeared in heavily.
[00:01:46.404 --> 00:01:49.927]  In fact, of any of the episodes I've been involved in this season or last season, this is the big one.
[00:01:50.936 --> 00:01:51.836]  I'm very proud of it.
[00:01:51.836 --> 00:01:52.937]  I've said it.
[00:01:52.937 --> 00:01:56.338]  It's a first for national television.
[00:01:56.338 --> 00:02:02.881]  And I can say, well, I'm going to wait till the bottom of the hour.
[00:02:02.881 --> 00:02:04.102]  I called.
[00:02:04.102 --> 00:02:07.103]  I talked to Ventura.
[00:02:07.103 --> 00:02:16.867]  I wrote some notes about what I can and can't talk about, because obviously when you're working with an organization and there's confidence involved, I don't break
[00:02:18.120 --> 00:02:27.445]  Confidence when someone puts me in that place, but I knew that they wouldn't wait long to start saying something about this Because these are people that like freedom.
[00:02:27.445 --> 00:02:40.792]  I'll guarantee you Ventura does and so What I've got for you is pretty bombshell and Ventura is deciding right now what he's going to do about this, but I will let you in on
[00:02:42.003 --> 00:02:53.908]  On this information, coming up in about T-minus 30 minutes, well exactly 30 minutes from now, at 33 after, and we're three minutes into the broadcast right now, I will get in to this information.
[00:02:53.908 --> 00:03:05.273]  This deals with the freedom of the press, it deals with behind-the-scenes media manipulation, it deals with this whole Homeland Security apparatus.
[00:03:05.273 --> 00:03:07.694]  It's a lot bigger than just this TV show and FEMA camps.
[00:03:08.672 --> 00:03:11.814]  The truth was told in that hour special.
[00:03:11.814 --> 00:03:14.435]  The truth was told.
[00:03:14.435 --> 00:03:16.596]  And people don't like it.
[00:03:16.596 --> 00:03:20.918]  And I'll be surprised if they start re-airing the JFK episode from last week.
[00:03:20.918 --> 00:03:25.701]  I noticed that that isn't scheduled before the new premiere tonight on water.
[00:03:25.701 --> 00:03:31.224]  And if the system doesn't like the JFK or the police state episode, they're really not going to like what airs tonight.
[00:03:31.224 --> 00:03:35.326]  I mean, this is hard core that they're putting uranium in the water.
[00:03:36.297 --> 00:03:37.497]  And it's confirmed!
[00:03:37.497 --> 00:03:43.039]  It's funny that it's breaking in Texas newspapers and CBS News at the same time here in Texas.
[00:03:43.039 --> 00:03:46.240]  But they spin it and go, the government's covering up uranium.
[00:03:46.240 --> 00:03:48.001]  That's not the story.
[00:03:48.001 --> 00:03:49.862]  The fact is they're sticking it in there.
[00:03:49.862 --> 00:03:54.763]  Because it fries men's genitals.
[00:03:54.763 --> 00:03:56.804]  DU does the same thing to our troops.
[00:03:56.804 --> 00:03:58.185]  Haven't you figured it out?
[00:03:58.185 --> 00:04:01.006]  I got the White House Science Czar book over there on the shelf.
[00:04:06.977 --> 00:04:10.239]  It goes a lot further than men in suits robbing their trash cans.
[00:04:10.239 --> 00:04:14.142]  I mean, it's... And I want them to defend themselves.
[00:04:14.142 --> 00:04:15.563]  I want them to come out swinging.
[00:04:15.563 --> 00:04:19.887]  But I gotta sit here and wait for them to tell you the full deal.
[00:04:19.887 --> 00:04:23.790]  And it's very hard to keep my mouth shut.
[00:04:23.790 --> 00:04:26.131]  Folks, this stuff is real, okay?
[00:04:26.131 --> 00:04:26.411]  It's 110% real.
[00:04:26.411 --> 00:04:28.473]  And by 110%, growing up I didn't get that term.
[00:04:31.789 --> 00:04:32.369]  Now I get it.
[00:04:32.369 --> 00:04:35.171]  It's always crazier than you can even imagine.
[00:04:35.171 --> 00:04:36.592]  You think you know 100%?
[00:04:36.592 --> 00:04:41.896]  There's always 10% more, and then 110% more after that.
[00:04:41.896 --> 00:04:44.878]  I got all this other crazy news that dovetails with this.
[00:04:44.878 --> 00:04:46.379]  It's all insane.
[00:04:46.379 --> 00:04:47.460]  And it's all out in the open.
[00:04:47.460 --> 00:04:49.081]  That's what's so crazy about it.
[00:04:49.081 --> 00:04:50.082]  It's all coming up today.
[00:04:50.082 --> 00:04:51.063]  Bob Chapman popping in.
[00:04:51.063 --> 00:04:54.825]  Lloyd Chapman getting into Obama and blacklist on U.S.
[00:04:54.825 --> 00:04:57.507]  businesses that won't be able to engage in business.
[00:04:57.507 --> 00:04:58.888]  You can't make this stuff up.
[00:04:58.888 --> 00:04:59.509]  We'll be right back.
[00:05:00.185 --> 00:05:04.028]  Diamond Gusset is proud to announce the anthem of the Patriot movement.
[00:05:04.028 --> 00:05:08.312]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[00:05:08.312 --> 00:05:13.116]  Diamond Gusset offers great products at great prices while keeping Americans working.
[00:05:13.116 --> 00:05:18.961]  Not looking for a factory where a man can feed his family.
[00:05:18.961 --> 00:05:22.204]  Not worried about them moving south.
[00:05:22.204 --> 00:05:25.967]  Closing the doors and shutting her down tomorrow.
[00:05:28.764 --> 00:05:34.266]  I'm looking for America.
[00:05:34.266 --> 00:05:35.887]  We're American and be proud.
