[00:00:15.166 --> 00:00:16.287]  InfoWars.
[00:00:16.287 --> 00:00:21.371]  Tomorrow's news, today.
[00:00:21.371 --> 00:00:29.476]  They have never guessed the right flu virus for the mutation of what the main flu is the next year, and it's always a whole bunch of flus, dozens and dozens of them.
[00:00:29.476 --> 00:00:34.140]  And that it does nothing to protect you from the next flu if it's not the exact flu!
[00:00:36.277 --> 00:00:39.339]  That's why they never ask why they don't have a vaccine for the common cold.
[00:00:39.339 --> 00:00:40.780]  Because it's too varied.
[00:00:40.780 --> 00:00:42.240]  Because there's thousands of them.
[00:00:42.240 --> 00:00:44.502]  And because you have to get it exactly right.
[00:00:44.502 --> 00:00:46.123]  And viruses are always mutating.
[00:00:46.123 --> 00:00:48.284]  But you notice they're telling you they've got a vaccine.
[00:00:48.284 --> 00:00:52.086]  They want you willingly to go take whatever it is that's going to be in there.
[00:00:52.086 --> 00:01:02.472]  Now Fauci has come out, if you just joined us, we're going to play the clip again, first here in a moment, and said, hey, we're going to surveil people, we're going to cycle into other seasons, next year you won't be able to go out either.
[00:01:03.757 --> 00:01:12.122]  So they'll run to the middle of summer, and then let you have a month or two, and then clamp it back down, but there'll be special apps they're announcing, you'll be tracked, China was the model.
[00:01:12.122 --> 00:01:15.744]  They're gonna roll it out like they just got these ideas, but it's all pre-planned.
[00:01:15.744 --> 00:01:24.309]  By the Rockefeller Foundation, Bill and Melinda Gates, the tabletop exercises, predicting COVID-19 in November when it was already launched in China.
[00:01:24.309 --> 00:01:31.893]  I think all of you already instinctively know this is the big one, and if we fail this test, we're gonna be ruled by the threat
[00:01:33.061 --> 00:01:36.782]  of unending invisible bio weapons.
[00:01:36.782 --> 00:01:46.886]  They're gonna tighten down the restrictions, loosen them by the summer, and then release new strains immediately that aren't even as bad as the current strain.
[00:01:46.886 --> 00:01:52.248]  They'll say they're worse, fear monger, and then clamp down even stronger.
[00:01:52.248 --> 00:01:53.429]  That's what they've done in Italy.
[00:01:53.429 --> 00:01:58.650]  It's what they've done in other areas where they've been beta testing, like Spain, and now moving towards Australia.
[00:01:58.650 --> 00:01:59.891]  So this is all formulaic.
[00:01:59.891 --> 00:02:02.712]  It's all heavily scripted, and we know they're playing.
[00:02:04.528 --> 00:02:12.454]  So, those are clips from a year and a half ago, right through to about a year ago, predicting exactly with precision what then unfolded.
[00:02:12.454 --> 00:02:12.975]  How do we do it?
[00:02:12.975 --> 00:02:14.656]  Because it's all scripted.
[00:02:14.656 --> 00:02:33.871]  The mainstream media, the enemies of humanity, are rubbing their hands together with all these gleeful articles about all the deaths in the hospitals, and all the incredible pneumonias and illnesses, and all these new diseases that are rising up, and all these strange new viruses that are killing young people, and saying, oh, you said COVID wasn't real, ha ha ha ha!
[00:02:34.952 --> 00:03:01.249]  Oh no, it was a real virus they made in the lab, where the vaccine response then causes massive mutations and all these new variants, which I predicted with top scientists on my show 18 months ago, 17 months ago, 16 months ago, 15 months ago, 14 months ago, would by this fall, we said 8 months or so after the first inoculations, cause a massive plague.
[00:03:01.249 --> 00:03:02.430]  So, we have all the clips.
[00:03:03.695 --> 00:03:07.277]  Well, we predicted that, and that's coming up today.
[00:03:07.277 --> 00:03:10.219]  The crew's been giving me all these clips that folks are digging up and freaking out over.
[00:03:10.219 --> 00:03:19.064]  But I want you to know, again, it wasn't that Alex Jones had a supercomputer brain, even though all our brains are more powerful than a supercomputer.
[00:03:19.064 --> 00:03:26.208]  My point is, not a supercomputer of supercomputers, not a mighty mouse brain, just the brain God gave me.
[00:03:26.208 --> 00:03:28.049]  And we laid out exactly what's gonna happen.
[00:03:28.049 --> 00:03:30.090]  So I can tell you right now, all over the country,
[00:03:31.974 --> 00:03:39.198]  My contacts tell me, I talked to very high-level scientists, very high-level doctors today, two different ones.
[00:03:39.198 --> 00:03:43.780]  One of them is in Michigan speaking at a big event with General Flynn.
[00:03:43.780 --> 00:03:57.386]  He runs a hospital, and he was saying this is a Chinese bio-weapon for sure, and he just can't believe that Fauci and Gates and all them that helped set up the lab, run the drills, have not been put in prison.
[00:03:57.386 --> 00:04:00.388]  That really is what all this comes down to, and the perfect plan
[00:04:01.854 --> 00:04:13.596]  To create an injection that supposedly counters the virus, that then makes your body produce new variants of it in mass, and by this winter, there's just gonna be millions of dead, probably.
[00:04:13.596 --> 00:04:15.316]  And we always knew that, and that was in the literature.
[00:04:15.316 --> 00:04:17.317]  That's what all the top scientists said.
[00:04:17.317 --> 00:04:29.699]  You know, the good news is most of the doctors and scientists are on our side, and they knew all this and warned everybody, and I thought it was a little extreme 16, 17 months ago, when every scientist we had on, and every scientist we played clips of,
[00:04:31.328 --> 00:04:35.891]  The former chief scientist at Pfizer and the head EU advisor and so many others.
