[00:00:05.071 --> 00:00:05.871]  Big Brother.
[00:00:05.871 --> 00:00:08.152]  Mainstream media.
[00:00:08.152 --> 00:00:09.932]  Government cover-ups.
[00:00:09.932 --> 00:00:10.753]  You want answers?
[00:00:10.753 --> 00:00:11.713]  So do the people.
[00:00:11.713 --> 00:00:13.413]  So does he.
[00:00:13.413 --> 00:00:16.954]  He's Alex Jones on the GCN Radio Network.
[00:00:16.954 --> 00:00:21.756]  And now, live from Austin, Texas, Alex Jones.
[00:00:21.756 --> 00:00:22.856]  Merry Christmas, folks.
[00:00:22.856 --> 00:00:24.297]  Gotta be politically incorrect.
[00:00:24.297 --> 00:00:28.098]  Even such simple things like that are sacrilege under the New World Order.
[00:00:28.098 --> 00:00:28.798]  Putin's called.
[00:00:30.040 --> 00:00:31.741]  Trump, an absolute leader.
[00:00:31.741 --> 00:00:33.841]  That'd be good for Russia.
[00:00:33.841 --> 00:00:38.323]  We've got incredible information with Muslims murdering gays in Europe.
[00:00:38.323 --> 00:00:40.644]  The liberals seem to love it.
[00:00:40.644 --> 00:00:41.824]  It's totally insane.
[00:00:41.824 --> 00:00:44.125]  We've got so much big news and world events.
[00:00:44.125 --> 00:00:51.068]  But here's John Bowne on the connection to Obama and ISIS and Al Qaeda as the curtain comes down.
[00:00:52.327 --> 00:01:07.157]  Filed under what's old is new again are the alarming steps Michael Springman, a high-level State Department official, took to inform the federal government that unqualified foreign applicants were being issued visas prior to 9-11.
[00:01:07.157 --> 00:01:17.924]  In Saudi Arabia, I was repeatedly ordered by high-level State Department officials to issue visas to unqualified applicants, Springman told the BBC prior to the 9-11 attack.
[00:01:18.925 --> 00:01:24.947]  These were essentially people who had no ties either to Saudi Arabia or to their own country.
[00:01:24.947 --> 00:01:27.008]  I complained bitterly at the time there.
[00:01:27.008 --> 00:01:28.269]  I returned to the U.S.
[00:01:28.269 --> 00:01:35.592]  I complained to the State Department here, to the General Accounting Office, to the Bureau of Diplomatic Security, and to the Inspector General's office.
[00:01:35.592 --> 00:01:37.913]  I was met with silence.
[00:01:37.913 --> 00:01:44.095]  Every nation, in every region, now has a decision to make.
[00:01:44.095 --> 00:01:47.857]  Either you are with us, or you are with the terrorists.
[00:01:49.224 --> 00:01:57.916]  Fast forward approximately 15 years later and Obama sounds like a broken record being played in an empty hall.
[00:01:57.916 --> 00:02:04.986]  Meanwhile here at home, the Department of Homeland Security is updating its alert system to help the American people stay vigilant and safe.
[00:02:06.383 --> 00:02:12.087]  And as always, our extraordinary men and women in uniform continue to put their lives on the line.
