[00:00:04.861 --> 00:00:06.182]  Big Brother.
[00:00:06.182 --> 00:00:07.944]  Mainstream media.
[00:00:07.944 --> 00:00:09.706]  Government cover-ups.
[00:00:09.706 --> 00:00:11.288]  You want answers?
[00:00:11.288 --> 00:00:12.830]  Well, so does he.
[00:00:12.830 --> 00:00:17.034]  He's Alex Jones on the GCN Radio Network.
[00:00:17.034 --> 00:00:21.078]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.724 --> 00:00:41.194]  Former head of his campaign and his confidant, Roger Stone, is going to be joining us from South Carolina, coming up in two minus 33 minutes from now.
[00:00:41.194 --> 00:00:48.602]  And the article that we wrote about his latest comments is at DrudgeReport.com right now, via InfoWars.com.
[00:00:48.602 --> 00:00:52.146]  Confidant Trump is always wearing a bulletproof vest.
[00:00:52.947 --> 00:00:57.112]  Now, he said that on this show, you know, five, six months ago.
[00:00:57.112 --> 00:01:01.216]  And he talked about how Trump carries a firearm pretty much all the time.
[00:01:01.216 --> 00:01:02.478]  And the press made a big deal with that.
[00:01:02.478 --> 00:01:08.825]  My gosh, a presidential frontrunner with all these death threats, and El Chapo saying he wants him dead, and ISIS saying they want him dead.
[00:01:08.825 --> 00:01:11.447]  And he has a bulletproof vest!
[00:01:12.315 --> 00:01:17.118]  That's almost as crazy as a cop wearing a bulletproof vest or an army soldier wearing a helmet.
[00:01:17.118 --> 00:01:20.481]  I mean, can you imagine how extreme and horrible he is?
[00:01:20.481 --> 00:01:24.644]  That's why the New York Daily News has labeled him the Antichrist.
[00:01:24.644 --> 00:01:31.148]  The Washington Post labeled yours truly the Universal Vector of Conspiracy Theories.
[00:01:31.148 --> 00:01:33.270]  Yesterday, I'm very, very honored to have that title.
[00:01:33.270 --> 00:01:35.552]  You mean the Universal Vector of Questioning?
[00:01:36.786 --> 00:01:39.627]  We have a giant broadcast line up today, so jam-packed with guests.
[00:01:39.627 --> 00:01:42.749]  I'll tell you all about it when we come into the main launch of the transmission.
[00:01:42.749 --> 00:01:47.912]  This is just that little kick-off portion, but the big exclusive article for Breitbart.
[00:01:47.912 --> 00:01:53.935]  Pat Buchanan says Donald Trump's rise is rejection of a quarter century of Bush Republicanism.
[00:01:53.935 --> 00:02:02.819]  And that's what we're seeing is the Rockefeller, Blue Blood, Democratic Party coup of the Democrats in deep, deep water right now.
[00:02:02.819 --> 00:02:04.000]  Deep boiling water.
[00:02:04.640 --> 00:02:13.606]  And so it is bye-bye to that political dynasty of open borders, taking our guns, signing on to UN treaties, and more.
[00:02:13.606 --> 00:02:13.987]  The Pope!
[00:02:14.830 --> 00:02:19.011]  Has come out as a big fat hypocrite and said, open up your borders, let anybody come in that wants to.
[00:02:19.011 --> 00:02:21.252]  But he doesn't say that Italy should have to do that.
[00:02:21.252 --> 00:02:25.973]  And he's got 200 foot walls around the Vatican, the biggest in the world, the thickest in the world.
[00:02:25.973 --> 00:02:31.494]  And I've been saying this for six months about the Pope since I was in Italy, pointing it out.
[00:02:31.494 --> 00:02:32.494]  He'd already been to the U.S.
[00:02:32.494 --> 00:02:34.435]  calling for open borders and to Mexico.
[00:02:34.435 --> 00:02:35.435]  He's coming here all the time.
[00:02:35.435 --> 00:02:39.076]  He's so political, like no other Pope we've ever seen, and extremely globalist.
[00:02:40.136 --> 00:02:46.038]  And finally, Donald Trump picked up on it, sort of tweeting photos of the giant walls yesterday.
[00:02:46.038 --> 00:02:52.280]  So I thought we'd play a clip of myself yesterday talking about this, and then of course, Trump echoing that.
[00:02:52.280 --> 00:02:53.800]  Here it is.
[00:02:53.800 --> 00:02:56.561]  The Vatican has 200 plus foot walls.
[00:02:56.561 --> 00:02:58.561]  Can we put a photo up of that for TV viewers?
[00:02:58.561 --> 00:03:00.222]  Or just Google Vatican walls.
[00:03:00.222 --> 00:03:02.262]  Biggest, thickest in the world.
[00:03:02.262 --> 00:03:03.243]  You go in there, they shoot you.
[00:03:03.243 --> 00:03:05.283]  He hasn't taken one refugee in there.
[00:03:05.283 --> 00:03:06.463]  We are being flooded.
[00:03:06.463 --> 00:03:07.464]  We are being shot up.
[00:03:07.464 --> 00:03:08.264]  We are being attacked.
[00:03:09.278 --> 00:03:10.939]  We are a joke, the whole world.
[00:03:10.939 --> 00:03:12.399]  We have to pay for everybody's health care.
[00:03:12.399 --> 00:03:13.900]  We're going bankrupt.
[00:03:13.900 --> 00:03:18.161]  They're taking old ladies' houses for back IRS taxes they can't pay.
[00:03:18.161 --> 00:03:20.662]  Whether they be black, white, Hispanic, who cries for them?
[00:03:20.662 --> 00:03:28.225]  And you sit there and you say, we're racist because we have the most open immigration system in the world?
[00:03:28.225 --> 00:03:33.987]  What a creepy old evil looking man, creeping around, socialist, dirtbag.
[00:03:33.987 --> 00:03:37.428]  Him and Bernie Sanders ought to marry each other.
[00:03:37.428 --> 00:03:38.929]  I mean, I am just sick of it.
[00:03:39.918 --> 00:03:42.159]  So Trump responded just moments ago.
[00:03:42.159 --> 00:03:45.280]  You know, honestly, the Vatican has massive walls around.
[00:03:45.280 --> 00:03:47.041]  We should build some walls like the Vatican.
[00:03:47.041 --> 00:03:49.542]  So perhaps he wants to move out of the Vatican.
[00:03:49.542 --> 00:03:52.043]  But if you look at the walls around the Vatican, I've been there.
[00:03:52.043 --> 00:03:53.664]  And those are walls.
[00:03:54.824 --> 00:03:58.286]  Yeah, in fact, he's tweeting a whole bunch of pictures of those walls right now.
[00:03:58.286 --> 00:04:12.194]  Mr. Trump also saying, quote, it's disgraceful for the Pope to question his faith and warning upon it that, quote, if and when the Vatican is attacked by ISIS, everyone knows that ISIS's ultimate trophy is probably the Vatican.
[00:04:12.194 --> 00:04:17.917]  I can promise you that the Pope would have only wished and prayed that Donald Trump were the president.
[00:04:19.468 --> 00:04:20.669]  So, there you go.
[00:04:20.669 --> 00:04:23.151]  And look, I got mad at the Pope yesterday and called him a dirtbag.
[00:04:23.151 --> 00:04:27.095]  And I should be respectful, not of him, but of people that are Catholics who are great people.
[00:04:27.095 --> 00:04:29.497]  Some of the best folks I've met.
[00:04:29.497 --> 00:04:30.858]  But he's not a Catholic.
[00:04:30.858 --> 00:04:32.079]  He's not a Christian in my view.
[00:04:32.079 --> 00:04:34.662]  And he's fair game for saying Donald Trump isn't a Christian.
[00:04:34.662 --> 00:04:37.324]  In his religious role, that's a big deal.
[00:04:37.324 --> 00:04:39.146]  And it's very insulting.
[00:04:39.146 --> 00:04:40.407]  It's very hypocritical.
[00:04:40.407 --> 00:04:44.070]  And he's gotten right in the political arena of our internal politics.
[00:04:44.070 --> 00:04:44.731]  And he's fair game.
[00:04:46.397 --> 00:04:47.038]  I'll just say this.
[00:04:47.038 --> 00:04:48.038]  I won't call him a dirtbag.
[00:04:48.038 --> 00:04:51.281]  I'll call him an America destroyer.
[00:04:51.281 --> 00:04:53.202]  He wants to kill this country.
[00:04:53.202 --> 00:04:54.544]  He wants world government.
