[00:00:16.396 --> 00:00:17.536]  InfoWars.
[00:00:17.536 --> 00:00:18.717]  Tomorrow's news.
[00:00:18.717 --> 00:00:19.057]  Today.
[00:00:21.653 --> 00:00:28.618]  I wonder what toolkit you would advise anti-establishment, awakening, resistance movement people look at?
[00:00:28.618 --> 00:00:36.324]  What do you think about the books that you've got to look at, the films you've got to look at, to navigate this space without collapsing into despair?
[00:00:36.324 --> 00:00:46.812]  Because you look around the world now on a superficial level, Alex, you know, it's war here, war there, escalating war there, increased authority, legislation, censorship, shutdown, absolute lies.
[00:00:46.812 --> 00:00:49.474]  How are we going to tool ourselves up for the next phase?
[00:00:49.474 --> 00:00:51.596]  Yes, spiritually, but what cultural artefacts?
[00:00:51.596 --> 00:00:54.238]  What facts do you recommend people look at?
[00:00:54.238 --> 00:00:55.359]  Well, absolutely.
[00:00:55.359 --> 00:00:57.180]  Look, look.
[00:00:57.180 --> 00:01:07.487]  I feel like you're falling in a hole sometimes, too, particularly if I work too much and if I drink too much or any of those type of things that lowers your consciousness, lowers your brainwaves.
[00:01:07.487 --> 00:01:09.088]  We need to take off time with our families.
[00:01:09.088 --> 00:01:11.329]  We need to just take off time and read a book.
[00:01:11.329 --> 00:01:14.211]  We need to take off time and just watch a comedy show or something.
[00:01:14.211 --> 00:01:19.135]  It's very important to not do this all the time and to not let the magnitude of it
[00:01:19.983 --> 00:01:33.326]  Destroy you and realize we're just one little tiny planet in the spiral arm of the Milky Way Galaxy, but we can consciously envision the whole universe and we can create concepts that can be manifested.
[00:01:33.326 --> 00:01:41.508]  And so we know we've been a little spark from God and that is a magical thing and be thankful for the gift of consciousness.
[00:01:41.508 --> 00:01:48.430]  Be thankful for the gift of being able to commune with your fellow humans and realize that the globalists and others like them throughout history,
[00:01:49.206 --> 00:01:49.446]  Stay free!
[00:01:49.446 --> 00:01:50.647]  See it first on Rumble.
[00:02:08.328 --> 00:02:15.352]  This is the FDA Safety Surveillance COVID-19 Vaccine Draft Working List of Possible Adverse Outcomes Subject to Change.
[00:02:15.352 --> 00:02:19.235]  This was put out in October 2000, months before the shots started in the United States.
[00:02:19.235 --> 00:02:22.017]  I guess my crew's not in there to do a punch-up of this?
[00:02:22.930 --> 00:02:24.591]  Well, I'll hold it up on screen.
[00:02:24.591 --> 00:02:26.513]  Anybody, can you punch it up for me guys?
[00:02:26.513 --> 00:02:27.694]  Thank you.
[00:02:27.694 --> 00:02:29.175]  Anybody can go look this up.
[00:02:29.175 --> 00:02:30.296]  It's on the FDA website.
[00:02:30.296 --> 00:02:31.377]  It's not even hidden.
[00:02:31.377 --> 00:02:41.506]  But again, there was a great analogy a few weeks ago I saw by Andrew Tate, where he said, Alex Jones is right.
[00:02:41.506 --> 00:02:42.226]  They're Satanists.
[00:02:42.226 --> 00:02:44.708]  They metaphysically have to
[00:02:45.729 --> 00:02:48.891]  Get you to accept it with fine print.
[00:02:48.891 --> 00:02:58.355]  So if I say, here's an apple, it's delicious and good, and you eat it and it's poison, I've just murdered you karmically, spiritually, that comes back to me.
[00:02:58.355 --> 00:03:04.459]  But if I trick you and say real fast, oh, it's really delicious and great, by the way, it's poison, here it is.
[00:03:05.765 --> 00:03:12.131]  But everybody's doing it, just eat it, and you eat it and die, at least in this third dimension, you don't get any karmic blowback.
[00:03:12.131 --> 00:03:23.082]  So that's why they put the fine print, FDA safety, overhead shot again, FDA safety surveillance, COVID-19 vaccine, myocarditis, heart attacks.
[00:03:23.942 --> 00:03:33.085]  Stroke, blood clots, arthritis, anaphylactic shock, death, vaccine-enhanced disease, and all of this has now happened.
