[00:00:05.032 --> 00:00:06.332]  Big Brother.
[00:00:06.332 --> 00:00:08.093]  Mainstream media.
[00:00:08.093 --> 00:00:09.854]  Government cover-ups.
[00:00:09.854 --> 00:00:11.455]  You want answers?
[00:00:11.455 --> 00:00:12.996]  Well, so does he.
[00:00:12.996 --> 00:00:17.178]  He's Alex Jones on the GCN Radio Network.
[00:00:17.178 --> 00:00:21.260]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.672 --> 00:00:37.514]  Ladies and gentlemen, it is Monday, October 8, 2012.
[00:00:37.514 --> 00:00:40.536]  I'm Alex Jones, your host.
[00:00:40.536 --> 00:00:43.157]  Thank you so much for joining us here today.
[00:00:43.157 --> 00:00:45.298]  We'll be here for the next three hours.
[00:00:45.298 --> 00:00:49.300]  And wow, is there a lot of news and information to cover.
[00:00:49.300 --> 00:00:53.182]  We are going to open the phones up throughout the three hours today.
[00:00:54.422 --> 00:01:01.088]  And when we come back in the next break, I'm going to give the phone number out for first-time callers in the first hour into the second hour.
[00:01:01.088 --> 00:01:03.630]  Then we'll have a total free-for-all after that.
[00:01:03.630 --> 00:01:10.676]  I'll do my best job racing to your calls and going through them as quickly as I can.
[00:01:10.676 --> 00:01:12.858]  Where to begin?
[00:01:12.858 --> 00:01:19.904]  You know, former Secretary of Defense Gates was quoted last week, CBS News, saying a military strike against Iran would be catastrophic.
[00:01:20.997 --> 00:01:29.800]  The current head of the CIA, Panetta, warns conflict between Syria and Turkey may produce regional war.
[00:01:29.800 --> 00:01:44.666]  Defense Secretary Leon Panetta, I always get that mixed up with CIA, pretty much the same thing, said on Saturday that the conflict on the border between Syria and Turkey may spread to the neighboring countries and create a regional war.
[00:01:46.437 --> 00:01:48.299]  So there you have it.
[00:01:48.299 --> 00:01:53.445]  Meanwhile, a think tank path to Iran nuke warhead two to four months.
[00:01:53.445 --> 00:01:54.466]  That's the Associated Press.
[00:01:54.466 --> 00:01:56.448]  So the hype is out there.
[00:01:56.448 --> 00:01:58.410]  You've got think tanks on C-SPAN.
[00:02:00.908 --> 00:02:07.934]  Yeah, the Near East Group Center and others openly saying we need a false flag to go into Iran.
[00:02:07.934 --> 00:02:09.495]  In fact, cue that up, guys.
[00:02:09.495 --> 00:02:15.781]  I know I said Friday, cue it up, never went to it, but I'm going to go to that coming up the next segment because it's so important.
[00:02:15.781 --> 00:02:16.441]  All of this.
