[00:00:16.947 --> 00:00:18.048]  InfoWars.
[00:00:18.048 --> 00:00:19.250]  Tomorrow's news.
[00:00:19.250 --> 00:00:19.610]  Today.
[00:00:21.983 --> 00:00:35.250]  I don't mean to brag, I don't care, but I want you to know, double vaxxed, booster, flu shot, and I'm going to be honest, I have the shingle shot too.
[00:00:35.250 --> 00:00:36.971]  And I still get my period.
[00:00:36.971 --> 00:00:37.692]  What?
[00:00:37.692 --> 00:00:38.092]  Yes!
[00:00:41.129 --> 00:00:49.272]  Traveled, went to Mexico twice, did shows, meet and greets, never got COVID.
[00:00:49.272 --> 00:00:52.414]  Clearly, Jesus loves me the most.
[00:00:52.414 --> 00:00:54.574]  Seriously.
[00:00:54.574 --> 00:00:55.515]  So nice.
[00:00:55.515 --> 00:01:04.799]  So nice!
[00:01:04.799 --> 00:01:07.020]  So I'm in the emergency room.
[00:01:07.020 --> 00:01:07.680]  I look weird.
[00:01:08.891 --> 00:01:10.692]  I'm so, so, so, so sorry.
[00:01:10.692 --> 00:01:13.254]  I passed out on stage.
[00:01:13.254 --> 00:01:15.976]  I got up, I did one joke, and I felt so dizzy.
[00:01:15.976 --> 00:01:17.897]  You could see my eye.
[00:01:17.897 --> 00:01:19.738]  I fell on my eye.
[00:01:19.738 --> 00:01:22.940]  Oh, my God.
[00:01:22.940 --> 00:01:25.802]  I cannot believe this happened.
[00:01:25.802 --> 00:01:31.285]  I feel so terrible that they had to tell everyone to leave and then cancel the second show.
[00:01:31.285 --> 00:01:35.008]  Tempe, I will be back.
[00:01:35.008 --> 00:01:36.609]  I've never, ever fainted in my life.
[00:01:50.728 --> 00:01:52.169]  Come on, Drake.
[00:01:52.169 --> 00:01:54.411]  Yes, Jack?
[00:01:54.411 --> 00:01:58.113]  Have you ever seen a commie drink a glass of water?
[00:01:58.113 --> 00:02:03.857]  Well... Yeah, I... I can't say I have, Jack.
[00:02:03.857 --> 00:02:05.098]  Vodka.
[00:02:05.098 --> 00:02:07.179]  That's what they drink, isn't it?
[00:02:07.179 --> 00:02:08.860]  Never water?
[00:02:08.860 --> 00:02:13.404]  Well, I... I believe that's what they drink, Jack, yes.
