[00:00:15.598 --> 00:00:16.699]  InfoWars.
[00:00:16.699 --> 00:00:18.319]  Tomorrow's news, today.
[00:00:18.319 --> 00:00:23.322]  Waging war on corruption.
[00:00:23.322 --> 00:00:28.525]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[00:00:36.937 --> 00:00:44.345]  Australia is the model of absolute total globalist martial law and the world social credit score carbon tax, but they know it.
[00:00:44.345 --> 00:00:48.029]  And one of their Sky News television hosts knocked it out of the park.
[00:00:48.029 --> 00:00:49.310]  Here it is.
[00:00:49.310 --> 00:00:54.656]  I've repeatedly said I have no problem whatsoever with people being vaccinated or not being vaccinated.
[00:00:54.656 --> 00:00:58.460]  What is not acceptable for multiple reasons, including constitutional
[00:00:58.720 --> 00:01:03.366]  And the legal and ethical and moral reasons is mandatory vaccination.
[00:01:03.366 --> 00:01:13.378]  Indeed, the Australian Immunisation Handbook spells it out very clearly that consent to being vaccinated must be given in the absence
[00:01:14.580 --> 00:01:36.818]  Once you start down this path of dividing any society into two distinct classes of people, you have abandoned liberty and democracy and replaced it with tyranny, fear and suspicion.
[00:01:36.818 --> 00:01:39.140]  Worse, and this is what really disturbs me,
[00:01:39.680 --> 00:02:03.015]  Once the authorities have decreed that there are now two classes of Australian, the good and the bad, and that one class is superior to another and gets special privileges, while the other class is shunned, locked out, vilified and loses their employment, you have by definition created an inferior class.
[00:02:04.056 --> 00:02:11.482]  For which the Germans once coined a simple word which roughly translates as under or inferior person.
[00:02:11.482 --> 00:02:13.003]  Untermensch.
[00:02:13.003 --> 00:02:18.987]  If that word brings a chill of horror to your heart, so it should.
[00:02:18.987 --> 00:02:20.909]  The globalists are desperate.
[00:02:20.909 --> 00:02:24.091]  Their corrupt empire of fiat currencies coming down.
[00:02:24.091 --> 00:02:28.414]  And so they've launched a bio-weapon to create fear that actually makes you sick and ill.
[00:02:28.414 --> 00:02:28.894]  And AOC
[00:02:30.322 --> 00:02:42.890]  He normally wears $5,000 outfits, was wearing a more than $5,000 designer dress that says tax the rich at a $50,000 a plate Democrat dinner.
[00:02:42.890 --> 00:02:45.851]  Meanwhile, they have thousands of confirmed reports.
[00:02:45.851 --> 00:02:51.315]  People are getting provisional ballots, which will be counted later.
[00:02:51.315 --> 00:02:53.616]  They've confirmed it's happening.
[00:02:53.616 --> 00:02:59.720]  Conservative voters from the Republican rolls go in to vote and they're told, sorry, you already voted.
[00:03:01.035 --> 00:03:03.898]  You already voted against the recall.
[00:03:03.898 --> 00:03:08.062]  You already voted for Governor Psychopath Newsom.
[00:03:08.062 --> 00:03:14.229]  Meanwhile, I see reports like this 20, 30 times a day without looking for it on Instagram, on Twitter, on Facebook.
[00:03:14.229 --> 00:03:23.318]  But it gets taken down when family members even go to the funeral and even show the medical reports that their children and their brothers and their sisters and fathers and mothers die from the experimental shots.
[00:03:24.693 --> 00:03:33.560]  I have a mainline headline out today from Reuters admitting that heart attacks and myocarditis are much more common in people that take the injections than first thought.
[00:03:33.560 --> 00:03:35.162]  It's not rare.
[00:03:35.162 --> 00:03:38.785]  But they put it on the warning like cigarettes, so get used to it.
