[00:00.000 --> 00:11.960]  Big Brother mainstream media government cover-ups you want answers well so does
[00:11.960 --> 00:19.440]  he he's Alex Jones on the GCN radio network and now live from Austin Texas
[00:19.440 --> 00:31.080]  Alex Jones welcome to the Alex Jones show on this Friday August 24th 2015 I'm
[00:31.080 --> 00:34.000]  David Knight your host today we're going to have a report at the bottom of the
[00:34.000 --> 00:37.720]  hour from Alex Jones we're also going to be joined in the second hour Paul Joseph
[00:37.720 --> 00:42.440]  Watson and in the third hour we're going to be talking to John Rappaport and of
[00:42.440 --> 00:46.920]  course we're going to be talking to him about GMOs about vaccines mandatory
[00:46.920 --> 00:53.320]  vaccines there's an interesting article that was on Lou Rockwell it was written
[00:53.320 --> 00:56.640]  by someone who said they were at the Ronald Reagan UCLA Medical Center with
[00:56.640 --> 01:01.200]  their daughter they said there was an antibiotic resistant bacteria that was
[01:01.200 --> 01:05.000]  there at the time seven people were infected two of them died so that's
[01:05.000 --> 01:10.680]  about a 14% casual rate he said the daughter were fine but they thought
[01:10.680 --> 01:13.840]  they would see something about it in the news instead everybody was panicked
[01:13.840 --> 01:18.200]  about measles which hasn't killed anybody yet but of course it talks about
[01:18.200 --> 01:22.560]  how absurd this whole narrative has become about mandatory vaccines
[01:22.560 --> 01:27.880]  destroying our informed consent it talks about imagining the playbook we're
[01:27.880 --> 01:31.200]  going to talk about that in the next segment as well of course there's a
[01:31.200 --> 01:34.200]  couple of stories we're going to talk to Paul Joseph Watson about PayPal
[01:34.200 --> 01:39.640]  asserting copyright ownership over all intellectual property of its users and
[01:39.640 --> 01:46.440]  a story that I'm actually a little bit apart of the SPLC has come out attacking
[01:46.440 --> 01:50.680]  the oathkeepers who are protecting the miners from the BLM making sure they're
[01:50.680 --> 01:56.320]  going to get their due process in court they're trying to paint them as terrorists
[01:56.320 --> 02:00.480]  as usual of course I did a video while back you'll see that at the bottom of
[02:00.480 --> 02:09.640]  the article SPLC prophets of hate P-R-O-F-I-T-S that kind of profit not saying
[02:09.640 --> 02:13.360]  what's going to be coming out of course we go with some comparisons there you
[02:13.360 --> 02:17.960]  can see in that thumbnail I've got Morris Dease and his sidekick there as
[02:17.960 --> 02:22.360]  Jim and Tammy Faye Baker we crossfade that in there because that's the way
[02:22.360 --> 02:25.680]  they've been referred to by people on the left is the Jim and Tammy Faye Baker
[02:25.680 --> 02:30.960]  of the civil rights movement trying to cash in on everything and that's really
[02:30.960 --> 02:35.120]  what the Southern Poverty Law Center is about when they say hate watch they're
[02:35.120 --> 02:40.440]  inspiring hate they're inspiring hate of Christians of people who believe we
[02:40.440 --> 02:43.920]  ought to have a limited constitutional government of people like the ones in
[02:43.920 --> 02:48.360]  Oregon who think they ought to have due process what started this whole thing in
[02:48.360 --> 02:52.720]  Oregon and of course that's the video that I have there when I talked to
[02:52.720 --> 02:57.080]  someone there in the mining community this is something that goes back to the
[02:57.080 --> 03:01.600]  mid-1800s these are property rights when you have mining rights when you have
[03:01.600 --> 03:05.400]  grazing rights when you have hunting rights what these are things that are
