[00:00.000 --> 00:18.000]  From the front lines of the Information War, it's Alex Jones.
[00:30.000 --> 00:45.000]  So you saw what's happening in New York.
[00:45.000 --> 00:48.500]  The question is, why is the outbreak so especially devastating there?
[00:48.500 --> 00:52.000]  New York City is the densest metro area in the country.
[00:52.000 --> 00:54.500]  That's the most obvious answer, probably the biggest problem.
[00:54.500 --> 00:59.000]  The city also has an awful lot of people traveling to and from other infected countries
[00:59.000 --> 01:01.000]  and that's significant too.
[01:01.000 --> 01:03.000]  But it's not the whole story.
[01:03.000 --> 01:07.000]  As this deadly virus emerged from eastern China and began to spread inexorably across the globe,
[01:07.000 --> 01:12.000]  clearly headed here, leaders in New York not only failed to shield their citizens from it,
[01:12.000 --> 01:18.000]  they took affirmative and aggressive steps to increase the risk to their population.
[01:18.000 --> 01:20.000]  Why would they do that?
[01:20.000 --> 01:24.000]  Well, because they were worried far more about being called racist than protecting human lives.
[01:24.000 --> 01:27.000]  That's not an overstatement. That's not hyperbole.
[01:27.000 --> 01:35.000]  Watch the city's health commissioner, Cyrus Barbott, urge New Yorkers to spend as much time as possible in crowded public places.
[01:35.000 --> 01:39.000]  Keep in mind, this video was from February 2nd of this year.
[01:39.000 --> 01:45.000]  That was long after the threat from the Chinese coronavirus was obvious to anyone who was paying attention.
[01:45.000 --> 01:55.000]  The risk to New Yorkers for coronavirus is low and that our preparedness as a city is very high.
[01:55.000 --> 02:03.000]  There is no reason not to take the subway, not to take the bus, not to go out to your favorite restaurant,
[02:03.000 --> 02:07.000]  and certainly not to miss the parade next Sunday.
[02:07.000 --> 02:09.000]  I'm going to be there.
[02:11.000 --> 02:14.000]  Take the subway, go to dinner, people cheer.
[02:14.000 --> 02:16.000]  They feel good about themselves.
[02:16.000 --> 02:21.000]  Future generations, though, are going to watch that video with their jaws open in disbelief.
[02:21.000 --> 02:25.000]  How could someone charge with protecting public health so recklessly endanger it?
[02:25.000 --> 02:29.000]  They'll watch this performance from State Senator John Liu, too.
[02:29.000 --> 02:33.000]  Liu suggested that people who might be concerned in any way about contracting a deadly disease,
[02:33.000 --> 02:38.000]  or who might be interested in where it came from, must be, and you guessed it, bigots.
[02:38.000 --> 02:45.000]  But there's really no need to panic and to avoid activities that we always do as New Yorkers.
[02:45.000 --> 02:47.000]  We are hardy people.
[02:47.000 --> 02:52.000]  As an Asian American, I've been somewhat disturbed, if not outright appalled,
[02:52.000 --> 02:56.000]  at some of the comments or gestures that I have seen.
[02:56.000 --> 03:02.000]  Diseases originate from anywhere or from particular places in the world.
[03:04.000 --> 03:07.000]  In other words, as a member of a protected interest group,
[03:07.000 --> 03:11.000]  I'm ordering you to ignore this threat to your family on moral grounds.
[03:11.000 --> 03:13.000]  Go to the parade or else.
[03:13.000 --> 03:15.000]  That's what Liu was saying.
[03:15.000 --> 03:19.000]  Let's hope that in the wake of this disaster, after John Liu has lost his job,
[03:19.000 --> 03:25.000]  and we can all think clearly again, people will stop talking this way in public for good.
[03:25.000 --> 03:30.000]  It was always the most brutal form of social control, masquerading his sensitivity and caring.
[03:30.000 --> 03:33.000]  Now we know it was infecting the public with disease.
[03:33.000 --> 03:37.000]  But at the time, sentiments like this were universal among big city public officials.
[03:37.000 --> 03:42.000]  State Senator Brian Kavnoff, for example, decided to embark on a crusade against what he called
[03:42.000 --> 03:48.000]  misinformation, a euphemism, as it so often is, for accurate information.
[03:48.000 --> 03:52.000]  Kavnoff encouraged people to head to Chinatown for a festival.
[03:52.000 --> 03:57.000]  It's very important that we recognize that this holiday and this festival
[03:57.000 --> 04:02.000]  is of tremendous significance for many communities in our state.
[04:02.000 --> 04:08.000]  And it is very important that we ensure that we don't have misinformation.
[04:08.000 --> 04:13.000]  And many in the media have been covering this issue as if it's, you know,
[04:13.000 --> 04:19.000]  a terrible plague that people have to avoid.
[04:19.000 --> 04:24.000]  If you don't go to a crowded public place immediately, you're a racist.
[04:24.000 --> 04:27.000]  Look at those people telling you that, demanding that you do that,
[04:27.000 --> 04:33.000]  hectoring you, badgering you, exerting moral blackmail on you to expose yourself.
[04:33.000 --> 04:37.000]  By early March, coronavirus was clearly becoming a major problem in the United States,
[04:37.000 --> 04:41.000]  but for elected officials in New York, the only problem was their constituents racist
[04:41.000 --> 04:43.000]  worries about staying alive.
[04:43.000 --> 04:48.000]  On March 2nd, this March 2nd, Mayor Bill de Blasio tweeted this,
[04:48.000 --> 04:51.000]  quote, since I'm encouraging New Yorkers to go on with your lives,
[04:51.000 --> 05:18.000]  plus get out on the town.
[05:18.000 --> 05:25.000]  For years, Alex Jones and InfoWars have been sounding the alarm for patriots worldwide,
[05:25.000 --> 05:31.000]  waking people up to the New World Order, Bohemian Grove,
[05:31.000 --> 05:36.000]  the American Deep State, the rise of communist China,
[05:36.000 --> 05:39.000]  the plan for global depopulation,
[05:39.000 --> 05:44.000]  and global elite pedophiles who prey off of our young.
[05:44.000 --> 05:48.000]  The enemy has done their best to destroy us, but because of your support,
[05:48.000 --> 05:50.000]  our fight continues.
[05:50.000 --> 05:56.000]  Join us, support the InfoWars, and together, we will slay the dragon.
[05:56.000 --> 06:00.000]  Keep fighting, Alex, you're the gladiator.
[06:00.000 --> 06:22.000]  From the front lines of the Information War, it's Alex Jones.
[06:22.000 --> 06:26.000]  We have been at the very tip of the spear in the last nine weeks,
[06:26.000 --> 06:34.000]  feeling what began to unfold in late December, early January,
[06:34.000 --> 06:38.000]  in Wuhan province.
[06:38.000 --> 06:45.000]  And there have been a lot of different puzzle pieces to this entire structure.
[06:45.000 --> 06:52.000]  But now that we have been able to look at all of those different pieces
[06:52.000 --> 06:59.000]  and study them, we're getting a very, very, very clear picture
[06:59.000 --> 07:05.000]  of exactly what is going on and what is unfolding.
[07:05.000 --> 07:12.000]  And so I'm going to do my best today here on this live March 29th,
[07:12.000 --> 07:15.000]  2020 Sunday Transmission.
[07:15.000 --> 07:28.000]  To do that, I also intend to open the phones up for all of you
[07:28.000 --> 07:32.000]  in the second hour.
[07:32.000 --> 07:41.000]  But right now, I think it's just best if I go over some of these headlines for you.
[07:41.000 --> 07:46.000]  And then at the bottom of the hour, I'll tell you currently what the best thinking is
[07:46.000 --> 07:53.000]  from yours truly on what I see unfolding and what I see taking place.
[07:53.000 --> 08:02.000]  But a lot of the things I'm going to cover here really speak for themselves.
[08:02.000 --> 08:10.000]  And so I'm just going to play these clips back to back here for you.
[08:10.000 --> 08:17.000]  This is Fauci at the NIH warns 100,000 to 200,000 Americans could die from coronavirus.
[08:17.000 --> 08:23.000]  Then we have Pelosi saying that Trump is getting people killed
[08:23.000 --> 08:27.000]  when it's the Democrats that tried to block him blocking the Chinese flights
[08:27.000 --> 08:31.000]  and who said everything was fine the first couple of months.
[08:31.000 --> 08:39.000]  And then Lindsey Graham has an excellent response to what Pelosi had to say.
[08:39.000 --> 08:44.000]  And then I'll go over some of the latest headlines for you here on this live Sunday show.
[08:44.000 --> 08:46.000]  But here are those clips.
[08:46.000 --> 08:53.000]  Well, Dr. Burke said yesterday, as you know, that she doesn't think any city will be spared from this virus.
[08:53.000 --> 08:59.000]  How many cases do you think the U.S. will reach a million cases to 10 million cases?
[08:59.000 --> 09:02.000]  Or do we not even have any idea?
[09:02.000 --> 09:07.000]  You know, Jake, to be honest with you, we don't really have any firm idea.
[09:07.000 --> 09:09.000]  There are things called models.
[09:09.000 --> 09:14.000]  And when someone creates a model, they put in various assumptions.
[09:14.000 --> 09:18.000]  And the model is only as good and as accurate as your assumptions.
[09:18.000 --> 09:23.000]  And whenever the model has come in, they give a worst case scenario and a best case scenario.
[09:23.000 --> 09:27.000]  Generally, the reality is somewhere in the middle.
[09:27.000 --> 09:33.000]  I've never seen a model of the diseases that I've dealt with, which the worst case scenario actually came out.
[09:33.000 --> 09:38.000]  They always overshoot. So when you use numbers like a million, a million and a half, two million,
[09:38.000 --> 09:41.000]  that almost certainly is off the chart.
[09:41.000 --> 09:44.000]  Now, it's not impossible, but very, very unlikely.
[09:44.000 --> 09:46.000]  So it's difficult to present.
[09:46.000 --> 09:51.000]  I mean, looking at what we're seeing now, you know, I would say between 100 and 200,000 cases,
[09:51.000 --> 09:53.000]  but I don't want to be held to that.
[09:53.000 --> 09:57.000]  For joining us, I hope you are well and safe.
[09:57.000 --> 10:00.000]  I know your home district of San Francisco has been particularly hard hit.
[10:00.000 --> 10:07.000]  President Trump is considering relaxing federal guidelines for coronavirus for some of the less affected parts of the country.
[10:07.000 --> 10:09.000]  Do you think he should?
[10:09.000 --> 10:14.000]  Well, first of all, let me just say how sad it is that even since the president's signing of the bill,
[10:14.000 --> 10:20.000]  the number of deaths reported has doubled from 1,000 to 2,000 in our country.
[10:20.000 --> 10:23.000]  This is such a very, very sad time for us.
[10:23.000 --> 10:32.000]  So we should be taking every precaution of what the president, his denial at the beginning, was deadly.
[10:32.000 --> 10:38.000]  His delaying of getting equipment to where it continues,
[10:38.000 --> 10:41.000]  his delaying getting equipment to where it's needed, is deadly.
[10:41.000 --> 10:49.000]  And now I think the best thing would be to do is to prevent more loss of life rather than open things up so that,
[10:49.000 --> 10:53.000]  because we just don't know, we have to have testing, testing, testing.
[10:53.000 --> 11:03.000]  That's what we said from the start before we can evaluate what the nature of it is in some of these other regions as well.
[11:03.000 --> 11:05.000]  I don't know what the purpose of that is.
[11:05.000 --> 11:08.000]  I don't know what the scientists are saying to him.
[11:08.000 --> 11:10.000]  I don't know what the scientists said to him.
[11:10.000 --> 11:13.000]  When did the president know about this?
[11:13.000 --> 11:15.000]  And what did he know?
[11:15.000 --> 11:16.000]  What did he know?
[11:16.000 --> 11:17.000]  When did he know it?
[11:17.000 --> 11:20.000]  That's for an after-action review.
[11:20.000 --> 11:28.000]  But as the president fiddles, people are dying, and we just have to take every precaution.
[11:28.000 --> 11:32.000]  Take us behind the curtain to tell us how this all shook out, Senator,
[11:32.000 --> 11:38.000]  because Nancy Pelosi said she did jujitsu on this relief bill to get it where it needs to be.
[11:38.000 --> 11:46.000]  And this morning, this weekend, she is saying that the president is fiddling around while people are dying, Senator.
[11:46.000 --> 11:48.000]  Know what she said?
[11:48.000 --> 11:54.000]  She's blaming the president of the United States for people dying because of the way he's led the country.
[11:54.000 --> 12:00.000]  That's the most shameful, disgusting statement by any politician in modern history.
[12:00.000 --> 12:07.000]  Let me tell you, we've seen the best of America from our citizens helping each other, delivering groceries,
[12:07.000 --> 12:10.000]  having special shopping hours for senior citizens.
[12:10.000 --> 12:15.000]  She's the first politician to blame another politician for people dying.
[12:15.000 --> 12:22.000]  This is the same speaker of the House who held up the bill in the Senate for days because she wanted same-day voting.
[12:22.000 --> 12:25.000]  She wanted carbon neutrality for the airlines.
[12:25.000 --> 12:33.000]  She wanted $75 million for the endowment for the humanities and $25 million for the Kennedy Center.
[12:33.000 --> 12:40.000]  She is the one that held up the package in the Senate for days to get the Green New Deal put in a recovery package.
[12:40.000 --> 12:46.000]  So it's the most shameful, disgusting thing I've heard yet, and it needs to stop.
[12:46.000 --> 12:51.000]  You know, it's beyond disgusting.
[12:51.000 --> 13:09.000]  Biden, Hillary, Pelosi, Maxine Waters, all of them have so much neurological damage because they're so drug-addled and quite frankly ancient.
[13:09.000 --> 13:17.000]  That they have trouble even talking.
[13:17.000 --> 13:19.000]  She didn't have the speech impediment a year ago.
[13:19.000 --> 13:21.000]  Biden didn't have it two years ago.
[13:21.000 --> 13:29.000]  They're literally rotting and falling apart in front of us and talking like this and saying,
[13:29.000 --> 13:41.000]  when do you know, when do you know, quoting stuff from the Nixon era, and it's just hoax after hoax, after hoax, after hoax,
[13:41.000 --> 13:47.000]  and then they're the ones that said don't stop flights from China until a month ago.
[13:47.000 --> 13:50.000]  They're the ones that said go out to big public events.
[13:50.000 --> 13:51.000]  Trump's lying.
[13:51.000 --> 13:53.000]  Don't listen to him.
[13:53.000 --> 13:57.000]  They're the ones that did all this and then now they turn around and they go,
[13:57.000 --> 14:01.000]  every time someone dies, it's President Trump's fault.
[14:01.000 --> 14:06.000]  We definitely called that eight weeks ago and we said the president's got to get out ahead of this because the Democrats are saying,
[14:06.000 --> 14:11.000]  oh, it's no problem now to sucker him in because they think people don't have a memory.
[14:11.000 --> 14:18.000]  And then as soon as it is a dangerous virus, as soon as it is an aggressive virus, as soon as it is the flu on steroids,
[14:18.000 --> 14:25.000]  as soon as it kills 50, 60, 100, 200,000 people, that's the ballpark, then it will all be Trump's fault.
[14:25.000 --> 14:29.000]  And the main target is the economy, and now they admit all of that.
[14:29.000 --> 14:40.000]  So I'm so upset about this that I'm having trouble talking, but I'm going to do my best.
[14:40.000 --> 14:44.000]  When we come back to just go over all the headlines, the latest developments in rapid fire,
[14:44.000 --> 14:49.000]  and then at the bottom of the hour, I'm going to give you the best thinking on all the pieces of the puzzle we have
[14:49.000 --> 14:56.000]  and how those pieces of the puzzle all come together and how they intersect to understand what's happening.
[14:56.000 --> 15:09.000]  There's multi-layers to this, but the big takeaway is the Rockefeller Foundation and the Bill and Melinda Gates Foundation
[15:09.000 --> 15:14.000]  have both tried to develop systems to sterilize the population.
[15:14.000 --> 15:20.000]  We know the Gardasil shot killed people in trials, but they did an emergency government order
[15:20.000 --> 15:29.000]  so that they could have it bypass and get liability protection by calling it an emergency drug.
[15:29.000 --> 15:32.000]  That's what Rick Perry did, one of his great sins.
[15:32.000 --> 15:36.000]  I'm not even anti-Rick Perry, he got bamboozled into it by the medical tyranny.
[15:36.000 --> 15:39.000]  And the Gardasil sterilized it as a lot of the women that take it.
[15:39.000 --> 15:42.000]  Little girls, that's on record now, just search engine that.
[15:42.000 --> 15:44.000]  They bet that the medical studies.
[15:44.000 --> 15:52.000]  Well, now COVID-19, the way the scientists describe it is it basically eats your testicles and sterilizes you.
[15:52.000 --> 15:58.000]  The virus is designed to eat your testicles, so now we know why it's mainly men.
[15:58.000 --> 16:01.000]  Alex Jones here with some good news.
[16:01.000 --> 16:07.000]  Two weeks ago, we had to stop taking news storable food orders because the company that supplies us was backed up
[16:07.000 --> 16:09.000]  and was busy getting out the orders they had.
[16:09.000 --> 16:13.000]  Now they've opened up two more factories, they've bought a whole bunch more high quality food,
[16:13.000 --> 16:16.000]  they're packaging it right now and they're going to be able to ship it out to you very soon,
[16:16.000 --> 16:18.000]  so get your orders in.
[16:18.000 --> 16:24.000]  Now every other major food manufacturer in the storeable food area has been sold out for a long time.
[16:24.000 --> 16:27.000]  Many of them are still telling you they got food, they don't.
[16:27.000 --> 16:30.000]  We do, but it takes time to package it and get it out to you.
[16:30.000 --> 16:33.000]  The bad news is, hey, I hope the virus blows over,
[16:33.000 --> 16:38.000]  but the globalist trying to cancel the election and the economy may go south.
[16:38.000 --> 16:43.000]  Now more than ever is the time to have high quality storeable food and the place to get it is infowarstore.com.
[16:43.000 --> 16:48.000]  So a lot of you got the food from us, you've loved it, it's been very helpful for you and your family.
[16:48.000 --> 16:52.000]  Now is the time to double down with as crazy as this world is.
[16:52.000 --> 16:56.000]  If they're able to take Trump down, we are screwed, we've got to fend for ourselves.
[16:56.000 --> 16:59.000]  infowarstore.com
[16:59.000 --> 17:04.000]  Hey, listen, Alex Jones and the resistance are still on there.
[17:04.000 --> 17:09.000]  They're at band.video and infowarstore.com. All you got to do is go to infowarstore.com.
[17:09.000 --> 17:12.000]  Ford's live show and you'll find Alex Jones' broadcast.
[17:12.000 --> 17:19.000]  Live, you'll find Owen Troyer, The War Room, David Knight and so much more special broadcast films.
[17:19.000 --> 17:26.000]  Emergency reports gets all there and the globalists have worked around the clock to take them off air, but something's happening.
[17:26.000 --> 17:33.000]  The public has been spreading the word that the forbidden truth lives at infowarstore.com Ford's live show and band.video.
[17:33.000 --> 17:38.000]  And it's growing exponentially and they attempt to censor only backfiring.
[17:38.000 --> 17:41.000]  But we can supercharge this right now.
[17:41.000 --> 17:46.000]  If all of you listening realize, hey, you know how to find the show, but other people don't.
[17:46.000 --> 17:53.000]  They believe mainstream media that was off the air so you can override the corporate media, the establishment, all of them at this critical time
[17:53.000 --> 17:59.000]  and tell folks that the truth lives and is back on air at infowarstore.com.
[17:59.000 --> 18:07.000]  And one of the products that I'm very proud of, I don't talk enough about, because there's so many amazing essential oils and ingredients in it,
[18:07.000 --> 18:11.000]  it takes a long time to break down the product because it's a complex product.
[18:11.000 --> 18:17.000]  A lot of the sprays you put in your mouth through your throat and lungs are really thin.
[18:17.000 --> 18:20.000]  It's a little bit of alcohol if you want it to essential oils.
[18:20.000 --> 18:28.000]  Not our lung cleanse. It's got a long list of the highest quality essential oils and ingredients in it.
[18:28.000 --> 18:38.000]  You take a few sprays in your mouth, lightly inhale, and it just does so much for me when I've got allergies or when my throat is tired.
[18:38.000 --> 18:46.000]  It's just very, very soothing and it's just one more thing for you and your family to have in your arsenal during these insane times.
[18:46.000 --> 18:52.000]  So get your lung cleanse discounted at infowarstore.com and get yourself and your family prepared.
[18:52.000 --> 18:59.000]  All at the same time, funding the InfoWar, a total 360 win, infowarstore.com.
[18:59.000 --> 19:03.000]  It's time to take a new healthier approach to one of your most basic needs.
[19:03.000 --> 19:10.000]  The Alexa Pure Pro water filtration system is the same water filter that Alex and the InfoWar's crew use every day for the purest water possible.
[19:10.000 --> 19:14.000]  You can start cleaning the toxins from your water for clean, healthy, and delicious drinking water.
[19:14.000 --> 19:21.000]  Perfect for preppers or anyone concerned with the healthier source of water, the Alexa Pure Pro can remove up to 99.9% of impurities.
[19:21.000 --> 19:25.000]  This groundbreaking, gravity-fed water filtration system is like no other.
[19:25.000 --> 19:54.000]  Make sure your water is up to your standards today with the Alexa Pure Pro.
[19:55.000 --> 20:02.000]  For more information, visit infowarstore.com.
[20:02.000 --> 20:28.000]  You're listening to the Alex Jones Show.
[20:28.000 --> 20:38.000]  There are so many facets and angles of this, and I'm going to get into them next segment, but right now I'm just going to hit the breaking news and the latest that's unfolding with this virus.
[20:38.000 --> 20:52.000]  But understand this, I didn't want to make statements about the virus and where it came from and exactly who was behind it and just how deadly it was until we got some real optics on it.
[20:52.000 --> 20:58.000]  Because you can't believe a word that comes out of Chycom's mouths.
[20:58.000 --> 21:06.000]  But now we're getting a very, very clear picture, and it's exactly what I thought eight, nine weeks ago, what I surmised.
[21:06.000 --> 21:11.000]  Now it's coming into view, it's focusing, and it's very, very nasty.
[21:11.000 --> 21:19.000]  And there's a bunch of different agendas tied to it, and the evidence is overwhelming that it was released on purpose.
[21:19.000 --> 21:37.000]  I told Trump eight weeks ago to get out ahead of it. It's a Chycom weapon presented the evidence on air with the former head of the former top lawyer that wrote the U.S. biological weapons law, all the other experts, and that was the analysis then.
[21:37.000 --> 21:43.000]  Now it's becoming crystal clear, but that is indeed the case.
[21:43.000 --> 21:47.000]  That's what the Chycoms are blaming the U.S. Army for it.
[21:47.000 --> 21:53.000]  So let's go ahead and go through the facts.
[21:53.000 --> 22:00.000]  But notice that's the one agency that hasn't been totally penetrated by the Communist Chinese as the army and the Marines, to a certain extent.
[22:00.000 --> 22:08.000]  Even though the Marines slogan Gung-Ho is a Chycom statement and slogan, they didn't know that.
[22:08.000 --> 22:11.000]  But notice when they address their enemy, it's the U.S. Army.
[22:11.000 --> 22:15.000]  Nice little tidbit for folks to know about the different things going on in the deep state.
[22:15.000 --> 22:17.000]  All right, let's go ahead and walk through this.
[22:17.000 --> 22:26.000]  Coronavirus Updates, U.S. Depths, Depths Top 2100 as CDC Issues Travel Advisory for Three States.
[22:26.000 --> 22:31.000]  Oh, and by the way, President Trump is set to give an update in the Rose Garden any time now.
[22:31.000 --> 22:33.000]  We're watching that feed live.
[22:33.000 --> 22:37.000]  The minute he comes out, we will go to the president.
[22:37.000 --> 22:48.000]  So Coronavirus, U.S. Depths Top 2100 as CDC Issues Travel Advisory for Three States, New York, Connecticut, and New Jersey.
[22:48.000 --> 22:56.000]  We're also looking at travel restrictions, at least advisories on the city of New Orleans.
[22:56.000 --> 23:00.000]  Donald Trump considered quarantine for New York, but says it won't be necessary.
[23:00.000 --> 23:07.000]  Impeachment 2.0, how dims and sorrows are using COVID-19 crisis to disrupt Trump's 2020 bed, try to destroy the economy.
[23:07.000 --> 23:12.000]  Hillary Clinton makes a joke out of Coronavirus, says Trump did promise America's first.
[23:12.000 --> 23:18.000]  Then she retweeted the GQ lady saying, America is a asshole country.
[23:18.000 --> 23:35.000]  Heiner viewed a whistleblower that is actually high level in the federal coordination of the COVID-19 response in Texas, and he pointed out that we've done roughly 100 times the testing that any other country's done, more than all countries combined.
