[00:00:04.861 --> 00:00:06.162]  Big Brother.
[00:00:06.162 --> 00:00:07.923]  Mainstream media.
[00:00:07.923 --> 00:00:09.704]  Government cover-ups.
[00:00:09.704 --> 00:00:11.266]  You want answers?
[00:00:11.266 --> 00:00:12.827]  Well, so does he.
[00:00:12.827 --> 00:00:17.010]  He's Alex Jones on the GCN Radio Network.
[00:00:17.010 --> 00:00:21.093]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.915 --> 00:00:30.379]  Stephanie Rawlings-Blake, the mayor of Baltimore, Maryland, couldn't be more transparent.
[00:00:30.379 --> 00:00:36.222]  Back when the rioting started, the looting, and a few days ago, they didn't call it rioting or looting, they called it protesting.
[00:00:36.222 --> 00:00:43.006]  So did CNN, MSNBC, and the usual suspects like Al Sharpton.
[00:00:43.006 --> 00:00:51.410]  Now she's come out and declared a state of emergency, but before she did that, she said, well, we decided to give people an area to vent their anger and to basically loot.
[00:00:52.941 --> 00:00:55.343]  Now the National Guard have been called out.
[00:00:55.343 --> 00:00:58.405]  What were we just saying a month ago about Jade Helm?
[00:00:58.405 --> 00:01:05.329]  The White House tried to trigger race riots and the targeting of police racially last summer.
[00:01:05.329 --> 00:01:13.315]  They have sent operatives from the Justice Department in with the Trayvon Martin situation, with the Brown situation in Ferguson.
[00:01:13.315 --> 00:01:16.057]  It's gone over the top this time.
[00:01:17.358 --> 00:01:26.001]  Clearly they want to make the issue about race and infighting while the globalists steal our basic liberties on every front.
[00:01:26.001 --> 00:01:28.061]  This is the big political distraction.
[00:01:28.061 --> 00:01:36.664]  Obama couldn't deliver jobs, he couldn't deliver anything to the black community, but double unemployment in the last seven years of his reign.
[00:01:36.664 --> 00:01:44.626]  But the social engineers believe they can boost that 13% voting bloc that votes about 90% Democratic Party
[00:01:47.642 --> 00:01:51.745]  By invoking massive racial division.
[00:01:51.745 --> 00:01:55.888]  I know that you as an audience understand this and it's very transparent.
[00:01:55.888 --> 00:02:03.153]  But for the general public, they still don't quite get what's happening here.
[00:02:03.153 --> 00:02:13.680]  We also have the police being ordered to stand down, but being ordered to target even mainstream journalists like CBS News Cruise and the Associated Press on video.
[00:02:13.680 --> 00:02:15.282]  Brutally beating
[00:02:16.371 --> 00:02:17.171]  Innocent people.
[00:02:17.171 --> 00:02:20.513]  So this is an engineered operation.
[00:02:20.513 --> 00:02:27.956]  The police shamefully have followed illegal orders to not stop rioters and looters and people engaged in racial attacks.
[00:02:27.956 --> 00:02:33.118]  And now they're following their evil orders to attack journalists.
[00:02:33.118 --> 00:02:36.540]  And quite frankly, we saw this in Ferguson.
[00:02:37.625 --> 00:02:41.969]  Where Joe Biggs was shot with rubber bullets, doing nothing.
[00:02:41.969 --> 00:02:45.993]  Purposefully, Jakari Jackson was attacked.
[00:02:45.993 --> 00:02:49.736]  BBC, Al Jazeera, Vice was attacked.
[00:02:49.736 --> 00:02:53.600]  Didn't matter if you were a black reporter, a white reporter, an Arab reporter, a British reporter.
[00:02:53.600 --> 00:02:56.823]  You were being chased down and hunted and beaten.
[00:02:56.823 --> 00:02:57.283]  And shot.
[00:02:58.368 --> 00:03:01.351]  And I don't want to be enemies with the police.
[00:03:01.351 --> 00:03:03.873]  You're being played like idiots.
[00:03:03.873 --> 00:03:09.497]  And the looters and rioters, of course, are the biggest idiots of them all.
[00:03:09.497 --> 00:03:11.079]  Some of the police said, we know what's going on.
[00:03:11.079 --> 00:03:11.979]  We appreciate you.
[00:03:11.979 --> 00:03:14.622]  Others would say, get out of there with that camera.
[00:03:14.622 --> 00:03:15.763]  I'll crack your head open.
[00:03:15.763 --> 00:03:17.824]  Just total idiots.
[00:03:17.824 --> 00:03:22.268]  But they're getting cops from the pool that is the American people.
[00:03:22.268 --> 00:03:23.069]  And let's just say it.
[00:03:23.965 --> 00:03:30.349]  America's still a great country, has the greatest accomplishments in history, but we've fallen a long way.
[00:03:30.349 --> 00:03:38.855]  And the police reflect the pile of steaming, decadent, thug life, thug culture crud that America's become.
