[00:00:15.060 --> 00:00:16.181]  InfoWars.
[00:00:16.181 --> 00:00:17.362]  Tomorrow's news.
[00:00:17.362 --> 00:00:27.389]  Today.
[00:00:27.389 --> 00:00:31.252]  It's Thursday, December 16th, 2021.
[00:00:31.252 --> 00:00:39.578]  Here's a short clip from the InfoWars News Center vault from 5-10 of last year.
[00:00:39.578 --> 00:00:42.681]  Which is a reprogramming mutagen.
[00:00:44.005 --> 00:00:48.368]  That goes into the nucleus, your cell, and reprograms it.
[00:00:48.368 --> 00:00:52.651]  And they admit the trials, it kills a lot of the animals they tested on.
[00:00:52.651 --> 00:01:07.701]  But that's okay, because Bill Gates said a month ago, we played the clip probably 30 times, he said, yeah, a lot of people are gonna get sick and die, but it don't matter, because you're gonna take it.
[00:01:07.701 --> 00:01:12.544]  They got some new vaccines that go in and eat parts of your brain, but it feels so good.
[00:01:13.789 --> 00:01:17.692]  Yeah, you're not gonna have to wait anymore, all of you in denial.
[00:01:17.692 --> 00:01:19.553]  It's here now.
[00:01:19.553 --> 00:01:22.835]  Oh, and the globalists are Satan worshippers, too!
[00:01:22.835 --> 00:01:24.196]  And pedophiles!
[00:01:24.196 --> 00:01:26.477]  Well, of course they are!
[00:01:26.477 --> 00:01:30.179]  Because we got a transmission 2,000 years ago warning us.
[00:01:30.179 --> 00:01:33.682]  You see, there's not just devils in the universe.
[00:01:33.682 --> 00:01:39.665]  There's somebody a lot more powerful.
[00:01:39.665 --> 00:01:40.266]  And here we are.
[00:01:45.084 --> 00:01:48.265]  18 months later.
[00:01:48.265 --> 00:01:49.245]  And it's all unfolding.
[00:01:49.245 --> 00:01:51.746]  Forced inoculations beginning around the world.
[00:01:51.746 --> 00:01:54.087]  Lockdowns being reinstated.
[00:01:54.087 --> 00:02:00.228]  And in places like New York and Los Angeles, permanent mask mandates.
[00:02:00.228 --> 00:02:03.509]  Oregon passed a law, permanent mask mandates.
[00:02:03.509 --> 00:02:05.930]  The sign of slavery, the sign of submission.
[00:02:05.930 --> 00:02:10.971]  And at Applebee's in New York, people being arrested for not having their vaccine passports.
[00:02:10.971 --> 00:02:12.512]  And people being drug out of
