[00:00.000 --> 00:16.640]  Big Brother mainstream media government cover-ups you want to stop tyranny well
[00:16.640 --> 00:24.760]  so does he live from the info wars.com studios it's alex jones
[00:24.760 --> 00:30.240]  it's illegal to possess the stolen documents it's different for the
[00:30.240 --> 00:33.080]  media so everything you learn about this you're learning from us remember it's
[00:33.080 --> 00:37.720]  illegal to possess these stolen documents it's different for the media
[00:37.720 --> 00:40.800]  it's different for the media it's different for the media
[00:40.800 --> 00:54.240]  remember it's illegal to possess the stolen documents ladies and gentlemen it is Friday
[00:54.240 --> 01:04.720]  November 8th 2019 why did I begin the broadcast with a clip from the fall of
[01:04.720 --> 01:10.680]  2016 just a month out from the election where 360 days out from the
[01:10.680 --> 01:17.760]  2020 election why because that's the theme of the deep state reading what
[01:17.760 --> 01:22.360]  investigative journalist release makes you a felon and you're gonna go to a
[01:22.360 --> 01:31.840]  forced labor camp I guess and now all over the news AP Reuters CNN they're
[01:31.840 --> 01:40.640]  saying arrest Don Jr send him to prison because when the news was reported
[01:40.640 --> 01:45.680]  on the identity of the fake whistleblower he magnified it so we would
[01:45.680 --> 01:51.320]  discover that the lawyer was a person pledged to run a quote coup against
[01:51.320 --> 01:59.200]  Trump you're supposed to know who a whistleblower is the federal statutes
[01:59.200 --> 02:06.360]  are for the inspector general if the whistleblower doesn't want to be known
[02:06.360 --> 02:12.720]  they don't release the name but a whistleblower on made-up garbage whose
[02:12.720 --> 02:18.040]  name is public who's been testifying to Congress can't face your accusers is
[02:18.040 --> 02:23.920]  totally legal and lawful just like the Supreme Court's ruled dozens of times
[02:23.920 --> 02:29.360]  the last big one in the 1980s that to release the names of jurors if there are
[02:29.360 --> 02:35.400]  especially conflicts of interest say if again John Gotti's son was on the jury
[02:35.400 --> 02:39.320]  you'd want that information that's completely protected and legal and
[02:39.320 --> 02:45.840]  lawful well guess what they're all over the news Washington Post CNN calling for
[02:45.840 --> 02:53.280]  my arrest there are Obama era prosecutors saying I am a criminal arrest me
[02:53.280 --> 03:00.080]  now and the judge reportedly has been talking about me in the courtroom and
[03:00.080 --> 03:03.560]  they're playing clips of me in the courtroom but the press has all been
[03:03.560 --> 03:10.200]  thrown out and they're all scared because this nation has been gilded we've
[03:10.200 --> 03:16.160]  had our testicles cut off and I intend to bring our wave owes back somebody's
[03:16.160 --> 03:21.000]  got to do it bowing down to these people it's got to stop but in the new
[03:21.000 --> 03:25.760]  America run by these people you read WikiLeaks you go to jail you report on a
[03:25.760 --> 03:29.240]  fake whistleblower his name's already out you go to jail you talk about them
[03:29.240 --> 03:34.440]  trying to appoint a Obama department head to the jury which was confirmed you
[03:34.440 --> 03:40.640]  go to jail they think we're so stupid they're gonna get away with this well
[03:40.640 --> 03:45.600]  they're not now we've got all the clips of this coming up but let me drop a
[03:45.600 --> 03:50.080]  bombshell bigger on you I'm not gonna leave the show when we come back not
[03:50.080 --> 03:53.760]  gonna leave the broadcast without it's all over the news that they are trying
[03:53.760 --> 03:57.680]  to arrest me or seeking indictments right now here's the headlines right
[03:57.680 --> 04:02.720]  here Alex Jones threatened to name a Roger Stone juror experts say that
[04:02.720 --> 04:07.000]  might be jury tampering Washington Post no ladies and gentlemen I'm not gonna
[04:07.000 --> 04:14.440]  lead with that because it's important but it's not as important as this I have
[04:14.440 --> 04:20.440]  investigative journalist on the payroll and you know I call this young lady
[04:20.440 --> 04:27.360]  around here the rabbits foot because she just keeps coming up with the gold
[04:27.360 --> 04:34.040]  we have the total proof of how they stole the Kentucky governorship and it's
[04:34.040 --> 04:38.880]  not too late to get it back we have the total total proof recordings
[04:38.880 --> 04:49.480]  exclusively yes ladies and gentlemen the forces with us whatever you want to call
[04:49.480 --> 04:53.600]  it love God is with us go with God that means God's on our side thanks to your
[04:53.600 --> 05:00.360]  prayers that is only the beginning of the transmission today don't wonder folks
[05:00.360 --> 05:04.160]  ask me Alex why do you have two different types of iodine well that's
[05:04.160 --> 05:09.280]  because different types of physiology different types of metabolic systems
[05:09.280 --> 05:15.480]  and people will like different formulas it's just that simple x3 is the deep
[05:15.480 --> 05:19.560]  earth crystal iodine and two other types because some people need all three
[05:19.560 --> 05:25.040]  types to absorb others like the pure atomic iodine get both they're both
[05:25.040 --> 05:29.400]  great for you whichever one you like use that and give the other to family or
[05:29.400 --> 05:34.760]  friends bottom line iodine is essential that's why I harp on it the globalist
[05:34.760 --> 05:39.720]  want you to be deficient in it for a lot of reasons lower IQ makes you
[05:39.720 --> 05:43.400]  sluggish you don't live as long it's simple get your high-quality iodine
[05:43.400 --> 05:49.640]  info or store.com and help fund the info or info or store.com we've got a huge
[05:49.640 --> 05:53.680]  sale running right now but it's about the end it's the iodine challenge both
[05:53.680 --> 05:58.880]  types of iodine with selenium for 60% off together
[06:01.880 --> 06:10.480]  you are listening to an info wars.com frontline report if you are receiving
[06:10.480 --> 06:15.160]  this transmission you are the resistance
[06:20.040 --> 06:27.960]  from deep in the heart of FEMA region 6 Austin Texas transmitting worldwide it's
[06:27.960 --> 06:31.240]  Alex Jones
[06:31.240 --> 06:46.120]  remember three years ago in a month before the 2016 election Chris Cuomo went
[06:46.120 --> 06:55.120]  on CNN to engage in masher fraud well just hear what he said for yourself
[06:55.120 --> 07:02.520]  remember it's illegal to possess these stolen documents it's different for the
[07:02.520 --> 07:05.400]  media so everything you learn about this you're learning from us remember it's
[07:05.400 --> 07:10.040]  illegal to possess these stolen documents it's different for the media
[07:10.040 --> 07:25.560]  it's different for the media it's different for the media so if you read
[07:25.560 --> 07:30.640]  what investigative journalists legally and lawfully releases protection of the
[07:30.640 --> 07:35.040]  First Amendment that's in all the Supreme Court rulings you're gonna go to
[07:35.040 --> 07:38.120]  prison not just duly an assange and they're showing us what happens to
[07:38.120 --> 07:41.200]  investigative journalists now what would have happened to Daniel Ellsberg
[07:41.200 --> 07:44.560]  exposing the Vietnam War today is being locked up to rot in solitary
[07:44.560 --> 07:51.640]  confinement and now they've come out all over the national news and they've
[07:51.640 --> 07:56.840]  said that they want Alex Jones arrested for pointing out that the judge
[07:56.840 --> 08:01.480]  selected as the first juror in the Roger Stone railroading kangaroo show
[08:01.480 --> 08:06.520]  trial star chamber event aren't afford to describe how fraudulent it is on its
[08:06.520 --> 08:13.760]  face they're all over the news Washington post CNN Alex Jones needs to be
[08:13.760 --> 08:19.720]  arrested Alex Jones is committed a crime says former Obama prosecutors US
[08:19.720 --> 08:27.400]  attorneys trot out on TV arrest him he's threatening the lives of jurors there
[08:27.400 --> 08:31.480]  was a grim reaper on his show yeah talking about Epstein we had a grim
[08:31.480 --> 08:36.680]  reaper on the show these people are unbelievable and what else they say Don
[08:36.680 --> 08:41.120]  jr. needs to go to jail while they're on the view and one host says I my law
[08:41.120 --> 08:48.440]  degree says you go to jail no such thing none of that's true quid pro clothes
[08:48.440 --> 08:53.160]  not illegal as the president talking to a head of a state unless he was
[08:53.160 --> 08:59.880]  personally making money which he wasn't off of it so they're just saying normal
[08:59.880 --> 09:04.960]  activity is illegal if they tried to put Bill Clinton on the jury or Hillary
[09:04.960 --> 09:10.320]  Clinton or Chelsea Clinton or let's say Bill and Hillary Clinton's made
[09:10.320 --> 09:15.280]  somebody they have power over they would be disqualified for the appearance of
[09:15.280 --> 09:22.920]  improperly that's the law but Judge Jackson and all her imperious hubris
[09:22.920 --> 09:32.960]  filled arrogance admonished everyone I guess on Tuesday or was it Wednesday
[09:32.960 --> 09:43.320]  it's Wednesday not to talk about the jury anyone and then they said Jones knew
[09:43.320 --> 09:49.320]  that when an hour later he talked about it no I didn't but she can't sit there
[09:49.320 --> 09:53.440]  and tell the media don't talk about these jurors that's not gonna stand up
[09:53.440 --> 09:57.000]  what if one of the jurors was Bill Clinton hi everybody don't talk about
[09:57.000 --> 10:05.480]  me being on the jury here Don jr. 100% cut and dry could say who the
[10:05.480 --> 10:10.360]  whistleblower is the person's not even a whistleblower but it has that dossier
[10:10.360 --> 10:19.920]  whistleblower intelligence community all royalty
[10:22.800 --> 10:30.720]  so they don't know what to do now they tried to put Politico and Reuters were
[10:30.720 --> 10:36.640]  in the room they said that the spokesperson for the office of budget
[10:36.640 --> 10:40.600]  management under Obama who they said husband works in the Justice Department
[10:40.600 --> 10:46.600]  on the Russia probe as a lawyer that was in the news confirmed we went looked
[10:46.600 --> 10:50.880]  at the only woman that ever headed up the PR there she later went on to head
[10:50.880 --> 10:57.320]  up health and human services as the cabinet head on the cabinet and her
[10:57.320 --> 11:01.600]  husband indeed matched up as a lawyer on Russia probe oh they go oh Jones isn't
[11:01.600 --> 11:04.400]  right we're not gonna tell you who it is we have no idea the whole thing's
[11:04.400 --> 11:09.240]  secret but they did say it is an Obama official and that's perfectly fine the
[11:09.240 --> 11:16.960]  judge said and now for daring to say wow that's terrible and that's reportedly
[11:16.960 --> 11:21.880]  who it is they won't deny it well Jones needs to be arrested and then I can't
[11:21.880 --> 11:26.360]  play all these clips but normally you hear oh Don jr. destroyed the view or no
[11:26.360 --> 11:34.760]  he destroyed them really I'm I'm bad to women whoopee you defend Norman Polanski
[11:34.760 --> 11:39.800]  drugging and raping 13-year-old girls in their rear end still they bleed
[11:39.800 --> 11:48.880]  everywhere shut her down real quick people started chanting and praising him
[11:48.880 --> 11:57.040]  because he called him on it so she said shut up Bayard said this isn't a Trump rally
[11:59.200 --> 12:05.760]  do you have fast their audience turned on them because junior was laughing at him
[12:05.760 --> 12:10.600]  with his good-looking girlfriend smart good-looking girlfriend they didn't know
[12:10.600 --> 12:21.280]  what to do they didn't know how to respond to the hot smart lawyer Latina
[12:21.280 --> 12:27.840]  and her European boyfriend and I'm gonna play some of these clips but it's not
[12:27.840 --> 12:32.360]  our top story wait till I do that next segment but this is who they are all over
[12:32.360 --> 12:38.680]  the news I have a stack of articles arrest him Fox News Bands host from using
[12:38.680 --> 12:47.800]  the name of alleged whistleblower Eric Harvey pronounced his name CIA
[12:47.800 --> 12:55.000]  Sarah Mella Twitter bands it they'll kick you off if you use it
[12:55.000 --> 12:58.560]  Dems fight to keep the name of whistleblowers name private he's already
[12:58.560 --> 13:04.480]  testified his lawyers a guy that swore to destroy Trump all over Twitter here
[13:04.480 --> 13:10.840]  he is Eric Sarah Mella five fat she didn't know oh it's okay for the heavy to
[13:10.840 --> 13:16.440]  have him before Don Jr. or anybody else mean drudge had it we had it but oh
[13:16.440 --> 13:21.200]  arrest him there he is with the first lady right there we're not supposed to
[13:21.200 --> 13:29.440]  talk about this guy that's a lapins crazy wife right there on a circus so
[13:29.440 --> 13:33.680]  that's the control because the media says it's illegal the rest of the media
[13:33.680 --> 13:38.160]  won't touch it to protect these people from exposure that their political hacks
[13:38.160 --> 13:45.280]  that work for Hillary Obama Brennan Clapper Coney Robert Mueller you know I
[13:45.280 --> 13:49.800]  had a former federal agent in the trial that they didn't know about who knew
[13:49.800 --> 13:53.760]  what to look for and he said it's totally rigged he said the feds they
[13:53.760 --> 13:57.960]  have on the stands have openly been paid off and then he felt dirty leaving it
[13:57.960 --> 14:03.640]  and had not seen mafia trials that would the mafia that corrupt he said he
[14:03.640 --> 14:09.040]  literally never felt dirty leaving a courthouse he said the whole top is
[14:09.040 --> 14:11.400]  rigged
[14:14.600 --> 14:20.920]  think about that I like that same source confirmed to me before it was news
[14:20.920 --> 14:26.320]  that Bloomberg is going to run he's already got a security detail set up
[14:26.320 --> 14:33.320]  it's on so when we come back I'll play Bayharr and others saying you're going to
[14:33.320 --> 14:37.520]  jail you're going to prison we'll finish up with this attack on free speech and
[14:37.520 --> 14:42.480]  then I'm gonna get into the big story and and and we're not gonna have the
[14:42.480 --> 14:46.360]  audio of this till the fourth hour I'm gonna go ahead and host the fourth hour
[14:46.360 --> 14:54.560]  today because I was on three-way phone calls this morning and recording phone
[14:54.560 --> 15:08.240]  calls this morning with the crew of the Kentucky state government and they were
[15:08.240 --> 15:13.640]  admitting on the phone how the Democrats stole the election in plain view and
[15:13.640 --> 15:17.040]  this is all in plain view and we have the documents we have the proof but we're
[15:17.040 --> 15:21.840]  putting it all together with the reports with Millie Weaver for the fourth
[15:21.840 --> 15:29.520]  hour and this is all hiding in plain view how the Democrats stole Kentucky how
[15:29.520 --> 15:34.280]  they stole the governor's ship now their their wave of fraud wasn't big enough to
[15:34.280 --> 15:38.440]  pick up the other seats but they got it there targeting the chief executive who
[15:38.440 --> 15:42.160]  can then pardon all the Democrats that have been indicted in the state and that
[15:42.160 --> 15:47.320]  was really their main plan so they had the focus illegal voting done there with
