[00:00:05.157 --> 00:00:05.797]  InfoWars.
[00:00:05.797 --> 00:00:07.117]  Tomorrow's news.
[00:00:07.117 --> 00:00:08.298]  Today.
[00:00:08.298 --> 00:00:10.998]  Well, it's happening everywhere.
[00:00:33.101 --> 00:00:37.724]  Everybody's saying Alex Jones was right.
[00:00:37.724 --> 00:00:48.151]  And I always knew this day would come, if the Globos were successful in launching their actual attack phase of the New World Order, that everything I said was going to come true.
[00:00:48.151 --> 00:00:53.635]  And if we could just stay on air and hold on long enough, once we pass that event horizon,
[00:00:58.022 --> 00:01:03.465]  You may have a real good shot at beatin' you guys.
[00:01:03.465 --> 00:01:05.666]  And we have.
[00:01:05.666 --> 00:01:07.347]  And now you're scared.
[00:01:07.347 --> 00:01:11.069]  As you should be.
[00:01:11.069 --> 00:01:14.611]  You got a tiger by the tail, you evil bastards.
[00:01:14.611 --> 00:01:18.353]  You're gonna go in the assheap like all the other control freak devils in history.
[00:01:18.353 --> 00:01:22.275]  Because I, and many other good men and women,
[00:01:26.089 --> 00:01:26.950]  Or our children.
[00:01:26.950 --> 00:01:32.958]  You're not gonna win.
[00:01:32.958 --> 00:01:37.604]  Because we're not locked in here with you.
[00:01:37.604 --> 00:01:38.766]  You're locked in here with us.
[00:01:52.652 --> 00:01:53.613]  This attempt...
[00:02:19.930 --> 00:02:30.019]  Anti-human world government is doing nothing but kindling the fires of a far too long enslaved humanity.
[00:02:30.019 --> 00:02:40.309]  And like a volcanic eruption, the fire we see on the horizon is only a harbinger of an even greater awakening to come.
[00:02:45.330 --> 00:02:51.014]  All right, ladies and gentlemen, we've got a big transmission lined up today.
[00:02:51.014 --> 00:02:57.059]  Despite all the enemy operations, thanks to you, we are still in the saddle.
[00:02:57.059 --> 00:03:12.291]  Obviously, the big news is something that I told you a few years ago, and I told you intensely last October, a year ago now, and I told you very intensely the last few months, not just because I have sources on the ground,
[00:03:14.398 --> 00:03:27.184]  On the NATO side, but because I can also look at the funding mechanisms and the weapon systems that have been transferred to Ukraine.
[00:03:27.184 --> 00:03:33.327]  And so for eight years, the US has been in a proxy war with Russia in Ukraine.
[00:03:33.327 --> 00:03:40.210]  Just like we were in a proxy war in Indochina, backing up the French in the late 50s right into 64.
[00:03:42.660 --> 00:03:45.842]  When they had to stage the Gulf of Tonkin so that the mounting numbers of U.S.
[00:03:45.842 --> 00:03:49.244]  troops dying as, quote, advisors could be officially admitted to.
