[00:00.000 --> 00:17.640]  We are on the march the Empire is on the run Alex Jones and the GCN Radio Network
[00:22.600 --> 00:28.440]  Well, we've got a full plate ladies and gentlemen lined up for you of absolutely vital information
[00:28.440 --> 00:36.240]  on this third day of November 2013 on this two-hour Sunday abbreviated
[00:37.240 --> 00:40.920]  Transmission three to three hours weekdays 11 a.m. To 2 p.m.
[00:41.520 --> 00:46.360]  Central and then of course the two-hour transmission every Sunday 4 to 6 p.m. Central
[00:47.360 --> 00:51.680]  Wow, there is so much to get into huge developments on the Obamacare front
[00:52.360 --> 00:57.840]  With the Obamacare architect admitting the plan is to get rid of the individual
[00:57.840 --> 01:04.400]  Having a insurance market and everyone being forced into a collectivist market
[01:04.600 --> 01:11.360]  We're going to be getting into that admission of course they always admitted that but just thought their constituents were morons and would say that
[01:11.360 --> 01:14.880]  We were liars when we pointed out what they were actually planning
[01:16.520 --> 01:18.760]  We're also going to get into a book
[01:19.360 --> 01:23.320]  Written with AIDS of the obama where he would brag about what a great killer
[01:23.320 --> 01:26.840]  He was and how manly it was to order drones to kill people
[01:26.840 --> 01:30.120]  You know obama reportedly said I'm really good at killing people
[01:31.080 --> 01:33.520]  Yes, and then giving the drone pilots
[01:34.160 --> 01:39.280]  Above Purple Hearts when Audie Murphy got Purple Hearts for being wounded and shot by
[01:39.800 --> 01:43.120]  German soldiers that was nothing compared to a drone pilot or
[01:44.080 --> 01:48.160]  Someone giving orders to the drone pilot that they're even greater
[01:48.720 --> 01:55.600]  Greater heroes perhaps we should give him a thousand grabbing inflation in the dollar about a thousand Nobel Prizes a
[01:55.600 --> 01:57.600]  Thousand Nobel Prizes a minute
[01:58.680 --> 02:01.720]  Or a thousand Nobel Prizes a second we could give him
[02:02.520 --> 02:04.520]  57 trillion Nobel Prizes
[02:05.120 --> 02:11.000]  And that would make all the funding al-qaeda and funding torture and secret arrest and warrantless wiretapping and
[02:11.760 --> 02:19.320]  bid rigging and no bid contracts and hiring more lobbyists than anyone before him and bankrupting the country that makes it all okay, so we're going to get into
[02:20.520 --> 02:22.520]  Obamacare the latest on NSA
[02:23.240 --> 02:24.840]  We're going to get into
[02:24.840 --> 02:30.160]  Panetta former sect dev says u.s. May have to use military force against iran and
[02:31.840 --> 02:33.840]  We're also going to get into
[02:34.200 --> 02:40.840]  Obama using executive orders to bypass Congress on carbon taxes and more and then of course the big news I
[02:41.080 --> 02:45.000]  Have to cover it to protect ourselves really but also to illustrate media control
[02:46.160 --> 02:51.640]  The lax shooting that left one dead and six wounded
[02:51.640 --> 02:54.760]  Unfortunately, if you even believe the official story
[02:55.480 --> 02:59.320]  But it looks like it actually happened sometimes they staged stuff entirely like Gulf of Tonkin
[02:59.560 --> 03:04.280]  They have government documents like Operation Northwood some about how to stage mass shootings and blame on their political enemies
[03:04.280 --> 03:08.680]  So we have to know that it is possible with this crew to do anything, but it probably happened
[03:09.240 --> 03:11.240]  but the issue is that
[03:12.600 --> 03:15.320]  The official narrative has disintegrated
[03:16.240 --> 03:19.440]  And we're gonna be going over that and of the southern public law center
[03:19.440 --> 03:24.040]  It's basically a White House front group demonizes anybody that isn't
[03:24.760 --> 03:26.480]  Left of Stalin
[03:26.480 --> 03:31.720]  They have come out now and you demonize. What do you think they demonized it?
[03:32.160 --> 03:35.800]  Just wild guess, you know a lot of them was a mass shooting. I say gee
[03:35.800 --> 03:40.880]  I hope they don't blame me somehow then they'll have national stories going Jones is delusional
[03:40.880 --> 03:43.200]  He thinks they might try to connect him to it
[03:44.880 --> 03:47.280]  And then they go ahead and still try to connect me to it
[03:47.280 --> 03:48.640]  I
[03:48.640 --> 03:54.680]  Mean I shouldn't laugh about it, but it's really weird Boston bombing no connection to me
[03:55.240 --> 03:56.040]  and
[03:56.040 --> 04:01.600]  They came out when I said that well, there was a drill and there was a government agencies involved and showed proof
[04:01.680 --> 04:04.240]  Their response was a you're involved Alex
[04:04.560 --> 04:10.600]  And they produced some local libertarian magazine that I wasn't even in as the proof now to be honest
[04:10.600 --> 04:13.920]  I do have 15 million listeners a lot of folks that come along that you know
[04:13.920 --> 04:19.160]  Listen to the show or watch it online. It's so it's actually hundreds of millions that know who we are globally
[04:19.160 --> 04:21.360]  That's a conservative estimate. So sure. It's like saying
[04:21.960 --> 04:26.160]  Did you watch Jay Leno? Yeah, I know who he is. Well, that's it
[04:26.160 --> 04:28.240]  It's his fault in the Boston bombing as well
[04:28.240 --> 04:33.840]  But they could ask the surviving brother the surviving Patsy the Boston bombing if he's ever heard of Jay Leno
[04:34.600 --> 04:38.960]  And then if he says yes, I've heard of Jay Leno or Obama then it's Obama's fault
[04:38.960 --> 04:45.480]  Actually, it is probably if Obama's controllers obviously did it the evidence on that is stacked to the rafters
[04:45.480 --> 04:50.440]  But we're gonna come back and break down this as well and folks saying he was dressed up multiple witnesses
[04:51.280 --> 04:57.720]  Credible witnesses saying no he was dressed up as a TSA agent sounds like a drill to me. It's the script
[04:58.920 --> 05:04.040]  Introducing pro one all of your filtration in one system portable on the go
[05:04.040 --> 05:11.960]  No more do you have two or three filters to just reduce sodium fluoride? You have a system that cuts out the sodium fluoride and up to
[05:12.520 --> 05:19.780]  95% of hydrofluorosalic acid advanced manufacturing technology combines silver impregnated white ceramic with new
[05:20.280 --> 05:25.800]  Aquametics advanced media for removal of fluoride and other heavy metals all in one filter element
[05:25.800 --> 05:32.160]  It is the only one that does it and out of the gates. We have it discounted at 10% off with promo code water
[05:32.160 --> 05:36.760]  This is the only system that in one unit helps reduce or remove
[05:37.320 --> 05:39.720]  pesticides herbicides chloramines
[05:40.120 --> 05:47.320]  Ammonia and chlorine hydrofluorosalic acid the most common form of fluoride not covered by other fluoride filter brands and
[05:47.520 --> 05:53.200]  Sodium hexafluorosilicate get your pro pure with the new pro one filter today at infowarstore.com
[05:53.200 --> 06:01.760]  Or by calling 888-253-3139
[06:05.800 --> 06:11.640]  In the councils of government we must guard against the acquisition of unwanted influence
[06:11.880 --> 06:15.840]  Whether sought or unsought by the military industrial
[06:16.640 --> 06:22.440]  In Dallas, Texas three shots were fired at president Kennedy's motorcade and down found Dallas
[06:22.440 --> 06:30.800]  The first report to play at a president Kennedy has been seriously wounded by the shooting. It is a big idea a
[06:31.480 --> 06:33.480]  new order
[06:35.840 --> 06:39.680]  It was almost as if it were a plan to implode it just
[06:39.680 --> 06:49.840]  Hey, hey, either you're with us or you're with the terrorists
[06:49.840 --> 06:59.840]  Oh
[06:59.840 --> 07:05.920]  But I also believe a lot of gun owners would agree that AK-47s belong in the hands of soldiers not in the hands of criminals
[07:10.040 --> 07:12.400]  Guns will be taken no one will be able to be off
[07:13.680 --> 07:15.640]  For many of the police and guard troops
[07:15.640 --> 07:20.120]  It is an uncomfortable job to do this in an American city global governance at last
[07:20.120 --> 07:22.760]  Is it one world the central bank is in charge?
[07:22.760 --> 07:26.560]  But are we all just living and dying from what the central banks do?
[07:32.640 --> 07:37.440]  Live from the info wars.com studios it's Alex Jones
