[00:00.000 --> 00:12.620]  The globalists are afraid of the light, they work in shadow.
[00:12.620 --> 00:16.280]  When you turn the light on, they run around scared.
[00:16.280 --> 00:20.060]  We need to turn the light on, we need the enlightenment.
[00:20.060 --> 00:22.760]  We need to show what is really happening.
[00:22.760 --> 00:30.520]  We need to show another point of view on what is happening in Ukraine and Russia and America.
[00:30.520 --> 00:45.080]  It's Saturday, February 12, 2022.
[00:45.080 --> 00:49.680]  Infowars, tomorrow's news, today.
[00:49.680 --> 00:54.440]  The globalist house of cards has collapsed.
[00:54.440 --> 01:01.880]  It's not just Tucker Carlson and Joe Rogan now openly calling the cup of tyranny a Hitlerian dream.
[01:01.880 --> 01:05.000]  Now it's even Bill Maher.
[01:05.000 --> 01:10.600]  When I saw the Bill Maher clip this morning from his Friday show on HBO last night, I actually went and looked it up.
[01:10.600 --> 01:19.080]  It turns out it really is a Hitler quote that you're about to see amongst this other string of Trudeau's statements out of Canada.
[01:19.080 --> 01:21.680]  That is so incredible.
[01:21.680 --> 01:26.960]  What do we do with these vaccine refusenix that just take up space?
[01:26.960 --> 01:29.520]  Here it is.
[01:29.520 --> 01:44.120]  The small fringe minority of people who are on their way to Ottawa or who are holding unacceptable views that they're expressing
[01:44.120 --> 01:56.640]  do not represent the views of Canadians who have been there for each other, who know that following the science and stepping up to protect each other
[01:56.640 --> 02:02.160]  is the best way to continue to ensure our freedoms, our rights, our values as a country.
[02:02.160 --> 02:13.600]  We are not intimidated by those who hurl insults and abuse at small business workers and steal food from the homeless.
[02:13.600 --> 02:18.520]  We won't give in to those who fly racist flags.
[02:18.520 --> 02:26.040]  We won't cave to those who engage in vandalism or dishonour the memory of our veterans.
[02:26.040 --> 02:30.520]  So to those responsible for this behaviour, it needs to stop.
[02:30.520 --> 02:40.920]  The level of admiration I actually have for China because their basic dictatorship.
[02:40.920 --> 02:49.800]  Regardless of the fact that we are attacking your fundamental rights or limiting your fundamental rights,
[02:49.800 --> 02:54.520]  and the Charter says that works wrong, we're still going to go ahead and do with it.
[02:54.520 --> 02:57.840]  Yes, we are going to be in this pandemic for vaccinations.
[02:57.840 --> 03:02.120]  And we know that we have a lot of people who are not going to be able to visit,
[03:02.120 --> 03:04.120]  we're not going to be able to contact them.
[03:04.120 --> 03:07.640]  But we also know that we are going to be able to oppose vaccinations.
[03:07.640 --> 03:08.680]  That are extremist.
[03:08.680 --> 03:13.280]  People who are not in the streets, who are serving my children, who are being racist,
[03:13.280 --> 03:18.200]  who are taking a cigarette and taking it to the streets.
[03:18.200 --> 03:21.760]  And they need to have a choice as leaders, as a country.
[03:21.760 --> 03:26.000]  Whether they are going to be able to go there or whether they are going to be able to go there.
[03:26.000 --> 03:31.160]  The most part of people, because 40% of people are going to be here, they are going to have to get vaccinated.
[03:31.160 --> 03:34.360]  They are going to have to go to the things they are going to do.
[03:34.360 --> 03:36.680]  It's not those people who are going to block them.
[03:39.080 --> 03:41.240]  Yep, those are Hitler quotes, ladies and gentlemen.
[03:41.240 --> 03:48.000]  And on that same French show, French Canadian show, they had elementary students on saying,
[03:48.000 --> 03:53.360]  I think we should put people in prison, I think we should shoot people that don't take the shots.
[03:53.360 --> 03:56.280]  And they clap and they smile.
[03:56.280 --> 03:59.960]  They can get you to accept camps and force injections.
[03:59.960 --> 04:03.600]  They can get you to accept anything.
[04:03.600 --> 04:07.080]  But the good news is, the whole world is waking up right now
[04:07.120 --> 04:09.880]  and this globalist takeover is in free fall.
[04:09.880 --> 04:12.720]  Here's Bill Maher, last night.
[04:12.720 --> 04:15.160]  We've got some big guests for you today.
[04:15.160 --> 04:17.840]  So much we're about to cover, but first I wanted to hit this.
[04:17.840 --> 04:20.760]  Here's Bill Maher reading the quote and saying that's a Hitler quote.
[04:20.760 --> 04:23.400]  I thought, you know, that is a Hitler quote.
[04:23.400 --> 04:25.880]  It's paraphrased, but it's almost the same.
[04:25.880 --> 04:30.120]  It's almost identical that these people are just taking up space.
[04:30.120 --> 04:31.640]  What are we going to do with them?
[04:31.640 --> 04:35.160]  We've got to make a decision about what are we going to do with these people?
[04:35.160 --> 04:38.440]  When you start going, hey, the majority of us got to decide
[04:38.440 --> 04:43.480]  what we're going to do with this group of people that are bad.
[04:43.480 --> 04:47.120]  Then they have little kids on the same show to say, I say, put them in prison.
[04:47.120 --> 04:48.600]  I say, shoot them.
[04:48.600 --> 04:51.360]  And they're clapping, it's so sick.
[04:51.360 --> 04:53.880]  This is to cover up their globalist takeover.
[04:53.880 --> 04:57.640]  And finally, people like Bill Maher get, this will ruin his future and his life.
[04:57.640 --> 05:00.000]  Why would you want to get rid of a free open system?
[05:00.000 --> 05:02.760]  It's got a few problems, but it's wonderful compared to a tyranny
[05:02.760 --> 05:07.680]  and replace it with a mix of communist China, North Korea,
[05:07.680 --> 05:11.600]  Hitler's Nazi Germany and Soviet Russia.
[05:11.600 --> 05:18.920]  With a large sprinkling of what we saw in Venezuela under Hugo Chavez.
[05:18.920 --> 05:20.800]  Here's what Maher had to say.
[05:20.800 --> 05:27.120]  But I'm asking about the bigger issue here is like, why did this?
[05:27.120 --> 05:28.360]  And why truckers?
[05:28.360 --> 05:31.600]  And I thought, you know, like during the pandemic,
[05:31.600 --> 05:34.480]  you know, I talked about this many times.
[05:34.480 --> 05:39.200]  You know, we would see these ads roll in it together and I think, no, we're not.
[05:39.200 --> 05:40.520]  No, we're not.
[05:40.520 --> 05:47.080]  There are some people who stay home and some people who bring them the food.
[05:47.080 --> 05:51.000]  You know, if you're just ordering Amazon and you don't ever have to go out
[05:51.000 --> 05:54.320]  and your job you can do remotely.
[05:54.320 --> 05:57.000]  But who's bringing the Amazon things?
[05:57.000 --> 05:58.760]  The trucker.
[05:58.760 --> 06:06.200]  You know, it was just, it looked, you did not use that word elitist in your whole speech,
[06:06.200 --> 06:11.160]  but like that's the word that I think is on people's tongues and minds.
[06:11.160 --> 06:16.520]  And I mean, that certainly is what populists, including bad ones like Trump, play on.
[06:16.520 --> 06:22.440]  But there is this idea and it's not wrong that some people are staying home
[06:22.440 --> 06:28.640]  in their Lululemon's and other people, you know, can afford to like wait out
[06:28.640 --> 06:33.360]  and get a free vacation and money from the government.
[06:33.360 --> 06:34.840]  And other people can't.
[06:34.840 --> 06:37.120]  And they're pissed off the people who can't.
[06:37.120 --> 06:39.840]  I think you're totally right about that, Bill.
[06:39.840 --> 06:45.600]  I will say one more thing though, I think one step beyond that is this is also furthermore a group
[06:45.600 --> 06:51.720]  of people who have further by the elites been excluded in the name of capital I inclusion.
[06:51.720 --> 06:56.240]  And so I was a biotech CEO after the George Floyd protests played out in 2020.
[06:56.240 --> 06:58.080]  I was still a biotech CEO back then.
[06:58.080 --> 07:01.840]  Back then, every institutional elite in America, in other countries around the world,
[07:01.840 --> 07:05.800]  but especially in America, would step up and say, what we need to do is we need to listen
[07:05.800 --> 07:07.760]  and open our hearts and minds.
[07:07.760 --> 07:11.840]  And I think those same institutional leaders would now do well to take a page from that playbook
[07:11.840 --> 07:17.120]  and listening to these truckers to actually listen to what they have to say.
[07:17.120 --> 07:21.280]  I mean, Justin Trudeau, what?
[07:21.280 --> 07:25.320]  You're laughing, but Justin Trudeau, I mean, I thought he was kind of a cool guy.
[07:25.320 --> 07:28.000]  And I started to read what he said.
[07:28.000 --> 07:29.360]  This is a couple of weeks ago.
[07:29.360 --> 07:35.280]  He was or maybe this is September, but he was talking about people who are not vaccinated.
[07:35.280 --> 07:36.880]  He said they don't believe in science.
[07:36.880 --> 07:39.160]  They're often misogynistic, often racist.
[07:39.160 --> 07:39.960]  No, they're not.
[07:39.960 --> 07:41.640]  That was not part of him at all.
[07:41.640 --> 07:45.320]  Right. He said, but they take up space.
[07:45.320 --> 07:49.360]  And with that, we have to make a choice in terms of a leader as a country.
[07:49.360 --> 07:51.080]  Do we tolerate these people?
[07:51.080 --> 07:53.560]  It's like tolerate the now you do sound like him.
[07:54.560 --> 07:59.560]  And recently he talked about them holding holding unacceptable views.
[07:59.560 --> 08:04.200]  Well, I'm surprised to hear that Trudeau said those things.
[08:04.200 --> 08:05.520]  You didn't see the blackface.
[08:05.520 --> 08:15.720]  I mean, I'm not I mean, that was not a good look for him.
[08:15.720 --> 08:21.320]  All right. Just as we are here on this Saturday evening, I learned some news and I had to call and check it.
[08:21.320 --> 08:27.840]  But it's confirmed about Joe Rogan dealing with the attacks he's under for the First Amendment for standing up for medical freedom.
[08:27.840 --> 08:42.200]  So we'll get to that after I go to this interview we taped earlier today with Arkady Mamontov, who is a very popular talk show host in Russia.
[08:42.200 --> 08:48.640]  He was also part of Russia's Strategic Nuclear Forces back in the Soviet Union.
[08:48.640 --> 08:51.640]  And he's definitely a well-spoken insider.
[08:51.640 --> 08:57.080]  And I thought, hey, how how about we actually hear from the Russians?
[08:57.080 --> 09:01.360]  Actually, because we're about to have a nuclear war with them and we're told it's so wonderful and they're the devil.
[09:01.360 --> 09:08.640]  So I've never been to Russia, though I got a passport to do it and showed it on TV and they went, oh, my God, he's a Russian agent.
[09:08.640 --> 09:12.360]  And I had so much court stuff going on and issues that never got to Russia.
[09:12.360 --> 09:15.720]  But I do want to go to Israel. I do want to go to Egypt.
[09:15.920 --> 09:20.920]  I do want to go to places in India. I do want to go to because I've been to Europe and stuff.
[09:20.920 --> 09:30.120]  I've been to Central and South America. But, you know, if I go to Brazil to see Bolsonaro, his son invited me a few years ago, I don't work for Bolsonaro.
[09:30.120 --> 09:37.560]  And if I have the Russians on, I don't work for the Russians. I do work for my own self-interest to want to live in a free, open society.
[09:37.560 --> 09:46.440]  That interview we did was extremely informative, and he insisted on me talking first, I guess, for his show.
[09:46.440 --> 09:48.840]  He's being very nice, but I really wanted to interview him.
[09:48.840 --> 09:52.840]  And the lion's share of it is him being interviewed because I know listeners are like me.
[09:52.840 --> 09:57.280]  You're like, Alex, you're OK, but we have your guest on. That's really what fascinates me.
[09:57.280 --> 10:05.560]  So this is a popular Russian TV radio host really breaking down what's happening.
[10:05.600 --> 10:09.880]  And I don't just believe him. I've gone and looked at all the pieces of this.
[10:09.880 --> 10:16.640]  And sure, did Russians probably do some. Atrocities during World War Two in Ukraine or during the Soviet Union?
[10:16.640 --> 10:29.160]  Absolutely. It was they had atrocities in Russia, but. Ukraine is as Russian as it gets, as baseball and apple pie is American, and the West is starting this fight.
[10:29.200 --> 10:38.080]  So big, powerful, 45 minute interview, commercial free, about to come up during that interview.
[10:38.080 --> 10:44.000]  But if I do not sit here and if I do not promote things and if I do not.
[10:44.000 --> 10:49.720]  Get your support, we will not be on air. And I mean, I'm always on empty, but God always provides.
[10:49.720 --> 10:53.560]  But under all the attacks, all the censorship, I'm not going to name it all. You know what's going on.
[10:53.560 --> 11:03.520]  The deplatforming, the stuff, it's only money that's kept us on air with the huge game changing events and the breaking news and everything we've done together.
[11:03.520 --> 11:07.360]  I want to thank viewers and listeners for keeping us in the fight.
[11:07.360 --> 11:12.880]  And I mean that. I mean, I, I fear failure.
[11:12.880 --> 11:18.120]  Against these globalists more than I fear death. And I don't say that like I'm some stutter hero.
[11:18.120 --> 11:24.840]  Now, this is about self-preservation. I'm trying to stop war with Russia because I don't want the globalist to win.
[11:24.840 --> 11:28.280]  I'm not doing it for the Russians and I and the Russians aren't doing it for me.
[11:28.280 --> 11:35.400]  They're doing it for their interests as well. But together, all of us keeping our own houses clean, we'll build a better world.
[11:35.400 --> 11:40.480]  We stay out of their business. They stay out of ours until we collaboratively agree to work on something.
[11:40.480 --> 11:47.320]  So. You want to see all the investment flowing into Hollywood and pedophilia and leftist garbage?
[11:47.320 --> 11:52.280]  You know, do I like BlackRock money that they get from everybody's investments pushing this agenda?
[11:52.280 --> 11:57.880]  No. Do I want to see. An alliance with Russia and all their resources.
[11:57.880 --> 12:07.080]  I mean, the biggest damn country in the world got the most resources in the world, got more oil than North America and the Middle East combined.
[12:07.080 --> 12:13.280]  But the New World Order for 85 years had their foot on Russia and controlled all of that.
[12:13.280 --> 12:18.920]  And the dysphoria of folks that had fled Russia.
[12:18.920 --> 12:27.960]  In the 100 years before the czars were overthrown. With the Bolshevik revolution in 1917.
[12:27.960 --> 12:36.520]  Went back over and took over Russia and the same type of dysphoria of this time, a Nazi dysphoria is what's trying to start the war in Ukraine.
[12:36.520 --> 12:40.600]  Does it mean the Russians were sweet to everybody in Ukraine in World War Two? Absolutely not.
[12:40.600 --> 12:44.080]  I don't like the things Stalin did. I'm not a supporter of Stalin.
[12:44.080 --> 12:53.920]  The point is, is that the greater evil in the world today is the Western New World Order and it is diametrically opposed to Western values.
[12:53.920 --> 13:00.920]  So sorry, I've gone off on a rant here. If you want to keep us on air, you need to go to info war store dot com.
[13:00.920 --> 13:04.440]  I won't back down. I won't sell out. I can't do it.
[13:04.440 --> 13:09.040]  It's not on my DNA. I physically could have a gun to my head and said, pray to Satan.
[13:09.040 --> 13:14.040]  I mean, pull the trigger. You can have my kids lined up. I just can't do it.
[13:14.040 --> 13:23.920]  So so. And that's not pigheaded, by the way, that's instinctive and spiritual, that once you start giving in, you lose everything.
[13:23.920 --> 13:28.400]  So I'm not going to be part of that. I know you're not a part of that, but everybody else gets censored.
[13:28.400 --> 13:31.440]  Everybody else gets attacked. But but nobody gets attacked like us.
[13:31.440 --> 13:36.520]  And I can tell you, I don't have five hundred million dollars in the bank like Joe Rogan.
[13:36.520 --> 13:43.120]  And I'm glad that's great. It's a good guy. Love it. I wish I had that much money because then I could do so much more and stay on air.
[13:43.120 --> 13:47.920]  I am putting everything I've got into this operation and trusting in you and trusting in Providence.
[13:47.920 --> 13:54.160]  So I need everybody watching to go to info war store dot com and get high quality, ready to ship storable food.
[13:54.160 --> 14:00.600]  Twenty five percent off. It hasn't been at that price in four years, but it's going to go back into regular price.
[14:00.600 --> 14:04.080]  Can beat inflation with this. It's insurance. You can eat. It's amazing.
[14:04.080 --> 14:10.120]  It lasts decades. Info war store dot com or prepare with Alex dot com.
[14:10.120 --> 14:17.360]  Twenty five percent off and it ends on Monday, but they're not like me where I get busy and never end a sale that they're there.
[14:17.360 --> 14:21.480]  I'm meeting with them on Monday on the phone about extending it.
[14:21.480 --> 14:25.400]  But they had a small glut because they overbought last year to get ahead.
[14:25.400 --> 14:28.720]  Everybody's one of the biggest company in the US. And then now that's almost gone.
[14:28.720 --> 14:33.760]  They want to just pass it on to our listeners. They wanted to support the show because they've heard me talking about how we need money.
[14:33.760 --> 14:38.720]  And they're already the lowest price for quality food you're going to find. You might crap for a little lower, usually more.
[14:38.720 --> 14:43.480]  This is good food for a very low price. They said, OK, we're going to give you two weeks of this.
[14:43.480 --> 14:52.000]  And the two weeks is over at midnight on Sunday night. But I would get your horrible food at info war store dot com for twenty five percent off.
[14:52.000 --> 14:56.400]  And no, you've got that preparedness box on the list checked off.
[14:56.400 --> 15:02.960]  Ladies and gentlemen, firearms, firearms, training, ammunition, good friends and family you can trust in emergencies,
[15:02.960 --> 15:09.320]  a bug out plan, even if it's five acres in the middle of nowhere, all of that the world we're going into is essential.
[15:09.320 --> 15:16.920]  I mean, if I was the type of person that just cared about my children. And I do care about it, but I got to fight for a world for him.
[15:16.920 --> 15:23.280]  I would be. In the middle of a few of the safe zones that are in the US.
[15:23.280 --> 15:31.880]  A hundred miles from nowhere. In a small cabin behind a hill with nobody knowing I'm there except my neighbors dug in.
[15:31.880 --> 15:36.960]  OK, I mean, I mean, I have to every day with my four and a half year old daughter because you really love the little ones.
[15:36.960 --> 15:40.920]  You really want to you just like I'm feeling guilty, like there's a nuclear war.
[15:40.920 --> 15:44.920]  I've been like this. No, I've got to stay here. I've got to do this.
[15:44.920 --> 15:48.440]  And I'm telling you, I'm not a coward, folks, but I have nightmares about this.
[15:48.440 --> 15:53.200]  I mean, the danger level of the global is releasing bioweapons and the next ones are going to kill kids.
[15:53.200 --> 16:00.200]  Mark my words. I just see that happening. Watch. Unfortunately, I think you know this, too, folks.
[16:00.200 --> 16:06.760]  Wars, open borders, financial collapses, all of it. But we can't retreat because they'll do it for sure.
[16:06.760 --> 16:15.600]  God wants us to keep our ass in the front lines, all of us, and wants us full in and we'll get a reprieve if everybody's full in.
[16:15.600 --> 16:21.680]  And I can tell you, spreading articles, spreading videos, Paramount praying for the broadcast above Paramount.
[16:21.680 --> 16:25.240]  It's not even of this world. Paramount's the top of the mountain. But there's the heavens.
[16:25.240 --> 16:34.800]  But Paramount temporally is spreading the word. Praying for God for Providence is the universe that's bigger than everything.
[16:34.800 --> 16:46.120]  But on the ground where the crops are grown and where the cows get fed and the cows get milked and where people live in the valley at the base level, I need money.
[16:46.120 --> 16:59.560]  And we sell you good products that you need. Everything we sell, whether it's a shortwave radio or a knife or tactical gear or a Faraday cage or storable food or an air filter or a water filter or a book or a film.
[16:59.560 --> 17:06.960]  Everything I do has utilitarian value at a good price, a 360 win. I cannot and I will not screw you over.
[17:06.960 --> 17:12.880]  And you know that. I mean, when I come out here and I say I'm selling a coin for four times markup, I need money to stay on air.
[17:12.880 --> 17:18.400]  It's a collector. It's history. You came through. We wouldn't even we'd be doing layoffs right now if you hadn't come through.
[17:18.400 --> 17:28.880]  So I'm trusting in God. But I tell you, you read the widow's mite in the Bible about how she gave away the little bit of oil and grain she had to feed the prophet.
[17:28.880 --> 17:34.680]  And then every day it was refilled by God. But it was always just enough.
[17:34.680 --> 17:38.200]  And I always remember hearing that story when I was a kid. I'm like, that sounds weird. Now I get it.
[17:38.200 --> 17:47.320]  And it's like these parables are real folks. I'm living them. I'm living them. I'm living them day to day, today to day.
[17:47.320 --> 17:56.160]  And it's just insane. And so. I'm very blessed and I'm in God's hands and we're all in God's hands and I thank you for your support.
[17:56.160 --> 18:01.040]  They didn't in the sale a week ago and I told him I made the decision because the multivitamin and the super vitamin C,
[18:01.040 --> 18:07.520]  super powered vitamin C with rose hips and the rest of it, the zinc is going to be sold out in a couple of weeks at 40 percent off.
[18:07.520 --> 18:11.560]  I said in that sale and they didn't end it. I'm like, why are we selling? This is a good seller.
[18:11.560 --> 18:16.400]  But while we get more than six months, don't worry. So that's still on 40 percent off.
[18:16.400 --> 18:20.120]  But that's got to end. That's not supposed to be up there. X3 is back in stock.
[18:20.120 --> 18:24.360]  That'll be our big sale for a month or so till it gets low. It's amazing. It's 50 percent off.
[18:24.360 --> 18:29.480]  And that's how we fund ourselves. I'm going to stop right now, plugging. And I really appreciate you all.
[18:29.480 --> 18:35.120]  But how exciting news is it that the House of Cards is coming down?
[18:35.120 --> 18:42.400]  How exciting news is it? That. Bill Maher is calling Trudeau Hitler.
[18:42.400 --> 18:46.440]  I mean, I call him Hitler all the time. That's Hitler stuff. I mean, that you want real Hitler quotes.
[18:46.440 --> 18:50.320]  Hitler doesn't say kill the black people or kill the Jews.
[18:50.320 --> 18:54.400]  He says, I need the power to round up whoever's not worthy and who's bad.
[18:54.400 --> 19:00.080]  And what do we do with these people just taking up space? Those are Hitler quotes.
[19:00.080 --> 19:08.880]  And then he goes and kills whoever he wants. So that is a guy in love with himself that's been told you can be the dictator of the North by Klaus Schwab.
[19:08.880 --> 19:13.640]  He thinks he is. But the wheels are off. His engines on fire. He's in trouble.
[19:13.640 --> 19:16.600]  He's scared now. He knows. And the truckers aren't backing down.
[19:16.600 --> 19:19.800]  So we're going to air this interview with this big guest.
[19:19.800 --> 19:23.920]  I'm going to come back with the Joe Rogan news that I already have.
[19:23.920 --> 19:28.440]  But I want to go over it some more before I cover it. And then I want to cover the latest on the truckers and what's happening there.
[19:28.440 --> 19:32.100]  Big developments there. We have another whistleblower special guest joining us.
[19:32.100 --> 19:36.000]  Trevor Adams as well. Infowars.com.
[19:36.000 --> 19:38.480]  Tomorrow's news today. I want to thank you all for keeping us on air.
[19:38.480 --> 19:45.000]  You know, you are not want to encourage those that have been on the fence and never gone to a store to be part of this historic fight now while you still can.
[19:45.000 --> 19:49.160]  Arkady Mamontov was an amazing interview.
[19:49.160 --> 19:52.280]  It's so important. Don't believe what he says. Don't believe what I say.
[19:52.280 --> 19:56.820]  Don't believe what Putin says. Don't believe what Biden said. Don't believe what CNN says.
[19:56.820 --> 20:01.600]  Russian history, Eastern Europe history. All of that is incredibly interesting.
[20:01.600 --> 20:06.600]  And what he said historically is true. So I hope you check this interview out.
[20:06.600 --> 20:13.160]  I hope we can stop a nuclear war together. We'll be right back in a moment with the big interview.
[20:13.160 --> 20:18.920]  Something very rare is going on and it ends in just three days.
[20:18.920 --> 20:24.840]  As of the time I'm taping this announcement on Thursday afternoon coming up this Monday,
[20:24.840 --> 20:32.240]  the biggest sale in four years of high quality, storeable foods and prepare with Alex dot com will end.
[20:32.240 --> 20:36.880]  That's 25 percent off already the lowest prices you're going to find a high quality,
[20:36.880 --> 20:40.440]  storeable food at info war store dot com.
[20:40.440 --> 20:49.400]  Again, you go to prepare with Alex dot com or info war store dot com and it takes you to the same place.
[20:49.400 --> 20:57.360]  Fifty percent off as well on super high quality products like X3, the deep earth crystal iodine.
[20:57.360 --> 21:01.080]  That sale is going on as well. It doesn't end on Monday.
[21:01.080 --> 21:04.320]  It'll end in a few weeks. We're almost sold out of the product.
[21:04.320 --> 21:07.720]  Everybody needs that horrible food prepared to become self-sufficient.
[21:07.720 --> 21:16.920]  Now, the best high quality food of the lowest prices for store dot com.
[21:16.920 --> 21:22.200]  Well, it's really good to be here with you today, and I look forward to us being able to interview each other,
[21:22.200 --> 21:29.280]  because the last thing that the global corporate crime syndicate once, in my view, is for nation states to be talking together.
[21:29.280 --> 21:35.040]  I don't see the US or Russia or China or the European Union as the threat to humanity.
[21:35.040 --> 21:40.640]  I see the multinational corporations that sit in the shadows and play us off against each other as the threat.
[21:40.640 --> 21:45.120]  So it's an honor to be on your show with you, sir. And I've got some questions, obviously, later for my show.
[21:45.120 --> 21:51.040]  We're taping a simulcast here, but it's good to talk to you.
[21:51.040 --> 21:56.920]  Alex, I'm also glad to hear you. Finally, we have the opportunity to see each other.
[21:56.920 --> 22:02.000]  I remember that we already have recorded an interview and it was very popular in Russia.
[22:02.000 --> 22:05.440]  You are very popular among Russian people, and that's a great thing.
[22:05.440 --> 22:08.160]  Well, thank you for having me.
[22:08.160 --> 22:15.200]  Alex, the first thing I wanted to ask you about.
[22:15.200 --> 22:22.400]  Recently, the two presidents, the US president and the Russian president, has held talks.
[22:22.400 --> 22:31.160]  Do you know something about the details of these negotiations or you know everything that everyone knows?
[22:31.160 --> 22:33.640]  These negotiations took more than an hour.
[22:33.640 --> 22:41.440]  The two presidents discussed different issues around Ukraine, and they agreed to contact further via contact groups.
[22:41.440 --> 22:45.200]  But what do you know about it? What they were talking about?
[22:45.200 --> 22:47.800]  Well, I've been following it just like you have been doing.
[22:47.800 --> 22:56.840]  I don't have any insider information, but I know that Biden is a puppet of the corporate interest, and so he's not really the president.
