[00:00:04.912 --> 00:00:06.213]  Big Brother.
[00:00:06.213 --> 00:00:07.975]  Mainstream media.
[00:00:07.975 --> 00:00:09.737]  Government cover-ups.
[00:00:09.737 --> 00:00:11.319]  You want answers?
[00:00:11.319 --> 00:00:12.880]  Well, so does he.
[00:00:12.880 --> 00:00:17.065]  He's Alex Jones on the GCN Radio Network.
[00:00:17.065 --> 00:00:21.129]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.426 --> 00:00:31.128]  Welcome to the Alex Jones Show on this Thursday, August 6, 2015.
[00:00:31.128 --> 00:00:35.190]  Of course, tonight is the beginning of the debates.
[00:00:35.190 --> 00:00:37.051]  We'll have the first one eagerly awaited.
[00:00:37.051 --> 00:00:39.773]  Everybody is curious to see what's going to happen.
[00:00:39.773 --> 00:00:47.237]  As one of John Kasich's advisors said when talking about the possibility of what might happen tonight, everybody's concerned.
[00:00:47.237 --> 00:00:48.838]  They don't know what Donald Trump is going to do.
[00:00:48.838 --> 00:00:54.001]  And one guy said, well, it's kind of like trying to prepare for a NASCAR race when you know one of the drivers is going to be drunk.
[00:00:55.194 --> 00:00:57.356]  Well, I don't think Donald Trump is going to be drunk.
[00:00:57.356 --> 00:00:59.578]  I think he's going to surprise them with his passion.
[00:00:59.578 --> 00:01:04.863]  A lot of people are interested to see them get off of their set talking points.
[00:01:04.863 --> 00:01:06.544]  We've seen this happen over and over again.
[00:01:06.544 --> 00:01:11.028]  You know that if they're a governor, they're going to talk about how they lowered taxes and they created jobs.
[00:01:11.028 --> 00:01:14.311]  More jobs than anybody has ever created in the history of mankind.
[00:01:14.311 --> 00:01:16.153]  And they did it all themselves as governor.
[00:01:16.153 --> 00:01:17.194]  If they're a senator,
[00:01:17.714 --> 00:01:25.686]  They're typically going to talk about how sophisticated they are about foreign policy, how they've supported every war, how they've built the military to a giant level.
[00:01:25.686 --> 00:01:32.957]  But we're going to talk about that, because unfortunately you're probably not going to hear, even from Rand Paul, any pushback against building the military.
[00:01:33.922 --> 00:01:42.224]  Tonight, Rand Paul has been the least belligerent, the least interventionist by far of all the candidates.
[00:01:42.224 --> 00:01:45.445]  So much so, they've got a political pact that is going to be attacking him.
[00:01:45.445 --> 00:01:48.866]  They've set up that pact just to attack Rand Paul.
[00:01:48.866 --> 00:01:51.406]  But he still wants to grow the defense budget.
[00:01:51.406 --> 00:01:55.107]  He wants to offset it with cuts elsewhere, unlike many of the other candidates.
[00:01:55.107 --> 00:01:56.007]  But he still wants to grow it.
[00:01:56.007 --> 00:01:59.888]  We're going to talk about where this is all leading.
[00:01:59.888 --> 00:02:03.449]  Today is the 70th anniversary of dropping the bomb on Hiroshima.
[00:02:04.133 --> 00:02:05.774]  We're going to look at this from a different perspective.
[00:02:05.774 --> 00:02:07.415]  We're not going to talk about the politics of it.
[00:02:07.415 --> 00:02:10.157]  We're not going to talk about the military strategy of it.
[00:02:10.157 --> 00:02:15.941]  We're going to talk about it from the ground level, from some of the surviving eyewitnesses.
[00:02:15.941 --> 00:02:17.802]  What did they see?
[00:02:17.802 --> 00:02:24.306]  And what do we expect to see with all the money that we're pouring into the military-industrial complex?
[00:02:24.306 --> 00:02:26.428]  So we're going to talk about that when we come back.
[00:02:26.428 --> 00:02:27.869]  Also, we're going to talk about the
[00:02:28.956 --> 00:02:31.718]  Newest movements to attack the right to keep and bear arms.
[00:02:31.718 --> 00:02:36.020]  Of course, we had this theater shooting yesterday, and everybody said, uh, this is terrible.
[00:02:36.020 --> 00:02:40.283]  You know, the only person shooting, the only people shooting, really, was the police.
[00:02:40.283 --> 00:02:45.306]  Purportedly, this guy who had a pellet gun pointed it, maybe took a couple of shots at somebody.
[00:02:45.306 --> 00:02:47.587]  He was a disturbed individual.
[00:02:47.587 --> 00:02:53.471]  Of course, they're not going to blame Hollywood for a cosplay gone wrong, which is what it looks like to me.
[00:02:54.705 --> 00:02:58.549]  As the facts are starting to come in, this guy was a disturbed individual.
[00:02:58.549 --> 00:03:01.552]  It's still not certain that he's been committed four times.
[00:03:01.552 --> 00:03:05.056]  It's still not certain if that was recent or if it was as long ago as 2007.
[00:03:05.056 --> 00:03:06.057]  That'd be eight years ago.
[00:03:08.106 --> 00:03:11.407]  Nevertheless, they're not going to blame Hollywood for inspiring this.
[00:03:11.407 --> 00:03:19.711]  They're not going to say that everybody freaked out and called the cops who then came in and started shooting when he pointed his gun.
[00:03:19.711 --> 00:03:24.012]  Perhaps he was mentally disturbed, he was homeless.
[00:03:24.012 --> 00:03:27.894]  If he pointed a pellet gun at a cop, the cop is justified to shoot him.
[00:03:27.894 --> 00:03:32.856]  But at that point, all pandemonium broke out and it was over.
[00:03:32.856 --> 00:03:37.178]  So we're going to talk about what happened with that, but there's a surprising article up from Panama.
[00:03:38.158 --> 00:03:43.643]  They said that they are going to open up gun imports into the country.
[00:03:43.643 --> 00:03:45.825]  This is what their public safety minister wants to do.
[00:03:45.825 --> 00:03:56.074]  He's taken a look at the statistics that we've been talking about here at InfoWars for quite some time, saying that the increased gun ownership has decreased crime.
[00:03:56.074 --> 00:03:58.696]  And he says, we've got a crime wave here.
[00:03:58.696 --> 00:04:00.457]  We need to bring in more firearms.
[00:04:01.499 --> 00:04:16.131]  But at the same time, we have conservative Texas Senator Cornyn joining with the NRA trying to increase background checks for people who are nuts, like this guy at the theater yesterday.
[00:04:16.131 --> 00:04:29.603]  You know, the right to keep and bear arms is a fundamental right, and you don't make it better by making it more difficult for the vast majority of people in a society who are sane to exercise that fundamental right.
[00:04:30.407 --> 00:04:31.467]  We're going to talk about that.
[00:04:31.467 --> 00:04:34.108]  We're going to talk about new revelations and Planned Parenthood.
[00:04:34.108 --> 00:04:36.169]  We're even going to talk about some health news.
[00:04:36.169 --> 00:04:37.909]  We haven't talked about health news the last couple of days.
[00:04:37.909 --> 00:04:44.832]  I've had a story about one guy's patent that would use mushrooms to replace Monsanto.
[00:04:44.832 --> 00:04:45.212]  Stay with us.
[00:04:45.212 --> 00:04:45.732]  We'll be right back.
[00:04:59.090 --> 00:05:01.312]  The next financial crash.
[00:05:01.312 --> 00:05:06.537]  It was said that after the last financial crash that no one could have seen it coming.
[00:05:06.537 --> 00:05:10.741]  Well, this was not true back then and it is not true today.
[00:05:10.741 --> 00:05:18.989]  If you were looking for the truth in 2007, the average investor had ample warning from many sources of what was to come.
[00:05:19.429 --> 00:05:30.453]  For several years, and in particular the last 12 months, the IMF and the Bank for International Settlements have been issuing warning after warning.
[00:05:30.453 --> 00:05:36.916]  In July of 2015, the IMF warned that pension funds could pose a systematic risk.
[00:05:37.436 --> 00:05:48.925]  In June of this year, the UK Telegraph ran an article that said the world is defenseless against the next financial crisis after a warning from the Bank of International Settlements.
[00:05:48.925 --> 00:05:53.269]  The BIS is the central bank for central banks.
[00:05:53.269 --> 00:05:58.573]  And you can read more about the next financial crisis right now at Infowars.com.
[00:05:59.293 --> 00:06:06.499]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[00:06:06.499 --> 00:06:15.887]  At InfoWars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[00:06:16.187 --> 00:06:23.550]  Now, Infowarslife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[00:06:23.550 --> 00:06:31.374]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[00:06:31.374 --> 00:06:35.056]  We set out to bring you the very best at the lowest price.
[00:06:35.056 --> 00:06:38.137]  Find out more about the proprietary development of Silver Bullet
[00:06:38.317 --> 00:06:38.617]  I think so.
[00:06:59.133 --> 00:07:00.394]  Another major health threat.
[00:07:00.394 --> 00:07:05.376]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:07:05.376 --> 00:07:08.037]  Ohio's governor declaring a state of emergency.
[00:07:08.037 --> 00:07:15.080]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:07:15.080 --> 00:07:18.101]  If there's a water emergency, will you be prepared?
[00:07:18.101 --> 00:07:21.102]  Panicked residents forming long lines throughout the day.
[00:07:21.102 --> 00:07:23.043]  We're here at a supermarket in Toledo.
[00:07:23.043 --> 00:07:25.864]  You can see the shelves empty where water once was.
[00:07:25.964 --> 00:07:31.706]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:07:31.706 --> 00:07:35.207]  Water which will not be available at your local grocery store.
[00:07:35.207 --> 00:07:38.288]  There's a mad dash on right now to stock up on supplies.
[00:07:38.288 --> 00:07:45.610]  The ProPure ProOne G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:07:45.610 --> 00:07:48.831]  Protect your family's safety during an emergency.
[00:07:48.831 --> 00:07:55.093]  Go to infowarsstore.com today to purchase your ProPure ProOne G2.0 Water Filtration System.
[00:07:55.233 --> 00:07:56.034]  Or call 1-888-253-3139.
[00:07:56.034 --> 00:07:57.235]  Waging war on corruption.
[00:07:57.235 --> 00:07:58.175]  It's Alex Jones.
[00:07:58.175 --> 00:08:04.360]  It's the time of the season.
[00:08:20.183 --> 00:08:21.424]  Welcome back to the Alex Jones Show.
[00:08:21.424 --> 00:08:26.028]  I'm David Knight, your host on this Thursday, August 6, 2015.
[00:08:26.028 --> 00:08:31.272]  Alex Jones is going to be joining us at the bottom of the hour with a follow-up report to Operation Chaos.
[00:08:31.272 --> 00:08:32.874]  What is going on in Europe?
[00:08:32.874 --> 00:08:36.197]  And we're going to talk about that in some economic news in just one moment.
[00:08:36.197 --> 00:08:41.782]  We're also going to be joined by Jim Mars in the third hour to talk about his book, Population Control.
[00:08:42.432 --> 00:08:49.638]  We have an interesting video from Congressional Testimony talking about vaccines that we'll play for you before Jim Mars gets here as well.
[00:08:49.638 --> 00:08:53.662]  Of course, tonight is the first of the big debates.
[00:08:53.662 --> 00:08:57.285]  They had a debate on Monday night in New Hampshire.
[00:08:57.285 --> 00:08:58.386]  Wasn't very interesting.
[00:08:58.386 --> 00:09:06.313]  It showed just how stifled and boring it can become when the Republican National Party dictates the rules.
[00:09:07.077 --> 00:09:09.983]  Avoids any kind of debate because they don't want a discussion.
[00:09:09.983 --> 00:09:12.007]  They want a beauty contest.
[00:09:12.007 --> 00:09:13.931]  It's just uh, but tonight's gonna be different.
[00:09:14.468 --> 00:09:15.268]  Tonight's going to be different.
[00:09:15.268 --> 00:09:24.610]  They're all concerned about what's going to happen when Donald Trump gets there and he doesn't play by the nice, polite rules that they've imposed on political discussion in this country.
[00:09:24.610 --> 00:09:30.871]  I think that's one of the big things, the passion that he has, and of course, his contempt for political correctness.
[00:09:30.871 --> 00:09:35.652]  I think we saw that with Jeremy Clarkson, Top Gear, in the UK, of course.
[00:09:35.652 --> 00:09:43.713]  That was what got him pushed out by the BBC, even though he had, by far and away, the largest program on the BBC, the most profitable
[00:09:44.413 --> 00:09:48.674]  aspect of the BBC, over 5 million viewers of each episode.
[00:09:48.674 --> 00:09:55.495]  It was huge for the BBC but they pushed him out because he mocked and laughed at their political correctness.
[00:09:55.495 --> 00:10:00.376]  Of course now he's going to have a program based in the United States on Amazon.
[00:10:00.376 --> 00:10:08.798]  I think that's what is really appealing to most people about Donald Trump is the frankness to not shy away from these issues and really a passion
[00:10:09.418 --> 00:10:14.319]  That you can see in the debates in the British Parliament that we don't have here.
[00:10:14.319 --> 00:10:17.920]  We have people stand up and read prepared speeches.
[00:10:17.920 --> 00:10:19.221]  And it's not because they can't think.
[00:10:19.221 --> 00:10:26.162]  It's because most of them have imposed upon them by the leadership these rules of politeness.
[00:10:26.162 --> 00:10:27.583]  We saw how they pushed back.
[00:10:28.243 --> 00:10:33.248]  Orrin Hatch, Mitch McConnell and others pushed back and censored Ted Cruz.
[00:10:33.248 --> 00:10:36.051]  I don't think censored is the official, that's an official action.
[00:10:36.051 --> 00:10:42.317]  They didn't do that, but they called him out on the floor of the Senate because he pointed out that Mitch McConnell had lied.
[00:10:43.311 --> 00:10:50.295]  When he was pushing through the Trans-Pacific Partnership, he was concerned about the export-import bank, Ted Cruz was.
[00:10:50.295 --> 00:10:56.038]  He wasn't concerned about the secretiveness of the Trans-Pacific Partnership or the Transatlantic Partnership.
[00:10:56.038 --> 00:11:00.320]  He wasn't concerned about turning over all of the
[00:11:01.121 --> 00:11:04.242]  Responsibilities of our legislature to pass laws.
[00:11:04.242 --> 00:11:07.484]  He wasn't concerned about the transnational governance aspect of it.
[00:11:07.484 --> 00:11:12.746]  He was concerned about the Export-Import Bank and other things like that that I think were trivial.
[00:11:12.746 --> 00:11:15.347]  And of course he voted for it the first time through.
[00:11:15.347 --> 00:11:20.550]  He knew that it wasn't going to... He had the ability to vote against it the second time.
[00:11:20.550 --> 00:11:24.171]  So I think that his second vote was purely political.
[00:11:24.171 --> 00:11:27.333]  We're also going to talk about what's going on with
[00:11:29.068 --> 00:11:32.451]  With the shooting at the theater yesterday.
[00:11:32.451 --> 00:11:34.253]  And I want to do that right now.
[00:11:34.253 --> 00:11:38.538]  You know, this is a situation where we see a guy go into a movie, Mad Max.
[00:11:38.538 --> 00:11:40.760]  He's dressed up in costume.
