[00:00.000 --> 00:25.360]  You want to stop tyranny? Well, so does he. Live from the InfoWars.com studios, it's
[00:25.360 --> 00:31.640]  Alex Jones. Welcome to the Alex Jones Show on this Sunday, January 18, 2015. I'm David
[00:31.640 --> 00:36.640]  Knight. I'll be your host today. We have some amazing stories that have come out. We've
[00:36.640 --> 00:41.220]  got some new leaks from the Snowden documents that have been reported on exclusively by
[00:41.220 --> 00:49.320]  Der Spiegel talking about how mass surveillance is only phase zero for our government's plans.
[00:49.320 --> 00:53.120]  Phase three, to give you a hint, is domination. If you didn't know that already, we're going
[00:53.120 --> 00:57.480]  to talk about that in a little bit more detail. But we have another amazing story, another
[00:57.480 --> 01:04.440]  exclusive from the Daily Mail about a screenwriter who was mysteriously killed in 1997 after
[01:04.440 --> 01:08.240]  he had finished a script and it was on his way to deliver the script. A script that he
[01:08.240 --> 01:13.920]  said was going to show the real reason behind the Panama invasion. And this is a guy that
[01:13.920 --> 01:19.200]  as they've done the investigation over the intervening 18 years or so, this is a guy
[01:19.200 --> 01:24.840]  that had intimate connections with the CIA. And of course, he's not the only one. We saw
[01:24.840 --> 01:30.280]  this with the interview that just came out with Sony, how you had the State Department
[01:30.280 --> 01:34.560]  approving the script and saying, yeah, yeah, we want you to push that. A Rand Corporation
[01:34.560 --> 01:38.840]  consultant saying, that's going to be very useful because we've got to plant the idea
[01:38.840 --> 01:44.400]  in the minds of people, especially in the minds of South Korea and these DVDs that are
[01:44.400 --> 01:48.720]  going to find their way into North Korea. We need to plant the idea that the only way
[01:48.720 --> 01:53.480]  that we're going to get regime change in North Korea is through assassination. So there's
[01:53.480 --> 01:58.120]  a very deliberate attempt, you can see it in Zero Dark Thirty, so many different movies.
[01:58.120 --> 02:01.400]  We're going to talk about some of the other movies that have just come out in last week,
[02:01.400 --> 02:05.560]  Selma, American Sniper. If you've seen those movies, we're going to take your calls. We
[02:05.560 --> 02:14.680]  have a different number on Sunday. That is 877-789-2539 or 877-789-ALIX. So we want to
[02:14.680 --> 02:20.040]  talk about the CIA's influence in Hollywood, of course, how they get rid of journalists
[02:20.040 --> 02:28.560]  like we've seen in many cases. They also get rid of screenwriters. This is an amazing story.
[02:28.560 --> 02:34.480]  I think you'll find the details will be very interesting. Also, there's now a Gitmo guard
[02:34.480 --> 02:40.080]  who has gone public with a book. His conscience is bothering him. He personally knows of a
[02:40.080 --> 02:43.920]  case where a CIA killed prisoners and made it look like suicide. So we're going to talk
[02:43.920 --> 02:48.200]  about that. See, it's not just journalists like Michael Hastings. It's not just screenwriters
[02:48.200 --> 02:54.240]  like this fellow Gary DeVore. It's anyone that opposes the government. And when we look
[02:54.240 --> 02:58.360]  at the fact that they want to dominate us through the Internet, that is something we
[02:58.360 --> 03:02.400]  should all be very concerned about. We're going to talk about, I think, really the nuclear
[03:02.400 --> 03:09.240]  weapon to use against tyranny. It's a peaceful weapon. It's knowing what your rights are
[03:09.240 --> 03:14.080]  about jury nullification. We're going to see how that is coming to play in the trial of
[03:14.080 --> 03:20.360]  the person accused of running Silk Road. There's a massive jury nullification movement. They're
[03:20.360 --> 03:24.520]  trying to educate people what their rights are because a lot of the people think that
[03:24.520 --> 03:29.600]  you shouldn't go to jail for running a website. Regardless of what people are doing with it,
[03:29.600 --> 03:33.280]  there's a certain number of people. I think they make a good case that you shouldn't go
[03:33.280 --> 03:38.680]  to jail just for running a website. Now, of course, we've got people like Barrett Brown
[03:38.680 --> 03:45.840]  who were sent to jail because they linked to some websites. This is a very dangerous
[03:45.840 --> 03:51.320]  area that we're getting in, especially when we look at the fact that the CIA essentially
[03:51.320 --> 03:55.800]  is abusing their power. The NSA is abusing their power. They're doing whatever they wish,
[03:55.800 --> 04:00.160]  knowing that they're not going to be held legally accountable. And along those lines,
[04:00.160 --> 04:05.720]  there was an interesting story that came out today on Reuters, their exclusive, saying
[04:05.720 --> 04:10.880]  the White House says that net neutrality legislation is not needed. Let me tell you why the White
[04:10.880 --> 04:16.000]  House doesn't think they need legislation for net neutrality. He says net neutrality
[04:16.000 --> 04:21.360]  rules aren't needed because the FCC has the authority to write them. You see, we don't
[04:21.360 --> 04:28.000]  need Congress to make the laws because Congress is nothing but a useless appendage. They exist
[04:28.000 --> 04:33.880]  presumptively just to run the graft that keeps our federal government running. They can hand
[04:33.880 --> 04:38.920]  out the money to the corporate donors of both the Democrats and Republicans. But as far
[04:38.920 --> 04:44.400]  as legislation, we don't need them because we've got regulatory bureaucracies that will
[04:44.400 --> 04:49.160]  write the laws for you, that are not accountable to the people in any way, shape or form. That's
[04:49.160 --> 04:52.360]  what Obama is saying. That's what we've seen. We're going to be right back. Stay with us.
[04:52.360 --> 04:53.360]  We'll be taking your calls.
[04:53.360 --> 05:04.320]  When cells become toxic, they die early and aging sets in. No one has put together a formula
[05:04.320 --> 05:09.120]  that focuses directly on brain health, nerve growth factors and optimizing your cellular
[05:09.120 --> 05:15.240]  energy at the same time. Just one of the key compounds, BiopQQ, is backed by major clinical
[05:15.240 --> 05:19.200]  studies. You want the best that's out there at the lowest price anywhere? We now have
[05:19.200 --> 05:24.760]  the synergistic solution. Secure your DNA force today at InfoWarsLife.com or call toll-free
[05:24.760 --> 05:28.960]  888-253-3139.
[05:28.960 --> 05:34.600]  The average person's life is filled with unexpected challenges. Unlock the energy it
[05:34.600 --> 05:40.480]  takes to defeat these daily beasts with super male or super female vitality, specifically
[05:40.480 --> 05:46.200]  designed to assist the body in regulating proper hormone balance to create superior
[05:46.200 --> 05:53.440]  vitality in males and females. Supercharge and conquer your world at InfoWarsLife.com
[05:53.440 --> 05:57.600]  or call 188-253-3139.
[05:57.600 --> 06:07.280]  As a community moves towards despotism, respect is restricted to fewer people. That's veteran
[06:07.280 --> 06:16.160]  Denver police officer Charles Jones IV, smashing an unarmed suspect in the face six times.
[06:16.160 --> 06:20.160]  Officers accused of using excessive force on a suspect in the trying to erase the evidence
[06:20.160 --> 06:21.160]  of...
[06:21.160 --> 06:24.760]  I'm not deserving what they're doing in the room. Save me. I don't understand what's going
[06:24.760 --> 06:25.760]  on.
[06:25.760 --> 06:31.200]  A community rates low on an information scale when the press, radio and other channels
[06:31.200 --> 06:35.160]  of communication are controlled by only a few people.
[06:35.160 --> 06:38.680]  Does it raise ethical questions about the use of government money to produce stories
[06:38.680 --> 06:42.200]  about the government that wind up being aired with no disclosure that they were produced
[06:42.200 --> 06:43.200]  by the government?
[06:43.200 --> 06:45.200]  How can you ask such a question?
[06:45.200 --> 06:47.200]  What difference at this point doesn't make?
[06:47.200 --> 06:53.200]  When a competent observer looks for signs of despotism in the community, he looks beyond
[06:53.200 --> 06:55.200]  fine words and noble phrases.
[06:55.200 --> 06:59.720]  There are actions I have the legal authority to take as president that will help make our
[06:59.720 --> 07:05.200]  immigration system more fair and more just. Tonight, I'm announcing those actions.
[07:05.200 --> 07:12.200]  What I say goes, see? I'm the law around here.
[07:12.200 --> 07:17.200]  You saw? You died.
[07:17.200 --> 07:23.200]  Yes, in modern warfare, our military leaders are finding that words and ideas are highly
[07:23.200 --> 07:24.200]  effective weapons.
[07:24.200 --> 07:28.200]  We just have to be repetitive about this. We need to do this every day of the week and
[07:28.200 --> 07:33.200]  just really brainwash people into thinking about guns in a vastly different way.
[07:33.200 --> 07:37.200]  We are trained to deceive if we have to. You really don't have to trust me. You shouldn't
[07:37.200 --> 07:42.200]  trust me. In fact, by my actually participating that, I will taint the myth.
[07:42.200 --> 07:46.200]  In communities of this kind, despotism stands a good chance.
[07:46.200 --> 07:52.200]  The nine most terrifying words in the English language are, I'm from the government and
[07:52.200 --> 07:53.200]  I'm here to help.
[07:53.200 --> 07:58.200]  Okay, this youth, well, we're going to do everything we can to help you.
[07:58.200 --> 08:06.200]  Resistance to tyrants is obedience to God. It's the Alex Jones show because there is
[08:06.200 --> 08:08.200]  no war for your mind.
[08:08.200 --> 08:14.200]  Welcome to the Alex Jones show, this live edition on Sunday, January the 18th, 2015.
[08:14.200 --> 08:17.200]  We have some amazing stories to cover.
[08:17.200 --> 08:21.200]  As I just mentioned in the last segment, there's an exclusive story from the Daily Mail about
[08:21.200 --> 08:26.200]  a screenwriter who mysteriously disappeared in 1997 after he'd finished writing the script
[08:26.200 --> 08:31.200]  for a movie that was going to show, as he put it, the real reason for the Panama invasion.
[08:31.200 --> 08:37.200]  Now, this wasn't a guy who had just come up with a wild theory. This is somebody who had
[08:37.200 --> 08:40.200]  very deep ties with the CIA in Hollywood.
[08:40.200 --> 08:44.200]  And as we've reported, that's something that is pervasive throughout Hollywood.
[08:44.200 --> 08:48.200]  We've seen this with the Sony interview. We've seen it with Zero Dark 30.
[08:48.200 --> 08:53.200]  We've seen John Rizzo, the former chief counsel for the CIA, writing in his autobiography,
[08:53.200 --> 08:59.200]  Company Man, how this is a guy who justified the use of torture, things like waterboarding
[08:59.200 --> 09:05.200]  and so forth, talking about how they had resources in Hollywood that were very eager to be used
