[00:00:05.031 --> 00:00:06.332]  Big Brother.
[00:00:06.332 --> 00:00:08.112]  Mainstream media.
[00:00:08.112 --> 00:00:09.853]  Government cover-ups.
[00:00:09.853 --> 00:00:11.454]  You want answers?
[00:00:11.454 --> 00:00:12.994]  Well, so does he.
[00:00:12.994 --> 00:00:17.176]  He's Alex Jones on the GCN Radio Network.
[00:00:17.176 --> 00:00:32.202]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.202 --> 00:00:33.343]  It is in Julius
[00:00:34.940 --> 00:00:51.455]  Julius Caesar's life that we gained the term beware the Ides of March and it was William Shakespeare who of course inculcated that into his famous play Julius Caesar.
[00:00:51.455 --> 00:00:54.217]  Beware the Ides of March.
[00:00:54.217 --> 00:00:56.940]  Andrew Breitbart is dead.
[00:00:59.881 --> 00:01:18.372]  An icon of alternative trailblazing media, whether you agree with his politics or not, he was very close to bringing down the Obama administration with Acorn and with the energy companies and the rest of it, and was effectively endangering a second term.
[00:01:18.372 --> 00:01:19.413]  He announced, of course,
[00:01:24.082 --> 00:01:40.451]  In February, just last month, that he would soon release footage of Obama in college, damning footage, and that he would vet him and expose him as a confirmed Marxist in college.
[00:01:40.451 --> 00:01:45.274]  And that he would bring down Obama.
[00:01:45.274 --> 00:01:50.677]  Just shooting down ACORN, which was a way to funnel billions of dollars into their different
[00:01:51.363 --> 00:02:03.593]  Democratic Party and Chicago Mafia apparatus systems just going after Acorn alone cut off money.
[00:02:04.810 --> 00:02:10.434]  To big city machines across the United States who are very, very nasty people.
[00:02:10.434 --> 00:02:15.718]  I don't have to tell you, Chicago is a mafia city of mafia cities.
[00:02:15.718 --> 00:02:21.342]  And the mayor of Chicago, going back generation for generation, has always been a mob boss.
[00:02:21.342 --> 00:02:24.004]  It's Rahm Emanuel there now.
[00:02:24.004 --> 00:02:32.290]  Unprecedented corruption with terrorists and communists and big city poverty pimps.
[00:02:34.071 --> 00:02:42.493]  Slumlords, Rezco, the list goes on and on.
[00:02:42.493 --> 00:02:50.896]  And Breitbart was going after them, and he is, of course, dead now.
[00:02:50.896 --> 00:02:52.236]  And the media is saying, well,
[00:02:55.216 --> 00:02:55.897]  The LA Times.
[00:02:55.897 --> 00:02:56.537]  It's natural.
[00:02:56.537 --> 00:02:57.198]  Natural causes.
[00:02:57.198 --> 00:02:58.319]  I want to tell you that.
[00:02:58.319 --> 00:03:03.883]  He had a few heart issues and he was walking along and fell down and went to the hospital and died.
[00:03:03.883 --> 00:03:07.626]  And we want to tell you just a few hours into it, no autopsy, no nothing.
[00:03:07.626 --> 00:03:09.428]  He died of natural causes.
[00:03:09.428 --> 00:03:21.418]  Kind of like we were told the Pulitzer Prize winner Gary Webb, who had a new book coming out soon, he was finishing it, exposing CIA drug dealing, confirming his previous investigation and vindicating himself.
[00:03:23.595 --> 00:03:27.937]  He shot himself twice in the head and the police that dropped by said, oh, that's quite normal.
[00:03:27.937 --> 00:03:34.459]  Of course, he told friends and family who he had on the show that men have been breaking into his house.
[00:03:34.459 --> 00:03:41.502]  He'd seen men scaling down the drainage pipes off his roof, special forces types in plainclothes ransacking his home.
[00:03:41.502 --> 00:03:45.044]  He just moved and was worried for his safety.
[00:03:46.343 --> 00:03:49.545]  I had multiple witnesses on who said this.
[00:03:49.545 --> 00:03:51.026]  But there's no foul play.
[00:03:51.026 --> 00:03:59.953]  You got people breaking in your house, you're moving, there's special forces guys coming down off your second story roof, scaling down the pipe on the side of the house.
[00:03:59.953 --> 00:04:02.455]  No, they're just sliding down it, you know, special forces types.
[00:04:02.455 --> 00:04:05.257]  It's no big deal.
[00:04:05.257 --> 00:04:13.042]  That's what he said, professional military types scaling down like monkeys down from the second story.
[00:04:13.042 --> 00:04:15.044]  And then he moved into a one story.
[00:04:16.144 --> 00:04:19.710]  And the media spun it and said, don't listen to Jones' witnesses, he lived in a one-story.
[00:04:19.710 --> 00:04:22.194]  Yeah, six months before, it was a two-story.
[00:04:22.194 --> 00:04:24.778]  And it's normal to shoot yourself twice in the head.
[00:04:24.778 --> 00:04:27.663]  Blow your jaw off with the first shot and then shoot yourself in the side of the head.
[00:04:27.663 --> 00:04:28.124]  It's normal.
[00:04:29.445 --> 00:04:30.105]  It's no big deal.
[00:04:30.105 --> 00:04:31.787]  Of course, the D.C.
[00:04:31.787 --> 00:04:33.668]  madam, I said, look, don't kill yourself.
[00:04:33.668 --> 00:04:34.789]  She said, I would never kill myself.
[00:04:34.789 --> 00:04:42.254]  I said, well, you better either say you destroy the list of names you got and say you are here on air or you better go public now.
[00:04:42.254 --> 00:04:44.396]  And I was telling her off air, don't tell me any names.
[00:04:44.396 --> 00:04:45.317]  I don't want to know.
[00:04:45.317 --> 00:04:46.137]  They're listening right now.
[00:04:46.137 --> 00:04:48.179]  A couple of months later, they hung her, killed her.
[00:04:48.179 --> 00:04:49.300]  I talked to her apartment manager.
[00:04:49.300 --> 00:04:52.642]  She said she was scared and we're following her.
[00:04:52.642 --> 00:04:54.083]  I mean, had the guy on the air.
[00:04:54.083 --> 00:04:55.184]  He sent me her.
[00:04:55.184 --> 00:04:57.385]  Well, we'll be right back.
[00:04:57.385 --> 00:04:57.946]  We'll be right back.
[00:05:00.962 --> 00:05:05.946]  Folks, Iran and the Mideast nuclear mess is already ballooning our gas prices.
[00:05:05.946 --> 00:05:18.454]  Whether you're struggling with food costs, which are being blown up by gas costs now, or know that when the Mideast showdown explodes, whatever food supply you have is all you'll get because of huge panic demand.
[00:05:18.454 --> 00:05:20.556]  eFoods Direct Family Packs are the answer.
[00:05:20.896 --> 00:05:27.762]  Now the most affordable best food is saving you up to 50% compared to other poor quality food companies.
[00:05:27.762 --> 00:05:35.929]  The new Alex Jones Quick Fix Family Packs save you so much money, the savings from eating this food will actually help you pay your other bills.
[00:05:35.929 --> 00:05:43.395]  No matter what effect the Mideast crisis or the crashing economy have, you'll have food as delicious tonight as 25 years from now.
[00:05:43.395 --> 00:05:48.119]  Order now for 50% savings and free shipping on these affordable family packs.
[00:05:48.379 --> 00:05:50.981]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:05:50.981 --> 00:05:53.682]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:06:00.726 --> 00:06:01.807]  I had tried everything.
[00:06:01.807 --> 00:06:04.168]  I'd cut back the amount of food I was eating.
[00:06:04.168 --> 00:06:07.290]  I was lifting weights and jogging, but nothing was working.
[00:06:07.290 --> 00:06:12.113]  My body was literally starving for minerals and trace elements as well as key vitamins.
[00:06:12.113 --> 00:06:18.497]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[00:06:18.977 --> 00:06:30.204]  Now, there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[00:06:30.204 --> 00:06:34.667]  Products like Beyond Tangy Tangerine, Holland Burst, and Rebound.
[00:06:34.667 --> 00:06:40.931]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[00:06:40.931 --> 00:06:42.072]  Now, that's results.
[00:06:42.472 --> 00:06:55.019]  I want to challenge my listeners to go to InfoWarsTeam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[00:06:55.019 --> 00:06:57.561]  Start your journey to health and wellness today.
[00:06:57.561 --> 00:06:58.862]  InfoWarsTeam.com
[00:07:00.589 --> 00:07:07.253]  When you're out on the road, the last place you want to be is on the road.
[00:07:07.253 --> 00:07:12.397]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:07:12.397 --> 00:07:21.123]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[00:07:21.123 --> 00:07:25.185]  They sew pride in every stitch.
[00:07:25.185 --> 00:07:27.147]  Guarantee you'll love the way they fit.
[00:07:29.465 --> 00:07:34.206]  They put a diamond gusset in the crotch, where you need it most.
[00:07:34.206 --> 00:07:38.047]  Blue diamond gussets, got it.
[00:07:38.047 --> 00:07:39.267]  Others don't.
[00:07:39.267 --> 00:07:41.408]  We turn jeans inside out.
[00:07:41.408 --> 00:07:43.208]  Diamond gusset jeans.
[00:07:43.208 --> 00:07:46.089]  Made in the USA with unparalleled quality.
[00:07:46.089 --> 00:07:52.710]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection, so you can ride all day with confidence.
[00:07:52.710 --> 00:07:55.411]  Order yours at gusset.com.
[00:07:55.411 --> 00:07:57.772]  Diamond gusset jeans, got it.
[00:07:57.772 --> 00:07:58.272]  Others don't.
[00:08:01.963 --> 00:08:08.585]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:08.585 --> 00:08:17.607]  It's Alex Jones and the GCN Radio Network.
[00:08:17.607 --> 00:08:18.827]  Welcome, my friends.
[00:08:18.827 --> 00:08:19.527]  Welcome.
[00:08:19.527 --> 00:08:25.089]  I'm Alex Jones, your host, coming to you.
[00:08:27.145 --> 00:08:41.837]  From deep in the heart of Texas, Austin, back in studio after almost a week and a half, outside of town, traveling across the United States, speaking to overflow crowds of fellow Liberty lovers.
[00:08:41.837 --> 00:08:43.998]  Thank you so much for joining us.
[00:08:43.998 --> 00:08:44.579]  It is March 1st, 2012.
[00:08:44.579 --> 00:08:45.780]  On this Thursday edition,
[00:08:53.464 --> 00:08:57.967]  And we are going to be live here for the next three hours.
[00:08:57.967 --> 00:09:12.715]  Obviously, we need to beware the Ides of March, an unlucky time even before the assassination, the stabbing in the Roman Senate of Julius Caesar.
[00:09:12.715 --> 00:09:15.877]  Popularized in more modern times by William Shakespeare,
[00:09:17.389 --> 00:09:25.636]  And his theatrical portrayal of the stabbing death in the Roman Senate of Julius Caesar.
[00:09:25.636 --> 00:09:29.920]  Beware the Ides of March!
[00:09:29.920 --> 00:09:35.925]  And we know what befell the individuals that did stab Caesar to death.
[00:09:35.925 --> 00:09:41.910]  I will get into the death of Breitbart, media trailblazer,
[00:09:43.147 --> 00:09:47.269]  And we have an article up at Infowars.com, link in red.
[00:09:47.269 --> 00:10:02.476]  Will damning Obama footage still be released after Breitbart's death?
