[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[00:10.000 --> 00:11.000]  You want answers?
[00:11.000 --> 00:13.000]  Well, so does he.
[00:13.000 --> 00:35.000]  He's Alex Jones on the GCN Radio Network, and now, live from Austin, Texas, Alex Jones.
[00:35.000 --> 00:46.000]  Today is Wednesday, the 13th day of July, 2011, and we're going to be live here for the next three hours.
[00:46.000 --> 00:59.000]  Tony Ferrell, who was a high-level counterterrorism analyst for the South Yorkshire Police in Britain from 98 to 2010,
[00:59.000 --> 01:05.000]  will be joining us dealing with government-sponsored terrorism coming up in the second hour today.
[01:05.000 --> 01:12.000]  Headline, police intelligence analyst fired for blowing whistle on false flag terror.
[01:12.000 --> 01:17.000]  I thought then we would pull up some of the mainstream articles in Britain,
[01:17.000 --> 01:24.000]  where the IRA, it turns out, was run by British intelligence, the violent arm of it, as a pretext.
[01:24.000 --> 01:29.000]  And we even interviewed Agent Steakknife here on the broadcast.
[01:29.000 --> 01:30.000]  Here's another headline.
[01:30.000 --> 01:34.000]  A British double agent was real IRA Omaha bomb team.
[01:34.000 --> 01:40.000]  It just goes through all of that information, how that was government-sponsored terror, the vast majority of it.
[01:40.000 --> 01:42.000]  So we'll be breaking that down.
[01:42.000 --> 01:47.000]  We'll also look at the supposed Muslim bombings of 7-7, and we'll look at 9-11.
[01:47.000 --> 01:57.000]  And of course, that dovetails is unfortunately quite nicely with the huge report that it turns out was on MSNBC last week,
[01:57.000 --> 01:59.000]  and it was brought to our attention.
[01:59.000 --> 02:03.000]  This was hidden in plain view by a listener yesterday.
[02:03.000 --> 02:09.000]  And the YouTube clip of the MSNBC piece is up on infowars.com and prisonplanet.com.
[02:09.000 --> 02:15.000]  Bombshell, Saudi and U.S. governments protected hijackers.
[02:15.000 --> 02:27.000]  And that is from Senator, former Florida governor, Bob Graham, said at least two of the purported 9-11 hijackers had assistance from Saudi Arabia.
[02:27.000 --> 02:32.000]  Graham's recently released novel Keys of the Kingdom implicates the Saudis.
[02:32.000 --> 02:36.000]  He told MSNBC the novel is based on factual information.
[02:36.000 --> 02:38.000]  So we're going to be going over that.
[02:38.000 --> 02:44.000]  But the mainstream dinosaur dying media is focusing on the Saudi connection, which we have always covered.
[02:44.000 --> 02:51.000]  But the fact that Graham also said the U.S. government was protecting him, well, no kidding, they were trained at U.S. military bases.
[02:51.000 --> 02:53.000]  And people don't want to look at these facts.
[02:53.000 --> 02:54.000]  They don't want to grow up.
[02:54.000 --> 03:02.000]  They don't want to face the fact that the federal government shipped tens of thousands of firearms into Mexico to destabilize Mexico,
[03:02.000 --> 03:09.000]  to knock out their drug cartel competition, and to, of course, a false flag blame the Second Amendment.
[03:09.000 --> 03:15.000]  We're going to be looking at government-sponsored terrorism coming up in depth in the second hour today,
[03:15.000 --> 03:19.000]  because it is the ace in the hole the establishment has.
[03:19.000 --> 03:20.000]  We've damaged that ace.
[03:20.000 --> 03:22.000]  The ace is partially exposed.
[03:22.000 --> 03:26.000]  But I can look at the political juxtapositions.
[03:26.000 --> 03:28.000]  I can look at the political climate.
[03:28.000 --> 03:38.000]  And I can tell you, unequivocally, they're trying to resuscitate the 9-11 hoax and fairy tale and make-believe Santa Claus story.
[03:38.000 --> 03:43.000]  Tooth fairy story, because they want to invoke false flag terror again in a big way.
[03:43.000 --> 03:49.000]  And I'm not talking about provocaturing numbsculls out of prisons with the FBI leading groups,
[03:49.000 --> 03:54.000]  trying to get them to do bombings on Christmas Day and things like that with useful idiots.
[03:54.000 --> 03:55.000]  That's one type of stage terror.
[03:55.000 --> 04:04.000]  I'm talking about pure stage terror, where there are no morons involved except for double agents who were set up and burned like 9-11.
[04:04.000 --> 04:09.000]  We know the hijackers were taking part in drills and were given U.S. government protection.
[04:09.000 --> 04:12.000]  That's on record, been on record for almost 10 years.
[04:12.000 --> 04:16.000]  Well, actually we knew about it before 9-11, so it's longer than 10 years.
[04:16.000 --> 04:20.000]  So we're going to be going over all of that coming up in the second hour,
[04:20.000 --> 04:23.000]  because the only way they're going to get their world government,
[04:23.000 --> 04:25.000]  the only way they're going to get their police state fully in place,
[04:25.000 --> 04:33.000]  the only way they're going to shell the population on living under tyranny is that it's being done for their safety because of terrorism.
[04:33.000 --> 04:36.000]  So we're going to be going over all of this today.
[04:36.000 --> 04:39.000]  You know, they're saying Qaddafi is going to start terror attacks,
[04:39.000 --> 04:42.000]  and Qaddafi is under military attack.
[04:42.000 --> 04:46.000]  If he militarily strikes back at Europe, that's going to be called a terror attack,
[04:46.000 --> 04:48.000]  and of course we'll have to give up more liberties,
[04:48.000 --> 04:51.000]  because the establishment funded Al Qaeda to attack Qaddafi,
[04:51.000 --> 04:53.000]  and if he fights back its terrorism,
[04:53.000 --> 04:55.000]  and if you're not forgiving your rights up, you're with Al Qaeda,
[04:55.000 --> 05:00.000]  even though Al Qaeda is attacking Qaddafi, working for Northcom and the rest of them publicly.
[05:00.000 --> 05:05.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[05:05.000 --> 05:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[05:09.000 --> 05:15.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[05:15.000 --> 05:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[05:20.000 --> 05:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded,
[05:25.000 --> 05:29.000]  and now new socialist legislation is only compounding the problem.
[05:29.000 --> 05:32.000]  Number four, dangerous weather is always a threat to local grids.
[05:32.000 --> 05:36.000]  Every year, thousands of families lose their power from weather-related onages.
[05:36.000 --> 05:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[05:41.000 --> 05:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[05:46.000 --> 05:50.000]  You can get more information at www.mysolarbackup.com.
[05:50.000 --> 05:52.000]  That's mysolarbackup.com.
[05:52.000 --> 05:56.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com
[05:56.000 --> 06:00.000]  or call 1-877-327-0365.
[06:00.000 --> 06:07.000]  When you're out on the road, the last place you want to be is on the road.
[06:07.000 --> 06:12.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[06:12.000 --> 06:21.000]  There's a place down in Tennessee where they make blue diamond gusset jeans.
