[00:00:09.143 --> 00:00:14.567]  Crashing through the lies and disinformation, it's Alex Jones.
[00:00:14.567 --> 00:00:15.928]  It's Sunday!
[00:00:36.314 --> 00:00:37.415]  July 14th, 2019.
[00:00:37.415 --> 00:00:49.163]  We're going to be live here for the next two hours, as I am every Sunday, 4 to 6 p.m.
[00:00:49.163 --> 00:00:55.167]  Central Standard Time.
[00:00:55.167 --> 00:00:58.849]  The Democratic Party has called for firebombing ICE facilities.
[00:00:58.849 --> 00:00:59.690]  We have their quotes here.
[00:01:00.683 --> 00:01:02.684]  They have called for killing ICE officers.
[00:01:02.684 --> 00:01:10.268]  They have called for abolishing the border completely and collapsing the nation for good, making us a failed state like Mexico or beyond.
[00:01:10.268 --> 00:01:16.752]  And now there was a firebombing yesterday of the building and cars with a man firing a semi-automatic rifle.
[00:01:17.896 --> 00:01:24.881]  At the ICE individuals, the local police showed up and shot the man dead.
[00:01:24.881 --> 00:01:30.984]  He was instantly identified online as a member of Antifa and the Redneck Revolt.
[00:01:30.984 --> 00:01:37.549]  And he said that he was there to liberate the facility.
[00:01:37.549 --> 00:01:38.929]  We have his manifesto.
[00:01:38.929 --> 00:01:40.551]  It's up on Infowars.com.
[00:01:40.551 --> 00:01:42.692]  The governor, being a terrorist,
[00:01:45.405 --> 00:01:51.487]  A Democrat came out and said that the man was there to burn up the illegal aliens.
[00:01:51.487 --> 00:02:02.029]  They're actually running a hoax on CNN as of this morning saying the man is a right-winger who is trying to burn up the people because Trump ordered him to.
[00:02:02.029 --> 00:02:04.030]  Story's up on Infowars.com.
[00:02:04.030 --> 00:02:05.270]  Go watch the governor say it.
[00:02:05.270 --> 00:02:08.331]  The governor says he did it for Trump.
[00:02:08.331 --> 00:02:11.151]  These people will lie, folks.
[00:02:11.151 --> 00:02:13.152]  They will lie like nothing you've ever seen.
[00:02:14.538 --> 00:02:33.654]  Troyer went out to the whole illegal alien pro-illegal amium demonstration they had yesterday in Austin and the Antiva folks were wearing shirts that said SMASH ICE and on the shirts shows ICE having their face smashed in.
[00:02:33.654 --> 00:02:37.957]  So that is the refrain.
[00:02:37.957 --> 00:02:40.940]  So that's where all this is going.
[00:02:40.940 --> 00:02:41.921]  Armed rebellion
