[00:00:11.858 --> 00:00:12.959]  Big Brother.
[00:00:12.959 --> 00:00:14.539]  Mainstream media.
[00:00:14.539 --> 00:00:16.060]  Government cover-ups.
[00:00:16.060 --> 00:00:18.381]  You want to stop tyranny?
[00:00:18.381 --> 00:00:20.062]  Well, so does he.
[00:00:20.062 --> 00:00:27.886]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:27.886 --> 00:00:32.128]  It's Thursday, August 2nd, 2018.
[00:00:32.128 --> 00:00:33.329]  I'm your host, Alex Jones.
[00:00:33.329 --> 00:00:38.972]  We're going to be here for the next four hours in the War Room with Owen Schroer and Roger Stones coming up.
[00:00:41.883 --> 00:00:47.447]  I need to make this announcement.
[00:00:47.447 --> 00:00:55.593]  And I need to have it really, really sink in.
[00:00:55.593 --> 00:00:59.016]  It is not hyperbole.
[00:00:59.016 --> 00:01:02.258]  It is not hype.
[00:01:02.258 --> 00:01:06.442]  It is not exaggeration.
[00:01:06.442 --> 00:01:10.625]  It is a historic, completely documented fact
[00:01:11.897 --> 00:01:31.648]  And it is the most important issue to everyone on this planet that the Council on Foreign Relations China Century Plan be exposed.
[00:01:31.648 --> 00:01:38.031]  China has a leveraged, controlling interest
[00:01:40.296 --> 00:01:47.897]  In money, in manpower, in infrastructure, and in traders.
[00:01:47.897 --> 00:01:52.558]  In our government and in corporations to control this nation.
[00:01:52.558 --> 00:02:08.181]  China is in control of everything in America but the military, some of the courts, and the states.
[00:02:08.181 --> 00:02:09.321]  It is a fact.
[00:02:10.368 --> 00:02:27.698]  And I've been pointing this out, and others like Tucker Carlson are starting to do it, and so is the President, but I'm going to tell you things that the President can't tell you at his level, or it would have some very, very dangerous consequences.
[00:02:27.698 --> 00:02:36.022]  But I think the consequences of the President not doing this and not saying this are too great.
[00:02:36.022 --> 00:02:38.904]  And the main reason they want to destroy me, out of all of it,
[00:02:40.313 --> 00:02:44.675]  is that no one else is putting out the real globalist agenda.
[00:02:44.675 --> 00:02:46.796]  I want to explain something.
[00:02:46.796 --> 00:03:05.724]  This is a wedding between the big megabanks, Goldman Sachs, JP Morgan, the EU, the whole Hollywood combine that the Rockefellers set up and wrote books about and editorials in the New York Times.
[00:03:07.119 --> 00:03:23.610]  The traitors needed a big industrial power and they needed a focused, autocratic, fascist system that they call communist, that they could interface with.
[00:03:23.610 --> 00:03:29.134]  China, in its official military doctrine, says they are in economic war with us.
[00:03:31.152 --> 00:03:39.656]  They're dismantling us from without and from within, and they've had Davos meetings last year, not this year, where the Chinese dictator came.
[00:03:39.656 --> 00:03:43.118]  They've made him officially a dictator now.
[00:03:43.118 --> 00:03:45.299]  He was always selected by the party, but now he is.
[00:03:45.299 --> 00:03:49.262]  They made him dictator for life, along with his vice president.
[00:03:49.262 --> 00:03:54.444]  That hasn't happened since Mao.
[00:03:54.444 --> 00:03:57.966]  Because they're in a war posture.
[00:03:57.966 --> 00:03:59.527]  So we are at war with China.
[00:04:01.485 --> 00:04:14.217]  And it shakes me to my core how brainwashed many of our fellow countrymen and women are and how they believe globalist propaganda and that even Fox News is viciously attacking me and lying about me but never showing what I really supposedly said.
[00:04:14.217 --> 00:04:17.000]  Trying to juxtapose me against families and children.
[00:04:17.000 --> 00:04:19.322]  Classic globalist tactic.
[00:04:19.322 --> 00:04:23.025]  When China is selling political dissidents organs.
[00:04:23.025 --> 00:04:25.628]  When China has taken over the major universities, everything here.
[00:04:28.806 --> 00:04:31.007]  And they are implementing the censorship.
[00:04:31.007 --> 00:04:33.548]  And I told you, Google is moving to China.
[00:04:33.548 --> 00:04:44.832]  And their own leaked documents don't just say, from one of the top engineers at Google, only 200 people at Google out of 80-something thousand knew this, Operation Dragonfly.
[00:04:44.832 --> 00:04:46.993]  They've already implemented Dragonfly.
[00:04:46.993 --> 00:04:49.354]  We have the other internal documents that I've received.
[00:04:49.354 --> 00:04:55.237]  They don't know the name of it, but they're already phasing in the censorship incrementally right now here.
[00:04:55.237 --> 00:04:58.238]  They're going global, and China is the command base.
[00:05:00.424 --> 00:05:04.388]  Living in volcano may sound more dramatic than it really is.
[00:05:04.388 --> 00:05:07.671]  The real drama can be found here in Leilani Estates.
[00:05:07.671 --> 00:05:13.938]  But a lot of us on the big island rely on rainwater and we need to be concerned about ash and acid rain.
[00:05:13.938 --> 00:05:16.720]  Volcanic ash may contain heavy metal particles.
[00:05:17.441 --> 00:05:21.263]  An acid rain could lower the pH of the water to unhealthy levels.
[00:05:21.263 --> 00:05:27.746]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[00:05:27.746 --> 00:05:32.708]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[00:05:33.467 --> 00:05:37.370]  Next, we tested the water from our Alexa Pure gravity filter.
[00:05:37.370 --> 00:05:44.574]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[00:05:44.574 --> 00:05:49.818]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[00:05:49.818 --> 00:05:55.501]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[00:05:55.501 --> 00:05:59.464]  But more importantly, a good water filtration system will purify it.
[00:06:01.385 --> 00:06:03.495]  We are drugged out.
[00:06:03.495 --> 00:06:05.746]  We are following other people's opinions.
[00:06:06.881 --> 00:06:09.682]  We are controlled by the media.
[00:06:09.682 --> 00:06:11.562]  Today, it all changes.
[00:06:11.562 --> 00:06:14.303]  This reality has been forced upon us.
[00:06:14.303 --> 00:06:17.364]  It is a choice, just like when I said slavery is a choice.
[00:06:17.364 --> 00:06:22.126]  Einstein says the death and event insanity is doing the same thing, expecting a different result.
[00:06:22.126 --> 00:06:25.246]  So we keep on saying, I hate you, I hate you, f*** you, f*** you, f*** you.
[00:06:25.246 --> 00:06:27.647]  How are we going to get a different result out of hate?
[00:06:27.647 --> 00:06:30.068]  Why don't we just try love?
[00:06:30.068 --> 00:06:31.688]  Why don't we just try love?
[00:06:31.688 --> 00:06:33.629]  We have the resources for
[00:06:35.964 --> 00:06:39.666]  Sometimes you need some crazy motherf***ers to change something.
[00:06:39.666 --> 00:06:41.247]  Steve Jobs is crazy.
[00:06:41.247 --> 00:06:42.868]  Now we all on Steve Jobs' phones.
[00:06:42.868 --> 00:06:43.928]  They say Trump's crazy.
[00:06:43.928 --> 00:06:45.009]  They say I'm crazy.
[00:06:45.009 --> 00:06:47.410]  But I'm here to show love.
