[00:00:16.262 --> 00:00:17.383]  InfoWars.
[00:00:17.383 --> 00:00:18.585]  Tomorrow's news.
[00:00:18.585 --> 00:00:18.925]  Today.
[00:00:22.060 --> 00:00:26.205]  Thousands of former Nazis went to work for the United States government.
[00:00:26.205 --> 00:00:29.950]  A flying disc has been found and is now in the possession of the army.
[00:00:29.950 --> 00:00:32.333]  There is a bulletin from CBS News.
[00:00:32.333 --> 00:00:34.735]  President Kennedy has been shot.
[00:00:34.735 --> 00:00:37.238]  This is a different kind of war.
[00:00:38.039 --> 00:00:42.521]  The USS Liberty had just been attacked by Israeli jets and torpedo boats.
[00:00:42.521 --> 00:00:45.922]  The CIA could manipulate the news in the United States.
[00:00:45.922 --> 00:00:49.943]  They took the babies out of incubators and left the children to die on the cold floor.
[00:00:49.943 --> 00:00:52.244]  It was almost as if it were a plan in quotes.
[00:00:52.244 --> 00:00:53.465]  It's just pancakes.
[00:00:53.465 --> 00:00:55.806]  We need to go into the capital!
[00:00:55.806 --> 00:00:56.286]  That's it!
[00:00:57.827 --> 00:00:59.988]  You will always have conspiracy theories.
[00:00:59.988 --> 00:01:01.588]  They are nothing but distraction.
[00:01:01.588 --> 00:01:04.370]  You guys censored Harvard-educated doctors.
[00:01:04.370 --> 00:01:06.271]  You silenced those voices.
[00:01:06.271 --> 00:01:10.032]  What we want to do in Davos is push the reset button.
[00:01:10.032 --> 00:01:16.456]  Soon as we start exposing the Great Reset, the Souda, the Islamo, start going to prison!
[00:01:22.950 --> 00:01:27.413]  This is an emergency broadcast, Tuesday, February 21st, 2023.
[00:01:27.413 --> 00:01:39.841]  As we speak in a fascistic nighttime outdoor speech, Biden is basically declaring war on Russia publicly and pledging absolute military commitment.
[00:01:39.841 --> 00:01:46.205]  Putin is threatening that nuclear war is imminent.
[00:01:46.205 --> 00:01:51.349]  This is getting more insane by the minute.
[00:01:53.795 --> 00:01:58.196]  So incredibly dangerous.
[00:01:58.196 --> 00:02:06.477]  I really don't have words at this point to describe how this spiraling, this death spiral, threatens us all.
[00:02:06.477 --> 00:02:12.639]  I don't think you need me to explain that to you.
[00:02:12.639 --> 00:02:17.580]  The key word here is obviously escalation.
[00:02:17.580 --> 00:02:18.920]  And if people think the
[00:02:20.191 --> 00:02:25.274]  Train derailment and the toxic black plumes of smoke are bad in Ohio.
[00:02:25.274 --> 00:02:29.677]  They certainly are not a good thing.
[00:02:29.677 --> 00:02:37.381]  It's nothing compared to what a nuclear war does, turning every city and every town into a smoking, toxic ruin.
[00:02:37.381 --> 00:02:45.266]  The nuclear reactors, there's over 460 of them, will melt down.
[00:02:45.266 --> 00:02:46.307]  Hundreds of Chernobyl's.
[00:02:49.318 --> 00:03:00.487]  It'll be the end of civilization, the end of most life on Earth, as we know it, and we are seconds away on the Doomsday Clock.
[00:03:00.487 --> 00:03:11.936]  And all of it because Jordan Soros, Zbigniew Brzezinski, and the Rockefellers and the Rothschild crime axis wants global domination.
[00:03:11.936 --> 00:03:15.479]  So our plate, ladies and gentlemen, is extremely full today.
[00:03:16.971 --> 00:03:19.812]  We also have Mike Adams in studio with us for two hours.
[00:03:19.812 --> 00:03:27.456]  He's got two big guests joining us in the third and fourth hour on massive issues.
[00:03:27.456 --> 00:03:31.058]  And I'm just going to try to calmly go over all this as best I can.
[00:03:31.058 --> 00:03:32.699]  But this is madness.
[00:03:32.699 --> 00:03:35.781]  Here's the most important thing to know.
[00:03:35.781 --> 00:03:43.285]  For nine years, the West has been overthrowing governments in Ukraine and moving weapons in and attacking Russian towns.
[00:03:44.465 --> 00:03:49.628]  That are majority 99% Russian in the East.
[00:03:49.628 --> 00:03:52.069]  Putin bit on the bait and went in.
[00:03:52.069 --> 00:03:53.470]  Terrible decision.
[00:03:53.470 --> 00:03:58.152]  Absolutely horrible.
[00:03:58.152 --> 00:04:08.878]  And now the New World Order has its global crisis to bring in its cashless society enslavement grid.
[00:04:08.878 --> 00:04:10.519]  On the course we're on right now,
[00:04:12.349 --> 00:04:29.024]  There is a 100% chance nuclear weapons are going to be used, and in almost every actuary or war profile war game that's been done, if tacticals get used, you've got about an 80% chance it'll lead to a wider nuclear war.
[00:04:29.024 --> 00:04:35.129]  When you look at the numbers of a wider nuclear war, it's about a 100% chance it'll lead to total commitment.
[00:04:35.129 --> 00:04:39.052]  That means just spasm of mass death.
[00:04:39.052 --> 00:04:39.233]  So,
[00:04:41.360 --> 00:04:44.421]  We're a pretty satanic evil planet, aren't we?
[00:04:44.421 --> 00:04:48.843]  And it goes to say we just blow ourselves up.
[00:04:48.843 --> 00:04:53.485]  Real good chance, ladies and gentlemen, that we're facing the end of the world.
[00:04:53.485 --> 00:04:54.885]  Hope everybody enjoys it.
[00:04:54.885 --> 00:05:02.068]  We'll be right back.
[00:05:02.068 --> 00:05:05.210]  I talk a lot about the great successes InfoWars has had.
[00:05:05.210 --> 00:05:07.511]  I don't think anybody can deny it.
[00:05:07.511 --> 00:05:10.512]  And it is because of listeners and viewers supporting us.
[00:05:11.445 --> 00:05:20.377]  When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers, they really have been the MVPs in this fight.
[00:05:20.377 --> 00:05:27.267]  And we look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week.
[00:05:27.267 --> 00:05:28.168]  It's really just incredible.
[00:05:29.173 --> 00:05:32.055]  So for myself and the whole InfoWars crew, I thank you for your past support.
[00:05:32.055 --> 00:05:38.619]  I only encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[00:05:38.619 --> 00:05:41.641]  I know you spread the word, I know you pray for us, and that's wonderful, keep doing it.
[00:05:41.641 --> 00:05:49.887]  But most viewers and listeners, never go to InfoWarsStore.com, and you never buy great products that enrich and empower your life, while at the same time keeping us on air.
[00:05:50.547 --> 00:05:54.889]  I know that less than 1% of our listeners actually go buy products at m4store.com.
[00:05:54.889 --> 00:05:59.830]  If just 1% more of you took action and went to m4store.com, our funding problems will be over.
[00:05:59.830 --> 00:06:03.472]  Please take action now.
[00:06:03.472 --> 00:06:06.333]  It is 11.05, now 11.06 Central Standard Time.
[00:06:19.577 --> 00:06:28.259]  Coming to you from deep in the heart of Texas, broadcasting worldwide, I'm the Alex Jones host of the Alex Jones Show.
[00:06:28.259 --> 00:06:41.462]  And I am pretty much having trouble talking at this point because of what I saw about 10 minutes ago when I was getting myself a cup of coffee.
