[00:00:14.343 --> 00:00:15.424]  InfoWars.
[00:00:15.424 --> 00:00:16.625]  Tomorrow's news.
[00:00:16.625 --> 00:00:17.046]  Today.
[00:00:27.901 --> 00:00:31.183]  When foreign interests blatantly steal a U.S.
[00:00:31.183 --> 00:00:39.567]  election and seize control of the executive branch, they have no choice but to attack the nation on all fronts.
[00:00:39.567 --> 00:00:41.888]  And they are.
[00:00:41.888 --> 00:00:52.093]  While law-abiding citizens organize for the next election, the new Democrat Party is waging their own modern-day version of a communist revolution.
[00:00:52.093 --> 00:00:54.274]  And that means eliminating the opposition.
[00:00:55.606 --> 00:00:59.027]  The mainstream media is no longer effective.
[00:00:59.027 --> 00:01:03.568]  The masses are beginning to awaken from the brainwashed trance.
[00:01:03.568 --> 00:01:09.409]  And those that aren't are risking their lives with the dangerous experimental jab.
[00:01:09.409 --> 00:01:11.710]  Next comes starvation.
[00:01:11.710 --> 00:01:22.112]  Known as the Holodomor, which means to kill by starvation, the Soviet communists destroyed the Ukrainian independence movement by starving millions to death.
[00:01:24.378 --> 00:01:37.005]  The party declared that food is a weapon, then took control of the people's food, restricted their movement, and refused them aid, killing millions in less than two years.
[00:01:37.005 --> 00:01:42.749]  We can see this in play again today, under the guise of environmentalism.
[00:01:42.749 --> 00:01:48.372]  Right after they stole the election, the Colonial Pipeline and JBS Meat was attacked by hackers.
[00:01:49.605 --> 00:01:56.068]  Raising gas prices and wiping out nearly 20% of America's beef production.
[00:01:56.068 --> 00:02:01.831]  And you can expect the airlines to be attacked next, just like in India.
[00:02:01.831 --> 00:02:07.033]  California is now being subjected to a man-made water shortage.
[00:02:07.033 --> 00:02:12.676]  In only two weeks time, 90% of their fresh water was dumped into the ocean.
[00:02:12.676 --> 00:02:14.157]  The reason?
[00:02:14.157 --> 00:02:15.797]  To potentially save 1,000 salmon a year.
[00:02:18.135 --> 00:02:28.381]  Depleting their once ample reserves, residents are now being warned that they will soon be limited to only seven gallons a day.
[00:02:28.381 --> 00:02:34.104]  And behind the scenes, the Fed is printing money at breakneck speed, pushing the U.S.
[00:02:34.104 --> 00:02:38.746]  economy into unsustainable levels of overinflation.
[00:02:38.746 --> 00:02:42.428]  They have waged war against the citizens of this country.
[00:02:42.428 --> 00:02:46.791]  And if you dare suggest we fight back, the media will label you a traitor.
[00:02:48.582 --> 00:02:55.265]  And now they are poised to openly arrest and eliminate all American patriots.
[00:02:55.265 --> 00:03:04.970]  The enemy-occupied White House has unveiled a de facto plan to aggressively go after what they call domestic terrorism.
