[00:00.000 --> 00:01.000]  We've got it.
[00:01.000 --> 00:02.000]  We've got it.
[00:02.000 --> 00:04.000]  I think there's something coming down.
[00:07.000 --> 00:10.000]  Waging war on corruption.
[00:10.000 --> 00:11.000]  Alright, you had it.
[00:11.000 --> 00:18.000]  It's Alex Jones coming to you live from the front lines of the Info War.
[00:20.000 --> 00:22.000]  Are we seeing the earth?
[00:22.000 --> 00:24.000]  You've got it.
[00:25.000 --> 00:27.000]  Are we seeing the earth?
[00:27.000 --> 00:31.000]  Ladies and gentlemen, it's Friday, September 15th, 2017.
[00:31.000 --> 00:36.000]  We're going to have wide open phones today on the latest terror bombing
[00:36.000 --> 00:40.000]  that burned a woman head to toe, injured several children,
[00:40.000 --> 00:44.000]  22 people in intensive care right now in London,
[00:44.000 --> 00:47.000]  and of course the police don't want to release the surveillance footage.
[00:47.000 --> 00:50.000]  They want you to know it wasn't an Islamic attack.
[00:50.000 --> 00:54.000]  It was a terror attack, but it was individuals
[00:54.000 --> 00:58.000]  because it's never Islamic terror, even though it is Islamic terror.
[00:58.000 --> 01:05.000]  And we're now getting nice of them shouting Allah Akbar attacks a soldier on patrol in Paris.
[01:05.000 --> 01:08.000]  But that has nothing to do with Allah Akbar.
[01:08.000 --> 01:12.000]  Hammer attack on two women by man screaming Allah Akbar.
[01:12.000 --> 01:15.000]  Yeah, you better stop wearing those dresses, ladies.
[01:15.000 --> 01:21.000]  You better start covering up or Allah Akbar Sharia law upside your head.
[01:21.000 --> 01:27.000]  And don't criticize it, though, or the police, ladies and gentlemen,
[01:27.000 --> 01:31.000]  are going to come give you a visit and try to intimidate you into submission.
[01:31.000 --> 01:33.000]  Good, call their bluff.
[01:33.000 --> 01:35.000]  Let them try to put you in prison.
[01:35.000 --> 01:39.000]  You'll end up being a hero like Tony Robinson, who I want to get back on the broadcast.
[01:39.000 --> 01:44.000]  We have a headline out today for some of the live feeds and the videos on Facebook, YouTube and Twitter
[01:44.000 --> 01:49.000]  with the headline, Dwayne The Rock Johnson Announces Presidential Run.
[01:49.000 --> 01:55.000]  And that's because he did announce a month ago and he did file with the elections commission.
[01:55.000 --> 01:57.000]  You can call it a stunt if you want.
[01:57.000 --> 02:02.000]  But we're just two and a half years out from this and he reportedly is a conservative populist.
[02:02.000 --> 02:06.000]  And if Donald Trump wants to betray folks and go with DACA,
[02:06.000 --> 02:12.000]  and if Donald Trump wants to get in bed with a goblin, that's Nancy Pelosi and Chuck E. Schumer,
[02:12.000 --> 02:18.000]  and if we catch them in bed with a goblin, if we catch them in bed with the forces of Mordor,
[02:18.000 --> 02:25.000]  well, then we should draft Dwayne Johnson because all the numbers show you're not going to beat him.
[02:25.000 --> 02:31.000]  Handsome, super smart, amazingly successful and a libertarian conservative,
[02:31.000 --> 02:37.000]  according to even mainstream news, but I have sources from the WWE that worked with him over the years.
[02:37.000 --> 02:39.000]  And obviously I have sources in Hollywood.
[02:39.000 --> 02:47.000]  They say super hardworking, super nice, absolutely hates globalist, hates Kaepernick, BLM, all of it.
[02:47.000 --> 02:51.000]  So smart, good-looking, pro-America guy with brown skin.
[02:51.000 --> 02:54.000]  Yes, put him in office immediately.
[02:54.000 --> 02:58.000]  I love it.
[02:58.000 --> 03:02.000]  Listen, I'm not dumping Trump right now and Trump's done a great job,
[03:02.000 --> 03:08.000]  but we're going to debate this about what do we do if old Trump goes sideways, ladies and gentlemen.
[03:08.000 --> 03:11.000]  What are we going to do if Trump goes sideways?
[03:11.000 --> 03:16.000]  Well, the rock Dwayne Johnson is a lot better than Kid Rock.
[03:16.000 --> 03:20.000]  Nothing against Kid Rock, he's got some okay music and stuff,
[03:20.000 --> 03:28.000]  but Kid Rock does kind of look like he got fed through a meth laboratory.
[03:28.000 --> 03:30.000]  Okay, I'm being mean.
[03:30.000 --> 03:32.000]  Kid Rock's got some good policies and good ideas.
[03:32.000 --> 03:36.000]  He's given a lot of money back to Detroit and he's a patron.
[03:36.000 --> 03:40.000]  I got mutual friends with Kid Rock and I'm sorry, I shouldn't have said that.
[03:40.000 --> 03:42.000]  Hell, I don't look that good either.
[03:42.000 --> 03:44.000]  Maybe I look like I've been fed through that.
[03:44.000 --> 03:49.000]  The point is that I hope he wins the Senate, but he is really rough around the edges
[03:49.000 --> 03:55.000]  and that shows Americans want wild men in office that will do what they say they'll do.
[03:55.000 --> 04:00.000]  But regardless, the fact that we got Trump in is a victory for populism.
[04:00.000 --> 04:03.000]  I'm not doing the post-mortem on Trump here politically.
[04:03.000 --> 04:09.000]  I'm just thinking ahead if he's so isolated, so surrounded, so blackmailed
[04:09.000 --> 04:13.000]  that he just decides to compromise because the Republican Party doesn't like him.
[04:13.000 --> 04:23.000]  He knows that they know that the Freedom Caucus, the libertarian, Christian, evangelical
[04:23.000 --> 04:29.000]  combine of Americana folks, Americanist, are involved in an insurrection
[04:29.000 --> 04:34.000]  to take over the Republican Party and they see Trump as the first big domino to annihilate.
[04:34.000 --> 04:38.000]  The blue blood globalist, they're the number one enemy, they're the Republican Party
[04:38.000 --> 04:40.000]  and Trump knows that.
[04:40.000 --> 04:46.000]  So he does play long-term chess with folks and he does always end up doing what he said he'd do in the end.
[04:46.000 --> 04:53.000]  So I have faith in Trump, but we're going to talk about where this DACA sideways crab behavior is coming from
[04:53.000 --> 05:21.000]  and what it might signify and take your phone calls as well straight ahead.
[05:23.000 --> 05:31.000]  But the right to keep in bare arms is not an outdated, dusty idea some old dead white guys dreamed up in fear of the Redcoats.
[05:31.000 --> 05:37.000]  No, it is just as essential to liberty today as it was in 1776.
[05:37.000 --> 05:44.000]  The original amendments we refer to as the Bill of Rights contain ten of what the constitutional framers termed unalienable rights.
[05:44.000 --> 05:47.000]  The Bill of Rights came to us with blinders on.
[05:47.000 --> 05:54.000]  We recognize color or class or wealth, it protects not just the rights of actors or editors or reporters,
[05:54.000 --> 05:56.000]  but extends even to those we love to hate.
[05:56.000 --> 06:25.000]  This is a small excerpt from Tralton Heston.
[06:26.000 --> 06:30.000]  The Bill of Rights warns that your oral health can have a serious impact on your entire body.
[06:30.000 --> 06:59.000]  Super Blue fluoride-free toothpaste is a groundbreaking new formula that's loaded with good halogen iodine, some of the bad halogen fluoride.
[06:59.000 --> 07:04.000]  Please listen carefully because I'm about to point out three things that will save you a lot of money
[07:04.000 --> 07:08.000]  while you get high quality products and fund the InfoWare, a 360 win.
[07:08.000 --> 07:15.000]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at InfoWareShore.com.
[07:15.000 --> 07:20.000]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip
[07:20.000 --> 07:23.000]  because we hold back a surplus for AutoShip customers.
[07:23.000 --> 07:28.000]  Number three, we're giving you free shipping on all orders of about $50.
[07:28.000 --> 07:34.000]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[07:34.000 --> 07:39.000]  Just go to InfoWareShore.com, select your favorite product or products, click on AutoShip,
[07:39.000 --> 07:42.000]  and choose how often you want us to send you another order.
[07:42.000 --> 07:49.000]  As you know, I coined the term 360 win, and with the new AutoShip feature at InfoWareShore.com, this is a sure win.
[07:49.000 --> 07:50.000]  10% off on AutoShip.
[07:50.000 --> 07:59.000]  Win, win, win at InfoWareShore.com, free shipping on orders of about $50, and all out of stock items are never out of stock when you sign up for AutoShip.
[07:59.000 --> 08:19.000]  If you are receiving this transmission, you are the resistance.
[08:19.000 --> 08:35.000]  Live from the InfoWareShore.com studios, it's Alex Jones.
[08:35.000 --> 08:54.000]  Well, Anthony Bordeaux, he's come out and said he'd like to murder the president and his family.
[08:54.000 --> 08:55.000]  That's just part of the course.
[08:55.000 --> 09:05.000]  Officially on CNN, he's a CNN host, that's where he stands on that, and we've got our latest Jihad behavior.
[09:05.000 --> 09:13.000]  London Underground blast what we know and improvised explosive device detonated on a London Underground train during rush hour Friday morning.
[09:13.000 --> 09:19.000]  23 people were injured, including people burned head to toe, including children fighting for their lives.
[09:19.000 --> 09:26.000]  The manhunt is underway and police are treating the incident as terrorism, you mean Islamic kiss of death.
[09:26.000 --> 09:31.000]  A timer was found on the device, a sign that the intent was to cause greater damage.
[09:31.000 --> 09:43.000]  A security source said London Mayor Sakid Khan, who by the way has previously said just get used to Islamic terror, says there will be an enhanced police presence across the city.
[09:43.000 --> 09:54.000]  He's saying people that even mildly criticize Islam, police ask anyone with images or info to upload it to UKpolicemegaappeal.co.uk.
[09:54.000 --> 10:03.000]  And within an hour of this happening, because I woke up at 5am this morning and it had happened, I guess over there in the middle of the day in London,
[10:03.000 --> 10:14.000]  six hours ahead, Texas time versus Greenwich Mean Time, London time, and they were already saying they're treating it as a terror incident.
[10:14.000 --> 10:22.000]  And then I saw Trump's tweet a little bit later saying that, you know, heartfelt prayers for all that have been affected.
[10:22.000 --> 10:27.000]  This is why he has his travel ban from these nations that wish to do us harm.
[10:27.000 --> 10:35.000]  And CNN said, how dare you jump the gun and say it's terror when it's not even been announced as terror yet.
[10:35.000 --> 10:44.000]  So there's the headline from Paul Joseph Watson leftist more outraged over Trump's tweets than London terror attack.
[10:44.000 --> 10:50.000]  22 injured terrorists still on the run. Yeah, but what about those tweets?
[10:50.000 --> 11:00.000]  And meanwhile, there's more gifts from the profit woman burned from head to toe after Parsons green tube explosion.
[11:00.000 --> 11:08.000]  Young boy injured in Parsons green terror attack was left crying out for his brother and aftermath of the explosion.
[11:08.000 --> 11:12.000]  Well, that's what happens in the Fiddles according to God.
[11:12.000 --> 11:25.000]  So you don't think you think the mayor who says refugees welcome and all over England and all over the Europe proper they they take in the ISIS fighters and give them extra welfare and extra everything.
[11:25.000 --> 11:32.000]  That's in the news and the police chiefs and say that it's enrichment to have quote terrorist in your country.
[11:32.000 --> 11:36.000]  Close quote. I'm not making that up.
[11:36.000 --> 11:40.000]  Parsons green explosion hunt for tube bucket bomber.
[11:40.000 --> 11:47.000]  But oh, just last week, the BBC had a report out about how to do your makeup after acids been dumped on your face.
[11:47.000 --> 11:52.000]  Because there's now hundreds of acid attacks per month in London alone.
[11:52.000 --> 11:57.000]  And it's not just most of them doing it. Everyone's getting it on the fun new thing.
[11:57.000 --> 12:00.000]  Mix up the acid, throw it in a woman's face.
[12:00.000 --> 12:04.000]  Don't like how your girlfriend treats you don't like what your wife said.
[12:04.000 --> 12:11.000]  Girl doesn't go along with it. Just just just dump some hydrofluorosalicy acid on a girl's face.
[12:11.000 --> 12:15.000]  And that'll teach her another wonderful Islamic import.
[12:15.000 --> 12:18.000]  The enrichment is so wonderful.
[12:18.000 --> 12:22.000]  And then meanwhile we have lots of other enrichment here.
[12:22.000 --> 12:28.000]  Nice men shouting Allah Akbar attacks a soldier on patrol in Paris.
[12:28.000 --> 12:36.000]  Oh, and there's another one. They're just coming in by the minute here. Hammer attack on two women by men screaming Allah Akbar.
[12:36.000 --> 12:41.000]  But it has nothing to do with Islam. Of course it doesn't.
[12:41.000 --> 12:46.000]  And nothing to do with the appeasement.
[12:46.000 --> 12:52.000]  Oh my goodness. So that's what's unfolding right now.
[12:52.000 --> 13:01.000]  And we're going to be covering it in more detail and Paul Joseph Watson will be joining us from London, England to break it down.
[13:01.000 --> 13:09.000]  Mike Cernovich will be on with us as well and hosting the fourth hour in other big subjects.
[13:09.000 --> 13:14.000]  We're going to be covering is Trump really going sideways on DACA and what does that signal.
[13:14.000 --> 13:21.000]  And if it is the case, what do we do versus if he isn't going sideways, then what's really happening?
