[00:00:04.847 --> 00:00:06.148]  Big Brother.
[00:00:06.148 --> 00:00:07.929]  Mainstream media.
[00:00:07.929 --> 00:00:09.671]  Government cover-ups.
[00:00:09.671 --> 00:00:11.252]  You want answers?
[00:00:11.252 --> 00:00:12.192]  Well, so does he.
[00:00:12.192 --> 00:00:16.996]  He's Alex Jones on the GCN Radio Network.
[00:00:16.996 --> 00:00:21.079]  And now, live from Austin, Texas, Alex Jones.
[00:00:37.011 --> 00:00:42.014]  Well, we have a busy show today and a lot going on.
[00:00:42.014 --> 00:00:46.477]  A lot of important news and information to cover.
[00:00:46.477 --> 00:00:55.643]  I have Mark Cuban's HDTV here to videotape the show today and interview me after the show on a program on Malicious.
[00:00:55.643 --> 00:01:00.627]  I wonder how bad the hit piece will be.
[00:01:00.627 --> 00:01:03.168]  Though Mark Cuban generally isn't that bad of a guy.
[00:01:03.168 --> 00:01:06.611]  He doesn't control all the shows he puts on his TV system.
[00:01:08.632 --> 00:01:13.973]  We have our once a month visit from Hawaii with Mike Rivera of What Really Happened.
[00:01:13.973 --> 00:01:19.854]  He'll be joining us coming up in the second hour today on a host of issues.
[00:01:19.854 --> 00:01:27.515]  I have just a ton of important news coming up as well we're going to be covering, in fact, in this hour.
[00:01:27.515 --> 00:01:31.956]  And I promised to do this so I'm going to do it at the start of the one o'clock hour.
[00:01:31.956 --> 00:01:34.136]  It's a 13 minute video.
[00:01:39.229 --> 00:01:40.309]  This is not on the web.
[00:01:40.309 --> 00:01:41.730]  This has never before been seen.
[00:01:41.730 --> 00:01:47.913]  This was put out by the FBI Academy at Quantico, Virginia.
[00:01:47.913 --> 00:01:52.595]  We're going to analyze this piece by piece and go through it.
[00:01:54.124 --> 00:02:00.930]  This is a terrorist screening center training video, and it's just absolutely ridiculous.
[00:02:00.930 --> 00:02:13.981]  And it's designed to put into the minds of TSA screeners, police, sheriffs, deputies, FBI, trainees, cadets, that everybody is a terrorist, everybody is al-Qaeda.
[00:02:15.945 --> 00:02:17.805]  So, that is coming up today.
[00:02:17.805 --> 00:02:27.048]  In fact, let me just mention to my crew now, go ahead and get Watson on the phone, ask him to IMU just five or six, not the hundreds.
[00:02:27.048 --> 00:02:40.311]  The latest on Hal Turner being FBI, the articles out of Florida with the leaders of the white supremacist groups being FBI, the founders of it, Elohim City running McVeigh and white supremacists on 9-11.
[00:02:40.311 --> 00:02:40.571]  I want the
[00:02:42.992 --> 00:02:44.814]  APs on that.
[00:02:44.814 --> 00:02:50.399]  I meant to pull this last night because they're coming in in a few hours and I want to have the facts in front of me.
[00:02:50.399 --> 00:02:53.641]  They're all in my mind, but you can sit there and tell the TV network this.
[00:02:53.641 --> 00:02:57.885]  They'll just won't say it exists, but I want to actually go over that.
[00:02:57.885 --> 00:03:02.009]  So just ask Watson to just not throw the kitchen sink, but just send maybe 10, 15 articles.
[00:03:03.550 --> 00:03:17.979]  about every major Klan group, every major Black Supremacist group, every major White Supremacist group, every major Arab group, always founded, run, commanded by the FBI, MI6, or Mossad.
[00:03:17.979 --> 00:03:21.361]  Because I want to go over some of that while we play this Category 3 video.
[00:03:21.361 --> 00:03:29.766]  And then we're going to pull some articles about the naked body scanners that they're putting in everywhere, and just the whole grid.
[00:03:29.766 --> 00:03:31.387]  I'm going to really try to do a good job
[00:03:33.814 --> 00:03:45.039]  We're coming up in the third and fourth hour today on this and we'll play this FBI video and tie it into MIAC and the Homeland Security reports demonizing gun owners, veterans that we of course broke.
[00:03:45.039 --> 00:03:49.541]  We'll be breaking something as big as MIAC today.
[00:03:49.541 --> 00:03:59.625]  As big as the DHS report today here on this transmission and you'll be able to see the video at PrisonPlanet.tv or on the web when it gets ripped to the four winds.
[00:03:59.625 --> 00:04:01.706]  And again we're going to break this down and analyze it.
[00:04:03.371 --> 00:04:11.274]  In its entirety, today, here on the radio show.
[00:04:11.274 --> 00:04:13.474]  And I appreciate the folks that sent this to me.
[00:04:13.474 --> 00:04:17.136]  I've got all these slat reports from the federal marshals.
[00:04:17.136 --> 00:04:22.577]  I mean, for years we broke the news that anybody who wants to audit the Fed is a terrorist.
[00:04:22.577 --> 00:04:24.718]  Anybody who likes Ron Paul is a terrorist.
[00:04:24.718 --> 00:04:26.259]  The Founding Fathers are terrorists.
[00:04:26.259 --> 00:04:28.419]  That's in my film, Road to Tyranny.
[00:04:28.419 --> 00:04:30.460]  We've got a bunch of big boil-down articles that cover it.
[00:04:33.929 --> 00:04:37.771]  And it never got traction, but we broke all this earlier this year.
[00:04:37.771 --> 00:04:44.354]  One state police officer sent it to us, and then we got some other documents from Federal Marshal.
[00:04:44.354 --> 00:04:45.314]  And so now we know.
[00:04:45.314 --> 00:04:48.035]  Of course, we always knew.
[00:04:48.035 --> 00:04:58.020]  I mean, the whole Homeland Security system is to extract your wealth and your wages and your labor from you at the point of a gun.
[00:04:58.020 --> 00:04:58.400]  Period.
[00:05:00.592 --> 00:05:03.614]  Hello, this is Alex Jones with some important questions.
[00:05:03.614 --> 00:05:08.939]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:05:08.939 --> 00:05:11.000]  My answer would be all I can get.
[00:05:11.000 --> 00:05:15.984]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:05:15.984 --> 00:05:16.905]  How much do you want?
[00:05:17.165 --> 00:05:18.286]  When do you want it?
[00:05:18.286 --> 00:05:20.167]  Now or after the battle starts?
[00:05:20.167 --> 00:05:21.248]  When will you need it?
[00:05:21.248 --> 00:05:23.450]  Can you buy it without proper identification?
[00:05:23.450 --> 00:05:24.791]  Will there be any food?
[00:05:24.791 --> 00:05:26.312]  Will it make your children sick?
[00:05:26.312 --> 00:05:31.596]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:05:31.596 --> 00:05:35.179]  You wipe out all these problems if you have a good food supply.
[00:05:35.179 --> 00:05:38.642]  Food is your ammunition to fight for your freedom and your life.
