[00:00:04.949 --> 00:00:06.251]  Big Brother.
[00:00:06.251 --> 00:00:08.013]  Mainstream media.
[00:00:08.013 --> 00:00:09.776]  Government cover-ups.
[00:00:09.776 --> 00:00:11.378]  You want answers?
[00:00:11.378 --> 00:00:12.900]  Well, so does he.
[00:00:12.900 --> 00:00:17.106]  He's Alex Jones on the GCN Radio Network.
[00:00:17.106 --> 00:00:21.151]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.701 --> 00:00:29.324]  Ladies and gentlemen, we are broadcasting worldwide on this Friday, the 29th day of January 2016.
[00:00:29.324 --> 00:00:33.587]  We're going to be live here for the next four hours.
[00:00:33.587 --> 00:00:40.811]  We have Jakari Jackson and Leanne McAdoo coming in in a couple segments to break down the incredible Republican debate and how
[00:00:41.471 --> 00:00:49.134]  Donald Trump dominated it, even mainstream media, even Reuters said, took over, had more viewers in the total aggregate than Fox.
[00:00:49.134 --> 00:01:00.478]  And we're going to of course find out coming up here in a few days, with the Iowa caucus just three days out, exactly who the winner is going to be, unless Microsoft, that Bernie Sanders is even warned of, basically manipulates the findings.
[00:01:00.478 --> 00:01:01.619]  And if you don't think Microsoft
[00:01:02.199 --> 00:01:02.980]  Isn't above that.
[00:01:02.980 --> 00:01:05.704]  They are involved in heavy covert operations.
[00:01:05.704 --> 00:01:11.331]  We have the author of the US-UN ratified biological weapons treaty.
[00:01:12.699 --> 00:01:14.660]  joining us today.
[00:01:14.660 --> 00:01:15.581]  He's very bold.
[00:01:15.581 --> 00:01:16.901]  He's a top professor.
[00:01:16.901 --> 00:01:18.782]  He went through the same Ph.D.
[00:01:18.782 --> 00:01:28.247]  program at Harvard as Kissinger, but only one person goes through a year to be tutored for the elite position, and basically did not join them at that point.
[00:01:28.247 --> 00:01:31.509]  And that, of course, is Professor Dr. Francis Boyle.
[00:01:31.509 --> 00:01:39.093]  He believes Zika is a race-specific, basically, bioweapon to target Latin America.
[00:01:39.953 --> 00:01:46.275]  And the fact that it's leaning towards race-specific doesn't mean it won't hit other groups, but it's tailored for that, like HIV with blacks.
[00:01:46.275 --> 00:01:54.098]  This is a big deal, and it's amazing that the Gates have been heavily engineering mosquitoes.
[00:01:54.098 --> 00:01:56.979]  They're involved in the secret weather modification program.
[00:01:56.979 --> 00:02:03.202]  It's admitted that the Bill and Melinda Gates Foundation heads up the Department of Energy's secret program.
[00:02:03.202 --> 00:02:04.182]  That's even in mainstream news.
[00:02:04.182 --> 00:02:05.403]  They just won't tell us what they're doing.
[00:02:05.403 --> 00:02:08.424]  Well, we've reverse-engineered that, and it is bad news.
[00:02:09.404 --> 00:02:11.547]  And, you know, these subjects get so serious.
[00:02:11.547 --> 00:02:12.568]  We're going to break down Trump.
[00:02:12.568 --> 00:02:13.949]  We're going to break down the election.
[00:02:13.949 --> 00:02:15.711]  We're going to break down geopolitics.
[00:02:15.711 --> 00:02:18.054]  It's a huge news day, obviously.
[00:02:18.054 --> 00:02:24.561]  But that said, Buckley, my cousin, who 23 years ago helped me start InfoWars.
[00:02:24.561 --> 00:02:27.344]  That was a good four years before I came up with the name InfoWars.
[00:02:27.344 --> 00:02:30.888]  I've been on air about a year and a half before I came up with that term, right out of high school.
[00:02:31.468 --> 00:02:39.696]  He's the same age as I, and he was in RTF before I was, going to Southwest Texas at the time, and has a new name.
[00:02:39.696 --> 00:02:51.188]  And he helped me launch what became InfoWars, and then worked at InfoWars the first few years that it was launched after that, until he went on to work for national television stations around the country.
[00:02:51.188 --> 00:02:53.750]  But the reason I raise the point of Buckley
[00:02:55.493 --> 00:03:04.668]  He's always telling me, hey, you don't need to be on air too much because you're pure, you're focused, you're a knight in shining armor when you care about liberty and freedom.
[00:03:04.668 --> 00:03:06.331]  But when you cover this much negativity,
[00:03:08.085 --> 00:03:20.136]  I've watched you over the years, after you work four or five hours on air, you know, then you start getting real sarcastic, you start getting real aggressive, because it's very stressful and you've got to have gallows humor.
[00:03:20.136 --> 00:03:23.239]  And he is absolutely right about that.
[00:03:23.239 --> 00:03:32.527]  And that's why so many times I quit doing the fourth hour years ago, and I have other folks do it, is because by then I start, I get fatigued mentally.
[00:03:33.428 --> 00:03:42.274]  And then my higher purpose really isn't there, and then the racy jokes start, and the aggressive, mean statements begin.
[00:03:42.274 --> 00:03:46.036]  And I just want to say, Jokari and Leigh-Anne did a great job with debate coverage last night.
[00:03:46.036 --> 00:03:49.098]  It was different feeds, live feeds, mixing them all together.
[00:03:49.098 --> 00:03:57.043]  It kind of turned, though, into me just being aggressive and making insulting statements about the mainstream media, because I'm so sick of them, and I'm in a lot of pain, folks.
[00:03:57.043 --> 00:03:59.065]  I mean, these people really make me angry, okay?
[00:04:00.183 --> 00:04:03.708]  And I know they're the enemy, and I'm sick of them, and I don't mean to get nasty.
[00:04:03.708 --> 00:04:06.051]  A lot of folks liked it, some people didn't.
[00:04:06.051 --> 00:04:07.132]  I don't like it.
[00:04:07.132 --> 00:04:09.916]  Okay, so I'm gonna commit here, and I'm gonna work as hard as I can.
[00:04:09.916 --> 00:04:11.137]  The problem is being so real.
[00:04:12.219 --> 00:04:13.419]  I'm really real, folks.
[00:04:13.419 --> 00:04:30.102]  It's a family show, and I did some mild stuff that wasn't nice, calling Megyn Kelly names and doing things like that, that aren't becoming of the political and geopolitical and cultural power that we have.
[00:04:30.102 --> 00:04:31.923]  So I'm just saying that right here.
[00:04:31.923 --> 00:04:32.563]  It's true.
[00:04:32.563 --> 00:04:37.684]  I really shouldn't be on air more than three hours a day, because after that,
[00:04:38.558 --> 00:04:41.101]  Because my brain speeds up, I get really focused.
[00:04:41.101 --> 00:04:44.525]  After about three hours, it just goes downhill.
[00:04:44.525 --> 00:04:46.468]  That's why when I do Coast to Coast AM, I do a pretty good job.
[00:04:46.468 --> 00:04:54.017]  I go home, go to sleep at about 9 o'clock, get up at about 11.30, and then it's like a fresh day and I do a good, cogent job.
[00:04:54.017 --> 00:04:57.061]  The few times I don't take a nap and I'm going Coast to Coast, it's not good.
[00:04:59.366 --> 00:05:09.371]  Join us this Thursday, January 28th as InfoWars.com and InfoWars Nightly News bring you another installment of Political Science Theater 3K.
[00:05:09.371 --> 00:05:15.654]  If you have freedom of speech, like any free market, you do not use the government to shut down portions of it.
[00:05:15.874 --> 00:05:23.579]  Join David Knight, Jakari Jackson, Leigh-Anne McAdoo, and the rest of the crew as we crash through the lies and propaganda in real time.
[00:05:34.005 --> 00:05:35.907]  Infowars.com, there's a war on for your mind!
[00:05:58.903 --> 00:06:03.266]  Use since before the days of the Roman Empire to support the body's natural systems.
[00:06:03.266 --> 00:06:07.409]  Introducing the new Infowarslife.com Oil of Oregano Formulation.
[00:06:07.409 --> 00:06:12.373]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:06:12.373 --> 00:06:17.016]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:06:17.016 --> 00:06:20.518]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:06:20.518 --> 00:06:23.961]  Now available in our limited first run at Infowarslife.com.
[00:06:23.961 --> 00:06:25.782]  That's Infowarslife.com or call 888-253-3139.
[00:06:28.684 --> 00:06:29.784]  BrainForce is here.
[00:06:29.784 --> 00:06:32.005]  Ladies and gentlemen, I've been on this the last few months.
[00:06:32.005 --> 00:06:36.987]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[00:06:36.987 --> 00:06:40.288]  There's always hidden additives in your food, even organic food has hidden additives.
[00:06:40.288 --> 00:06:43.769]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[00:06:43.769 --> 00:06:45.749]  Ultimately, we've all been dumbed down to some degree.
[00:06:45.749 --> 00:06:47.850]  It doesn't have stimulants, it doesn't have garbage in it.
[00:06:47.850 --> 00:06:49.850]  It has natural things that do it clean.
[00:06:49.850 --> 00:06:55.432]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:06:58.733 --> 00:07:02.256]  Infowarslife.com, oil of oregano formulation.
[00:07:02.256 --> 00:07:07.840]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:07:07.840 --> 00:07:16.206]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:07:16.206 --> 00:07:21.870]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[00:07:22.330 --> 00:07:31.415]  Extracted directly from the wild herb and sealed in easy-to-use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[00:07:31.415 --> 00:07:37.638]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:07:37.638 --> 00:07:44.402]  Wild-crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[00:07:44.402 --> 00:07:49.465]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:07:49.765 --> 00:07:51.726]  Now available at Infowarslife.com.
[00:07:51.726 --> 00:07:55.167]  That's Infowarslife.com or call 888-253-3139.
