[00:00:16.502 --> 00:00:17.623]  InfoWars.
[00:00:17.623 --> 00:00:18.804]  Tomorrow's news.
[00:00:18.804 --> 00:00:19.165]  Today.
[00:00:29.966 --> 00:00:34.669]  Who in God's name needs a weapon with a hundred rounds in a chamber?
[00:00:34.669 --> 00:00:40.573]  The day before the Lewiston, Maine massacre, Mother Jones ran a story on banning AR-15s.
[00:00:40.573 --> 00:00:46.757]  Within hours after the massacre involving an AR-15, Kamala Harris wanted our guns.
[00:00:46.757 --> 00:00:57.465]  Once again, routine gatherings, this time at a bowling alley and a restaurant, have been turned into scenes of horrific carnage.
[00:00:57.465 --> 00:00:58.766]  And let us be clear,
[00:00:59.853 --> 00:01:02.756]  It does not have to be this way.
[00:01:02.756 --> 00:01:06.279]  As our friends in Australia have demonstrated.
[00:01:06.279 --> 00:01:15.207]  The Australian example reveals that after the horrific Port Arthur shooting that killed 35 people, the Australians confiscated firearms.
[00:01:15.207 --> 00:01:19.411]  The propaganda would tell you that no mass shootings have occurred since.
[00:01:19.411 --> 00:01:23.534]  However, 24 mass shootings have occurred in Australia since 1996.
[00:01:25.316 --> 00:01:29.221]  Take away the guns, because less guns will equal less mass shooting.
[00:01:29.221 --> 00:01:36.071]  Well, that's a problem, because as we've seen in Australia... Gee, throw that article up from the Australia Institute.
[00:01:36.071 --> 00:01:37.913]  Australia, colon.
[00:01:37.913 --> 00:01:40.276]  More guns now than before Port Arthur.
[00:01:40.874 --> 00:01:48.398]  New research from the Institute finds that there are more guns in Australia now than there were before the Port Arthur Massacre and introduction of strict gun control.
[00:01:48.398 --> 00:01:55.742]  So just to be clear, if your article is that, well, there are less mass shootings now because we took the guns, then your argument is actually the opposite.
[00:01:55.742 --> 00:01:58.524]  Because you're arguing that more guns equal less mass shooting.
[00:01:58.524 --> 00:01:59.904]  How are they arguing that?
[00:01:59.904 --> 00:02:00.925]  Because there's more guns!
[00:02:01.405 --> 00:02:05.970]  Reminder, the Second Amendment isn't about weapon type or caliber or hunting.
[00:02:05.970 --> 00:02:16.601]  It is about protecting American citizens from a tyrannical government and at the very least protecting themselves from a mass shooter released by our government.
[00:02:16.601 --> 00:02:19.123]  Nerves are rattled right now.
[00:02:19.123 --> 00:02:20.305]  Keeping an eye on the woods.
[00:02:22.534 --> 00:02:26.318]  Because I know those woods down there, they go run right back here.
[00:02:26.318 --> 00:02:28.600]  And I got my daughter inside.
[00:02:28.600 --> 00:02:30.662]  How old is your daughter?
[00:02:30.662 --> 00:02:31.924]  She's 10 years old.
[00:02:31.924 --> 00:02:35.928]  Has there ever been a more poignant time for the Second Amendment than right now?
[00:02:35.928 --> 00:02:44.036]  An internal memo obtained by Newsmax, the San Diego Field Office of Customs and Border Protection writes, quote, San Diego Field Office intelligent units
[00:02:44.196 --> 00:02:56.221]  Assesses that individuals inspired by or reacting to the current Israel-Hamas conflict may attempt travel to or from the area of hostilities in the Middle East via circuitous transit across the southwest border.
[00:02:56.221 --> 00:03:04.284]  The memo continues foreign fighters motivated by ideology or mercenary soldiers of fortune may attempt to obfuscate travel to or from the U.S.
[00:03:04.284 --> 00:03:07.305]  or to or from countries in the Middle East through Mexico.
[00:03:07.305 --> 00:03:12.347]  The memo comes as this weekend Customs and Border Protection released its final figures for fiscal year 2023
[00:03:13.887 --> 00:03:34.616]  In this heightened environment, there's no question we're seeing an increase in reported threats and we've got to be on the lookout, especially for lone actors who may take inspiration from recent events to commit violence of their own.
[00:03:35.476 --> 00:03:39.797]  But the O'Biden installation presses on, as Reuters reported, the U.S.
[00:03:39.797 --> 00:04:02.103]  has stopped issuing export licenses for most civilian firearms and ammunition for 90 days for all non-governmental users, citing national security and foreign policy interests, and that the risk of firearms being diverted to entities or activities that promote regional instability, violate human rights, or fuel criminal activities.
[00:04:02.563 --> 00:04:10.632]  Exporters can continue to submit license requests during the pause, but they will be held without action until that pause is lifted.
[00:04:10.632 --> 00:04:15.157]  The Commerce Department declined to comment beyond the posting on its website.
[00:04:15.157 --> 00:04:21.424]  Sure, not exporting guns and ammunition to our enemies makes sense, but there are more layers to this.
[00:04:21.844 --> 00:04:29.888]  The edict creates a chilling effect on American gun shops as their primary source of revenue is exports.
[00:04:29.888 --> 00:04:35.750]  A loophole ultimately designed to put scores of small business gun owners out of business.
[00:04:35.750 --> 00:04:46.174]  Sending a rippling effect caused by shortages among supporters of the Second Amendment and those simply utilizing their God-given right to self-defense.
[00:04:46.174 --> 00:04:46.795]  John Bowne, 40.
[00:05:01.212 --> 00:05:05.754]  Where were you when humanity was fighting for its life?
[00:05:05.754 --> 00:05:10.917]  Where were you when the globalists were caught trafficking millions of children for sex slavery worldwide?
[00:05:10.917 --> 00:05:14.379]  Where were you when the New World Order was starting World War III with Russia?
[00:05:14.379 --> 00:05:15.439]  Well, I know where you are.
[00:05:15.439 --> 00:05:19.922]  You're watching and listening to Infowars.com right now, and I salute you and thank you.
[00:05:19.922 --> 00:05:25.805]  And I want to encourage all of you who've been in this fight so long to realize we've reached the critical juncture in the battle now.
[00:05:26.545 --> 00:05:33.533]  And a key tool in that fight is the Great Awakening, defeating the globalists and launching the next great renaissance.
[00:05:33.533 --> 00:05:37.198]  This is my second book, part two of The Great Recent and War for the World.
[00:05:37.198 --> 00:05:41.703]  It's a longer book, quite frankly a more powerful book, and just like the last book,
[00:05:42.003 --> 00:05:42.264]  We're good.
[00:06:11.790 --> 00:06:17.953]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:17.953 --> 00:06:20.274]  It's Monday, October 30th, 2023.
[00:06:20.274 --> 00:06:22.815]  I'm your host, Alex Jones.
[00:06:22.815 --> 00:06:27.938]  We're going to be live here on my broadcast for the next four hours.
[00:06:38.874 --> 00:06:42.156]  Okay, a lot of people watching on TV are going to say, where's Alex Jones's beard?
[00:07:04.867 --> 00:07:12.455]  I was talking to my wife just about a week ago and I said, I may shave my beard on air as a protest to stop World War III.
[00:07:12.455 --> 00:07:13.155]  Sounds silly.
[00:07:13.155 --> 00:07:20.663]  People dump buckets of ice water on themselves to raise money for different diseases.
[00:07:20.663 --> 00:07:25.187]  I think if women shaved their heads en masse, that would really have a big effect.
[00:07:26.089 --> 00:07:27.890]  But I went ahead and did it.
[00:07:27.890 --> 00:07:30.572]  I was shaving yesterday morning.
[00:07:30.572 --> 00:07:33.133]  I only do it a few weeks, every few weeks for the buzzer.
[00:07:33.133 --> 00:07:35.955]  I didn't put the guard on it, because I'd gotten pretty good with it.
[00:07:35.955 --> 00:07:38.336]  And my six-year-old daughter walked in and started talking while I was doing it.
[00:07:38.336 --> 00:07:38.916]  I didn't pay attention.
[00:07:38.916 --> 00:07:41.097]  I went, eh.
[00:07:41.097 --> 00:07:42.418]  So the beard was ruined.
[00:07:42.418 --> 00:07:44.299]  So I said, OK, well, I was going to go ahead and do that.
[00:07:44.299 --> 00:07:46.020]  I'll do it now.
[00:07:46.020 --> 00:07:54.065]  And of course, it's silly on the surface, but anything that draws attention to the fact that we're in World War III, and it's accelerating towards nuclear war.
[00:07:55.168 --> 00:07:58.490]  The globalists aren't just trying to start World War III.
[00:07:58.490 --> 00:08:02.773]  Almost every mainline analyst even calls this World War III.
[00:08:02.773 --> 00:08:07.796]  The question is, when, if, how will this go nuclear?
[00:08:07.796 --> 00:08:22.045]  So, now that we've dispensed with the fact that I look like a cross between Uncle Fester and Dr. Evil, and of course Blofeld from James Bond mixed with Little Klaus Schwab, let's move on to what's serious here.
[00:08:22.045 --> 00:08:22.946]  I will grow the beard back.
[00:08:24.599 --> 00:08:26.340]  We're getting flooded with emails and calls.
[00:08:26.340 --> 00:08:27.161]  Bring the beard back!
[00:08:27.161 --> 00:08:29.322]  Bring the beard back!
[00:08:29.322 --> 00:08:31.943]  So I guess it's having the desired effect.
[00:08:31.943 --> 00:08:34.825]  You gotta look at my big ol' ugly head.
[00:08:34.825 --> 00:08:42.190]  But anyways, let's get serious.
[00:08:42.190 --> 00:08:50.555]  When I just opened the show up with something that is completely massive and absolutely confirmed and just put it out there without any fanfare, no one cares.
[00:08:51.650 --> 00:08:55.893]  But when I build it up, at least for a segment or two, people pay attention.
[00:08:55.893 --> 00:08:57.295]  The audience gets excited.
[00:08:57.295 --> 00:08:59.036]  You look at what I'm going to present.
[00:08:59.036 --> 00:09:02.479]  I'll tell you what I believe is going to happen, and I'll present the evidence.
[00:09:02.479 --> 00:09:04.560]  Then you make it go viral.
[00:09:04.560 --> 00:09:10.585]  And we have stopped or slowed down many of the globalist operations doing this.
[00:09:10.585 --> 00:09:12.547]  We have millions of viewers that tune in live.
[00:09:14.517 --> 00:09:23.382]  Tens of millions more conservatively watch large clips and sections of the show every day, and then tens of millions of others watch shorter clips.
[00:09:23.382 --> 00:09:32.087]  So we're reaching conservatively 30, 40 million people a day with our content, but most of them are getting a minute or two.
[00:09:32.932 --> 00:09:47.787]  And that's why listeners going and getting clips that they think are pertinent and putting them out on whether it's Rumble or whether it's Gab or whether it's Truth Social or whether it's Twitter or you can even do it on Instagram or Facebook because there's so many of you they can't stop you.
[00:09:47.787 --> 00:09:51.911]  It's having a huge effect and the credit really goes to you.
[00:09:53.160 --> 00:10:05.104]  So right before I went live, I wrote the headline for the show, and I was just sitting here as we went live, and I realized that that headline's not strong enough.
[00:10:05.104 --> 00:10:18.628]  And the headline is, The Globalists Are Desperate to Accelerate World War III Ahead of the Mass Awakening to Their Poisoned Shots in an Attempt to Bring in Global Permanent Emergency and Martial Law.
[00:10:18.628 --> 00:10:20.649]  But it's even more serious than that, and
[00:10:22.222 --> 00:10:26.263]  During the next break, I'm going to try to maybe go update the headline.
[00:10:26.263 --> 00:10:33.245]  But I mean, this is so bad that I don't even have words to describe how bad it is.
[00:10:33.245 --> 00:10:35.105]  And I really mean it.
[00:10:35.105 --> 00:10:38.886]  And I believe these things are going to happen, I'm going to talk about.
[00:10:38.886 --> 00:10:49.089]  Now, that said, back in, what was it, back in August,
[00:10:53.027 --> 00:10:57.809]  I said by mid-September, they're going to try to bring back COVID protocols.
[00:10:57.809 --> 00:11:00.570]  And then right away, you saw them try to bring them back.
[00:11:00.570 --> 00:11:18.338]  But because of this audience, the fact that you got those clips to go viral, and Jack Posobiec, and people like Mike Cernovich boosted the information day one, and then a lot of other journalists, people like Dale Bigtree, reached out to his contacts.
