[00:00:04.895 --> 00:00:06.217]  Big Brother.
[00:00:06.217 --> 00:00:07.979]  Mainstream media.
[00:00:07.979 --> 00:00:09.742]  Government cover-ups.
[00:00:09.742 --> 00:00:11.324]  You want answers?
[00:00:11.324 --> 00:00:12.886]  Well, so does he.
[00:00:12.886 --> 00:00:17.072]  He's Alex Jones on the GCN Radio Network.
[00:00:17.072 --> 00:00:21.137]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.482 --> 00:00:24.203]  We're live!
[00:00:24.203 --> 00:00:28.647]  It's Monday, February 14th, 2011.
[00:00:28.647 --> 00:00:30.109]  It's the Alex Jones Show.
[00:00:30.109 --> 00:00:33.893]  I'm Paul Joseph Watson, and I'll be filling in for Alex today.
[00:00:33.893 --> 00:00:41.700]  And coming up later, we've got Aaron Dykes live in studio, and Aaron's gonna guide you through the show after I leave.
[00:00:42.361 --> 00:00:43.683]  What's going on in the world today?
[00:00:43.683 --> 00:00:53.634]  Well, revolution continues to sweep the globe as the kaleidoscope of the New World Order remains in a flux.
[00:00:53.634 --> 00:01:03.324]  But unlike Glenn Beck and the rest of the neocons who are busy wringing their hands trying to make sense of these revolutions and what they could lead to,
[00:01:04.588 --> 00:01:12.251]  We have of course Tunisia, Egypt and now Algeria experiencing similar unrest.
[00:01:12.251 --> 00:01:22.976]  But unlike Glenn Beck, we're going to tell you who's really behind radical Islam and why it's being used as a weapon against people of every colour and creed.
[00:01:22.976 --> 00:01:24.277]  We're also going to explain
[00:01:25.237 --> 00:01:33.725]  Why Ron Paul should feel honoured to have been kicked out of the Young Americans for Freedom organisation.
[00:01:33.725 --> 00:01:37.569]  We've also got the move towards global currency heating up.
[00:01:37.569 --> 00:01:40.192]  The global revolution that's sweeping the planet.
[00:01:40.192 --> 00:01:42.994]  It's all coming up in today's show.
[00:01:42.994 --> 00:01:44.316]  But first to Egypt.
[00:01:44.796 --> 00:01:53.381]  Where the military has taken control of the country, of course, after President Hosni Mubarak's resignation on Friday.
[00:01:53.381 --> 00:02:02.786]  Reports out of the Jerusalem Post now suggest that Mubarak is in a coma, having collapsed following his speech on Friday.
[00:02:02.786 --> 00:02:07.048]  That's yet to be confirmed, but strange reports coming out about that.
[00:02:07.048 --> 00:02:07.489]  And of course,
[00:02:08.615 --> 00:02:21.482]  Today the military has announced that it has suspended the Egyptian constitution, is banning strikes, and it's telling the Egyptian protesters to leave Tihya Square.
[00:02:21.482 --> 00:02:24.104]  Meet the new boss, same as the old boss.
[00:02:25.017 --> 00:02:39.346]  And of course, as we've explained in depth on the Alex Jones Show, the global elite have several pawns on standby, ready to assume power and hijack the people's revolution that has unfolded there in Egypt.
[00:02:39.346 --> 00:02:46.591]  Of course, ElBaradei, chief amongst them, they have several others waiting to sweep in and hijack the revolution.
[00:02:48.923 --> 00:02:53.409]  Egypt's new military regime to effectively outlaw strikes.
[00:02:53.409 --> 00:02:55.212]  This is out of Reuters.
[00:02:55.212 --> 00:02:56.033]  Cairo.
[00:02:56.033 --> 00:03:03.342]  Egypt's new military rulers will issue a warning on Monday against anyone who creates, quote, chaos and disorder.
[00:03:03.342 --> 00:03:03.703]  An army
[00:03:03.763 --> 00:03:19.614]  The source said the higher military council will also ban meetings by labor unions or professional syndicates effectively forbidding strikes and tell all Egyptians to get back to work after the unrest that toppled Hosni Mubarak.
[00:03:19.614 --> 00:03:28.621]  So the higher military council is on the one hand saying they will allow protests and yet on the other telling all the protesters to go home.
[00:03:30.874 --> 00:03:42.145]  So we've got a situation whereby, you know, they've turfed out the 30-year dictator Mubarak and now they've basically got a military dictatorship in his place.
[00:03:42.145 --> 00:03:54.597]  Obviously they say it's gonna be temporary, we're talking about six months until the election, but they're gonna have a raft of New World Order approved candidates to take Mubarak's place.
