[00:00:06.753 --> 00:00:08.054]  Big Brother.
[00:00:08.054 --> 00:00:09.835]  Mainstream media.
[00:00:09.835 --> 00:00:11.596]  Government cover-ups.
[00:00:11.596 --> 00:00:13.176]  You want answers?
[00:00:13.176 --> 00:00:14.737]  Well, so does he.
[00:00:14.737 --> 00:00:18.939]  He's Alex Jones on the GCN Radio Network.
[00:00:18.939 --> 00:00:28.745]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.745 --> 00:00:29.225]  Welcome.
[00:00:29.225 --> 00:00:30.525]  It is December 6, 2006.
[00:00:36.313 --> 00:00:39.734]  We will be live for the next three hours.
[00:00:39.734 --> 00:00:58.162]  We have Dr. Nick Begich joining us to talk about all of the declassified and patented admissions of mind control and ongoing mind control operations, both passive and captive, here in the United States and worldwide.
[00:00:58.162 --> 00:01:01.083]  And then Pastor Butch Paul joins us coming up.
[00:01:01.855 --> 00:01:08.217]  To talk about a report that came out of their mainstream news and they got some documents associated with it.
[00:01:08.217 --> 00:01:11.138]  How they're retina scanning and thumb scanning school children.
[00:01:11.138 --> 00:01:13.599]  I have about 30 pages of documents here.
[00:01:13.599 --> 00:01:14.739]  He has over a thousand.
[00:01:14.739 --> 00:01:15.960]  He couldn't fax them all to me.
[00:01:15.960 --> 00:01:16.800]  He was offering to.
[00:01:16.800 --> 00:01:18.400]  I said, no, don't worry about it.
[00:01:18.400 --> 00:01:19.461]  But I've got the 30 pages.
[00:01:19.461 --> 00:01:22.282]  I'm trying to read over them right now.
[00:01:22.282 --> 00:01:26.023]  And guess who's running the program to biometrically scan your children in?
[00:01:27.263 --> 00:01:28.124]  Ah, yes.
[00:01:28.124 --> 00:01:34.330]  A government department that deals with human experimentation and testing.
[00:01:34.330 --> 00:01:36.892]  Same folks that brought you eugenics.
[00:01:36.892 --> 00:01:40.155]  So it all ties together with both guests today.
[00:01:40.155 --> 00:01:47.142]  We'll also have open phones in this first hour and with both of our guests today.
[00:01:47.142 --> 00:01:51.446]  Flatulence, not turbulence, forces plane landing in Nashville.
[00:01:51.446 --> 00:01:52.567]  This is out of a Tennessean.
[00:01:53.695 --> 00:02:00.521]  Flatulence brought 99 passengers on an American Airlines flight to an unscheduled visit to Nashville early Monday morning.
[00:02:00.521 --> 00:02:02.522]  We're now learning the details.
[00:02:02.522 --> 00:02:05.945]  The woman was in the bathroom and did what old folks do.
