[00:00:15.499 --> 00:00:16.640]  InfoWars.
[00:00:16.640 --> 00:00:18.261]  Tomorrow's news, today.
[00:00:18.261 --> 00:00:28.687]  A cabal of unelected elitists, including Obama, is in control of America.
[00:00:28.687 --> 00:00:32.669]  Never truer words have been spoken.
[00:00:32.669 --> 00:00:36.271]  Those words were spoken by Republican Congressman Ralph Norman.
[00:00:36.271 --> 00:00:37.052]  We talked about it.
[00:00:38.140 --> 00:00:38.601]  I think?
[00:00:55.060 --> 00:00:59.443]  We'll be playing the interview coming up at the start of the next segment.
[00:01:22.912 --> 00:01:29.638]  You can read an article about the support information and see the video for yourself and share it at InfoWars.com.
[00:01:29.638 --> 00:01:37.705]  An article by Steve Watson, GOP rep, a cabal of unelected elitists, including Obama, is in control of America.
[00:01:37.705 --> 00:01:38.886]  I'm Alex Jones.
[00:01:38.886 --> 00:01:48.254]  This is a live Thursday, October 27th, 2022 worldwide transmission and everything we do in this fight.
[00:01:49.321 --> 00:01:49.521]  Yes.
[00:02:05.506 --> 00:02:05.866]  Good to go.
[00:02:33.707 --> 00:02:38.969]  You can and will bring this tyrannical force to its knees.
[00:02:38.969 --> 00:02:42.851]  When you get off the fence, there's nothing on earth that can stop you.
[00:02:42.851 --> 00:02:48.154]  And that's why the Globalist hate this broadcast is because they know that we have the biggest
[00:02:49.386 --> 00:03:00.576]  Group of independent people coming together daily talking about the enemy and talking about how to defeat the enemy and more importantly talking about the better future we're going to build once the enemy has been defeated.
[00:03:00.576 --> 00:03:08.823]  The scientific dictators are using high tech psychology and systems of manipulation to control people but once you're aware of the tactics
[00:03:10.131 --> 00:03:12.052]  It no longer has any effect.
[00:03:12.052 --> 00:03:14.173]  So I want to thank you all for tuning in today.
[00:03:14.173 --> 00:03:29.079]  I want to salute you again and just have you look in the mirror and realize how important you are that out of this whole world and seven and a half billion people and all the fake ideologies and all the political distractions and all the control institutions, you're a real person.
[00:03:29.079 --> 00:03:29.999]  You love truth.
[00:03:29.999 --> 00:03:30.779]  You love justice.
[00:03:30.779 --> 00:03:31.520]  You love God.
[00:03:31.520 --> 00:03:33.901]  You love freedom and you're willing to stand up.
[00:03:34.901 --> 00:03:44.223]  For your freedom and you're willing to stand up against tyrants and control freaks and all the destruction that they bring in their wake.
[00:03:44.223 --> 00:03:50.304]  And so I know you don't tune in to be patted on the back here, but I just want you to understand how serious and critical the situation is.
[00:03:50.304 --> 00:03:57.025]  I remember reading decades ago about the globalist plan for forced injections and depopulation and lockdowns.
[00:03:57.025 --> 00:04:02.406]  And I knew they were serious, but it still was hard to believe they actually really
[00:04:03.186 --> 00:04:03.606]  I don't
[00:04:26.448 --> 00:04:33.971]  And worship selfishness and just corruption and going against God's plan are in control, but they are in control.
[00:04:33.971 --> 00:04:41.613]  But God put us here to experience this and make the right choices and then stand up with God's help and defeat these people through Christ.
[00:04:41.613 --> 00:04:42.914]  So this is a spiritual battle.
[00:04:43.434 --> 00:04:46.556]  I am extremely honored to be seen by the globalists as their number one enemy.
[00:04:46.556 --> 00:04:50.498]  I am blessed to know that our information is so hardcore
[00:05:10.911 --> 00:05:15.732]  Enemies of humanity are obsessed with silencing us.
[00:05:15.732 --> 00:05:19.253]  They know the truth about their globalist operations is exposed.
[00:05:19.253 --> 00:05:20.093]  It's game over.
[00:05:20.093 --> 00:05:25.794]  And all over the planet, humanity is awakening and peacefully fighting back.
[00:05:25.794 --> 00:05:30.395]  And our main tool is free speech and the truth we promote using free speech.
[00:05:30.395 --> 00:05:36.537]  That's why when you share articles and videos from Man.Video or Infowars.com or Newswars.com, it changes the world.
[00:05:37.037 --> 00:05:49.007]  And that's why when you go to InfoWarsStore.com and get amazing products that empower you and your body and your immune system and that of your family, you're also empowering the tip of the spear in the fight against the globalists.
[00:05:49.007 --> 00:05:55.131]  The fight starts at InfoWars.com and the support of the fight starts at InfoWarsStore.com.
[00:05:55.131 --> 00:05:56.933]  God bless and thank you all for your support.
[00:06:11.698 --> 00:06:19.086]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:19.086 --> 00:06:24.032]  It's Thursday, October 27th, 2022.
[00:06:25.794 --> 00:06:36.482]  I'm your host, Alex Jones, and coming up on this live Thursday edition, we're going to have Owen Schroer, Robert Barnes, and Mike Adams all co-hosting throughout the next four hours.
[00:06:36.482 --> 00:06:39.864]  And then, of course, Owen will be hosting the War Room at 3 p.m.
[00:06:39.864 --> 00:06:40.925]  Central Standard Time.
[00:06:40.925 --> 00:06:47.530]  You can find all the links and more details and share them at InfoWars.com forward slash show.
[00:06:47.530 --> 00:06:47.870]  All right.
[00:06:47.870 --> 00:06:53.454]  A lot of huge developments with only about two weeks out or less now from the midterms.
[00:06:54.235 --> 00:07:05.606]  The Democratic Party is in full panic mode, as even their rigged polls show almost every Republican candidate 5, 10, or even 15 points ahead.
[00:07:05.606 --> 00:07:10.130]  Carrie Lake in Arizona is now over 10 points ahead in most polls.
[00:07:10.130 --> 00:07:13.233]  And again, those are polls that are skewed towards the Democrats.
[00:07:13.233 --> 00:07:18.398]  So the big question is, what are they going to do as the public awakens?
[00:07:19.557 --> 00:07:27.108]  To this agenda of open borders, inflation, depression, defunding the police, crime, open
[00:07:30.134 --> 00:07:33.757]  How will the establishment try to stay in power?
[00:07:33.757 --> 00:07:39.260]  Well, we know they're doing mail-in ballots in many different areas of the country in battleground states.
[00:07:39.260 --> 00:07:43.963]  We know that they're promising to challenge the election, even when the Republicans win big.
[00:07:43.963 --> 00:07:55.191]  They are also obviously planning to provocateur or stage some major distractions or false flags, in my view, here in just the very, very near future.
[00:07:55.191 --> 00:07:56.592]  They have a history of it.
[00:07:56.592 --> 00:07:57.773]  They stand to gain from it.
[00:07:58.673 --> 00:07:59.214]  I don't know.
[00:08:21.349 --> 00:08:24.252]  Self-appointed itself with the U.N.
[00:08:24.252 --> 00:08:25.193]  and now has U.N.
[00:08:25.193 --> 00:08:26.154]  official power.
[00:08:26.154 --> 00:08:28.176]  Three months ago it merged with the United Nations.
[00:08:28.176 --> 00:08:29.517]  So they're co-equal to each other.
[00:08:29.517 --> 00:08:40.508]  A corporate fascist Bilderberg group mouthpiece and the authoritarian leftist United Nations that never found a dictator it didn't love.
[00:08:41.934 --> 00:08:58.094]  And so they came out a few months ago and said we've hired over 100,000 quote info warriors to counter people that criticize open borders or replacement migration, lockdowns, forced injections or election fraud.
[00:08:59.147 --> 00:09:15.974]  And the WEF said they were going to partner with people like Bill Gates and others to help censor populist movements in Africa, in Latin America, in the United States, in Canada, in Europe, in the UK, in Australia, in New Zealand.
[00:09:15.974 --> 00:09:21.037]  Now, that was their actual press release and their battle plan is to silence their critics.
[00:09:21.037 --> 00:09:28.100]  Now that they're trying to get governments to cede them governmental power, like the UN has already done, the unelected UN,
[00:09:29.517 --> 00:09:38.449]  Now they're going and trying to get the internet slash media sensor in the UK to give them government power.
[00:09:38.449 --> 00:09:42.915]  And they say, oh, we need this because of grooming of children.
[00:09:42.915 --> 00:09:47.481]  So you have the left protecting the groomers and the UK famously, the Muslim grooming gangs.
[00:09:48.081 --> 00:09:50.102]  You have the left protecting pedophiles online.
