[00:00:16.169 --> 00:00:17.290]  InfoWars.
[00:00:17.290 --> 00:00:18.471]  Tomorrow's news.
[00:00:18.471 --> 00:00:18.832]  Today.
[00:00:21.826 --> 00:00:24.650]  It's Friday, April 14, 2023.
[00:00:24.650 --> 00:00:27.355]  I'm Alex Jones, live from my car.
[00:00:27.355 --> 00:00:31.922]  As we speak, I'm pulling up in the studios, and I'll be live on air in T-minus five minutes.
[00:00:31.922 --> 00:00:32.964]  Stay with us.
[00:00:32.964 --> 00:00:34.527]  We've got a big broadcast coming up today.
[00:00:37.782 --> 00:00:48.210]  There is no more dire threat to the American way of life than the corruption and weaponization of our justice system, and it's happening all around us.
[00:00:48.210 --> 00:00:54.294]  If we cannot restore the fair and impartial rule of law, we will not be a free country.
[00:00:54.294 --> 00:00:59.939]  As president, it will be my personal mission to restore the scales of justice in America
[00:01:00.814 --> 00:01:03.776]  We want fairness and equality under the law.
[00:01:03.776 --> 00:01:06.258]  And to that end, I will appoint U.S.
[00:01:06.258 --> 00:01:16.826]  attorneys who will be the polar opposite of the Soros district attorneys and others that are being appointed throughout the United States.
[00:01:16.826 --> 00:01:18.768]  Very unfair to our population.
[00:01:18.768 --> 00:01:21.150]  Very unfair to our country.
[00:01:21.150 --> 00:01:26.394]  They will be the 100 most ferocious legal warriors against crime and communist corruption.
[00:01:27.332 --> 00:01:29.614]  That this country has ever seen.
[00:01:29.614 --> 00:01:40.144]  As we completely overhaul the Federal Department of Justice and FBI, we will also launch sweeping civil rights investigations into Marxist local district attorneys.
[00:01:40.144 --> 00:01:41.125]  And that's what we have.
[00:01:41.125 --> 00:01:43.067]  They're Marxists in many cases.
[00:01:43.988 --> 00:01:56.052]  By refusing to charge countless crimes, these Soros prosecutors appear to be engaging in selective enforcement based on illegal racial discrimination.
[00:01:56.052 --> 00:02:13.277]  In Chicago, San Francisco, Los Angeles, and every other city where these maniacs have taken over, the DA's offices should face federal subpoenas of their staff, their emails, and their records to determine whether they have blatantly violated federal civil rights law.
[00:02:14.235 --> 00:02:29.024]  As part of this effort, there should be a federal inquiry into the Soros prosecutor in Austin, Texas, who charged a veteran with murder for defending himself against a threat by a heavily armed member of a radical left mob.
[00:02:29.024 --> 00:02:38.930]  I will also order the Department of Justice to establish a task force on protecting the right to self-defense, which is under siege nationwide.
[00:02:38.930 --> 00:02:43.433]  In addition, we will have a complete investigation into the use of police state tactics
[00:02:44.212 --> 00:02:44.312]  Okay.
[00:02:58.291 --> 00:03:01.972]  This radicalized law in schools.
[00:03:01.972 --> 00:03:06.474]  You take a look at what they've done to our schools, our beautiful schools.
[00:03:06.474 --> 00:03:15.617]  We have to reform the far left bar associations and stop the purge of conservative lawyers from major law firms.
[00:03:15.617 --> 00:03:21.919]  I will do whatever it takes to save our legal system among the greatest achievements of Western civilization.
[00:03:22.796 --> 00:03:26.037]  From the Marxist barbarians who seek to destroy it.
[00:03:26.037 --> 00:03:26.978]  And we will do that.
[00:03:26.978 --> 00:03:27.838]  We will save it.
[00:03:27.838 --> 00:03:34.901]  Thank you very much.
[00:03:34.901 --> 00:03:43.844]  If you think the awakening we've seen so far is big, this planet and the globalists have not seen anything yet!
[00:03:43.844 --> 00:03:49.406]  We're aware of your activities, trying to muzzle the American people and gaming your search results.
[00:03:49.406 --> 00:03:50.927]  Google is evil.
[00:03:52.091 --> 00:04:03.440]  We now take the challenge, not to censor like you do, but to stand against you and to fight even harder for our birthright that you are trying to steal!
[00:04:03.440 --> 00:04:04.601]  Remember this.
[00:04:04.601 --> 00:04:10.846]  You killed your profession by becoming nothing but mercenaries for the globalists and people know that you're fake news, many of you.
[00:04:10.846 --> 00:04:14.789]  Now, with you trying to kill the First Amendment, you're making yourself true villains.
[00:04:14.789 --> 00:04:17.651]  You've declared war on the First Amendment!
[00:04:17.651 --> 00:04:19.613]  You've declared war on free speech!
[00:04:19.613 --> 00:04:20.093]  Since when
[00:04:20.914 --> 00:04:21.174]  Today!
[00:04:21.174 --> 00:04:21.414]  Today!
[00:04:46.047 --> 00:04:48.971]  And I get in their face and I expose the truth and that's what I'm gonna do.
[00:04:48.971 --> 00:04:51.675]  We had over 40 million subscribers on Apple.
[00:04:51.675 --> 00:04:53.998]  That was our biggest thing with my three podcasts.
[00:04:53.998 --> 00:04:55.020]  Those were all banned.
[00:04:55.020 --> 00:04:58.625]  The most banned man in America, Alex Jones.
[00:05:09.565 --> 00:05:18.513]  You need to get coordinated with not only your food but also your health supplements because it's going to be a matter of life and death.
[00:05:18.513 --> 00:05:20.695]  So support InfoWarsStore.
[00:05:20.695 --> 00:05:31.885]  Listen, you need to put it as a priority because you don't know, I don't know, Alex and I are telling you how late it is before midnight strikes and again magnesium is critical for your
[00:05:32.305 --> 00:05:33.845]  Muscles and everything.
[00:05:33.845 --> 00:05:34.725]  Krill oil.
[00:05:34.725 --> 00:05:42.507]  What I'm watching right before my eyes is a composite overview of nutritional supplements that will keep you alive.
[00:05:42.507 --> 00:05:48.508]  And I would urge everyone, maybe you don't take vitamins, maybe you don't take nutritional supplements, but the day will come.
[00:05:48.508 --> 00:05:51.248]  Vitamin C and zinc, absolutely imperative for the cold.
[00:05:51.248 --> 00:05:53.449]  DNA force, absolutely imperative.
[00:05:53.449 --> 00:05:55.349]  Mineral fusion, absolutely.
[00:05:55.349 --> 00:05:58.690]  As you're drinking filtered water, a lot of it will become demineralized.
[00:05:58.690 --> 00:06:00.730]  You have to have these products.
