[00:00.000 --> 00:07.640]  government cover-ups you want answers well so does he he's Alex Jones on the
[00:07.640 --> 00:15.480]  GCN radio network and now live from Austin Texas Alex Jones we had a very
[00:15.480 --> 00:22.320]  powerful interview with the former head of Arnie intelligence general
[00:22.320 --> 00:27.640]  stubblebine and his wife who's a medical doctor they've been doing their own
[00:27.640 --> 00:30.520]  studying since the last time I had him on about a year and a half ago and they
[00:30.520 --> 00:34.600]  come to the conclusion there's a worldwide eugenics extermination program
[00:34.600 --> 00:38.600]  and I had him on about the fact that George Clooney's making a movie about
[00:38.600 --> 00:42.040]  general stubblebine and then they weren't even aware of that and got off into all
[00:42.040 --> 00:45.600]  the other issues and from their own separate research had discovered what
[00:45.600 --> 00:51.280]  we've discovered and they were going over the fact that half of the people in
[00:51.280 --> 00:55.960]  the country at current rates will either get cancer that almost kills them or
[00:55.960 --> 01:03.600]  does kill them by the age of 20 in fact most parents will be outliving their
[01:03.600 --> 01:10.440]  children now as the massive black op is put into high gear and that dovetailed
[01:10.440 --> 01:15.480]  with them being spot-on about New York and other states simultaneously we've
[01:15.480 --> 01:19.600]  now discovered it's a bunch of states trying to pass mandatory vaccine laws
[01:19.600 --> 01:25.520]  other states Supreme Court of Minnesota just ruled no Fourth Amendment police
[01:25.520 --> 01:29.800]  anytime they want will take blood at checkpoints from the citizens and this
[01:29.800 --> 01:32.960]  is a way to get you ready for forced inoculations they admit the police
[01:32.960 --> 01:39.800]  cadres have been training since 2002 for forced inoculation mass roundups 26,000
[01:39.800 --> 01:44.120]  preachers trained giving sermons weekly telling their flocks to hand their guns
[01:44.120 --> 01:49.480]  in go to camps take inoculations that it's some type of holy sacrament we told
[01:49.480 --> 01:52.080]  you this of course a year and a half before it was declassified and made
[01:52.080 --> 01:56.760]  public again we're very credible ladies and gentlemen we know the enemy attack
[01:56.760 --> 02:01.440]  pattern we're warning you the compartmentalized police and military
[02:01.440 --> 02:05.280]  don't know what they're part of most of social workers don't the FBI doesn't
[02:05.280 --> 02:10.080]  general stubble bind ran all of army intelligence two-star general and he
[02:10.080 --> 02:16.000]  didn't know about this till he retired in the 1990s former commander of army
[02:16.000 --> 02:21.400]  special forces before that combat veteran multiple wars and he'll tell you
[02:21.400 --> 02:24.960]  what's really going on when we come back in the next segment here's some of the
[02:24.960 --> 02:29.480]  news oil prices George Soros warns that speculators could trigger stock market
[02:29.480 --> 02:34.960]  crash talking about himself the great oil swindle how much did the Fed really
[02:34.960 --> 02:39.000]  know Mike Whitney does an article for online journal and some of the increase
[02:39.000 --> 02:42.280]  about 30% according to the experts we've interviewed in the numbers is from
[02:42.280 --> 02:46.600]  speculation 70% roughly of oil price increase in the aggregate in the last
[02:46.600 --> 02:51.000]  five years is dollar devaluation so that's in a way that's a red herring a
[02:51.000 --> 02:55.600]  canard a scapegoat a diversion of distraction while Congress grandstands
[02:55.600 --> 03:01.080]  parents could face court for letting children try alcohol in Texas and at
[03:01.080 --> 03:05.760]  least last time I checked the law you are allowed to give your child a beer in
[03:05.760 --> 03:10.240]  Europe they've always served their children watered down beer and wine in
[03:10.240 --> 03:13.760]  Italy they do and you actually have less alcoholism in places where they have
[03:13.760 --> 03:17.520]  that they don't care now though we have if anybody thinks they've seen your
[03:17.520 --> 03:21.800]  child or your child accidentally grabs a beer off a table and drinks it your
[03:21.800 --> 03:24.680]  children are gone and the government will put more than two-thirds of them on
[03:24.680 --> 03:29.120]  brain-wadding psychotropic hundreds of times worse than alcohol because they
[03:29.120 --> 03:34.280]  are the criminal group to carry out the murder of our children as publicly put
[03:34.280 --> 03:40.520]  into official U.S. government policy 1973 PDD's and of course say part my
[03:40.520 --> 03:46.680]  random 200 world leaders tone down menu over fears of hypocrisy part of all of
[03:46.680 --> 03:51.600]  the fake greenhouse footprint emissions where they say they don't fly and they
[03:51.600 --> 03:54.760]  don't eat a lot and Barack Obama says the government's gonna control how much
[03:54.760 --> 03:57.640]  you can eat they're getting you ready for all of this while not letting you
[03:57.640 --> 04:00.920]  know it's GMO and so they're gonna it says the Times of London says they're
[04:00.920 --> 04:04.480]  gonna eat less at the events to train you that you're not gonna be getting
[04:04.480 --> 04:11.720]  food now all engineered all controlled all these stunts as we told you they're
[04:11.720 --> 04:15.560]  closing down most the SUV factories in the country and see it's all gonna
[04:15.560 --> 04:19.120]  change now and they openly say your journey towards enslavement will be
[04:19.120 --> 04:23.920]  completed Senate votes to begin global warming debate that means they'll never
[04:23.920 --> 04:29.040]  tell you what it is it's a tax regulators in your home on a monthly basis a
[04:29.040 --> 04:34.720]  reign of terror and control UN chief issued stark food warnings as get ready
[04:34.720 --> 04:40.480]  for millions to starve to death bono once the United States of Africa we already
[04:40.480 --> 04:45.160]  have one we've gone back it is just ultra massive news and information I'll
[04:45.160 --> 04:49.960]  be here for one hour five minutes then Mike Rivera Richard Cook Jim doctor
[04:49.960 --> 04:54.560]  Jason Burma sitting in as I get ready to leave doctors around the world claim
[04:54.560 --> 04:58.240]  that cancer and other diseases cannot live in a pH balanced alkaline
[04:58.240 --> 05:02.640]  environment but as you know most people are overly acidic due to stress acidic
[05:02.640 --> 05:07.160]  diet and lack of exercise pH balance is the foundation of energy abundance and
[05:07.160 --> 05:11.160]  perfect health as well as prevention of disease people who alkalized the water
[05:11.160 --> 05:15.360]  they drink experience normalized blood sugar mental clarity and loss of weight
[05:15.360 --> 05:19.720]  it was intended for human beings to drink alkaline water but due to modern way of
[05:19.720 --> 05:24.240]  life most people are overly acidic the fact is that disease simply cannot exist
[05:24.240 --> 05:27.840]  in an alkaline environment fat accumulates if a person consumes too much
[05:27.840 --> 05:32.440]  acid on a regular basis and doesn't neutralize it do your part alkalize and
[05:32.440 --> 05:36.840]  supercharge your body now alcovision plasma pH drops contain a special
[05:36.840 --> 05:41.040]  mineral salt concentrate that raises the pH of the water you drink up to the
[05:41.040 --> 05:46.080]  pH of 10 with only 10 drops order your bottle of alcovision plasma pH drops
[05:46.080 --> 05:52.320]  now by going directly to alkavision.com again that's alcovision.com
[05:52.320 --> 05:57.040]  Terror storm a history of government sponsored terror loose change final cut
[05:57.040 --> 06:01.240]  in-game blueprint for global enslavement the true story of the Bilderberg group
[06:01.240 --> 06:05.840]  the late-rate USA America freedom to fascism these are just a few of the
[06:05.840 --> 06:10.280]  hundreds of powerful documentary films and books available at truthnews.us and
[06:10.280 --> 06:14.440]  prisonplanet.com when you visit prisonplanet.com you can connect to our
[06:14.440 --> 06:17.560]  amazing online store whether you're looking for survival and wellness
[06:17.560 --> 06:21.280]  products like Berkey water filters or you would like a book on the history of
[06:21.280 --> 06:25.120]  the Federal Reserve we've got the most well researched and documented titles
[06:25.120 --> 06:29.560]  all available at prisonplanet.com or if you'd like you can give the info or
[06:29.560 --> 06:35.840]  store a call at 888-253-3139 or you can view more than a thousand titles in
[06:35.840 --> 06:40.720]  super high quality right now at prisonplanet.tv knowledge is power and
[06:40.720 --> 06:44.280]  the information you need to effectively wake up your fellow man and fight the
[06:44.280 --> 06:49.400]  new world order is available right now at truthnews.us and prisonplanet.tv
[06:49.400 --> 06:54.680]  join the info war today hi this is Alex Jones and I want to talk to you about
[06:54.680 --> 06:59.200]  the high price of gasoline it's no secret that gasoline quality is poor even
[06:59.200 --> 07:02.480]  though we're paying record prices at the pump I have run across a company called
[07:02.480 --> 07:07.200]  SFR who has developed two products that improve gas mileage instead of paying a
[07:07.200 --> 07:11.280]  mechanic as much as $300 to clean your injection system protect a complete
[07:11.280 --> 07:16.520]  fuel system treatment cleans to 95% of new engine condition improving mileage
[07:16.520 --> 07:20.080]  and only one tank full protect the engine treatment not only reduces friction
[07:20.080 --> 07:24.200]  but it extends the life of your engine let's face it with the high price of
[07:24.200 --> 07:27.640]  gasoline it's time to take action purchase a protective fuel system
[07:27.640 --> 07:32.800]  treatment for only $9.95 and receive a free engine treatment which is a $12.95
[07:32.800 --> 07:40.200]  value free call triple 8 use SFR 1 that number again is triple 8 use SFR 1 or
[07:40.200 --> 07:45.360]  check them out online at oilcompanysecret.com that's oilcompanysecret.com
[07:45.360 --> 07:58.040]  satisfaction is guaranteed or you're money back and it's safe for all cars act now big
[07:58.040 --> 08:04.880]  brother mainstream media government cover-ups you want answers well so does
[08:04.880 --> 08:12.440]  he he's Alex Jones on the GCN radio network and now live from Austin Texas
[08:12.440 --> 08:15.880]  Alex Jones
[08:20.600 --> 08:28.720]  we've got medical doctor Rima Labo on the line with us and of course major
[08:28.720 --> 08:36.320]  general stubble bind as well they don't do a lot of radio interviews they don't
[08:36.320 --> 08:39.520]  really like to mainstream media they have their own very well-known health
[08:39.520 --> 08:44.160]  website with a lot of powerful and well-documented information and of course
