[00:00:04.152 --> 00:00:05.453]  Big Brother.
[00:00:05.453 --> 00:00:07.235]  Mainstream media.
[00:00:07.235 --> 00:00:09.016]  Government cover-ups.
[00:00:09.016 --> 00:00:10.577]  You want answers?
[00:00:10.577 --> 00:00:12.119]  Well, so does he.
[00:00:12.119 --> 00:00:16.322]  He's Alex Jones on the GCN Radio Network.
[00:00:16.322 --> 00:00:20.425]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.904 --> 00:00:47.916]  Well, ladies and gentlemen, Obama is standing behind Shinseki on Veterans Administration scandal.
[00:00:47.916 --> 00:00:48.897]  And there's a reason for that.
[00:00:49.807 --> 00:00:57.890]  We're going to play the clip of Bill Gates coming up where he talks about death panels and how if you kill one old lady, you can hire ten teachers.
[00:00:57.890 --> 00:01:03.852]  They are selling the idea that someone has to lose for you to gain.
[00:01:03.852 --> 00:01:17.577]  As they shrink the size of the pie, they sell the idea that a collapsing economy, a collapsing culture, collapsing choices, collapsing economic diversity, is what will deliver
[00:01:18.943 --> 00:01:26.204]  Funds and jobs and money to the bureaucratic clash as they slit their own throats.
[00:01:26.204 --> 00:01:32.526]  And this is, of course, diametrically opposed to real economic theorem.
[00:01:32.526 --> 00:01:33.766]  It's been proven to be accurate.
[00:01:33.766 --> 00:01:37.107]  We're going to be breaking that down coming up today.
[00:01:37.107 --> 00:01:43.408]  And we've got a lot of VA whistleblowers coming to us, a senior individual,
[00:01:44.995 --> 00:02:02.300]  at a major veterans hospital on the east coast that's all I can say because the person so senior now that I think about it in hindsight we probably should have just not even interviewed him via the phone we should have done a transcript and then said what hospital
[00:02:04.830 --> 00:02:05.330]  Doesn't matter.
[00:02:05.330 --> 00:02:06.630]  We're a credible news organization.
[00:02:06.630 --> 00:02:08.111]  We don't make up sources.
[00:02:08.111 --> 00:02:15.093]  The trolls, probably government, probably Pentagon, are all over the story on Infowars.com and YouTube saying, oh, we don't believe this.
[00:02:15.093 --> 00:02:15.693]  It's made up.
[00:02:15.693 --> 00:02:16.393]  Really?
[00:02:16.393 --> 00:02:22.535]  We've got a whole bunch of whistleblowers coming forward who are going to name names and who are going to say who they are.
[00:02:22.535 --> 00:02:27.536]  And we've got veterans and some of our own crew that are veterans have been going into the V.A.
[00:02:27.536 --> 00:02:31.637]  And you're not going to believe what's been happening to them at the Austin V.A.
[00:02:31.637 --> 00:02:34.398]  that is listed as being involved in the death list.
[00:02:35.677 --> 00:02:38.778]  The death panels.
[00:02:38.778 --> 00:02:41.919]  And by the way, we've got video everything, okay?
[00:02:41.919 --> 00:02:47.880]  We're just trying to absorb all the intel we've got with our small organization.
[00:02:47.880 --> 00:02:55.602]  There are death lists and we've got members of the Democratic Party coming out, like Bill Press.
[00:02:55.602 --> 00:02:57.642]  We have video of that coming up.
[00:02:57.642 --> 00:03:02.944]  Disgustingly saying it's a Republican conspiracy theory following the Hillary Bill Clinton memo from 1995.
[00:03:07.253 --> 00:03:13.595]  I mean, Bill Clinton could be caught on top of Monica Lewinsky and he would say, that's the conspiracy theory.
[00:03:13.595 --> 00:03:18.896]  Well, Bill, I mean, you're actually involved in intercourse.
[00:03:18.896 --> 00:03:21.617]  Bill, we could film a porno movie right now with you and Monica.
[00:03:21.617 --> 00:03:23.417]  No, that's not what that is.
[00:03:23.417 --> 00:03:25.538]  I'm a gynecologist.
[00:03:25.538 --> 00:03:27.438]  And, you know, we can make jokes all day about this.
[00:03:27.438 --> 00:03:33.420]  This is incredibly serious because they just sit up there denying everything that's going on in plain view.
[00:03:35.891 --> 00:03:40.212]  It's a standard denial, but that video and audio is up on InfoWars.com.
[00:03:40.212 --> 00:03:44.713]  VA supervisor, older veterans should be shot in the head to save money.
[00:03:44.713 --> 00:03:59.577]  And then it gets into the whole death list, where this person has to sit there in administration, in these bioethics board meetings, where they're deciding to deny care to Korean War and Vietnam vets.
[00:04:00.902 --> 00:04:03.543]  And there is a disdain for them.
[00:04:03.543 --> 00:04:14.607]  You know, my dad's a physician, and he's told me about the attitude of some physicians, especially newer ones, that, you know, it's just time for old folks to die.
[00:04:14.607 --> 00:04:17.449]  They don't want to nurture and deal with old ladies or old men.
[00:04:17.449 --> 00:04:18.309]  It's like, just go die.
