[00:00:10.015 --> 00:00:11.156]  Big Brother.
[00:00:11.156 --> 00:00:12.937]  Mainstream media.
[00:00:12.937 --> 00:00:14.818]  Government cover-ups.
[00:00:14.818 --> 00:00:16.539]  You want to stop tyranny?
[00:00:16.539 --> 00:00:18.200]  Well, so does he.
[00:00:18.200 --> 00:00:22.903]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:27.990 --> 00:00:44.540]  Just months after hiring former Biden transition official Andrew Lorenzen straight, Texas nonprofit Family Endeavors won a no-bid contract for as much as $530 million to provide care for the migrant children arriving at the U.S.
[00:00:44.540 --> 00:00:44.840]  border.
[00:00:46.363 --> 00:01:02.141]  Former ICE official and the country's first national migrant public advocate, Lorenzen Strait worked for Lutheran Immigration and Refugee Service, LEERS, where he oversaw a national network of foster care for unaccompanied immigrant children.
[00:01:02.964 --> 00:01:17.291]  Which seems to be exactly what he is doing for Endeavor through the McAllen Respite Center where thousands of unaccompanied illegal immigrant minors are being shipped off to cities across America each week to live with whoever signed up on their website.
[00:01:18.414 --> 00:01:20.755]  Family Endeavors confirmed this.
[00:01:20.755 --> 00:01:27.618]  They said the work is a continuation of services we have delivered to the migrant population since 2012.
[00:01:27.618 --> 00:01:45.705]  Family Endeavors recently hired Basil Moosley as their Deputy Director for Migrant Services, who formerly worked for SARC, the Syrian Arab Red Crescent, who partnered with the United Nations and open border NGOs in the evacuation of Syrian refugees into Europe.
[00:01:46.946 --> 00:01:50.507]  It seems the endless pipeline of immigrants coming into the U.S.
[00:01:50.507 --> 00:01:54.989]  through McAllen, Texas are coming in as refugees.
[00:01:54.989 --> 00:02:08.653]  And the amount of refugees we take in is decided by our senile puppet president, our corrupt Congress, and globalist government agencies, who all seem to now be aligned with the United Nations.
[00:02:08.653 --> 00:02:13.294]  And according to the United Nations Replacement Migration Program, the U.S.
[00:02:13.294 --> 00:02:14.234]  should have 593 million
[00:02:16.923 --> 00:02:28.405]  So don't expect anything to be done about the endless import of these so-called refugees, all coming in to receive years of taxpayer dollars from our broken welfare system.
[00:02:28.405 --> 00:02:33.926]  It's all part of the plan to destroy the national sovereignty of Western nations.
[00:02:33.926 --> 00:02:41.568]  And if you still have a survival instinct that causes you to question this, then you are labeled a heartless right-wing bigot.
[00:02:41.568 --> 00:02:42.988]  There is no more common sense.
[00:02:43.946 --> 00:02:50.890]  Americans, along with the rest of the modern Western world, are being conquered by way of name-calling.
[00:02:50.890 --> 00:02:54.152]  And tragically, it's working.
[00:02:54.152 --> 00:03:02.377]  For InfoWars.com, this is Greg Reese.
[00:03:02.377 --> 00:03:03.077]  When is the time?
[00:03:07.978 --> 00:03:14.102]  Well, in your written statement you say, now is not the time to pull back on masking, physical distancing, and avoiding congregate settings.
[00:03:14.102 --> 00:03:15.643]  When is the time?
[00:03:15.643 --> 00:03:19.065]  When do Americans get their freedom back?
[00:03:19.065 --> 00:03:20.325]  Can you put your microphone on, please?
[00:03:22.284 --> 00:03:28.429]  When we get the level of infection in this country low enough that it is not a really high threat.
[00:03:28.429 --> 00:03:29.229]  What is low enough?
[00:03:29.229 --> 00:03:29.830]  Give me a number.
[00:03:29.830 --> 00:03:34.993]  We had 15 days to slow the spread turned into one year of lost liberty.
[00:03:34.993 --> 00:03:40.257]  What metrics, what measures, what has to happen before Americans get their freedoms back?
[00:03:40.257 --> 00:03:47.863]  My message, Congressman Jordan, is to get as many people vaccinated as quickly as we possibly can.
[00:03:48.610 --> 00:03:54.611]  To get the level of infection in this country low, that it is no longer a threat.
[00:03:54.611 --> 00:03:55.552]  That is when.
[00:03:55.552 --> 00:03:59.473]  And I believe when that happens, you will see... What determines when?
[00:03:59.473 --> 00:04:01.273]  I'm sorry?
[00:04:01.273 --> 00:04:01.633]  What?
[00:04:01.633 --> 00:04:03.393]  What measure?
[00:04:03.393 --> 00:04:05.474]  Are we just going to continue this forever?
[00:04:05.474 --> 00:04:07.554]  When do we get to the point?
[00:04:07.554 --> 00:04:14.496]  What measure, what standard, what objective outcome do we have to reach before Americans get their liberty and freedoms back?
[00:04:15.208 --> 00:04:18.469]  You know, you're indicating liberty and freedom.
[00:04:18.469 --> 00:04:22.930]  I look at it as a public health measure to prevent people from dying and going to the hospital.
[00:04:22.930 --> 00:04:25.990]  You don't think Americans' liberties have been threatened the last year, Dr. Fauci?
[00:04:25.990 --> 00:04:27.090]  They've been assaulted.
[00:04:27.090 --> 00:04:29.211]  Their liberties have.
[00:04:29.211 --> 00:04:32.191]  I don't look at this as a liberty thing, Congressman Jordan.
[00:04:32.191 --> 00:04:33.452]  Well, that's obvious.
[00:04:33.452 --> 00:04:35.832]  And it's all been done based on fraud.
[00:04:35.832 --> 00:04:39.113]  Everything about COVID has been a lie because it's the Great Reset.
[00:04:39.113 --> 00:04:40.353]  The liberties never come back.
[00:04:40.353 --> 00:04:42.093]  They're to be taken away forever.
[00:04:42.093 --> 00:04:44.834]  This is the beginning of the organized extermination of humanity.
[00:04:45.498 --> 00:04:46.259]  This isn't a joke.
[00:04:46.259 --> 00:04:46.860]  It isn't a game.
[00:04:46.860 --> 00:04:47.801]  I'm not being a shock jock.
[00:04:47.801 --> 00:04:48.882]  This is a reality.
[00:04:48.882 --> 00:04:51.344]  We'll break down the enemy's blueprint for total enslavement.
[00:04:51.344 --> 00:04:52.265]  That'll stop them.
[00:04:52.265 --> 00:04:52.746]  Straight ahead.
[00:04:52.746 --> 00:05:02.396]  I'm Alex Jones.
[00:05:02.396 --> 00:05:03.597]  Granny Do-Right.
[00:05:03.597 --> 00:05:04.398]  Granny Do-Right.
[00:05:04.398 --> 00:05:05.299]  Thanks for holding her on the
[00:05:07.210 --> 00:05:09.191]  Let me say, I love your products.
[00:05:09.191 --> 00:05:19.879]  I am a granny, and for all the senior citizens out there that may have spent a lifetime in the sun like me, I was loaded up with sunspots, or age spots, as they're lovingly called.
[00:05:19.879 --> 00:05:25.904]  But since taking Urex 2 for the last couple of years, my skin is just really gorgeous, actually.
[00:05:25.904 --> 00:05:26.945]  People think I'm 55 years old.
[00:05:29.186 --> 00:05:36.908]  And I was already taking your other supplements, but I thought, you know, well, maybe that's what I need to do, because I just thought it was a hopeless situation.
[00:05:36.908 --> 00:05:45.650]  But when I started taking it, I mean, it doesn't happen immediately, but, you know, over a period of time, I started noticing, okay, you know, this is a ticket.
[00:05:45.650 --> 00:05:46.470]  This is working.
[00:05:46.470 --> 00:05:47.471]  This is wonderful.
[00:05:47.471 --> 00:05:52.012]  You know, I don't, I don't have to put on Dermablend anymore, you know.
[00:05:52.012 --> 00:05:56.633]  So anyway, it worked wonderfully, and it really has totally cleared up my skin.
[00:06:00.939 --> 00:06:02.060]  The Alex Jones Show.
[00:06:02.060 --> 00:06:04.022]  Because there is a war on for your mind.
[00:06:04.022 --> 00:06:06.984]  Well, we were trending on Twitter again yesterday.
[00:06:26.909 --> 00:06:38.600]  Because all over the news, they're reporting on animal-human clones being made in laboratories expressly to grow humanoids to harvest organs.
[00:06:38.600 --> 00:06:51.233]  Now, that's exactly what I began saying about 27 years ago, 26 years ago, because at the time it was in major medical bio-science publications.
[00:06:52.498 --> 00:07:02.203]  That 20 plus years before that, so we're talking 50 years ago now, they'd already made animal-human chimeras.
[00:07:02.203 --> 00:07:08.447]  Now, they denied all of this in mainline publications until a few years ago, and now they run the same headline every week.
[00:07:08.447 --> 00:07:15.231]  For the first time, animal-human clones have been made.
[00:07:15.231 --> 00:07:21.214]  That's always, it's in the test tube, it's embryonic, and that's just a condition, condition, condition, condition.
[00:07:22.740 --> 00:07:36.246]  The CIA was quoted in the Washington Post back in 1999 that, oh, we're funding the body modification and tattoo and earring movement, doesn't mean it's bad or good or anything, to get you ready for implantable chips.
[00:07:36.246 --> 00:07:40.027]  I mean, this is all actually in different publications.
[00:07:40.027 --> 00:07:41.028]  They admit all of this.
[00:07:42.745 --> 00:07:46.748]  Everyone's freaking out, and my phone's been blowing up, going, Alex, how did you know?
[00:07:46.748 --> 00:07:50.331]  It's on ABC News, it's on CBS News, it's on NPR!
[00:07:50.331 --> 00:07:58.818]  Exactly what you said, what you told Joe Rogan three years ago, that it's for clones, and that the clones, they're harvesting organs.
[00:07:58.818 --> 00:08:02.761]  How do you know this?
[00:08:02.761 --> 00:08:06.284]  Because it's all in the medical literature.
[00:08:06.284 --> 00:08:08.486]  They just have a breakaway civilization.
[00:08:08.486 --> 00:08:09.627]  So let me tell you the headline.
[00:08:10.737 --> 00:08:35.417]  For the show today, it is that there is a scientific global dictatorship that is breaking away from humanity, and that as it breaks away, it extracts all the resources of the old civilization, poisons us, dumbs us down, divides us and conquers us, puts us back into the jungle, but the urban jungle, and then wipes us out.
[00:08:35.417 --> 00:08:39.461]  And by the time that they finally wipe everybody out, which is coming very soon,
[00:08:40.319 --> 00:08:52.503]  In a cascade of crises they orchestrate but pose as the saviors, those of us that haven't joined them, it'll be very hard press for us to survive without joining them.
[00:08:52.503 --> 00:08:59.186]  And those of us that haven't joined them will still only survive because the globalists killed everybody.
[00:08:59.186 --> 00:09:09.089]  So, we're not on their side, but if you're able to make the right moves and be prepared, you might be able to survive and not join them.
[00:09:12.757 --> 00:09:16.198]  But I think God isn't going to like that.
[00:09:16.198 --> 00:09:17.298]  God doesn't like cowards.
[00:09:17.298 --> 00:09:28.820]  So I think instead of just surviving, we have to stop this thing from happening.
[00:09:28.820 --> 00:09:30.821]  And we have to admit how much trouble we're in.
[00:09:30.821 --> 00:09:32.141]  We have to admit this is not a joke.
[00:09:32.141 --> 00:09:32.821]  This is not a game.
[00:09:32.821 --> 00:09:36.062]  It's our only hope.
[00:09:36.062 --> 00:09:38.022]  We have to reach out to people that work in the
[00:09:39.759 --> 00:09:47.824]  Scientific dictatorship, the minions, most of which have already been let in on a lot of facets of it, but still actually think it's for a greater good.
[00:09:47.824 --> 00:09:56.609]  They have to be decompartmentalized to understand really how horrible this is, so they can have a chance to make the right decision and join us in the resistance.
[00:09:56.609 --> 00:10:07.516]  And I can tell you the globalists have major turnover with their higher level people, because they really understand, even once they have all the money and the power, that it's empty.
[00:10:07.516 --> 00:10:09.297]  And if they haven't totally turned their souls over,
[00:10:11.480 --> 00:10:16.642]  To the spirit of destruction, they then turn against it.
[00:10:16.642 --> 00:10:19.643]  But then those people don't have a voice.
[00:10:19.643 --> 00:10:21.644]  They get shut down or they get killed.
[00:10:21.644 --> 00:10:35.770]  You know, if you've ever worked for the New World Order and ever signed the contracts with them and ever actually run their operations, then they will kill you if you sidestep them or don't follow their orders or ever try to leave them.
[00:10:38.189 --> 00:10:41.791]  But if you've never sold out to them, it's metaphysical rules.
[00:10:41.791 --> 00:10:45.653]  They'll just try to get other people to kill you, but they won't give the order themselves.
[00:10:45.653 --> 00:10:50.576]  Or they will try to kill your name or discredit you or put you in prison.
[00:10:50.576 --> 00:10:57.960]  But they don't often kill you unless you've been involved with them and made some deal with them at some level.
[00:10:57.960 --> 00:11:02.003]  And that's why I've never made any deals with these guys.
[00:11:02.003 --> 00:11:06.325]  Because believe me, they've given me plenty of chances to join them, and I can be right up there at the top with them.
[00:11:07.156 --> 00:11:18.044]  But no amount of the money, the prestige, the immunity from prosecution, no amount of that can get me to sign on to them, with them.
[00:11:18.044 --> 00:11:21.487]  But that's what's so frustrating about having a debate about whether this is real or not.
[00:11:21.487 --> 00:11:24.629]  Everything I talk about is as real as the sun coming up.
[00:11:24.629 --> 00:11:26.090]  It's clear as day.
[00:11:26.090 --> 00:11:29.493]  It's a breakaway civilization.
[00:11:29.493 --> 00:11:33.356]  Technology is 40 to 50 years ahead of what they're showing.
[00:11:34.472 --> 00:11:36.973]  Everything you see is 40 to 50 years old.
[00:11:36.973 --> 00:11:40.495]  Human animal clones are 50 years old in the literature, at least.
[00:11:40.495 --> 00:11:46.939]  Hell, the Nazis, by 45, were already able to clone rabbits.
[00:11:46.939 --> 00:11:50.201]  And so, the space shuttle plans are from 1937.
[00:11:50.201 --> 00:11:54.703]  It wasn't in service until 1980.
[00:11:54.703 --> 00:11:57.585]  The SR-71 Blackbird, they say, is the fastest plane in service in 1956.
[00:11:57.585 --> 00:12:00.527]  It goes like Mach 3.5, they say.
[00:12:00.527 --> 00:12:02.808]  It really goes about Mach 8.
[00:12:02.808 --> 00:12:02.968]  But,
[00:12:04.558 --> 00:12:25.032]  That's the reality of this, and again, I have personally known people that did work some on the fringes of the deep state, the real deep state, the scientific deep state, and it was cyborgs and clones 40 years ago.
[00:12:25.032 --> 00:12:30.576]  Major industrial level cyborgs, clones, you know, that's what Jeffrey Epstein was
[00:12:31.477 --> 00:12:34.559]  Not just doing sex and pedophile stuff and compromising people.
[00:12:34.559 --> 00:12:41.083]  He was producing clone carriers at the Zorro Ranch.
[00:12:41.083 --> 00:12:46.386]  And I have that from a lot of good sources and I can also connect separate dots.
[00:12:46.386 --> 00:12:51.769]  Because you still have trouble making a clone in an artificial womb.
[00:12:51.769 --> 00:12:52.629]  They don't grow up right.
[00:12:52.629 --> 00:12:54.210]  They don't grow up healthy.
[00:12:54.210 --> 00:12:55.491]  You need to have someone
[00:12:56.776 --> 00:13:00.498]  Artificially inseminated, which they were doing out there to women, saying it was Jeffrey Epstein's children.
[00:13:00.498 --> 00:13:04.200]  It was not Jeffrey Epstein's children.
[00:13:04.200 --> 00:13:09.242]  What they were doing was inseminating them with basically top globalist clones.
[00:13:09.242 --> 00:13:11.483]  Royal family clones, Bill Gates clones.
[00:13:11.483 --> 00:13:13.964]  And so he was running a clone ranch.
[00:13:13.964 --> 00:13:20.447]  And then they take the children, they raise them under another identity, and they're there for spare parts in case Gates wants them.
[00:13:20.447 --> 00:13:21.348]  And they're also there
[00:13:25.879 --> 00:13:30.602]  To do other studies and other tests, you know, in case something happens to the original.
[00:13:30.602 --> 00:13:38.366]  They haven't gotten the immortality yet, but all of this is a giant race to get what they believe is immortality.
