[00:00.000 --> 00:11.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:11.000 --> 00:20.000]  Welcome to the Alex Shows Radio Show on the sunny December 13, 2015.
[00:20.000 --> 00:21.000]  I'm David Knight, your host.
[00:21.000 --> 00:22.000]  A lot has happened.
[00:22.000 --> 00:26.000]  In the last couple of days, we've had the climate agreement reached in Paris.
[00:26.000 --> 00:31.000]  All the nations there have signed it. 190-some odd nations have signed this agreement.
[00:31.000 --> 00:32.000]  We're going to break that down for you.
[00:32.000 --> 00:33.000]  What does it mean?
[00:33.000 --> 00:35.000]  What is it going to cost you?
[00:35.000 --> 00:38.000]  It's going to cost you the Earth, basically.
[00:38.000 --> 00:39.000]  It's an astronomical.
[00:39.000 --> 00:41.000]  It's not just a planetary tax.
[00:41.000 --> 00:43.000]  This is going to be astronomical.
[00:43.000 --> 00:50.000]  But the good news is that they did not set up an enforcement mechanism as Obama wanted to have.
[00:50.000 --> 00:59.000]  So lacking an enforcement mechanism and trying to dance around this and call it not a treaty when it really is a treaty,
[00:59.000 --> 01:01.000]  there's a lot we can do to stop this.
[01:01.000 --> 01:05.000]  But the key thing that we have to work against is the public perception.
[01:05.000 --> 01:13.000]  A lot of people in America are buying this, but worldwide, they have created a massive panic on bad data.
[01:13.000 --> 01:15.000]  And we need to talk about what's going to happen with that.
[01:15.000 --> 01:21.000]  But we have an amazing confession from John Kerry that came out during the Paris Accords.
[01:21.000 --> 01:23.000]  You will not believe what he had to say.
[01:23.000 --> 01:26.000]  Now, we also have French elections that took place today.
[01:26.000 --> 01:29.000]  Why, you say, would we cover the French elections?
[01:29.000 --> 01:33.000]  Well, because they're a referendum on the open borders of Europe,
[01:33.000 --> 01:37.000]  and one of the places where we've seen the worst kind of Islamification in Europe.
[01:37.000 --> 01:41.000]  But it looks like they're going to go straight ahead to full out Arabia.
[01:41.000 --> 01:48.000]  We've had a coalition of socialists basically took themselves off of the ballot in the second round of voting.
[01:48.000 --> 01:50.000]  They have a two-step process.
[01:50.000 --> 01:55.000]  First, they have a multi-party democracy, unlike we have in the United States,
[01:55.000 --> 02:00.000]  where we have only two parties really allowed to participate in the process, or they have multi-parties.
[02:00.000 --> 02:03.000]  And so what they do is they have a two-step voting process.
[02:03.000 --> 02:08.000]  The lower results are taken off, and they have a second ballot.
[02:08.000 --> 02:14.000]  In that second ballot, the socialists who came in third removed themselves from the ballot completely,
[02:14.000 --> 02:19.000]  removed their candidates and said, go vote for our hated opponents, the conservative Republicans.
[02:19.000 --> 02:26.000]  That's what they call themselves, Sarkozy's party there, just so we can stop the National Front Marine Le Pen
[02:26.000 --> 02:30.000]  and her niece or something like that that related in the family.
[02:30.000 --> 02:32.000]  Nevertheless, they had won in the first round.
[02:32.000 --> 02:35.000]  They'd won six out of 13 areas.
[02:35.000 --> 02:37.000]  They'd come in first place.
[02:37.000 --> 02:42.000]  To talk about that, the implications of that, of course, the Washington Post is attacking Donald Trump
[02:42.000 --> 02:46.000]  by hitting him with Alex Jones and Infowars.
[02:46.000 --> 02:50.000]  Thanks to Trump, the fringe news enters the mainstream media.
[02:50.000 --> 02:56.000]  So we're going to talk to you about that ad hominem attack, the canards that the Washington Post uses,
[02:56.000 --> 02:58.000]  and the double standard that they use.
[02:58.000 --> 03:03.000]  They don't criticize CNN, who's going to be the host of the debates this Tuesday.
[03:03.000 --> 03:08.000]  They don't criticize them for some of the reporting that they've done.
[03:08.000 --> 03:15.000]  They don't take it as an endorsement MSNBC when Trump goes on and talks to some of these networks
[03:15.000 --> 03:17.000]  or take it as an endorsement of CNN.
[03:17.000 --> 03:23.000]  We've got Megan Kelly who told us in all seriousness with a lot of angers a year or two ago,
[03:23.000 --> 03:25.000]  the Santa Claus is white.
[03:25.000 --> 03:35.000]  We could find things to complain about with every outlet, but of course what they don't like is the fact that Infowars is rising.
[03:35.000 --> 03:42.000]  That Infowars has credibility simply because we cover all the news and we look at it and we analyze it.
[03:42.000 --> 03:50.000]  We don't pretend that we have an objectivity that is disinterested in anything, that we're completely objective.
[03:50.000 --> 03:53.000]  No, we have a point of view, but we also have facts.
[03:53.000 --> 03:55.000]  We argue those facts from that point of view.
[03:55.000 --> 03:57.000]  We analyze the news for you.
[03:57.000 --> 04:01.000]  We debate the issues here for you and we're upfront about our biases.
[04:01.000 --> 04:07.000]  We don't pretend that we don't have any biases unlike Fox News or CNN or these other people who clearly do have biases.
[04:07.000 --> 04:14.000]  That's why they're losing their audience because people aren't buying that.
[04:14.000 --> 04:19.000]  So either they're not aware of their biases or they're lying to you about it, but we're gaining ground here.
[04:19.000 --> 04:22.000]  We've got the Washington Post tackling us on that.
[04:22.000 --> 04:26.000]  And of course we have some new information on the terror front.
[04:26.000 --> 04:35.000]  We have a terrorist attack that was foiled in Switzerland by a couple of people holding Syrian passports coming in from France.
[04:35.000 --> 04:40.000]  Nevertheless, the Democrats are trying to come after guns.
[04:40.000 --> 04:42.000]  Now these people were not using guns.
[04:42.000 --> 04:44.000]  They were using chemicals.
[04:44.000 --> 04:47.000]  It looked like it was going to be a chemical attack.
[04:47.000 --> 04:48.000]  What are you going to do about that?
[04:48.000 --> 04:49.000]  Are we going to have chemical controls?
[04:49.000 --> 04:53.000]  We'll be right back.
[05:19.000 --> 05:29.000]  The first thing I would do is I wouldn't arm our enemies.
[05:29.000 --> 05:32.000]  Will controversial statements impact some of the candidates?
[05:32.000 --> 05:47.000]  Donald J. Trump is calling for a total and complete shutdown of Muslims entering the United States until our country's representatives can figure out what the hell is going on.
[05:47.000 --> 05:57.000]  Join InfoWars this Tuesday, December 15th, starting at 7 p.m. Central for another episode of Political Science Theater 3K.
[06:17.000 --> 06:27.000]  This Sunday, December 13th, 2015, this is the Alex Jones Radio Show.
[06:27.000 --> 06:28.000]  I'm David Knight, your host.
[06:28.000 --> 06:32.000]  Yesterday they passed a climate agreement in Paris.
[06:32.000 --> 06:33.000]  We're going to talk about that.
[06:33.000 --> 06:34.000]  Break that down.
[06:34.000 --> 06:37.000]  That's going to be the first thing up on our news, but we have a lot of different subjects to cover.
[06:37.000 --> 06:39.000]  Just to give you an overview of what we're going to be talking about.
[06:39.000 --> 06:47.000]  Washington Post has now attacked Donald Trump for actually giving an interview to somebody that's outside the Beltway establishment.
[06:47.000 --> 06:50.000]  He actually came here and talked to Alex Jones on InfoWars.
[06:50.000 --> 06:51.000]  Shame on him.
[06:51.000 --> 06:53.000]  He shouldn't do that.
[06:53.000 --> 06:56.000]  We're giving the fringe news entering the mainstream.
[06:56.000 --> 07:04.000]  No, the reason we're entering the mainstream is because we are analyzing the news in a way that the mainstream media will not do.
[07:04.000 --> 07:06.000]  And we're clear about our biases.
[07:06.000 --> 07:08.000]  They pretend that they're not biased, but we're clear about it.
[07:08.000 --> 07:10.000]  So we're going to talk about that as well.
[07:10.000 --> 07:11.000]  There's also French elections.
[07:11.000 --> 07:13.000]  We've just seen the results of the French elections.
[07:13.000 --> 07:18.000]  They're important because they are a referendum on the Islamification of Europe.
[07:18.000 --> 07:23.000]  We just saw another terror attack, perhaps foiled in Switzerland.
[07:23.000 --> 07:29.000]  It looked like there was going to be a chemical attack or some kind of explosive attack aimed at Geneva, Switzerland.
[07:29.000 --> 07:31.000]  It was intercepted by the Swiss police.
[07:31.000 --> 07:33.000]  They were a couple of Syrian individuals.
[07:33.000 --> 07:42.000]  At first, they were looking for five people they've now arrested to. They found traces of explosives in the vehicle that they had and chemicals.
[07:42.000 --> 07:56.000]  So that is something that people should consider when they listen to the Democrats talking about how we now have to take guns away from law-abiding Americans because, you know, they might be used in a terror attack.
[07:56.000 --> 07:59.000]  Yes, guns were used in a terror attack in San Bernardino.
[07:59.000 --> 08:10.000]  Depending on, we're not going to go into the details of that and the questions that many people have raised about that attack and which parts of it are authentic and which parts aren't.
[08:10.000 --> 08:13.000]  We know that the government is tracking everybody.
[08:13.000 --> 08:17.000]  Of course, we were called paranoid when we said the government was tracking everyone for a very long time.
[08:17.000 --> 08:18.000]  It's no question anymore.
[08:18.000 --> 08:26.000]  Ed Snowden revealed that to everybody that government proudly boasts of it and yet even though they're tracking people,
[08:26.000 --> 08:32.000]  they can't spot these jihadis they tell us that pulled off this attack in San Bernardino.
[08:32.000 --> 08:36.000]  They can't spot them in advance and do anything about it.
[08:36.000 --> 08:39.000]  But you need more surveillance, even though they knew it.
[08:39.000 --> 08:42.000]  That's the cognitive dissonance that they're selling you.
[08:42.000 --> 08:52.000]  And now, even though we have open borders and, of course, we cannot close our borders, we can't keep the terrorists out, we have to take guns away from people inside of America.
[08:52.000 --> 09:06.000]  Legitimate owners of guns and, of course, the people who are going to conduct terror attacks, they are not going to go through and check off all the laws and go through the waiting periods in the background checks to get their guns.
[09:06.000 --> 09:12.000]  Any more than they will to get explosive devices or chemical weapons or biological weapons or nuclear weapons.
[09:12.000 --> 09:13.000]  You understand that, right?
[09:13.000 --> 09:23.000]  So we're going to also play a little bit of the clip that we had of Kurt Russell talking to an interviewer about the upcoming Quentin Tarantino film, Hateful Eight.
[09:23.000 --> 09:33.000]  The guy kept talking to him about how awful it was that movies would show guns in this day and age and Kurt Russell kept explaining to him,
[09:33.000 --> 09:43.000]  hey, dude, this is about art. This is like a painting or something. It's not reality. You need to understand the difference in reality, but he just kept coming at him.
[09:43.000 --> 09:53.000]  So in a couple of spots, Kurt Russell actually talked about the reality of gun control and why you want to have the population armed.
[09:53.000 --> 09:57.000]  So we've got a lot to talk about, but let's talk about the climate accord first.
[09:57.000 --> 10:11.000]  Before I do, let me preface it with this article that came out the middle last week where the Vatican has now got a document that they put out saying that Jews don't need Christ to be saved.
[10:11.000 --> 10:16.000]  Yes, the Jews can secure eternal salvation, says the Vatican, without converting to Christianity.
[10:16.000 --> 10:30.000]  The report unequivocally states that the church should not actively seek to convert Jews to Christianity. No, what you need to do is you need to convert them to climate socialists, because that's what we're hearing this entire weekend.
[10:30.000 --> 10:42.000]  We have saved the world. We're on the path to save the world. We were at the brink. We were all about to burst into flames, but we have now pulled this back by applying this religion of climatology.
[10:42.000 --> 10:50.000]  You know what it's going to require? It's going to require massive indulgences paid to the crony climatists. That's what it's going to involve.
[10:50.000 --> 10:59.000]  It's going to be trillions upon trillions of dollars paid to people like Al Gore and Bill Gates, and they have the biggest grins on their faces. They cannot wipe those grins out.
[10:59.000 --> 11:05.000]  Here's the good news, though. When we look at this agreement, there were a couple of different options that they had.
[11:05.000 --> 11:21.000]  And quite frankly, I thought they were going to go for the full-on option of having an international climate court that was going to review what is actually called the International Climate Justice Tribunal that would be run by the United Nations.
[11:21.000 --> 11:29.000]  And of course, Obama was pushing very hard. He said, we need to have teeth in this. We need to have an enforcement mechanism. We need to have penalties.
[11:29.000 --> 11:42.000]  And so the question is, if you've got penalties, you're going to have to have some kind of globalist governance that is going to assess those penalties and that is going to take the money for those penalties, a kind of global police.
[11:42.000 --> 11:52.000]  And they're still talking about that. Understand, that is still on the table, but it's not in this agreement. So that's very good that Obama failed to get that enforcement mechanism.
[11:52.000 --> 12:09.000]  And as they point out when CNN looks at it, and a lot of these activists who were going around Paris wearing polar bear suits, as a picture after picture after picture of people in polar bear suits holding up homeless signs,
[12:09.000 --> 12:24.000]  another group of people in polar bear suits, and the Guardian had the caption underneath all these people wondering around in polar bear suits, experts explain climate change, and they're like, okay, that looks like the experts as far as I'm concerned.
[12:24.000 --> 12:33.000]  They're a bunch of clowns dressed in polar bear suits. But anyway, they point out in CNN, they say this was short on specifics, such as how the plan will be enforced or how improvements will be measured.
[12:33.000 --> 12:43.000]  They've come up with some concrete goals. But if you look at the agreement at the very bottom of it, it says that countries can withdraw from this agreement in three years.
[12:43.000 --> 12:54.000]  And of course, it is not binding if it's not a treaty. And the Obama administration is pretending that it is not a treaty because they know they're not going to get this thing through the Senate.
