[00:00:15.383 --> 00:00:16.484]  InfoWars.
[00:00:16.484 --> 00:00:17.685]  Tomorrow's news.
[00:00:17.685 --> 00:00:20.828]  Today.
[00:00:20.828 --> 00:00:22.530]  Big Brother.
[00:00:22.530 --> 00:00:23.691]  Mainstream media.
[00:00:24.847 --> 00:00:26.608]  Government cover-ups.
[00:00:26.608 --> 00:00:28.689]  You want to stop tyranny?
[00:00:28.689 --> 00:00:30.850]  Well, so does he.
[00:00:30.850 --> 00:00:36.532]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:36.532 --> 00:00:38.874]  It's April 28th on this live Wednesday edition.
[00:00:38.874 --> 00:00:41.235]  We've got so much huge breaking news coming up in the next segment.
[00:00:41.235 --> 00:00:50.699]  And I want to run a special report put out by Jon Balvin, Van.Video, that the mask is almost entirely off and that we'll be right back to kick off the main transmission.
[00:00:54.156 --> 00:00:58.780]  If you want freedom, take pride in your country.
[00:00:58.780 --> 00:01:03.763]  If you want democracy, hold on to your sovereignty.
[00:01:03.763 --> 00:01:09.088]  And if you want peace, love your nation.
[00:01:09.088 --> 00:01:17.134]  Wise leaders always put the good of their own people and their own country first.
[00:01:17.134 --> 00:01:19.876]  The future does not belong to globalists.
[00:01:20.928 --> 00:01:23.270]  The future belongs to patriots.
[00:01:23.270 --> 00:01:25.752]  For me, this is all really old news.
[00:01:25.752 --> 00:01:28.574]  But I gotta remember, hey, you got a lot of folks tuning in every day.
[00:01:28.574 --> 00:01:30.396]  They need to know the basis.
[00:01:30.396 --> 00:01:32.197]  People ask, like, how did Jones know this?
[00:01:32.197 --> 00:01:36.661]  I love how they attribute it to, like, all these psychic powers and things.
[00:01:36.661 --> 00:01:42.906]  No, it's attributed to reading the globalist documents and then watching it all come true later.
[00:01:43.727 --> 00:01:45.068]  This is not rocket science, folks.
[00:01:45.068 --> 00:01:51.954]  You just got to admit to yourself that it's happening and then say, do I just want to be like concrete it rolls over?
[00:01:51.954 --> 00:01:54.416]  Do I just want to be this passive thing that goes along with this?
[00:01:54.416 --> 00:01:57.058]  And I really don't think you're that.
[00:01:57.058 --> 00:02:04.344]  And I see a whole army of my countrymen here in defiance of tyranny.
[00:02:04.344 --> 00:02:06.565]  Fight and you may die.
[00:02:06.565 --> 00:02:09.488]  Run and you'll live.
[00:02:09.488 --> 00:02:10.168]  At least a while.
[00:02:14.545 --> 00:02:18.969]  I'm dying in your beds many years from now.
[00:02:18.969 --> 00:02:36.526]  Would you be willing to trade all the days from this day to that for one chance, just one chance to come back here and tell our enemies that they may take our lives, but they'll never take our freedom!
[00:02:39.176 --> 00:02:40.136]  Are you gonna be ready?
[00:02:40.136 --> 00:02:41.057]  Are you gonna say no?
[00:02:41.057 --> 00:02:42.337]  Are you gonna stand up for yourself?
[00:02:42.337 --> 00:02:43.898]  That's really the big question.
[00:02:43.898 --> 00:02:45.359]  I'm a gorilla.
[00:02:45.359 --> 00:02:46.899]  I've got my primitive sides.
[00:02:46.899 --> 00:02:49.921]  And I get mad at our enemies and I get hyped up to have the strength to crush them.
[00:03:03.314 --> 00:03:03.594]  Yeah!
[00:03:03.594 --> 00:03:03.894]  Yeah!
[00:03:23.343 --> 00:03:26.584]  But, you know, I'm transcending that, and so are you.
[00:03:26.584 --> 00:03:38.486]  Because as long as we've got our eyes on God and justice and love, we will automatically transcend them as Christ did, and our spirits will resurrect above whatever they do to these bodies.
[00:03:38.486 --> 00:03:43.347]  And I've seen, just as Martin Luther King talked about, the future.
[00:03:43.347 --> 00:03:48.828]  And that vision of us together, with our children, living an incredible, loving future together.
[00:03:49.526 --> 00:04:06.338]  And all the attempts that we see to turn us against each other, all this great evil that's unfolding, is only because evil wants to keep us from God, and keep us from exercising our deed, our paperwork, our promise, our guarantee.
[00:04:06.338 --> 00:04:10.981]  This planet is an egg, it's a seed, and the enemy knows that.
[00:04:10.981 --> 00:04:17.906]  But as the energy of Christ is poured into the planet, the enemy is going to try to block that,
[00:04:19.452 --> 00:04:23.155]  And it's going to run around like cockroaches, scared to death.
