[00:00.000 --> 00:02.820]  Well, here we are ladies and gentlemen Thanksgiving
[00:03.900 --> 00:09.020]  One of the few true Americana holidays that we've got probably my favorite holiday
[00:09.660 --> 00:17.060]  The 23rd day of November 2017. We've seen total demonization of the Italian Christopher Columbus
[00:18.580 --> 00:23.740]  We've seen the total demonization of Thanksgiving. We've seen attempts to get rid of the holiday
[00:25.020 --> 00:26.820]  to use it to
[00:26.820 --> 00:31.960]  cast aspersions on Western civilization and Western expansion that undoubtedly
[00:32.820 --> 00:35.800]  Was a mess and there were crimes on all sides
[00:36.400 --> 00:42.560]  When I say all sides it wasn't just the settlers or it wasn't just the troops or it wasn't just the empires
[00:42.680 --> 00:44.760]  Or it wasn't just all the different native tribes
[00:45.680 --> 00:53.100]  It was all of those different countless changing factions that played into this long
[00:53.100 --> 00:55.100]  colonized
[00:57.180 --> 01:04.800]  North America the Viking certainly visited it for a thousand years before Christopher Columbus supposedly discovered it. That's now documented
[01:05.860 --> 01:10.940]  But long before white men ever colonized it all the native tribes did
[01:12.100 --> 01:16.460]  Was run around and try to dominate and control each other and take over
[01:17.380 --> 01:19.380]  and kill the men and
[01:19.380 --> 01:24.780]  Then take the women and the children the same stuff that was going on in Europe for 10,000 years
[01:24.940 --> 01:30.900]  Same stuff going on in Africa for 10,000 years the same stuff going on everywhere in the world
[01:31.580 --> 01:33.580]  humans acted the same and
[01:34.340 --> 01:36.340]  so we never see
[01:36.860 --> 01:43.580]  Big pieces being done on the bad things that the Native Americans did or you know the way they behaved because
[01:43.900 --> 01:45.900]  It's not part of the liberation theology
[01:45.900 --> 01:51.060]  starting in the 50s the Ford Foundation the Carnegie Endowment
[01:51.500 --> 01:55.260]  Created liberation theology where they thought talked it Jesus would have
[01:56.020 --> 02:02.480]  You know fought back and was a revolutionary and hated capitalism. I was a communist and so they got
[02:03.660 --> 02:10.180]  The different populations that were Christian poor black Hispanic you name it to become liberation
[02:10.380 --> 02:11.980]  Theologist and that was just one part of it
[02:11.980 --> 02:16.220]  But to teach that in the schools to everybody that America was bad the founders were bad
[02:16.420 --> 02:25.940]  this was an undermining of the nation-state and our ethos where we came from so that people of color particularly wouldn't have a
[02:26.860 --> 02:29.860]  Idea in their head that they had a right to the American birthright
[02:30.700 --> 02:32.700]  Or that they'd been part
[02:32.780 --> 02:34.780]  Critical parts of this great saga
[02:35.500 --> 02:37.980]  No, it's all just you were good
[02:37.980 --> 02:44.140]  But you were exploited and the whites were bad when it was way more complex with whites that were an injured servants and
[02:45.060 --> 02:50.380]  bounties and people basically the slaves and company stores and sharecroppers
[02:51.700 --> 02:56.780]  But they just continue to play on the incredible ignorance the public the last few weeks CNN claims
[02:56.780 --> 03:01.460]  They've broken the news that there's slave auctions in Libya broken the news
[03:01.460 --> 03:09.180]  In seven different Muslim countries they sell women on top slave blocks, you know up on a stage
[03:09.740 --> 03:12.180]  And it's all known it's Muslims doing it
[03:12.180 --> 03:19.460]  But all these reports from CNN breaking, you know this supposed news that we've been talking about forever and others have been documenting
[03:20.980 --> 03:26.940]  It's about oh the poor migrants the poor babies the poor the poor migrants these are people in Africa
[03:26.940 --> 03:32.220]  That are being kidnapped and grabbed and sold into slavery by Muslims
[03:32.220 --> 03:36.140]  But somehow they turn it into quote Muslims by using the term migrant
[03:36.140 --> 03:39.860]  That's the new definition of Muslims is a migrant never a Muslim invader
[03:40.060 --> 03:45.140]  So they take Muslims of slaving people and then turn it into the catch-all word of poor little Muslims
[03:46.220 --> 03:48.220]  Which is migrating
[03:48.500 --> 03:54.380]  So they know what they're doing ladies and gentlemen, but we're gonna be covering that a lot more here during the transmission
[03:54.380 --> 04:00.220]  But I'm proud of Thanksgiving and I give thanks to you the audience. Thanks to God. Thanks to my family. Thanks to the great crew
[04:00.700 --> 04:02.700]  And I just want to thank you all for what you've done
[04:02.860 --> 04:09.340]  We have extended the specials from earlier in the week as we plan to do but we have new specials that are added each day
[04:10.260 --> 04:13.340]  And x2 is 50% off super high quality
[04:13.940 --> 04:15.940]  just absolutely
[04:16.500 --> 04:18.100]  needed
[04:18.100 --> 04:25.060]  Iodine and then we also have Alexa pure pro water filtration 25% off right now
[04:25.060 --> 04:30.100]  So take advantage of that 50% off brain force 25% off other water filtration systems
[04:31.060 --> 04:36.980]  60 plus percent off up silver bullet knockout 50% off a bunch of stuff is their biggest sales ever
[04:37.300 --> 04:43.340]  Info or store calm in fours life.com or triple eight two five three three one three nine again
[04:43.340 --> 04:49.500]  I want to thank you all for what you've done. I want to thank you all for your victory breaking your condition against the globalist
[04:49.500 --> 04:54.980]  I want to encourage you all to keep supporting them broadcast by purchasing high quality products and info or store calm
[04:55.140 --> 05:01.060]  Which is a win-win for everybody because they're high quality and helps fund this operation. Thank you so much. I'm driving home
[05:01.660 --> 05:04.580]  Here about to take off few days for Thanksgiving
[05:04.580 --> 05:12.020]  And I just want to impart my message to the listeners and viewers of how much I appreciate you and how thankful I am and
[05:13.220 --> 05:14.900]  I also just want to
[05:14.900 --> 05:19.640]  re-emphasize the point that if you weren't there taking action and if you weren't there spreading the word
[05:20.580 --> 05:23.740]  Globalism would have completely taken over not just this country, but other nations
[05:24.260 --> 05:30.420]  And globalism is a completely anti individual anti God anti family anti Christian
[05:31.340 --> 05:33.340]  cancer that is just pure
[05:33.340 --> 05:34.740]  power
[05:34.740 --> 05:38.340]  cult will to dominate and control society and
[05:38.820 --> 05:44.100]  Then we have come so far with God's help and have turned the tide but the enemy is tracking back
[05:44.100 --> 05:49.340]  So just please we should all be so thankful to God and thankful to each other for taking action
[05:50.020 --> 05:55.220]  Also, girt ourselves and get ready for the next big fight ahead because history is happening
[05:55.220 --> 06:06.580]  So for myself and my family, God bless you all. Have a great Thanksgiving
[06:06.580 --> 06:18.020]  If you are receiving this transmission, you are the resistance
[06:18.020 --> 06:20.020]  I
[06:34.260 --> 06:36.580]  Ladies and gentlemen Hollywood Babylon
[06:37.460 --> 06:41.500]  Has absolutely poisoned our country and poisoned the world
[06:41.820 --> 06:46.020]  It has been a weaponized culture system to attack families
[06:46.020 --> 06:55.260]  To attack civilization to attack our sovereignty and now it's in a lot of trouble imploding in on itself
[06:55.260 --> 06:59.780]  But Charles Manson is dead part of an MK ultra mind control program
[07:01.260 --> 07:05.540]  We're gonna be talking about that more coming up at the bottom of the hour also Google launches colossal
[07:06.060 --> 07:09.300]  censorship a disinformation campaign under the dead of night
[07:10.940 --> 07:14.380]  Men's shaving company attacks toxic masculinity and new ad
[07:14.380 --> 07:18.900]  Says being strong being honorable being stoic is bad. Stop it
[07:19.340 --> 07:24.940]  This is the total demoralization and then the big news that I'm gonna cover again after our guest leaves us
[07:27.580 --> 07:32.060]  Experts were predicting over the weekend a great crash of 2018 will start the bond market
[07:33.980 --> 07:39.660]  Today the euro crashed massively with Angela Merkel's fourth term as Chancellor in doubt
[07:39.660 --> 07:45.300]  And her plan to flood Europe with Islamist as US growth forecaster on the rise
[07:45.300 --> 07:49.780]  I've talked to top globalist on-air and off-air former top globalist
[07:49.900 --> 07:54.500]  and I've been contact with other over the years people that are high up billionaires you name it and
[07:55.740 --> 08:00.420]  They filled me in a lot of things saying that I was basically dead on about what was happening and who had told me
[08:00.420 --> 08:04.460]  I could just see it. It really isn't in the news, but you can
[08:04.460 --> 08:10.540]  Follow the trends and the different angles
[08:11.020 --> 08:17.140]  The globalist made a deal with the euro and with China to deindustrialize the US as a political system of control
[08:17.500 --> 08:22.300]  and implode us and turn us into a third-world country just like they've done to South Africa and
[08:25.300 --> 08:29.020]  Trump and others are battling that and so it's not just like hey
[08:29.020 --> 08:32.660]  We're fighting to get the economy up and keep the stock market propped up as a bubble
[08:32.660 --> 08:37.180]  Just because that's fun because it is unhealthy long-term, but we're in a financial war now
[08:37.180 --> 08:41.580]  We have to keep it propped up until the euro implodes because it's a cancerous authoritarian
[08:42.220 --> 08:48.980]  System that is opening the borders to carry out the cultural genocide against Christians and whites and again
[08:49.220 --> 08:55.020]  The minorities coming in aren't even the enemy. It's the globalist directing at all and they admit it
[08:56.620 --> 09:01.660]  Now the reason this all dovetails in is because it's a planetary plan
[09:01.660 --> 09:03.420]  and
[09:03.420 --> 09:05.420]  We have Simon Roche on
[09:06.500 --> 09:09.940]  Who is a prominent activist an individual?
[09:10.460 --> 09:16.980]  Who's been exposing the massive white genocide in South Africa in Zimbabwe in
[09:18.220 --> 09:23.700]  Many of these other African countries where everybody's now basically starving to death they have epic
[09:23.700 --> 09:31.620]  Why my republican flation because they've driven any infrastructure out. It's just a thing of conquest. So
[09:32.020 --> 09:39.860]  South Africans hold Black Monday protests over white farmer murders. That's news week murders of white farmers spark protests in South Africa
[09:40.540 --> 09:42.380]  That's CBS news
[09:42.380 --> 09:48.100]  Epidemic of South African farm murders continues as gunman shoot elderly victims dead now
[09:48.100 --> 09:54.140]  These are groups of A and C connected black communists doing it put the whole Black Lives Matter thing
[09:54.140 --> 09:58.500]  It's like international and you've got a lot of other black groups saying we don't want this is a terrible
[09:58.500 --> 10:01.980]  But look at Zimbabwe and I'm not the expert like this gentleman Zimbabwe
[10:03.020 --> 10:08.060]  Where you've got Robert Mugabe and all the rest of it has basically killed all the white farmers tens of thousands
[10:08.060 --> 10:11.100]  They're all gone. The few that stayed have all been killed
[10:11.860 --> 10:16.860]  Okay, so what you see in Zimbabwe is not going to be South Africa and this is directed
[10:16.860 --> 10:19.860]  This is planned and we've got an expert on
[10:21.340 --> 10:23.340]  To go over
[10:23.940 --> 10:25.940]  That information for us
[10:27.060 --> 10:32.340]  Simon Roche is head of the office of HQ of the world's largest non-state civil defense organization
[10:32.340 --> 10:38.580]  And I'm not gonna pronounce it right a two landers of South Africa once an A and C activist
[10:38.580 --> 10:42.980]  He now works tirelessly to prepare for impending catastrophe in the rainbow nation
[10:42.980 --> 10:46.820]  Simon lives in Johannesburg, and it's the proud father of many children
[10:46.820 --> 10:52.340]  And we'll probably have to go 40 after so if you can because I've got to move it like this is so important to break down
[10:52.340 --> 10:58.740]  We can also show how they first disarmed everybody and now they're able to kill them and how the government basically goes along with this
[10:58.820 --> 11:01.820]  So it's su id la ind
[11:02.460 --> 11:04.060]  er s and
[11:04.060 --> 11:07.300]  Folks it is total breakdown of civilization there
[11:07.300 --> 11:14.020]  This is happening and so you're gonna see the whole continent now basically collapse Libya has been destroyed by the globalists now
[11:14.020 --> 11:19.660]  They're gonna bring down South Africa using their race-based communist narrative Simon Roche. You're the expert
[11:20.420 --> 11:25.820]  So I just gave my gestalt snapshot from America. Was that accurate or was that inaccurate?
[11:27.100 --> 11:30.580]  No, that's just about accurate for a long time. We've been
[11:30.580 --> 11:36.500]  Uh predicting these things. We're not high bound by doctrine as many people are, you know
