[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[00:11.000 --> 00:31.000]  Some of my colleagues at Trump Tower just a few minutes ago, there's a little optimism here.
[00:31.000 --> 00:33.000]  No one thought it was going to be this close at this point.
[00:33.000 --> 00:34.000]  Trump can still win this.
[00:34.000 --> 00:45.000]  I was actually ready to go to bed and then I started seeing the electoral college come in and I'm like super psyched.
[00:45.000 --> 00:48.000]  This is going to be a very close election.
[00:48.000 --> 00:56.000]  I'm seeing these late breaking trends. This could hand Trump the presidency folks. This is not by any means over.
[00:56.000 --> 01:00.000]  I think there's some real jitter setting in Clinton headquarters right now.
[01:00.000 --> 01:07.000]  The scene here is so different than it was a few hours ago when people were happy and relaxed.
[01:07.000 --> 01:09.000]  This is most unexpected.
[01:09.000 --> 01:13.000]  Certainly is a huge, huge surprise to so many people out there.
[01:13.000 --> 01:21.000]  I think we all thought it couldn't happen. It couldn't do what he did and guess what? He may just do it.
[01:21.000 --> 01:25.000]  Donald Trump has taken the lead. He has 216 electoral votes.
[01:25.000 --> 01:30.000]  This is truly the beginning of the end for Hillary Clinton's campaign.
[01:30.000 --> 01:34.000]  The number of groups who are likely feeling real fear right now.
[01:34.000 --> 01:38.000]  You've got women, immigrants who have been threatened by Donald Trump with deportation.
[01:38.000 --> 01:40.000]  How do I explain this to my children?
[01:40.000 --> 01:45.000]  I have Muslim friends who are texting me tonight saying, should I leave the country?
[01:45.000 --> 01:51.000]  America is crying tonight. I'm not sure how much of America but a very, very significant portion.
[01:51.000 --> 01:57.000]  I mean, literally crying.
[01:57.000 --> 02:01.000]  Hillary Clinton has teleported Donald Trump to see his electorate.
[02:01.000 --> 02:05.000]  It is now President Perlach.
[02:05.000 --> 02:11.000]  Donald Trump will be the president of the United States.
[02:11.000 --> 02:16.000]  The fast and deplorable, hasn't it?
[02:16.000 --> 02:24.000]  People have talked about a miracle. I'm hearing about a nightmare.
[02:24.000 --> 02:29.000]  This is your life now. This is us. This is our country.
[02:29.000 --> 02:36.000]  Ladies and gentlemen, it is Tuesday. That's Tuesday.
[02:36.000 --> 02:42.000]  November 6th, 2018 and we're right where we were two years ago.
[02:42.000 --> 02:46.000]  Except the country has come back from the dead.
[02:46.000 --> 02:50.000]  We have the byproduct of the left and their CHICOM controllers and funders
[02:50.000 --> 02:54.000]  openly censoring anyone that is loyal to this nation
[02:54.000 --> 03:00.000]  and demanding that the republic is not even able to air TV and radio ads
[03:00.000 --> 03:04.000]  countering the illegal aliens, literally murdering the American people.
[03:04.000 --> 03:07.000]  So if we don't counteroffensive against what they've done,
[03:07.000 --> 03:12.000]  this revolution could actually backfire on us because it's mobilized them
[03:12.000 --> 03:15.000]  to come out swinging as total criminals.
[03:15.000 --> 03:19.000]  So the battle is really joined right now.
[03:19.000 --> 03:23.000]  And here is the enemy of the people, the controlled corporate press,
[03:23.000 --> 03:25.000]  demonizing the president.
[03:25.000 --> 03:29.000]  Several of the networks have defined one through immigration ads
[03:29.000 --> 03:33.000]  that you folks are likely to think of digital cases.
[03:33.000 --> 03:36.000]  I don't know about it. You're telling me something I don't know about.
[03:36.000 --> 03:40.000]  There's a lot of ads and they certainly are effective
[03:40.000 --> 03:43.000]  based on the numbers that we're seeing.
[03:43.000 --> 03:47.000]  Why did you want that ad?
[03:47.000 --> 03:49.000]  Well, a lot of things are offensive.
[03:49.000 --> 03:53.000]  Your questions are offensive a lot of times, so you know.
[03:53.000 --> 04:08.000]  Here is the banned ad that is accurate. Here it is.
[04:24.000 --> 04:27.000]  Vote Republican.
[04:27.000 --> 04:29.000]  And guess what's happened now?
[04:29.000 --> 04:34.000]  They've pulled that ad even off Fox News because CNN said it was racist.
[04:34.000 --> 04:39.000]  And now CNN wants nationalist candidates taking off Twitter.
[04:39.000 --> 04:42.000]  Oh, and sure enough, there's one in Guardian article
[04:42.000 --> 04:46.000]  basically saying Paul Watson's a Nazi and they want him off Twitter.
[04:46.000 --> 04:48.000]  They're going to take everybody off.
[04:48.000 --> 04:50.000]  We've got to counter them. They're criminals.
[04:50.000 --> 04:53.000]  They're going to run by a Nazi collaborator. It's election day.
[04:53.000 --> 04:56.000]  We're going overnight to all the results that are in.
[04:56.000 --> 05:22.000]  The globalists know that if they suppress the good halogen and pump the environment full of the bad halogens, fluoride, chlorine, bromine, you name it, that it lowers IQ. It literally dumps the population down.
[05:22.000 --> 05:31.000]  So we discovered deep earth crystals of pure nascent iodine and brought you X2. That's been incredible.
[05:31.000 --> 05:38.000]  Now, due to the establishment trying to block that, we did more research and secured more of the deep earth crystals of nascent iodine.
[05:38.000 --> 05:51.000]  But chemists, scientists and others showed us the research that by combining it with three other compounds, two forms of iodine and vitamin C, it supercharges it and makes it even more bioavailable.
[05:51.000 --> 05:56.000]  Ladies and gentlemen, you want to research it, you want to see it, it's an incredible discovery.
[05:56.000 --> 06:22.000]  X3, now available at InfowarsLife.com.
[06:22.000 --> 06:32.000]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide its Alex Jones.
[06:32.000 --> 06:40.000]  Well, at 8 a.m. this morning, Central Time, Infowars kicked off its live 34-hour broadcast coverage with David Knight.
[06:40.000 --> 06:52.000]  Great job. Now, I'm here for the next four hours with the regular weekday Alex Jones show from 11 a.m. to 3 p.m. Central.
[06:52.000 --> 07:01.000]  And then the war of the three hours with Roger Stone, Owen Shroyer, and then we're all going to tag team down Roundtable with a raft of amazing guests,
[07:01.000 --> 07:13.000]  an informative guest right through the night, right into the morning hours as long as we need to to get you the election results.
[07:13.000 --> 07:20.000]  Then, of course, 8 a.m. we pick it all back up again tomorrow with the regular 10 hours of live transmission we do every day.
[07:20.000 --> 07:24.000]  Here from the Infowars News Center in Austin, Texas.
[07:24.000 --> 07:33.000]  First off, I'm very thankful for all the affiliates, all the sponsors, all the listeners, all the patriots that have stood with us against the deluge of censorship, demonization,
[07:33.000 --> 07:35.000]  and attacks so that we can be here.
[07:35.000 --> 07:48.000]  Two years later, after the historic victory, still standing but heavily scarred and punished by the globalists, by the Clintons, and by the corporate Decepticon press.
[07:48.000 --> 07:54.000]  And I wouldn't have had it any other way, I would do it all over again, I just would have fought harder.
[07:54.000 --> 08:01.000]  And all the persecution, all the lies, all the demonization, all the fake lawsuits have not made me feel sorry for myself.
[08:01.000 --> 08:02.000]  In fact, it's the opposite.
[08:02.000 --> 08:09.000]  It's made me dislike the globalists so much more, but I don't fight them because I dislike them and because I know they're criminal liars.
[08:09.000 --> 08:17.000]  I fight them because I know that they are hurting my children and your children's futures and they're very, very bad people.
[08:17.000 --> 08:19.000]  So I do it for love, not for hate.
[08:19.000 --> 08:33.000]  And I have to control myself and always get back to that place of love and focus on God, or I will absolutely blow up because I live inside these people's heads, literally and figuratively.
[08:33.000 --> 08:36.000]  They hate me, they're obsessed with me for good reason.
[08:36.000 --> 08:44.000]  I spend all my time studying them and they are so horrible, they are so nasty, they are so disgusting, and I'm willing to do it.
[08:44.000 --> 08:51.000]  But we also have to focus on the good in the world that we're protecting from these people.
