[00:00.000 --> 00:23.760]  From the Infowars.com News Center, deep behind enemy lines in occupied Texas, broadcasting
[00:23.760 --> 00:29.760]  worldwide, you're listening to the voice of human resistance against the technotronic
[00:29.760 --> 00:35.280]  technocracy tank goper. You're listening to Alex Jones.
[00:49.040 --> 00:52.880]  Thank you for joining us on this Friday Global Transmission. I'm Alex Jones. We're going to
[00:52.880 --> 00:57.120]  have a bifurcated transmission today with David Knight hosting the second half of the broadcast.
[00:57.120 --> 01:01.920]  I'm working on some big stories that meet my attention directly and personally.
[01:04.640 --> 01:12.000]  Stories, pieces of information that will be very effective against the globalist in the fight to
[01:12.000 --> 01:20.160]  restore this republic to the rule of we the people. Again, thank you for joining us on this
[01:20.160 --> 01:26.400]  Friday worldwide broadcast. Donald Trump is set to speak anytime. And so as soon as he gets to
[01:26.400 --> 01:32.320]  the podium, I'm going to cut to some of that with his response to the horrible controversy that he's
[01:32.320 --> 01:39.040]  one of the birthers. Now, in hindsight, we know exactly what happened with the entire birther
[01:39.040 --> 01:46.880]  situation. It was a construct. We were all basically set up because the truth of who
[01:46.880 --> 01:50.960]  Barack Obama's father is is 10 times worse than him not being born in the US.
[01:54.400 --> 01:57.920]  His father was Frank Marshall Davis 100%.
[02:01.520 --> 02:03.760]  One of the top communist leaders in the United States.
[02:06.000 --> 02:14.080]  The real deal. It was also a pornographer. And Obama admits in his book Dreams of My Father.
[02:14.080 --> 02:20.960]  He writes more about Frank Marshall Davis than he does about the fake dad that looks nothing
[02:20.960 --> 02:29.120]  like him. So this is huge, ladies and gentlemen, this is absolutely huge that they're trying to
[02:29.120 --> 02:33.200]  resurrect us. It was Hillary and the Democrats that first floated it on the internet. Her surrogates,
[02:34.000 --> 02:37.280]  she wouldn't even duck the quote. I mean, she wouldn't even answer whether he was from the
[02:37.280 --> 02:46.720]  US or not. And his entire history of the Harvard Law Review as the head of it in publications,
[02:46.720 --> 02:53.520]  in intros, to books was I was born in Kenya. And so we're like, we've got all these things you wrote
[02:53.520 --> 03:01.520]  saying you were born in Kenya. Did you just say that to act more fashionable to be cool like it
[03:01.520 --> 03:09.360]  was really trendy? No, that was deliberately put out there so that people would then later pick
[03:09.360 --> 03:15.440]  up on that and not go see who his real daddy was. And then they put out that birth certificate that
[03:15.440 --> 03:22.880]  was in six layers within two hours of it being out. We blew up the so-called type font. And it
[03:22.880 --> 03:30.880]  was Microsoft Word typewriter font. It's a fake typewriter font 100%. The I's, the T's, the O's,
[03:30.880 --> 03:37.280]  the C's, they were all the same. Each time you hit a keyboard, it's like another snowflake
[03:37.280 --> 03:43.120]  or another little drop of water. Each one's different. And when you push your finger down
[03:43.120 --> 03:54.480]  and it slams the key up there onto the paper, it creates a new splat micro signature 100%
[03:54.480 --> 04:04.480]  fake. And they even put it out in the layers of Photoshop to make us go crazy with it and go,
[04:04.480 --> 04:09.280]  oh my God, you see, they know the public's ignorant. Public will just hear, you know,
[04:09.280 --> 04:13.840]  the media saying we're crazy and that, you know, we're saying the birth certificate's fake.
[04:14.400 --> 04:18.400]  Well, that just takes us off to another rabbit troll. And that's how they manipulate people.
[04:18.400 --> 04:24.640]  Just like when Hillary fell down Sunday for two days, the controlled media wouldn't show
[04:25.200 --> 04:27.840]  her falling down. They would just show her kind of wobbling and say,
[04:27.840 --> 04:32.640]  she missed a step, big deal. What are you people freaking out about? Conspirals who
[04:32.640 --> 04:38.000]  theirs claim she fell down, bunch of liars. That's how they misrepresent. It's the same deal.
[04:39.280 --> 04:42.800]  And so I don't know how Trump's going to respond. I mean, I double down and say,
[04:42.800 --> 04:46.640]  no, his daddy, Frank Marshall Davis, and just totally destroy the whole thing.
[04:46.640 --> 04:50.640]  I know Joel Gilbert's been getting his intel to Trump, but Trump probably knows the public
[04:50.640 --> 04:55.200]  just can't handle it. I mean, truth is so much stranger than fiction. He admitted he spent
[04:55.200 --> 05:20.640]  summers with Frank Marshall Davis. And this is incredible. It looks just like him.
[05:20.640 --> 05:25.440]  You could put half of Trump supporters into what I call the basket of deplorables.
[05:27.360 --> 05:32.720]  So shame on you deplorables. Don't you know all the profits from this book will go to charity?
[05:32.720 --> 05:38.080]  Just like Haiti. So Clinton can't sell books. Her rallies can't fill high school gymnasiums.
[05:38.080 --> 05:42.960]  We can barely find any of her supporters on the streets. She can't do a press conference.
[05:42.960 --> 05:48.160]  She can't tell the truth. She can't even stand up. And I'm supposed to believe that this is a tight
[05:48.160 --> 05:56.480]  race. Give me a break. Trump is kicking her ass. This is Owen Troyer from info wars.com.
[06:18.320 --> 06:23.760]  Water filtration systems have now developed Alexa pure breeze. Whether it's your home or office,
[06:23.760 --> 06:28.880]  you owe it to yourself, your coworkers, your family, your children to the best job you can to
[06:28.880 --> 06:34.240]  purify your air. The elite are masters at poisoning our environment while themselves doing things
[06:34.240 --> 06:40.320]  that mitigate or avoid most toxic effects for themselves. The general public doesn't. The
[06:40.320 --> 06:46.400]  Alexa pure breeze would be a steal at $300, $400, $500. One of these systems can keep 800 square
[06:46.400 --> 06:50.240]  feet incredibly clean. This is a system I'm personally putting in throughout my house,
[06:50.240 --> 06:56.080]  replacing older, more expensive filters that didn't do as good a job. Find out why this system is so
[06:56.080 --> 07:03.600]  revolutionary today in info wars store.com. More than two years ago, info wars first told you
[07:03.600 --> 07:08.720]  about our research into what has been called the iodine conspiracy. I've told you about how scientists
[07:08.720 --> 07:14.320]  have known for decades that iodine deficiencies can devastate IQ and how the government knowingly
[07:14.320 --> 07:19.360]  started taking iodine out of the food and adding fluoride, the bad member of the halogen family
[07:19.360 --> 07:24.800]  into the water. They took the good halogen and put the deadly halogen in. And when the Fukushima
[07:24.800 --> 07:29.920]  crisis worsened, as it still is worsening today, I was there telling you how to prepare yourself
[07:29.920 --> 07:36.080]  for your family. Now in 2016, even more information has been revealed concerning the connection
[07:36.080 --> 07:42.240]  between iodine and the gut, which many experts are now saying could be the biggest revelation
[07:42.240 --> 07:46.720]  ever concerning iodine. You can pull these studies up for yourself. This is the real deal,
[07:46.720 --> 07:51.920]  folks, and the truth is that iodine is essential, in my view, to any optimum health regimen.
[07:51.920 --> 07:59.920]  Stock up on Survival Shield X2 Today at infowarslife.com or by calling 888-253-3139.
[08:04.880 --> 08:10.400]  The globalist's great error is to believe that as they collapse humanity, they end up on top.
[08:10.400 --> 08:18.400]  The truth is, humanity is coming down fast, but we're miles above them, on our journey to hell.
[08:18.400 --> 08:23.520]  You're listening to the Alex Jones show.
[08:23.520 --> 08:43.600]  All right, this is what Donald Trump had to say today on the whole birther issue that Hillary
[08:43.600 --> 08:48.640]  hopes will revive her campaign by trying to discredit Trump. The Washington Post gives
[08:48.640 --> 08:55.040]  Trump four Pinocchios. I guess the maximum lie is five Pinocchios for claiming that Hillary
[08:55.040 --> 08:59.600]  started the birther controversy. This is the Washington Post that is run by the Democratic
[08:59.600 --> 09:06.160]  Party, basically. So I give you five million Pinocchios, Washington Post. I've lived the
[09:06.160 --> 09:12.000]  birther controversy. I know it up one side and down the other, okay? It's one of the few things
[09:12.000 --> 09:19.920]  that I ever, I don't want to say got suckered on, but it was a learning process about how they
[09:19.920 --> 09:26.000]  run dirty tricks and how they set up these honeypots, basically, these time bombs. And we've
[09:26.000 --> 09:31.680]  got Joe Gilbert coming on later today to recap who his real father is, Barack Hussein Obama,
[09:31.680 --> 09:36.640]  and why in the Harvard Law Review that he edited that he was ahead of, and why in all these,
[09:36.640 --> 09:44.400]  I mean, we're talking 10 or more publications year after year, the forwards to books, you name it,
[09:44.400 --> 09:50.960]  that he was born in Kenya. And the dad didn't look like him. It was weird. They put out fake
[09:50.960 --> 10:00.080]  birth certificates in the Photoshop layers with the Photoshopped Microsoft fake typewriter fonts.
[10:00.080 --> 10:08.400]  I mean, it was the worst forgeries on the planet. This was something to absolutely get us off track
[10:08.400 --> 10:14.160]  and then hiding in plain view in his book. They cut it out of the audio book. He talks more about
[10:14.160 --> 10:21.440]  Frank Marshall Davis, his dad's best friend, his grandfather's best friend, and how he spent
[10:21.440 --> 10:27.760]  summers with him in his house. Then there's photos of Obama in the house on the exact same couch in
[10:27.760 --> 10:34.720]  the exact same room where there's photos of his mother in lesbian sex scenes with Frank Marshall
[10:34.720 --> 10:41.840]  Davis funding the Communist Party with smut. And then it's like, oh my God, this is total CIA.
[10:41.840 --> 10:48.080]  It was a course. Barack's grandfather was CIA. His mother was CIA. This is admitted.
[10:48.080 --> 10:54.640]  And then you've got the local CIA chief, basically, Plandestine in Hawaii,
[10:54.640 --> 11:02.240]  running one of the top communists in the United States, Frank Marshall Davis. This is exactly what
[11:05.040 --> 11:09.120]  Senator Joseph McCarthy was so upset about was he finally figured out he goes,
[11:09.120 --> 11:16.880]  the CIA and the army are basically running the Russians. Well, they've been running them before
[11:16.880 --> 11:21.680]  that. Our government overthrew the Russian government in 1917. That's declassified.
[11:21.680 --> 11:26.640]  They've had congressional Frank Church committee hearings. Anthony Sutton got all the secret
[11:26.640 --> 11:31.520]  documents, top congressional archivist wrote bestselling books with copies of the documents,
[11:32.640 --> 11:37.600]  just like the robber barons created the UN and the robber barons are funding radical Islam and
[11:37.600 --> 11:42.000]  the robber barons are funding all these radical grips. Folks, look at George Soros today. He's
[11:42.000 --> 11:48.240]  just following the same old New World Order plan. And so what are they going to do when
[11:48.240 --> 11:54.400]  his real dad's Frank Marshall Davis? And it's in the film Dreams of My Real Father. We sell it
[11:54.400 --> 11:59.040]  in forwardstore.com. Most of you have already seen it. But this film is more important to me now
[11:59.680 --> 12:09.040]  than it was four years ago because it illustrates just how screwed up this country really is.
[12:09.040 --> 12:15.520]  You know, Obama is an American. He was born here, but both American parents,
[12:15.520 --> 12:21.200]  one a black communist from Chicago, the other the daughter of a CIA high level officer.
[12:22.240 --> 12:28.720]  And this was the top of stuff they do to our country. And it just mind boggles,
[12:29.520 --> 12:36.640]  mind boggles that Barack Obama's mother was a honey trap for the Central Intelligence Agency,
[12:36.640 --> 12:47.040]  a sex operative. And now her son is the president. I mean, you just cannot make this stuff up.
[12:47.760 --> 12:52.240]  All right, let me go ahead and play a clip of Trump addressing this. And I like how
[12:52.240 --> 12:54.480]  I think I predicted it this morning, because they were saying, oh, he's going to have a big
[12:54.480 --> 12:57.840]  speech about the birthday. And I said, watch, he's going to say, so they're talking to Pat
[12:57.840 --> 13:05.680]  Rowley. We're working out. I said, you watch. He's just going to cover his own issues and then
[13:05.680 --> 13:11.440]  say at the end, it's Hillary that first brought this up, which is absolutely true. And which is
[13:11.440 --> 13:17.680]  what happened. But she launched that controversy, even knowing there was an even bigger cover story.
[13:18.880 --> 13:23.360]  And so she thought that would hurt Obama so she could get in shows that there's no honor among
[13:23.360 --> 13:28.000]  thieves. But when the Bilderberg groups had sat out and shut up, and they had that meeting in
[13:28.000 --> 13:33.840]  Chantilly, Virginia that we covered and no one else did basically, then they became friends again.
[13:33.840 --> 13:39.280]  But that's what's happening. Now, let's go ahead and play the Trump Club.
[13:41.680 --> 13:50.960]  Now, not to mention her in the same breath, but Hillary Clinton and her campaign of 2008
[13:51.920 --> 14:00.240]  started the birther controversy. I finished it. I finished it. You know what I mean.
[14:00.240 --> 14:11.600]  President Barack Obama was born in the United States, period. Now, we all want to get back
[14:12.160 --> 14:19.840]  to making America strong and great again. Thank you. Thank you very much. Thank you.
[14:23.280 --> 14:29.360]  We are so blessed to have him. By the way, again, I'm not tuning my horn. I want listeners to
[14:29.360 --> 14:38.080]  understand I'm not like other talk show hosts. I'm a leader in that and I don't make that statement
[14:38.080 --> 14:43.200]  to brag. I make the statement to look at our successes so that others can build on them and
[14:43.200 --> 14:48.240]  be more successful than I am. Because that's what a leader does is try to teach other people
[14:48.240 --> 14:54.000]  and try to make themselves better and try to really tell the truth. I mean, I was thinking this morning
[14:54.000 --> 15:01.520]  about the fact that I really researched stuff and then really try to come on air and tell you
[15:05.520 --> 15:10.400]  exactly what's going on with the clearest picture we can develop. And that doesn't mean
[15:10.400 --> 15:17.680]  we have all the answers either. And it just hit me. Most people in media sit there and craft
[15:17.680 --> 15:22.000]  something they think sounds good or they repeat something else that they think sounds good
[15:22.000 --> 15:27.040]  or that they think is what the establishment wants to hear. And they're just not genuine.
[15:28.000 --> 15:37.360]  I don't engage in propaganda. I engage in being genuine, being real, really trying to get people
[15:37.360 --> 15:42.480]  thinking. And that's why we've been successful and that's why Donald Trump has been successful.
[15:44.000 --> 15:47.600]  Here's an example of it and I'm going to get into the huge news today and there's so much of it.
[15:47.600 --> 15:53.520]  But Tim Kennedy was fighting for the championship of the light heavyweight
[15:54.480 --> 15:57.920]  and he basically beat the guy but the guy wouldn't come out of the corner at the end and then
[15:58.720 --> 16:02.240]  got a bunch of punches in on him and in a decision they gave it to the other guy.
[16:03.600 --> 16:09.520]  Now, I don't really follow sports and some people would say, well, Alex, you know, it's a
