[00:00:05.256 --> 00:00:06.557]  Big Brother.
[00:00:06.557 --> 00:00:08.319]  Mainstream media.
[00:00:08.319 --> 00:00:10.080]  Government cover-ups.
[00:00:10.080 --> 00:00:11.682]  You want answers?
[00:00:11.682 --> 00:00:13.223]  Well, so does he.
[00:00:13.223 --> 00:00:17.408]  He's Alex Jones on the GCN Radio Network.
[00:00:17.408 --> 00:00:21.472]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.390 --> 00:00:24.891]  Welcome, ladies and gentlemen.
[00:00:24.891 --> 00:00:28.793]  It is Friday, the 8th day of October 2010.
[00:00:28.793 --> 00:00:34.396]  Coming up in 30 minutes, we have the husband and wife joining us from New Hampshire, who are Oath Keepers.
[00:00:34.396 --> 00:00:37.137]  I actually have the CPS report.
[00:00:37.137 --> 00:00:43.361]  They cite the fact that he's an Oath Keeper, part of a, quote, militia, as the main reason that they took the child.
[00:00:44.561 --> 00:00:46.502]  And we're gonna get Ron Paul's take on that.
[00:00:46.502 --> 00:00:49.363]  Congressman Ron Paul joins us for the next 30 minutes.
[00:00:49.363 --> 00:00:53.544]  We really appreciate him joining us in his busy schedule.
[00:00:53.544 --> 00:00:57.426]  We're gonna talk about the economy, the situation with Iran.
[00:00:57.426 --> 00:01:02.808]  Of course, what he talked about a decade ago is now unfolding, the financial collapse.
[00:01:02.808 --> 00:01:05.149]  Congressman Ron Paul, thank you for joining us today.
[00:01:05.149 --> 00:01:05.969]  Good to be with you.
[00:01:06.983 --> 00:01:18.626]  So much is happening, but I saw a report yesterday put out by CNBC, also Zero Hedge, that the Federal Reserve is now the second largest holder of U.S.
[00:01:18.626 --> 00:01:20.606]  Treasury bonds.
[00:01:20.606 --> 00:01:23.006]  They own $821.1 billion.
[00:01:23.006 --> 00:01:29.748]  So not just the Communist Chinese are basically controlling this country, but now the private Federal Reserve.
[00:01:31.016 --> 00:01:35.359]  Yeah, and obviously, if they had to do that, our interest rates would have popped up.
[00:01:35.359 --> 00:01:47.547]  But you know, in some ways, if you're looking for some benefits from that, just think, when we have true reform, there's no reason for the Treasury to pay these bills to the Fed.
[00:01:47.547 --> 00:01:58.314]  You know, in an effort to go through a transition, it'd be nice if we could honor, you know, the Treasury bills held by private individuals who, you know, naively bought our government debt.
[00:01:58.314 --> 00:01:59.695]  But we do not have to pay that.
[00:01:59.875 --> 00:02:02.743]  When we have our reform, we just throw that out.
[00:02:02.743 --> 00:02:04.168]  Because they're holding it down.
[00:02:04.168 --> 00:02:06.173]  And if we had a new system, it wouldn't be necessary.
[00:02:07.076 --> 00:02:16.541]  There was a headline in Market Watch of the Wall Street Journal yesterday with one of their analysts saying that they believe it'll be the end of the Federal Reserve by 2012.
[00:02:16.541 --> 00:02:21.584]  More and more, even mainstream media is sounding like Congressman Ron Paul.
[00:02:21.584 --> 00:02:29.849]  Yeah, I'm amazed at the progress we've made with stations like yours and many others on the internet who have joined us.
[00:02:29.849 --> 00:02:32.030]  I'm sure you can remember three years ago this was a
[00:02:32.170 --> 00:02:32.650]  I think so.
[00:02:50.925 --> 00:03:00.710]  I keep harping at it that if you want full employment, that's why I always keep the door open for the left, because they always preach, we care about the poor and we care about jobs.
[00:03:00.710 --> 00:03:03.791]  What they do, they have to look at monetary policy.
[00:03:03.791 --> 00:03:07.113]  And just look how this system destroys the middle class.
[00:03:07.113 --> 00:03:13.036]  The first people to lose their jobs are the people who were supposed to be helped by the Barney Franks of the world.
[00:03:13.036 --> 00:03:17.818]  And here, they end up losing their houses, losing their jobs, and who gets bailed out?
[00:03:18.138 --> 00:03:26.024]  You know, the big mortgage companies, the big gamblers, the ones who made billions of dollars when the bubble was being inflated, and now they're still making money.
[00:03:26.024 --> 00:03:27.705]  But I think the people are waking up.
[00:03:27.705 --> 00:03:29.806]  I think they're much aware of what's happening.
[00:03:29.806 --> 00:03:31.788]  The Fed is not going to get off the hook.
[00:03:31.788 --> 00:03:34.630]  No matter what they do, they cannot escape the blame.
[00:03:35.310 --> 00:03:46.860]  Well, we've got this outside branch of government that's private that you've tried to audit, and now they've positioned us to where they're the second biggest owner of our debt, along with Communist China.
[00:03:46.860 --> 00:03:48.241]  I don't know which one is worse.
[00:03:48.241 --> 00:03:57.729]  I mean, we're clearly being conquered economically through this fraud, but because it is a fraud, if we just stand up and say no to it, as you said, we have no responsibility to pay this money.
[00:03:58.809 --> 00:04:00.230]  Yeah, and the time will come.
[00:04:00.230 --> 00:04:16.285]  I mean, the default is on its way, and Bernanke actually is very sympathetic to inflation, and he also understands that printing money causes price inflation, and when you have the price inflation devaluing the currency, this literally reduces his real debt.
[00:04:16.285 --> 00:04:22.731]  So if he can double prices and double it with doubling the money supply, you know, the debt goes down by 50%.
[00:04:23.792 --> 00:04:29.308]  He's just disappointed that the prices aren't going up fast enough, so the devaluation is bad.
[00:04:29.308 --> 00:04:31.093]  It's horrible, but he even wants more of it.
[00:04:31.989 --> 00:04:32.509]  Amazing.
[00:04:32.509 --> 00:04:33.690]  Stay there, Congressman.
[00:04:33.690 --> 00:04:45.439]  When we come back, I want you as an economic expert in this area, and who have obviously been part of the testimony and hearing so many times researching this, to break down what devaluation of the currency means.
[00:04:45.439 --> 00:04:51.704]  The fellow Reservist on the news, as you know, yesterday saying, yes, we want inflation to fix the debt.
[00:04:51.704 --> 00:04:56.728]  So explain to people what that means and solutions out of this crisis.
[00:04:56.728 --> 00:04:58.369]  On the other side with Dr. Ron Paul.
[00:05:04.355 --> 00:05:05.615]  Tyranny is here.
[00:05:05.615 --> 00:05:09.536]  The grim future foretold in 1984 has become reality.
[00:05:09.536 --> 00:05:11.777]  It really says that the state is God.
[00:05:11.777 --> 00:05:17.638]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:05:17.638 --> 00:05:24.299]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:05:24.299 --> 00:05:30.300]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:05:30.300 --> 00:05:33.981]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[00:05:34.461 --> 00:05:38.744]  Prepare to enter the secretive world of emergency dictatorship.
[00:05:38.744 --> 00:05:44.707]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:05:44.707 --> 00:05:48.249]  It's only the beginning of the New World Order's hellish plan.
[00:05:48.249 --> 00:05:50.230]  The police state isn't coming.
[00:05:50.230 --> 00:05:51.351]  It's here.
[00:05:51.351 --> 00:05:58.155]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:06:03.621 --> 00:06:12.527]  He's the T-Rex of political talk, Alex Jones, on the GCN Radio Network.
[00:06:12.527 --> 00:06:27.797]  Back in 1999, when they got rid of the Glass-Steagall Act and allowed the private megabanks to start issuing even more counterfeit financial instruments, Ron Paul said, this will cause this country to collapse, this will overextend the empire.
[00:06:28.878 --> 00:06:34.623]  And I remember him even putting the number on it, you know, that he would say clearly in the next 10 to 15 years.
[00:06:34.623 --> 00:06:39.286]  Well, here we are 11 years later, and it's not prophecy.
[00:06:39.286 --> 00:06:44.190]  It's just good economics, strong free market understanding of what's happening.
[00:06:44.190 --> 00:06:47.613]  And the congressman joins us in the short segment.
[00:06:47.613 --> 00:06:48.653]  We were getting into
[00:06:49.474 --> 00:06:49.554]  The
[00:07:09.719 --> 00:07:26.125]  So can you give us a forecast from your deep research and the word you're getting up there on the Banking Committee about where we are, Congressman Ron Paul, and the Fed's signals to accelerate the monetization of debt, clearly driving the dollar down and gold up?
[00:07:26.465 --> 00:07:40.853]  Right, and although we can be optimistic about what's changing in the country, a lot of attitudes are improving, there's a better understanding of free market economics and Austrian economics and the importance of gold and how significant the Fed is.
[00:07:40.853 --> 00:07:43.215]  In Washington, no attitudes have changed.
[00:07:43.215 --> 00:07:54.501]  Bernanke and others, Geithner, these guys, they have their wall, their back up against the wall, so instead of saying, hey, maybe I was wrong, which they're incapable of
[00:07:54.721 --> 00:08:00.965]  Psychologically to do, because that means they've invested 30 or 40 years in promoting this nonsense.
[00:08:00.965 --> 00:08:02.346]  They can't admit that.
[00:08:02.346 --> 00:08:06.328]  So the worse things get, the more they continue to do bad policy.
[00:08:06.328 --> 00:08:09.991]  That is spend, borrow, inflate, and regulate.
[00:08:09.991 --> 00:08:19.797]  They think regulations can compensate for the market regulating, and therefore they can do this economic planning through monetary policy.
