[00:00:04.891 --> 00:00:06.192]  Big Brother.
[00:00:06.192 --> 00:00:07.973]  Mainstream media.
[00:00:07.973 --> 00:00:09.713]  Government cover-ups.
[00:00:09.713 --> 00:00:11.314]  You want answers?
[00:00:11.314 --> 00:00:12.855]  Well, so does he.
[00:00:12.855 --> 00:00:17.057]  He's Alex Jones on the GCN Radio Network.
[00:00:17.057 --> 00:00:21.159]  And now, live from Austin, Texas, Alex Jones.
[00:00:29.482 --> 00:00:44.968]  We have a absolutely jam-packed broadcast with just amazingly important developments lined up today as we track what's happening around the globe and here in the United States.
[00:00:44.968 --> 00:00:45.989]  It is the 31st day of March, 2011.
[00:00:49.966 --> 00:00:55.651]  And we're going to be live here for the next three hours at least.
[00:00:55.651 --> 00:01:00.455]  And we're going to have open phones as well.
[00:01:00.455 --> 00:01:19.029]  Webster Griffin Tarpley, one of our geopolitical analysts, will be joining us as it becomes a mainstream media firestorm discussing the fact that the core of the rebels in the east of Libya that started this whole thing with Muammar Gaddafi are Al Qaeda.
[00:01:19.980 --> 00:01:32.288]  And we have the key video posted at InfoWars.com and PrisonPlanet.com in a detailed article written by Aaron Dykes and myself, breaking down the entire history of this.
[00:01:32.288 --> 00:01:34.989]  And the headline is, Al Qaeda is 100% Pentagon run.
[00:01:38.134 --> 00:01:52.200]  And then I have a comment, a very well written comment, by Rabbit2000, who commented on the PrisonPlanet.com posting of Al Qaeda 100% Pentagon, where he takes a little issue with me.
[00:01:54.062 --> 00:02:02.405]  He's right and he's wrong, and I'm right that Al Qaeda is 100% Pentagon-run, but from a low-level perspective, I'm wrong.
[00:02:02.405 --> 00:02:12.670]  And I'm going to explain how this works, how people are looking at this from a one-dimensional perspective and not understanding what true full-spectrum dominance is.
[00:02:13.627 --> 00:02:17.511]  And Webster Griffin Tarver is going to be discussing this with us as well.
[00:02:17.511 --> 00:02:25.541]  Obviously, the big news first, when we come back from break, low levels of radiation found in U.S.
[00:02:25.541 --> 00:02:25.721]  milk.
[00:02:27.025 --> 00:02:46.542]  Now remember, they tell the troops that there's no health problems from DU, even though their own internal army reports say it is a weapon that when fired from any device, any large artillery, small arms, ignites in the barrel and that you get deadly doses of it every time you use it.
[00:02:46.542 --> 00:02:52.387]  But they say now, they wave a magic wand 20 years ago in 1991 and said, no, it's now good for you.
[00:02:53.367 --> 00:03:05.271]  I wonder how Ann Coulter and George Monbiot on the left and right are going to feel now that Japan is saying they're bracing for deaths and that there is radiation sickness and that there's been an ongoing cover-up with that.
[00:03:05.271 --> 00:03:05.731]  No kidding.
[00:03:05.731 --> 00:03:15.414]  When you're getting a thousand millisieverts of radiation an hour, and that's conservative numbers, if you get five hours of that, it's a death sentence.
[00:03:17.301 --> 00:03:24.007]  And that's the radiologist and radiation poison specialist that the Washington Post was interviewing three days ago.
[00:03:24.007 --> 00:03:37.920]  So, obviously, if the radiation is so high that they've basically abandoned trying to fix the reactors and may go to dumping concrete on them to try to seal up the meltdowns, what does that tell you?
[00:03:37.920 --> 00:03:39.622]  If it's so deadly, workers can't go in there.
[00:03:39.622 --> 00:03:41.204]  I mean, do you think that's high radiation?
[00:03:41.984 --> 00:03:48.788]  100,000 times normal levels, as reported since Sunday, four and a half days ago.
[00:03:48.788 --> 00:03:51.170]  So, low levels of radiation found in U.S.
[00:03:51.170 --> 00:03:56.193]  milk, Japan's nuclear rescuers inevitable, some of them may die within weeks, Fox News.
[00:03:58.005 --> 00:04:02.306]  Continuing, President of Fukushima nuclear power plant operator sent to the hospital.
[00:04:02.306 --> 00:04:03.926]  They're not really saying why.
[00:04:03.926 --> 00:04:05.346]  I think I can guess.
[00:04:05.346 --> 00:04:07.447]  He's been at the plant quite a bit.
[00:04:07.447 --> 00:04:12.968]  Radiation levels in seawater off Japan plant spiked to all-time highs, CNN.
[00:04:12.968 --> 00:04:23.670]  London Telegraph, Japan nuclear crisis, evacuees turned away from shelters because the medical personnel are scared to treat them because they're so radioactive.
[00:04:25.694 --> 00:04:33.957]  I mean, the people from the Fukushima region, the prefecture, are so radioactive that they're being turned away all over Japan.
[00:04:33.957 --> 00:04:35.778]  Think there's some radiation going on?
[00:04:35.778 --> 00:04:37.799]  Oh, it's in our milk, but it's not a problem.
[00:04:37.799 --> 00:04:40.880]  It's no big deal.
[00:04:40.880 --> 00:04:45.702]  Another headline, Fukushima radiation doubled Chernobyl outside evacuation zone.
[00:04:45.702 --> 00:04:47.983]  That's outside the evacuation zone.
[00:04:47.983 --> 00:04:51.744]  The Japanese are telling the kids, go to school, even in Fukushima.
[00:04:51.744 --> 00:04:53.385]  Even in the local area.
[00:04:54.161 --> 00:04:56.102]  We're gonna come right back and break it all down.
[00:04:56.102 --> 00:04:56.643]  Stay with us.
[00:04:56.643 --> 00:05:00.165]  Powerful, important transmission lined up today.
[00:05:00.165 --> 00:05:04.388]  You may be arrested and or subject to other police action.
[00:05:04.388 --> 00:05:05.649]  Tyranny is here.
[00:05:05.649 --> 00:05:09.311]  The grim future foretold in 1984 has become reality.
[00:05:09.311 --> 00:05:11.813]  It really says that the state is God.
[00:05:11.813 --> 00:05:17.237]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:05:17.677 --> 00:05:24.343]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:05:24.343 --> 00:05:30.328]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:05:30.328 --> 00:05:34.032]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[00:05:34.492 --> 00:05:38.775]  Prepare to enter the secretive world of emergency dictatorship.
[00:05:38.775 --> 00:05:44.738]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[00:05:44.738 --> 00:05:48.280]  It's only the beginning of the New World Order's hellish plan.
[00:05:48.280 --> 00:05:50.261]  The police state isn't coming.
[00:05:50.261 --> 00:05:51.382]  It's here.
[00:05:51.382 --> 00:05:58.186]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:06:00.540 --> 00:06:07.206]  When you're out on the road, the last place you want to be is on the road.
[00:06:07.206 --> 00:06:12.350]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:06:12.350 --> 00:06:21.078]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[00:06:21.078 --> 00:06:25.142]  They sew pride in every stitch.
[00:06:25.142 --> 00:06:27.484]  Guarantee you'll love the way they fit.
[00:06:29.557 --> 00:06:34.138]  They put a Diamond Gusset in the crotch, where you need it most.
[00:06:34.138 --> 00:06:37.980]  Blue Diamond Gussets got it.
[00:06:37.980 --> 00:06:39.220]  Others don't.
[00:06:39.220 --> 00:06:41.361]  We turn jeans inside out.
[00:06:41.361 --> 00:06:43.141]  Diamond Gusset Jeans.
[00:06:43.141 --> 00:06:46.022]  Made in the USA with unparalleled quality.
[00:06:46.022 --> 00:06:52.664]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection, so you can ride all day with confidence.
[00:06:52.664 --> 00:06:55.365]  Order yours at gusset.com.
[00:06:55.365 --> 00:06:57.726]  Diamond Gusset Jeans got it.
[00:06:57.726 --> 00:06:58.586]  Others don't.
[00:06:59.790 --> 00:07:04.333]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:07:04.333 --> 00:07:05.254]  Number 1.
[00:07:05.254 --> 00:07:08.677]  New climate legislation could easily double or triple your electric bill.
[00:07:08.677 --> 00:07:09.537]  Number 2.
[00:07:09.537 --> 00:07:14.421]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:07:14.421 --> 00:07:15.161]  It's true.
[00:07:15.161 --> 00:07:20.045]  Total government control of electricity in the name of smart grid technology is coming.
[00:07:20.045 --> 00:07:20.866]  Number 3.
[00:07:20.866 --> 00:07:24.448]  In some areas of the country, the power grid is dangerously overloaded.
[00:07:24.448 --> 00:07:28.151]  And now, new socialist legislation is only compounding the problem.
[00:07:28.351 --> 00:07:29.152]  Number 4.
[00:07:29.152 --> 00:07:31.915]  Dangerous weather is always a threat to local grids.
[00:07:31.915 --> 00:07:35.599]  Every year, thousands of families lose their power from weather-related outages.
[00:07:35.599 --> 00:07:36.379]  Number 5.
[00:07:36.379 --> 00:07:40.524]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:07:40.524 --> 00:07:45.289]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:07:45.569 --> 00:07:49.753]  You can get more information at www.mysolarbackup.com.
[00:07:49.753 --> 00:07:51.534]  That's mysolarbackup.com.
[00:07:51.534 --> 00:07:53.776]  Remember, the government doesn't own the sun.
[00:07:53.776 --> 00:07:56.618]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:07:56.618 --> 00:08:03.464]  He's the T-Rex of political talk.
[00:08:03.464 --> 00:08:06.267]  Alex Jones on the GCN Radio Network.
[00:08:35.219 --> 00:08:36.520]  We are back live.
[00:08:36.520 --> 00:08:41.842]  I barely slid into my chair here out there during the break working on things.
[00:08:41.842 --> 00:08:43.583]  But we are live.
[00:08:43.583 --> 00:08:46.664]  Phil, what's so funny?
[00:08:46.664 --> 00:08:51.146]  Phil is out there acting like he... Do what?
[00:08:51.146 --> 00:08:51.746]  Close call.
[00:08:53.305 --> 00:09:06.576]  You know, we got all this incredibly serious news and I was out there during the break working on some other news reports that we're collating and barely made it back in live here, but we are now back in the saddle.
[00:09:06.576 --> 00:09:09.419]  Thank you so much for joining us today.
[00:09:09.419 --> 00:09:12.161]  You're still laughing.
[00:09:12.161 --> 00:09:13.122]  What, did something else happen?
[00:09:14.733 --> 00:09:19.196]  Okay, now just everybody's laughing like I'm Yosemite Sam or something.
[00:09:19.196 --> 00:09:20.777]  We are live, ladies and gentlemen.
