[00:00:15.933 --> 00:00:17.034]  InfoWars.
[00:00:17.034 --> 00:00:18.235]  Tomorrow's news.
[00:00:18.235 --> 00:00:18.636]  Today.
[00:00:27.259 --> 00:00:34.002]  And it's time for humanity to stand up in the Info War and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:00:34.002 --> 00:00:38.504]  You better believe you've got one!
[00:00:38.504 --> 00:00:43.345]  From the front lines of the Information War, it's Alex Jones.
[00:01:08.223 --> 00:01:14.445]  For years now, Justin Trudeau has been a loyal lapdog to the Communist Chinese.
[00:01:14.445 --> 00:01:26.668]  While the people of Canada ceremoniously came together to condemn the CCP's Uyghur genocide, Trudeau's cabinet sent a single member on a Zoom call to officially abstain.
[00:01:26.668 --> 00:01:36.171]  When the President of Taiwan was set to be honored by the Halifax International Security Forum for standing strong against China's relentless pressure,
[00:01:36.872 --> 00:01:42.495]  The Trudeau administration threatened to end their funding if they went through with it.
[00:01:42.495 --> 00:01:52.281]  Trudeau invited the Communist Chinese military to conduct winter training in Canada in 2019, less than 200 miles from the U.S.
[00:01:52.281 --> 00:01:54.362]  border in upstate New York.
[00:01:54.362 --> 00:01:57.324]  The head of the Canadian military caught wind of it from the U.S.
[00:01:57.324 --> 00:02:04.048]  Pentagon and called it off, which upset Trudeau, whose chief concern was offending the CCP.
[00:02:05.786 --> 00:02:10.529]  Under Trudeau, Canada has been a big player in the COVID hoax.
[00:02:10.529 --> 00:02:35.167]  In early 2017, billionaire Barry Sherman, a huge supporter of Trudeau's Liberal Party, was under investigation for shady deals with Trudeau that could have resulted in his company Apotex, the world's largest producer of hydroxychloroquine and Canada's biggest pharmaceutical company, being banned for five years from lobbying the government.
[00:02:35.939 --> 00:02:46.627]  Later that year, Sherman and his wife were found hung from railings around their indoor swimming pool, with markings from being beaten and tied by their wrists.
[00:02:46.627 --> 00:02:52.331]  It was officially ruled a suicide, and along with Sherman, the probe died.
[00:02:52.331 --> 00:03:01.077]  Apotex was able to continue doing business with Trudeau's government, and went on to provide dangerous drugs as part of their ventilator protocol.
[00:03:01.895 --> 00:03:11.482]  And it was at the University of British Columbia where the lipid nanoparticles that make the mRNA shots possible were developed.
[00:03:11.482 --> 00:03:14.405]  Trudeau is a natural-born tyrant.
[00:03:14.405 --> 00:03:31.498]  After less than 30,000 deaths, 0.07% of the population, Justin Trudeau has announced that all federal employees and everyone 12 or older traveling on planes, trains, and cruise ships need to be fully vaccinated.
[00:03:32.279 --> 00:03:35.180]  Testing negative will no longer be an option.
[00:03:35.180 --> 00:03:38.102]  Testing will no longer be an option.
[00:03:38.102 --> 00:03:45.605]  These travel measures, along with mandatory vaccination for federal employees, are some of the strongest in the world.
[00:03:45.605 --> 00:03:54.189]  Because when it comes to keeping you and your family safe, when it comes to avoiding lockdowns for everyone, this is no time for half measures.
[00:03:54.189 --> 00:03:58.251]  In Ontario, elected representative Rick Nichols refused.
[00:03:58.251 --> 00:04:00.332]  But under no circumstances will I,
[00:04:01.053 --> 00:04:11.140]  Nor should any Ontarian be forced or coerced to do something against their will and was fired.
[00:04:11.140 --> 00:04:21.648]  Under new health orders in Saskatchewan, the government may now enter into any building on any land without a warrant and seize property.
[00:04:21.648 --> 00:04:23.429]  And they are building isolation centers.
[00:04:24.469 --> 00:04:39.012]  Trudeau's government, like most governments in the West, is dragging their people into a hellish reality of forced experimental drugs and a social credit score to police every movement they make for the rest of their lives.
[00:04:39.012 --> 00:04:45.894]  The same reality coming to you and your family, so long as humanity does nothing to stop it.
[00:04:45.894 --> 00:04:47.974]  For InfoWars.com, this is Greg Reese.
[00:05:00.854 --> 00:05:07.898]  At the time of cutting this announcement, it is the morning of Sunday, October 17th.
[00:05:07.898 --> 00:05:17.684]  And that means there is less than 48 hours left to take advantage of our emergency mega blowout sale.
