[00:00:15.315 --> 00:00:16.416]  InfoWars.
[00:00:16.416 --> 00:00:17.616]  Tomorrow's news.
[00:00:17.616 --> 00:00:20.197]  Today.
[00:00:20.197 --> 00:00:23.419]  Woe to you, O Earth and Sea.
[00:00:24.890 --> 00:00:33.040]  For the devil sends the beast with wrath, because he knows the time is short.
[00:00:33.040 --> 00:00:40.088]  Let him who hath understanding reckon the number of the beast, for it is a human number.
[00:00:40.088 --> 00:00:41.490]  Its number is 666.
[00:00:45.938 --> 00:00:49.340]  Ladies and gentlemen, The Great.
[00:01:05.234 --> 00:01:09.496]  Galactic Crossroads are now in view.
[00:01:09.496 --> 00:01:19.279]  We are on the beginning of the edge of the most fabulous adventure in human existence.
[00:01:19.279 --> 00:01:24.281]  Our species is about to face the main test.
[00:01:24.281 --> 00:01:29.002]  What a time to be alive, what a time to be on air, what a time to be interfaced with you.
[00:01:29.002 --> 00:01:33.384]  And to be able to speak to you, it is a real blessing and I'm very honored.
[00:01:34.031 --> 00:01:37.132]  You know, I feel sorry for our enemies.
[00:01:37.132 --> 00:01:39.133]  I'm a gorilla.
[00:01:39.133 --> 00:01:40.674]  I've got my primitive side.
[00:01:40.674 --> 00:01:44.776]  And I get mad at our enemies and I get hyped up to have the strength to crush them.
[00:01:44.776 --> 00:01:48.037]  But, you know, I'm transcending that and so are you.
[00:01:48.037 --> 00:01:56.521]  Because as long as we've got our eyes on God and justice and love, we will automatically transcend them as Christ did.
[00:01:56.521 --> 00:02:00.283]  And our spirits will resurrect above whatever they do to these bodies.
[00:02:02.555 --> 00:02:07.418]  And I've seen, just as Martin Luther King talked about, the future.
[00:02:07.418 --> 00:02:15.522]  And that vision of us together, with our children living an incredible, loving future together.
[00:02:15.522 --> 00:02:31.310]  And all the attempts that we see to turn us against each other, and all this great evil that's unfolding, is only because evil wants to keep us from God, and keep us from exercising our deed, our paperwork, our promise, our guarantee.
[00:02:32.347 --> 00:02:42.193]  Our Bonifidi on the paperwork on this universe.
[00:02:42.193 --> 00:02:43.314]  This planet is an egg.
[00:02:43.314 --> 00:02:45.495]  It's a seed.
[00:02:45.495 --> 00:02:49.258]  And it's got the potential of the universe in it.
[00:02:49.258 --> 00:02:55.522]  And what you see on your screen is only the beginning, I can tell you, my friends.
[00:02:55.522 --> 00:02:57.723]  And the enemy knows that.
[00:02:57.723 --> 00:03:01.766]  But as the energy of Christ is poured into the planet,
