[00:00:15.522 --> 00:00:16.664]  InfoWars.
[00:00:16.664 --> 00:00:17.865]  Tomorrow's news.
[00:00:17.865 --> 00:00:18.185]  Today.
[00:00:19.226 --> 00:00:28.128]  From the front lines of the Information War, it's Alex Jones!
[00:00:48.134 --> 00:00:48.594]  Yes, sir.
[00:01:10.982 --> 00:01:24.028]  Ladies and gentlemen, thank you so much for joining us on this live Tuesday, March 7th, 2023 transmission.
[00:01:24.028 --> 00:01:36.253]  A little bird, very close to Carlson, told me that, extremely close, about as close as you can get, told me this morning that they're going to be delivering the goods tonight.
[00:01:38.983 --> 00:01:56.629]  And that what you just saw was their basic setup of the establishment come out with irrefutable evidence that the Feds lied, the Democratic Party lied, on at least four major issues that Tucker covered in an hour last night.
[00:01:56.629 --> 00:02:04.851]  Now tonight, the goods get delivered.
[00:02:04.851 --> 00:02:06.492]  And I know what those goods are.
[00:02:08.203 --> 00:02:10.044]  But I'm not going to tell you what those goods are.
[00:02:10.044 --> 00:02:13.287]  I think you can imagine what those goods are.
[00:02:13.287 --> 00:02:18.390]  And I'm going to let you watch those goods unfold tonight.
[00:02:18.390 --> 00:02:29.599]  This is particularly sweet for me because I've had these people openly trying to indict me for planning to attack the Capitol when I walked right into their trap.
[00:02:29.599 --> 00:02:33.502]  And the very people trying to indict me are the ones that ran the attack.
[00:02:33.502 --> 00:02:35.203]  That is just incredible irony.
[00:02:37.168 --> 00:02:42.053]  And they're protecting people like Ray Epps that told people in text messages he orchestrated the Capitol attack.
[00:02:42.053 --> 00:02:44.796]  I mean, this is just too much.
[00:02:44.796 --> 00:02:55.047]  And our own Owen Schroer and Sam Montoya, our reporters that did nothing wrong, are still facing jail time by this politicized system.
[00:02:57.062 --> 00:03:14.413]  But bigger than just being vindicated when I tried to stop people going to the Capitol that day, all the persecution we've gone through is how they're branding the entire American people as terrorists by suppressing what really happened that day and telling their little, fanciful stories.
[00:03:14.413 --> 00:03:18.336]  So, I don't normally air large portions of Tucker's show.
[00:03:18.336 --> 00:03:19.997]  I air snippets of it.
[00:03:19.997 --> 00:03:24.060]  But really, congruently, it's extremely powerful.
[00:03:24.060 --> 00:03:25.701]  But nothing compared to what you're going to see tonight.
[00:03:27.392 --> 00:03:27.952]  I've been told.
[00:03:58.601 --> 00:04:27.020]  or ethos-based event their origin story of why they had to bring in tyranny and take over and take all your rights like Hitler's dictatorial origin story comes from the Reichstag fire in February 27th 1933 which later it came out the Nuremberg Trials was staged by the Nazi Party burning down their own Capitol building so they could basically bring out martial law
[00:04:28.084 --> 00:04:34.085]  It is a very, very, very, very old trick.
[00:04:34.085 --> 00:04:36.426]  And they've tried it again.
[00:04:36.426 --> 00:04:46.548]  But in live time, we're seeing the entire edifice, the facade being dismantled in front of us all.
[00:04:46.548 --> 00:04:49.188]  Now we got a lot of other news like Antifa.
[00:04:49.188 --> 00:04:52.729]  Hundreds of them attacking and burning down or trying to burn down a police station.
[00:04:52.729 --> 00:04:56.090]  I mean, it's all going crazy.
[00:05:01.994 --> 00:05:13.965]  Right now, I'm not talking to the viewers and listeners that have gone to InfoWarshaw.com and gotten the great products that enrich your life, that empower your immune system and your body, and keep us on air.
[00:05:13.965 --> 00:05:18.309]  I am humbly, hand in hand, talking to the viewers and listeners that have tuned in
[00:05:18.869 --> 00:05:22.313]  Many of you for years and never gone to InfoWarshaw.com.
[00:05:22.313 --> 00:05:31.104]  We know the vast, vast, vast, vast majority of you never actually go to InfoWarshaw.com and never experienced these great products and never found the operation.
[00:05:31.104 --> 00:05:34.167]  Sure, you share a link, you share an article, you tell folks about the show.
[00:05:34.167 --> 00:05:35.109]  That's great and I thank you.
[00:05:35.529 --> 00:05:37.050]  But we need funds to operate.
[00:05:37.050 --> 00:05:45.415]  Plus, we've got really great products that do amazing things for people, like our CBD oil, and our fizzy magnesium, and our sleep aid, and our nitric oxide, and our real red pill.
[00:05:45.415 --> 00:05:47.476]  Plus, all of these are really great products.
[00:05:47.476 --> 00:05:48.377]  They keep us on air.
[00:05:48.377 --> 00:05:50.138]  Plus, you're missing out on having these products.
[00:05:50.138 --> 00:05:51.438]  So get off the bench.
[00:05:51.438 --> 00:05:52.299]  Get in the game.
[00:05:52.299 --> 00:05:59.043]  Step to the plate, and go to InfoWarsTore.com right now, and get these great InfoWars products at InfoWarsTore.com.
[00:06:03.251 --> 00:06:05.913]  Waging war on corruption.
[00:06:05.913 --> 00:06:29.010]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:29.010 --> 00:06:29.911]  Well, last week,
[00:06:32.851 --> 00:06:44.534]  I told you that Tucker's first big installment report would just be setting the table that the Feds, the Democratic Party, lied repeatedly about what really happened on January 6th.
[00:06:44.534 --> 00:06:54.556]  Irrefutable, they can't debate it, and Tucker knew they would then take the bait and attack the irrefutable evidence he put out last night.
[00:06:54.556 --> 00:06:56.677]  Now, that's really just a feint.
[00:06:56.677 --> 00:06:57.257]  This little
[00:07:01.567 --> 00:07:14.076]  Punch from the right hand is a distraction from the big uppercut that's about to happen right into their political nose in a non-violent way tonight.
[00:07:14.076 --> 00:07:24.824]  Tucker is bringing the goods this evening, and it's going to be devastating.
[00:07:24.824 --> 00:07:25.985]  And then when they attack that,
[00:07:28.837 --> 00:07:36.323]  He's going to bring even more hardcore news the next night and the next night.
[00:07:36.323 --> 00:07:45.571]  Then he's going to let them politically bleed on the ropes for the three minute break.
[00:07:45.571 --> 00:07:55.479]  And then when the bell rings again next week, he's going to deliver the coup de grace.
[00:07:55.479 --> 00:07:55.680]  So,
[00:07:56.860 --> 00:08:09.227]  Let's just say I'm happier in a pig and you know what right now?
[00:08:09.227 --> 00:08:14.991]  They had hundreds of hit team commandos from the FBI and Army Special Operations there.
[00:08:14.991 --> 00:08:18.793]  They had over a thousand FBI and federal marshals total.
[00:08:18.793 --> 00:08:22.355]  Upwards of a third of the people that broke in are federal officers.
[00:08:22.355 --> 00:08:24.757]  And it's all coming out!
