[00:00.000 --> 00:21.260]  Ladies and gentlemen, it is December 17th, 2019 on this live Tuesday Worldwide broadcast.
[00:21.260 --> 00:28.860]  And the global awakening is exploding with only 321 days until the historic 2020 elections.
[00:28.860 --> 00:33.120]  And the answer is hitting the streets and confronting globalists everywhere they are
[00:33.120 --> 00:38.800]  with the facts, not leftist screeching, but with the facts.
[00:38.800 --> 00:40.800]  And it's happening.
[00:40.800 --> 00:45.300]  Here's part of what happened in San Antonio this weekend, the video is on InfoWars.com.
[00:45.300 --> 00:46.300]  Here it is.
[00:46.300 --> 01:10.300]  We can't let this happen, the election is about the soul of our nation, and Donald Trump has poisoned our soul, who bans the flames of hate, hate groups, white supremacists, here at home, coming down the escalator when he announced, he said, he was doing it before he hit the ground floor.
[01:10.300 --> 01:18.300]  I already said, he said, I'm going to take on those rapists Mexicans, and I know that this has never been a president.
[01:18.300 --> 01:19.300]  That's a lie, Joe.
[01:19.300 --> 01:20.300]  It's never been a president.
[01:20.300 --> 01:21.300]  That's a lie.
[01:21.300 --> 01:22.300]  Oh, it is a lie.
[01:22.300 --> 01:23.300]  Yeah.
[01:23.300 --> 01:30.300]  And it was your son and the Ukraine.
[01:30.300 --> 01:33.300]  We're not going to give you the billion dollars.
[01:33.300 --> 01:34.300]  They said, you have no authority.
[01:34.300 --> 01:35.300]  You're not the president.
[01:35.300 --> 01:37.300]  The president said, I said, call him.
[01:37.300 --> 01:40.300]  I said, I'm telling you, you're not getting the billion dollars.
[01:40.300 --> 01:43.300]  You're the one that offered to withhold a billion dollars.
[01:43.300 --> 01:44.300]  Bam.
[01:44.300 --> 01:46.300]  The cancel of foreign relations.
[01:46.300 --> 01:48.300]  I said, you're not getting the billion.
[01:48.300 --> 01:49.300]  I'm going to be leaving here.
[01:49.300 --> 01:50.300]  And I think it was what, six hours?
[01:50.300 --> 01:52.300]  I looked, I said, I'm leaving at six hours.
[01:52.300 --> 01:55.300]  If the prosecutor's not fired, you're not getting the money.
[01:55.300 --> 01:57.300]  Oh, son of a bitch.
[01:57.300 --> 01:59.300]  You got fired.
[01:59.300 --> 02:03.300]  Son of a bitch, you got fired, right, Joe?
[02:03.300 --> 02:06.300]  Son of a bitch, you got fired, right?
[02:06.300 --> 02:10.300]  Son of a bitch, you got fired.
[02:10.300 --> 02:12.300]  Trump is innocent.
[02:12.300 --> 02:15.300]  Trump is innocent.
[02:15.300 --> 02:17.300]  Infowars.com.
[02:17.300 --> 02:19.300]  Infowars.com.
[02:19.300 --> 02:21.300]  Just total victory, man.
[02:21.300 --> 02:47.300]  There's a reason the globalists are fighting so hard to shut us down.
[02:47.300 --> 02:52.300]  And make no mistake, this is a war of wills.
[02:52.300 --> 03:01.300]  Infowars' main mission is to expose the globalist blueprint, rally humanity, and stop them dead in their tracks.
[03:01.300 --> 03:14.300]  As modern Paul reveres, it's critical for all Americans to do their part in the animating contest of liberty to expose darkness and promote freedom and a pro-human future everywhere we go.
[03:14.300 --> 03:16.300]  The quickening is here.
[03:16.300 --> 03:23.300]  We are now entering the crossroads, and Infowars is rising to the challenge.
[03:23.300 --> 03:30.300]  Infowars and our dedicated, committed crew is fighting harder than ever.
[03:30.300 --> 03:35.300]  We live in the most historical times ever seen in the history of our species.
[03:35.300 --> 03:39.300]  Everyone can see it, they can feel it, they can taste it.
[03:39.300 --> 03:43.300]  But now, it's all going to the next level.
[03:43.300 --> 03:48.300]  Evil is rising, and to challenge it, good is rising as well.
[03:48.300 --> 03:57.300]  The fact that you're awake, the fact that you're involved, the fact that you're engaged, even in the smallest way, is giant.
[03:57.300 --> 04:00.300]  It's massive. It's consciousness.
[04:00.300 --> 04:13.300]  Now, as the year 2020 dawns, we must redouble our efforts like never before in the fight to bring down the Deke State and defeat the globalist anti-human system.
[04:13.300 --> 04:37.300]  But the only way our information gets out is when you spread it, and when you support it by funding our operations, which are your operations at infowarstore.com.
[04:37.300 --> 04:44.300]  We have achieved so much of our goals against the globalists, but now the real war is starting.
[04:44.300 --> 04:47.300]  It's an incredibly historic time to be alive. I'm so blessed to be here.
[04:47.300 --> 04:58.300]  And thanks to you, the people of the world, standing with Infowars, and standing with other organizations to support Liberty, we're going to win this thing.
[04:58.300 --> 05:07.300]  It's your last chance to get the original designer limited edition Jeffrey Epstein Christmas sweater.
[05:07.300 --> 05:20.300]  The globalists are so scared of this story continuing to come out for people learning about the Deke State and the international blackmail rings using kidnapped women and children to compromise world leaders.
[05:20.300 --> 05:33.300]  We do not want this story continuing, and this is your last chance to get the limited edition Christmas sweater at infowarstore.com to help spread the word, to have a piece of history, and to fund our operation.
[05:33.300 --> 05:39.300]  So, again, it says Christmas lights are a lot like Epstein, that these things don't hang themselves on the front.
[05:39.300 --> 05:45.300]  On the back, it's got infowars.com and shows the O in infowars as a wreath that's also a noose.
[05:45.300 --> 05:53.300]  This system can't stand it when you promote things to the grassroots level. They can't stand it when you fund independent pro-America, pro-human media.
[05:53.300 --> 06:17.300]  So, you've got to take advantage of this shirt and get it today, infowars.com.
[06:23.300 --> 06:52.300]  Live. Raw. Untamed and uncensored. We are alive. We are the heart of the pro-human rebellion against the globalist technocrats and their post-human nightmare.
[06:52.300 --> 07:01.300]  Global domination plan. And we are going to ring the alarm bells. And we are going to rally the human spirit.
[07:01.300 --> 07:13.300]  And we are going to trigger an awakening from the trance. And we are going to destroy the globalist and take our place.
[07:13.300 --> 07:30.300]  God has prepared for us in the stars and beyond. The only way we'll ever be fulfilled.
[07:30.300 --> 07:40.300]  Oh my my. It is such an incredible thing to be conscious.
[07:40.300 --> 07:45.300]  Alright, let me lay it out.
[07:45.300 --> 07:52.300]  I didn't want people to be too confident.
[07:52.300 --> 08:02.300]  And I know they have a lot of tricks up their sleeves. And I knew that the impeachment in the house was going to end up happening because they had the votes they couldn't help themselves.
[08:02.300 --> 08:15.300]  And I said there's a 70% chance it's going to fail. Now, if you remember that almost three months ago before it all kicked off, Pelosi telegraphed the talking points about they already had the articles written up.
[08:15.300 --> 08:25.300]  And then she'd play the game in the news that she didn't want to tear America apart.
[08:25.300 --> 08:35.300]  And I said then they're going to get their indictment in the house and they're going to have their show trial by Christmas because Pelosi said, well, I don't want this to happen.
[08:35.300 --> 08:41.300]  But if it does, here's my plan. And then within a week of that, they launched the operation.
[08:41.300 --> 08:47.300]  It's all completely scripted. And that's now all been admitted. They're not even hiding.
[08:47.300 --> 08:55.300]  There's still a 30% chance of them being able to create enough hysteria to hurt the markets is what it's really about.
[08:55.300 --> 09:14.300]  And then trigger social unrest with some false flags, rape allegations against the president would add the icing on the cake to try to get a 22nd Amendment move
[09:14.300 --> 09:22.300]  to remove the president saying that he's mentally unstable.
[09:22.300 --> 09:25.300]  I don't like to be overconfident, but I just have to tell you the truth.
[09:25.300 --> 09:30.300]  And I think you all pick up on this. You don't need me to tell you this.
[09:30.300 --> 09:41.300]  The American people, the populist movements worldwide, President Trump are kicking the living daylights out of the globalist.
[09:41.300 --> 09:57.300]  We are to use an analogy, caving their ribs in, ripping their noses completely off their faces, gouging their eyeballs out right now and skull effing them.
[09:57.300 --> 10:05.300]  And I'm sorry, I have more prudent ways to describe it, but they would not be true.
[10:05.300 --> 10:12.300]  This is a delicious route of the enemy.
[10:12.300 --> 10:17.300]  They are disintegrating in front of our very eyes.
[10:17.300 --> 10:26.300]  But if you don't realize, and I know you do, but if other people like the president don't realize that this is when they're at their most dangerous.
[10:26.300 --> 10:35.300]  We do not need to sit back and gloat. We need to dispatch them politically as quickly as possible and not wait when they're in our crosshairs.
[10:35.300 --> 10:49.300]  We need to pull the political, nonviolent trigger and put this rabid pack of rabies-infested zombies down.
[10:49.300 --> 10:58.300]  The multinationals had basically taken the country over. They were getting ready to fully implode it and bring the chai-coms in for the new global communist century and the CFRs on words.
[10:58.300 --> 11:06.300]  All of that is being pulled out from under them right now.
[11:06.300 --> 11:27.300]  This republic, despite all of our evil and our excesses, has the providence of God because of the type of individuals that founded us, the type of individuals that have fought for our future and put everything they had forward for the future destiny of the new Atlantis.
[11:27.300 --> 11:40.300]  Now, we've squandered most of that. We are a pathetic shadow of our former selves and the metal that made us. But compared to all the other collapsing countries, because humanity's in major decline,
[11:40.300 --> 12:09.300]  I gotta quote the Beatles and Helter Skelter. We're coming down fast, but we're miles above them on our journey to hell. Without Christ, we will fall completely, not just partially.
[12:09.300 --> 12:21.300]  And I know some people out there who like the show and are more libertarian are offended by my constant references to Jesus Christ, but the system hates it.
[12:21.300 --> 12:34.300]  And I wouldn't be here without Christ. And I'm like a man in a storm on a tiny ship. And the only thing guiding me through the storm is Christ, my North Star.
[12:34.300 --> 12:52.300]  And so there are no atheists and foxholes. And so I cannot help but proclaim who my Lord, Master, Director, Savior, King, Commander, absolute controller is.
[12:52.300 --> 12:58.300]  I mean, I wish God would just take full control of me, but that's not how God operates. I have free will constantly.
[12:58.300 --> 13:05.300]  And so it is a schizophrenic existence for anybody that's fallen and has the flesh and knowledge of evil and good.
[13:05.300 --> 13:12.300]  It has a relationship with the Creator because you have such advanced knowledge of the universe and such an incredible connection in the quiet place.
[13:12.300 --> 13:22.300]  The most high where you can always go to for solace with God, but then have to re enter into the matrix and see all of this and see people going along with it.
[13:22.300 --> 13:29.300]  When they had sight, spiritual vision, they would never join with Satan.
[13:29.300 --> 13:36.300]  I'm going to stop preaching right there because I've got to get to the news.
[13:36.300 --> 13:43.300]  The globalists are in free fall. And if you look at everybody that's opposing them and fighting them, they are electrified.
[13:43.300 --> 13:49.300]  They are animated. They're always 10 steps ahead of the enemy.
[13:49.300 --> 13:54.300]  But the enemy is going to strike back in very nasty ways. And we know how they're going to do it because the enemy is very formulaic.
[13:54.300 --> 13:58.300]  It's going to be false flags. What are those going to look like?
[13:58.300 --> 14:04.300]  They could plunge the economy. They're certainly trying as hard as they can.
[14:04.300 --> 14:16.300]  But Trump's using their own system against them right now, which is even more satisfactional, satisfactory, satisfying, delicious, rich.
[14:16.300 --> 14:25.300]  But we really shouldn't gloat. It's more a feeling of dissatisfaction.
[14:25.300 --> 14:31.300]  And should look at our weak points because we've been behind for the first half of the game.
[14:31.300 --> 14:39.300]  And now in the first opening minutes of the second half, if you look at historical timeframes, we have exploded and put five or six touchdowns on the board.
[14:39.300 --> 14:43.300]  Something obviously impossible in football, but real in the political.
[14:43.300 --> 14:48.300]  And so there is a massive fire against the globalist, a huge awakening.
[14:48.300 --> 14:51.300]  And generals are always fighting the last war.
[14:51.300 --> 14:56.300]  So the globalists are like, well, Jones and his audience of activists helped initiate this worldwide.
[14:56.300 --> 15:05.300]  They've tracked it back to us and others, but we're the main vector point as they openly call us on CNN and in Congress and at the leftist run CIA.
[15:05.300 --> 15:08.300]  I'm called the virus. I'm called the one that did it.
[15:08.300 --> 15:13.300]  It's all of us together. We're just a focal point here. But we did breach the main enemy wall.
[15:13.300 --> 15:18.300]  We've now entered. We've taken over most of the systems. We freed the minds of the people.
[15:18.300 --> 15:20.300]  We've initiated the domino collapse.
[15:20.300 --> 15:29.300]  And so the enemy is trying to go back in time and take out info wars from something we already did.
[15:29.300 --> 15:34.300]  Instead of trying to stop what's already happening in the present about to happen in the future.
[15:34.300 --> 15:42.300]  But nevertheless, taking us out would be successful in new operations and permutations.
[15:42.300 --> 15:48.300]  We intend to trigger reading the intergalactic tea leaves in the future.
[15:48.300 --> 15:52.300]  All right, I'm going right into the news and the global awakening and more proofs of it.
[15:52.300 --> 16:07.300]  Your phone calls and a bunch of guests coming up today today.
[16:07.300 --> 16:25.300]  We're going to go right into the news and the global awakening and more proofs of it.
[16:25.300 --> 16:45.300]  We're going to go right into the news and the global awakening and more proofs of it.
[16:45.300 --> 17:14.300]  We're going to go right into the news and the global awakening and more proofs of it.
[17:14.300 --> 17:39.300]  We're going to go right into the news and the global awakening and more proofs of it.
[17:39.300 --> 17:58.300]  We're going to go right into the news and the global awakening and more proofs of it.
[17:58.300 --> 18:14.300]  My fault, my fear. I thought that you'd want what I want. I'm sorry, my dear.
[18:14.300 --> 18:30.300]  But where are the clowns? Send in the clowns. Don't bother there.
[18:30.300 --> 18:34.300]  The globalists have sent in the clowns. They've sent in antifa.
[18:34.300 --> 18:38.300]  They've broken our borders with some of the most hardened criminals from around the world.
[18:38.300 --> 18:42.300]  They've tried to poison us with fluoride and GMO and the tainted vaccines.
[18:42.300 --> 18:44.300]  They've sent in their clowns.
[18:44.300 --> 18:49.300]  But now the men and women of America are taking action and confronting globalists everywhere.
[18:49.300 --> 18:52.300]  And I'm so proud of M4s leading the charge.
[18:52.300 --> 18:56.300]  But the only way we can do that is when you keep spreading the word about our broadcast
[18:56.300 --> 18:59.300]  and when you keep buying the great products at m4store.com.
[18:59.300 --> 19:02.300]  The best product. I'm not supposed to be biased, but I'm going to tell you all now.
[19:02.300 --> 19:04.300]  If you haven't tried turbo force, you need to try it.
[19:04.300 --> 19:07.300]  I've tried turbo force with everything.
[19:07.300 --> 19:10.300]  Sometimes, you know, I went a little bit crazy. I put turbo force in my coffee.
[19:10.300 --> 19:12.300]  It was a crazy week. I don't remember sleeping.
[19:12.300 --> 19:14.300]  But as far as the products go, turbo force is my favorite.
[19:14.300 --> 19:19.300]  And all the Infowars products are down to taking control of your life, taking control of your health,
[19:19.300 --> 19:22.300]  not relying on other people to do it for you.
[19:22.300 --> 19:25.300]  Nobody wakes up in the morning and thinks,
[19:25.300 --> 19:27.300]  I'm going to give that person over there a better life.
[19:27.300 --> 19:30.300]  I'm going to wake up today. You know what? I'm going to spend my entire day
[19:30.300 --> 19:33.300]  trying to make that guy over there healthier, happier and richer.
[19:33.300 --> 19:35.300]  I'm going to make sure he gets a Ferrari and a girlfriend.
[19:35.300 --> 19:37.300]  I don't think that happens very often. It's never happened to me.
[19:37.300 --> 19:39.300]  I've never had anyone knock on my door and said,
[19:39.300 --> 19:42.300]  Tate, you're such a good guy. How can I improve your life in every single way?
[19:42.300 --> 19:45.300]  There's only one person who woke up and thought that, and that was me.
[19:45.300 --> 19:47.300]  I woke up and thought, you know what? Okay.
[19:47.300 --> 19:49.300]  I want to take control of my life. I want to take control of my health.
[19:49.300 --> 19:52.300]  And that's why you need to go to Infowars.com, take control of your health right now
[19:52.300 --> 19:54.300]  and support the resistance. Don't buy into the group thing.
[19:54.300 --> 19:56.300]  Don't drink the Kool-Aid. Drink the turbo force.
[19:56.300 --> 20:10.300]  Kool-Aid's bad and the turbo force is good.
[20:26.300 --> 20:34.300]  Well, so does he. Live from the Infowars.com studios, it's Alex Jones.
[20:34.300 --> 20:47.300]  Election fraud, organized computer hacking directed by elements of the deep state.
[20:47.300 --> 20:54.300]  Individuals voting in the names of deceased voters or voters who've moved out of the district,
[20:54.300 --> 20:56.300]  moved out of the state years before.
