[00:00:04.980 --> 00:00:06.281]  Big Brother.
[00:00:06.281 --> 00:00:08.042]  Mainstream media.
[00:00:08.042 --> 00:00:09.803]  Government cover-ups.
[00:00:09.803 --> 00:00:11.405]  You want answers?
[00:00:11.405 --> 00:00:12.946]  Well, so does he.
[00:00:12.946 --> 00:00:17.129]  He's Alex Jones on the GCN Radio Network.
[00:00:17.129 --> 00:00:21.352]  And now, live from Austin, Texas, Alex Jones.
[00:00:21.352 --> 00:00:27.997]  Pay particular attention to your luggage and personal belongings.
[00:00:27.997 --> 00:00:34.081]  Unintended luggage will and personal belongings may be treated as a danger to the facility.
[00:00:34.622 --> 00:00:35.242]  There it is.
[00:00:35.242 --> 00:00:35.962]  That is in Houston.
[00:00:58.152 --> 00:01:03.900]  And talking to my crew, including Chris Jordan, he recently heard that after flying.
[00:01:03.900 --> 00:01:11.351]  And some of my other crew that recently flew heard that announcement, and we went and looked it up on the TSA website.
[00:01:11.351 --> 00:01:14.896]  They say on their site that if you laugh at them, they will arrest you.
[00:01:16.377 --> 00:01:21.441]  This is like if you go into a restaurant and you don't like the service and complain, you'll be arrested.
[00:01:21.441 --> 00:01:22.822]  This is the total tyranny.
[00:01:22.822 --> 00:01:25.083]  Who's going to protect us from the protectors?
[00:01:25.083 --> 00:01:27.605]  Historically, they're always the greatest danger.
[00:01:27.605 --> 00:01:32.749]  Especially when the protectors publicly run Al-Qaeda.
[00:01:32.749 --> 00:01:39.854]  And the headline today out of CNS News is Syrian rebel swap crosses atop churches for Al-Qaeda flags.
[00:01:39.854 --> 00:01:43.157]  That is the type of stuff that is going on.
[00:01:44.306 --> 00:01:46.308]  Now, we're live, ladies and gentlemen.
[00:01:46.308 --> 00:01:52.974]  It is Friday, the 11th day of October 2013.
[00:01:52.974 --> 00:01:57.538]  Former Congressman Ron Paul is going to be popping in the first 20 minutes of the second hour.
[00:01:57.538 --> 00:02:04.184]  And then Jesse Ventura rarely calls me to come on the show, but he's got a big announcement he wants to make and some things that are going on.
[00:02:04.184 --> 00:02:09.308]  So it's important stuff coming up with the former Minnesota Governor Jesse Ventura in the third hour.
[00:02:10.999 --> 00:02:17.301]  That said, my top story was going to be the debt limit, the debt ceiling, and the latest shutdown.
[00:02:17.301 --> 00:02:19.721]  And we will cover that, big developments there.
