[00:00:07.449 --> 00:00:09.571]  Big Brother.
[00:00:09.571 --> 00:00:12.353]  Mainstream media.
[00:00:12.353 --> 00:00:14.954]  Government cover-ups.
[00:00:14.954 --> 00:00:16.876]  You want answers?
[00:00:16.876 --> 00:00:18.797]  Well, so does he.
[00:00:18.797 --> 00:00:28.344]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:28.344 --> 00:00:36.250]  So, ladies and gentlemen, we've got another absolutely, completely overflowing plate in front of us today.
[00:00:39.019 --> 00:00:43.801]  The 29th day of January 2018 on this Monday Global Transmission.
[00:00:43.801 --> 00:00:50.124]  I am your host Alex Jones and we have got, as I said, a massively overflowing plate today.
[00:00:50.124 --> 00:01:01.229]  It's been announced, it's up on InfoWars.com, that coming up today at 5 o'clock, we'll be covering it live with Owen Schroer and Roger Stone and myself in the War Room.
[00:01:01.229 --> 00:01:05.231]  House Intel Committee voting Monday 5 p.m.
[00:01:05.231 --> 00:01:06.172]  to release the memo.
[00:01:07.148 --> 00:01:15.891]  So we're going to be breaking all of that down and Trey Gowdy has come out and foreshadowed what's in it exactly what we told you.
[00:01:15.891 --> 00:01:19.272]  We're going to play that clip coming up here in just a moment.
[00:01:19.272 --> 00:01:27.495]  We'll play the full clip later in the hour where it's Obama and it's the Hillary campaign working together to create a fake dossier to get a
[00:01:28.308 --> 00:01:34.633]  As I discussed with Mark Short, the Washington Post reports today the President wants to have the memo released.
[00:01:34.633 --> 00:01:35.374]  Do you agree with that?
[00:01:58.567 --> 00:01:59.928]  Um, I do.
[00:01:59.928 --> 00:02:01.848]  I'm sorry that we're to this point.
[00:02:01.848 --> 00:02:12.973]  Um, this memo is nothing but a, a, um, the distilling, uh, the reducing of thousands of pages of documents provided to us by the Department and the Bureau.
[00:02:12.973 --> 00:02:17.075]  So, there's nothing in this memo that the Department is not already aware of.
[00:02:18.216 --> 00:02:37.614]  If you think your viewers want to know whether or not the dossier was used in court proceedings, whether or not it was vetted before it was used, whether or not it's ever been vetted, if you are interested in who paid for the dossier, if you're interested in Christopher Steele's relationship with Hillary Clinton and the Democrat National Committee, then yes, you'll want the memo to come out.
[00:02:37.614 --> 00:02:39.515]  If you're Adam Schiff, who is
[00:02:41.357 --> 00:02:44.779]  Consistently wrong when it comes to issues of disclosure.
[00:02:44.779 --> 00:02:47.981]  He didn't want us to find out any of this information, Chris.
[00:02:47.981 --> 00:02:48.662]  He fought.
[00:02:48.662 --> 00:02:50.703]  In fact, GPS went to court.
[00:02:50.703 --> 00:02:51.684]  Fusion GPS went to court.
[00:02:51.684 --> 00:03:07.774]  We're going to get to more of this when we come back from break, but just as the Epoch Times themselves, great journalists, reverse engineered what is going to be in this memo, there you have more confirmation from our congressional sources, as we told you two weeks ago and again last week, that
[00:03:08.795 --> 00:03:22.025]  It is the roadmap of the fraud and it's how they did it and it's a timeline of it with exhibits for each piece and the core of it is the 99 page FISA report that has excise parts that are in the memo.
[00:03:22.025 --> 00:03:31.272]  They just chose to call this the secret FISA memo because they're also using that as the roadmap to show the perjury.
[00:03:31.272 --> 00:03:35.155]  So as I told you two weeks ago and on last Monday it is a compendium
[00:03:37.429 --> 00:03:38.470]  Of the investigation.
[00:03:38.470 --> 00:03:40.852]  It is the indictment in the House.
[00:03:40.852 --> 00:03:42.433]  That's what the House is supposed to do.
[00:03:42.433 --> 00:03:44.855]  It's the public indictment of these people.
[00:03:44.855 --> 00:03:46.056]  So there you go.
[00:03:46.056 --> 00:03:47.537]  Next week's news today.
[00:03:47.537 --> 00:03:52.461]  And then coming up, the lowest ratings ever for the Grammys.
[00:03:52.461 --> 00:03:59.707]  Just a wall-to-wall circus of disconnected loons trying to create racism and division in this country.
[00:03:59.707 --> 00:04:05.412]  And Hillary showing up in the middle of it to promote the fiction book, Fire and Fury.
[00:04:08.868 --> 00:04:11.230]  One reason why he liked to eat at McDonald's.
[00:04:11.230 --> 00:04:15.253]  Nobody knew he was coming and the food was safely pre-made.
[00:04:15.253 --> 00:04:16.274]  That's it, we've got it.
[00:04:16.274 --> 00:04:16.934]  That's the one.
[00:04:16.934 --> 00:04:17.615]  You think so?
[00:04:17.615 --> 00:04:18.075]  Oh yeah.
[00:04:18.075 --> 00:04:19.216]  The Grammy's in the bag?
[00:04:19.216 --> 00:04:21.077]  In the bag.
[00:04:21.077 --> 00:04:23.119]  Look at that psycho smile.
[00:04:23.119 --> 00:04:25.220]  They don't get everyone hates celery.
[00:04:25.220 --> 00:04:29.504]  They don't get this puts them into deeper hot water.
[00:04:29.504 --> 00:04:31.185]  They don't understand it.
[00:04:33.035 --> 00:04:35.857]  They just keep pushing and pushing, but some of the Democrats do.
[00:04:35.857 --> 00:04:39.520]  They've been trying to show the Clintons the door for about a year, and they won't go away.
[00:04:39.520 --> 00:04:50.629]  That's why the New York Times came out and fired a giant warning torpedo at Hillary, who is a sexual enabler of serious predators.
[00:04:50.629 --> 00:05:00.316]  We'll break down what really is the end of the Clintons and their whole crime network when we come back.
[00:05:00.316 --> 00:05:02.398]  Frank in North Carolina, thanks for holding so long.
[00:05:02.398 --> 00:05:02.678]  Go ahead.
[00:05:03.192 --> 00:05:05.193]  Yeah, Alec, I just have to say something, man.
[00:05:05.193 --> 00:05:09.054]  It seems like every time I turn on your broadcast, you're bragging.
[00:05:09.054 --> 00:05:10.474]  It just gets old, man.
[00:05:10.474 --> 00:05:12.915]  I'm gonna shut you down right now, okay?
[00:05:12.915 --> 00:05:15.216]  We're taking calls about your nomination.
[00:05:15.216 --> 00:05:19.237]  Do you understand they're having congressional hearings trying to shut us down?
[00:05:19.237 --> 00:05:21.738]  Do you understand I'm ringing the alarms?
[00:05:22.538 --> 00:05:25.220]  If that was happening to anybody else, I'd be freaked out.
[00:05:25.220 --> 00:05:26.581]  I mean, what's it gonna take?
[00:05:26.581 --> 00:05:27.701]  Us being shut down?
[00:05:27.701 --> 00:05:29.182]  Is that what you want, Frank?
[00:05:29.182 --> 00:05:30.243]  You know what, Alex?
[00:05:30.243 --> 00:05:31.604]  Put him on pause again.
[00:05:31.604 --> 00:05:32.444]  Hey, Frank!
[00:05:32.444 --> 00:05:38.108]  Do you understand it's not bragging to say, we are the tip of the spear, we're under attack, we need your help.
[00:05:38.108 --> 00:05:42.631]  As much begging as I do, we can barely pay the bills and grow in the face of this.
[00:05:42.631 --> 00:05:45.772]  I'm not gonna just stop growth and let them start pushing us backwards.
[00:05:45.772 --> 00:05:46.233]  You understand?
[00:05:46.233 --> 00:05:47.874]  I need your help, Frank!
[00:05:47.874 --> 00:05:48.994]  I need your help, Frank!
[00:05:49.995 --> 00:05:55.601]  Go to Infowarsstore.com right now and help fund the InfoWars.
[00:05:55.601 --> 00:05:56.302]  Do you understand?
[00:05:56.302 --> 00:05:57.964]  I need your help, Frank!
[00:05:57.964 --> 00:06:03.610]  Free Press needs your help, Frank!
[00:06:03.610 --> 00:06:09.196]  Defending the Republic from enemies foreign and domestic.
[00:06:09.196 --> 00:06:09.997]  It's Alex Jones.
[00:06:26.872 --> 00:06:30.897]  Ladies and gentlemen, we are live and we are broadcasting worldwide.
[00:06:30.897 --> 00:06:32.619]  I'm your host Alex Jones.
[00:06:32.619 --> 00:06:36.444]  Thank you so much for joining us on this Monday Transmission.
[00:06:37.836 --> 00:06:50.641]  Coming up tomorrow, we're going to have live coverage at Infowars.com, live video and audio coverage that a lot of radio and TV stations are now picking up of the President's first State of the Union.
[00:06:50.641 --> 00:06:59.125]  And then we're going to have that followed by the Maxine Waters, or James Brown in drag, comedy rebuttal.
[00:06:59.125 --> 00:07:01.746]  She's going to be on BET.
[00:07:01.746 --> 00:07:05.908]  And we're going to have some of the other comedy rebuttals of other Democrats as well.
[00:07:08.379 --> 00:07:09.460]  So look forward to that.
[00:07:09.460 --> 00:07:17.467]  I will be here tomorrow night, Han showing that with the rest of the amazing crew of analysts, and we'll have guests on.
[00:07:17.467 --> 00:07:31.360]  And we intend to carry it live right through, the War Room ends at 6, we're just going to extend live coverage right through, right through 7 o'clock central, right through the hour and a half address, right up until midnight, taking your phone calls.
[00:07:31.360 --> 00:07:31.941]  So Trump's
[00:07:32.401 --> 00:07:37.125]  First State of the Union live coverage Tuesday, January 30th at 7 p.m.
[00:07:37.125 --> 00:07:53.879]  Central, but it's going to be ongoing even before that because we've added obviously the War Room and the Real News and all these other daily transmissions as we promised to do, followed by the James Brown comedy rebuttal that we'll be analyzing and carrying from BET.
[00:07:53.879 --> 00:07:55.160]  So that is all coming up.
[00:07:55.160 --> 00:08:00.865]  Infowars.com forward slash show and many stations across the country and it will be family-oriented
[00:08:01.365 --> 00:08:03.467]  We will have the delays in place.
[00:08:03.467 --> 00:08:06.189]  Years ago, I would do some of these live coverages.
[00:08:06.189 --> 00:08:09.372]  They'd be internet only, and I'd let a few potty words through.
[00:08:09.372 --> 00:08:16.898]  But we've assured our stations and all of our affiliates, just like the main InfoWars show that I do for four hours every day, that we will have the
[00:08:17.518 --> 00:08:25.624]  Video and audio delays in place for all of our UHF, VHF and cable stations that are picking up the transmission.
[00:08:25.624 --> 00:08:32.188]  We're becoming big boys now and behaving like we should, even though CNN doesn't have to and ABC doesn't have to.
[00:08:32.188 --> 00:08:36.911]  They all put cuss words, sex, men having sex, you name it, on television.
[00:08:36.911 --> 00:08:46.018]  But if we would show SJW is flipping people off, but beep the cussing, but show the flipping off, leftists file complaints.
[00:08:47.130 --> 00:08:50.035]  See, that's not how conservatives or libertarians or patriots are.
[00:08:50.035 --> 00:08:55.505]  So people ask, why don't you cuss like all the other liberal broadcasts do now?
[00:08:55.505 --> 00:08:57.589]  And it's true, on radio stations they're cussing now.
[00:08:57.589 --> 00:08:58.590]  I hear it locally in Austin.
[00:09:00.103 --> 00:09:01.745]  They're God.
[00:09:01.745 --> 00:09:02.926]  They can do whatever they want.
[00:09:02.926 --> 00:09:14.017]  Plus, I've got a large vernacular, and I've got a pretty good mental thesaurus and lexicon for my verbal palate, and so I really don't need to use those words.
[00:09:14.017 --> 00:09:18.741]  But sometimes, you know, you need to call Bill Clinton a sack of you-know-what.
[00:09:18.741 --> 00:09:22.965]  And, you know, sometimes you've got to admit that places like Hades are you-know-what holes.
[00:09:23.686 --> 00:09:26.187]  We're not putting Haiti down, it's stating, it's a crap hole.
[00:09:26.187 --> 00:09:28.507]  A lot of Haitian leaders said, absolutely right.
[00:09:28.507 --> 00:09:33.609]  After we got robbed by the Clintons and everybody else, it became an even worse one.
