[00:00:04.853 --> 00:00:06.155]  Big Brother.
[00:00:06.155 --> 00:00:07.936]  Mainstream media.
[00:00:07.936 --> 00:00:09.678]  Government cover-ups.
[00:00:09.678 --> 00:00:11.279]  You want answers?
[00:00:11.279 --> 00:00:12.821]  Well, so does he.
[00:00:12.821 --> 00:00:17.005]  He's Alex Jones on the GCN Radio Network.
[00:00:17.005 --> 00:00:21.108]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.392 --> 00:00:43.815]  It is Tuesday, the 24th day of May, 2011.
[00:00:43.815 --> 00:00:48.498]  We're going to be live here for the next three hours.
[00:00:48.498 --> 00:00:53.501]  Webster Griffin Tarpley joins us coming up in the second hour today.
[00:00:53.501 --> 00:01:02.147]  He's going to be breaking down his detailed report yesterday posted at InfoWars.com.
[00:01:02.147 --> 00:01:02.487]  U.S.
[00:01:02.487 --> 00:01:04.529]  and Pakistan near open war.
[00:01:05.888 --> 00:01:07.930]  And that is not an overstatement.
[00:01:07.930 --> 00:01:14.617]  That is an accurate, factual, moderate statement.
[00:01:14.617 --> 00:01:19.322]  That is exactly what is unfolding and it's part of a larger strategic plan.
[00:01:19.322 --> 00:01:28.411]  Partly six months before all of this began to unfold, broke down that this was the next piece that they wanted to move on the grand chess board.
[00:01:29.830 --> 00:01:42.333]  So, Tarpley will be joining us with his detailed report, U.S.-Pakistan Near Open War and what that will mean for the people of this planet and the people of the United States.
[00:01:42.333 --> 00:01:45.494]  Dr. Jerome Corsi will be joining us.
[00:01:45.494 --> 00:01:53.436]  Of course, he's the guy that swift voted John Kerry, for those that don't know who he is, and he has been breaking
[00:01:55.390 --> 00:02:02.774]  A lot of important news and information dealing with the whole birth certificate and the cover-up of what's happening with that.
[00:02:02.774 --> 00:02:13.380]  Corsi has now come out, and this is up on PrisonPlanet.com and InfoWars.com, Corsi to file criminal charges against White House over Obama birth certificate.
[00:02:14.926 --> 00:02:20.270]  And he's also sent me some other internal documents that he's gonna be releasing here in the next few days.
[00:02:20.270 --> 00:02:29.398]  He sent us those ahead of time so that we can go over those ahead of his interview today, joining us in the third hour.
[00:02:29.398 --> 00:02:39.666]  We've not been big birther advocates in the last three years, but more and more, as we see evidence of a cover-up, we've been forced to cover it.
[00:02:39.666 --> 00:02:42.188]  And I know that there's a birth announcement in Hawaii.
