[00:00.000 --> 00:14.120]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[00:14.120 --> 00:37.960]  on the GCN radio network and now live from Austin Texas Alex Jones it is Monday March 1st 2010 as
[00:37.960 --> 00:48.400]  we begin the Ides of March we have Pastor Howard Childress joining us of blackgenocide.org
[00:48.400 --> 00:55.440]  going over the numbers how there are more aborted black babies in the United States there are
[00:55.440 --> 01:04.120]  black people they're actually born and this is a model that is designed for everyone but blacks
[01:04.120 --> 01:10.600]  in this country are always targeted as the beta test for government drug dealing government run
[01:10.600 --> 01:19.120]  and controlled organized crime and gambling abortion police state operations and this of
[01:19.120 --> 01:27.360]  course gets into the heart of eugenics he's a very informed knowledgeable researcher and a
[01:27.360 --> 01:34.360]  pastor Leonard Howard Childress will be joining us coming up in an hour and 30 minutes from now
[01:34.360 --> 01:39.880]  then later towards the end of the show we're gonna have shooter Jennings on with us and we're
[01:39.880 --> 01:46.520]  going to play large portions he's authorized me to play the entire album and premiere it here
[01:46.520 --> 01:54.760]  black ribbons his new album but we're gonna play about half of it and many of the songs are
[01:54.760 --> 02:02.120]  introduced or outrode in spoken word by Stephen King who's a fan of shooter Jennings and it is
[02:02.120 --> 02:10.040]  anti-New World Order to the max so that is coming up in the last hour of the radio broadcast today
[02:10.040 --> 02:27.360]  all right I have all these stacks of important news here in front of me ten years ago maybe once
[02:27.360 --> 02:40.400]  a year I would be shaken with great understanding with deep focus with the ability to open up larger
[02:40.400 --> 02:50.200]  horizons and see through the eyes of the controllers and the last five years I began to have massive
[02:50.200 --> 02:58.120]  epiphanies or intensifying revelations of understanding from deep research every few
[02:58.120 --> 03:11.760]  months now in the last year or so it's been happening every week and now every day I wish to
[03:11.760 --> 03:22.160]  the bottom of my heart that the different control freaks and people on power trips that empower this
[03:22.160 --> 03:33.360]  system and we all empower it by our worldliness by our greed by the things we do all of us are to
[03:33.360 --> 03:41.720]  blame for the state of the world and there's different strata of the useful idiots up to the
[03:41.720 --> 03:49.320]  master controllers who are fully conscious of what they're doing there's a wide spectrum in that
[03:49.320 --> 04:05.360]  strata and through every level of that strata through that spectrum there are two different
[04:05.360 --> 04:16.120]  perspectives to each level and in my understanding I now sit mentally spiritually at the juncture
[04:16.120 --> 04:28.280]  point at the last level entering the last level of understanding and I have this mission and I
[04:28.280 --> 04:35.720]  want to fully understand the enemy's mind but now that I round the door into the inner gateway and
[04:35.720 --> 04:45.360]  begin to swim through the ether that is the spirit of the new world order so that I can warn you it
[04:45.360 --> 04:56.240]  shakes me to my core to be in their system to know their mind and to be diametrically opposed to it
[04:56.240 --> 05:03.400]  to have a conscience this is Alex Jones and I want to tell you about the a cola blue atmospheric
[05:03.400 --> 05:07.760]  water generator that produces pure drinking water right from the humidity in the air no this isn't
[05:07.760 --> 05:11.720]  science fiction it's very real I know because I use one every day in my own home and it's
[05:11.720 --> 05:15.800]  available right now to you because you know exactly where your water comes from with a cola
[05:15.800 --> 05:20.480]  blue you'll know what's in your cup clean great tasting water without all the pollutants get your
[05:20.480 --> 05:25.200]  family off the grid today by ordering your own a cola blue atmospheric water generator for your
[05:25.200 --> 05:30.880]  home or business their best seller the a cola blue 28 produces up to 7 gallons of water every day
[05:30.880 --> 05:36.040]  the a cola blue 28 is easy to use and economical generate your own pure water from the humidity
[05:36.040 --> 05:40.640]  in the air this system is free of chemicals and uses a multi-stage filtration system including
[05:40.640 --> 05:46.200]  reverse osmosis carbon filters and ultraviolet lights order now and claim your water independence
[05:46.200 --> 05:54.280]  today by calling a cola blue at 1-800-691-6043 that's 1-800-691-6043 or visit a cola blue
[05:54.280 --> 06:05.080]  on the web at www.ecoloblu.com today hundreds of nations have fallen to tyranny in the last
[06:05.080 --> 06:10.520]  century alone this is our last chance to not relive history as we're finishing off this
[06:10.520 --> 06:16.800]  agenda that we're pulling the rug from underneath the Americans at home I have tremendous influence
